"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
397447																																																																																																																																																																																																	32851	0	0	0	28921	303221	0	8080	0	31964	318038	0	0	0	0	31612	0	0	2299	1527	0	0	2767	2767	41013	33510	42113	13482	191546	0	0	0.0912	0.1463	0.1335	0.0000	0.0000	0.0000	28845	2767	1344	0	0	0	0	0	0	0	0	
397456																																																																																																																																																																																																	4185	0	0	0	42400	62824	0	303	0	7072	61129	143	0	0	0	6544	0	0	0	2380	0	0	303	303	2454	43036	3286	1190	13520	0	0	0.1021	0.2619	0.2497	0.0000	0.0000	0.0000	6241	303	831	0	0	0	0	0	0	0	0	
397531																																																																																																																																																																																																	314150	0	0	3363	135199	920504	0	8339	0	53639	730401	0	0	0	0	60543	0	0	0	23469	-3874	0	5738	5738	362899	146646	0	35833	416838	0	1708	0.075220	0.132827	0.120238	0.000000	0.000000	0.000000	54805	5738	905	0	0	0	0	0	0	0	0	
397540																																																																																																																																																																																																	89277	0	0	90582	53989	1087148	0	11629	0	142467	1079485	0	0	0	0	134006	0	0	4972	7334	0	0	10246	10246	93485	158421	108113	64097	719813	631	0	0.1167	0.1638	0.1512	0.0000	0.0000	0.0000	123760	10246	70	0	0	20689	0	0	0	0	0	
397559																																																																																																																																																																																																	2555	0	0	5667	0	94593	0	760	0	7755	92871	5	0	0	0	8235	0	0	0	1868	0	0	760	760	2813	10599	18320	6906	63341	0	0	0.0807	0.1052	0.0955	0.0000	0.0000	0.0000	7475	760	0	0	0	0	0	0	0	0	0	
397755																																																																																																																																																																																																	3823	0	0	0	10868	127145	0	1281	0	12972	129028	0	0	0	0	10932	0	0	0	753	0	0	1094	1094	3567	25272	28780	11614	67633	0	0	0.078100	0.125172	0.112645	0.000000	0.000000	0.000000	9838	1094	73	0	0	0	0	0	0	0	0	
397858																																																																																																																																																																																																	14976	0	0	11121	8095	51062	0	400	0	6171	51337	0	0	0	0	6413	0	0	0	0	0	0	264	264	2616	28470	9853	1148	10486	0	0	0.1198	0.3056	0.2930	0.0000	0.0000	0.0000	6149	264	22	0	0	0	0	0	0	0	0	
398051																																																																																																																																																																																																	4182	0	0	0	8601	63605	0	640	0	6827	64174	0	0	0	0	7416	0	0	0	0	0	0	592	592	2077	8484	15978	3634	37702	196	0	0.1063	0.1567	0.1441	0.0000	0.0000	0.0000	6824	592	3	0	0	0	0	0	0	0	0	
398248																																																																																																																																																																																																	13459	0	0	1270	110589	264724	0	1514	0	26770	257883	0	0	0	0	30280	0	0	0	0	-1576	0	1514	1514	12789	104821	90104	7768	59224	0	0	0.111550	0.241560	0.229482	0.000000	0.000000	0.000000	28766	1514	-428	0	0	0	0	0	0	0	0	
398350																																																																																																																																																																																																	25592	0	0	14304	212553	2467385	95	54228	0	351357	2521824	0	0	0	0	392633	5793	0	4428	123663	0	15000	28853	43948	25826	278697	42758	88717	2171346	29296	0	0.1384	0.1721	0.1529	0.0000	0.0000	0.0000	348685	43948	667	0	0	0	0	0	0	0	0	
398631																																																																																																																																																																																																	1389	0	0	0	9698	98280	0	1903	0	8955	90630	0	0	0	0	10139	0	0	0	0	0	0	1065	1065	5890	9483	3100	7176	81739	0	0	0.1001	0.1202	0.1076	0.0000	0.0000	0.0000	9074	1065	-119	0	0	0	0	0	0	0	0	
398668																																																																																																																																																																																																	2151	0	0	7	754025	2068070	0	0	0	1563096	2006904	0	0	0	0	488971	0	0	0	0	0	0	0	0	788033	72082	0	132980	132980	0	0	0.5233	3.3174	3.3174	0.0000	0.0000	0.0000	488971	0	1579	0	0	0	0	0	0	0	0	
398837																																																																																																																																																																																																	9634	0	0	6592	8277	148619	8	1104	0	13484	147924	0	0	0	0	14799	0	0	340	0	0	0	1104	1112	6954	18917	42466	6525	83931	0	0	0.092527	0.135625	0.125434	0.000000	0.000000	0.000000	13687	1112	-203	0	0	0	0	0	0	0	0	
399357																																																																																																																																																																																																	1027	0	0	0	4506	21283	0	390	0	1789	21489	0	0	0	0	1806	0	0	0	32	0	0	179	179	1799	5662	1109	1139	13080	0	147	0.0762	0.1239	0.1117	0.0000	0.0000	0.0000	1627	179	15	0	0	0	0	0	0	0	0	
399517																																																																																																																																																																																																	38433	0	0	0	495306	1393159	12	9829	0	105686	1344781	0	0	0	0	113451	4598	0	8829	0	0	0	9829	9841	173920	364365	232382	54971	623599	4451	0	0.0777	0.1351	0.1233	0.0000	0.0000	0.0000	103610	9841	-1366	0	0	0	0	0	0	0	0	
399731																																																																																																																																																																																																	8830	0	0	0	23172	83017	0	591	0	12015	83453	0	0	0	0	12373	0	0	0	0	0	0	591	591	13308	9536	10730	2352	49681	0	0	0.141181	0.217249	0.206872	0.000000	0.000000	0.000000	11782	591	233	0	0	0	0	0	0	0	0	
400057																																																																																																																																																																																																	30688	0	0	8681	12478	142584	0	966	0	11699	148030	0	0	0	0	12649	0	0	0	33	0	0	966	966	32146	28496	11445	5687	74277	0	0	0.0789	0.1472	0.1359	0.0000	0.0000	0.0000	11683	966	16	0	0	0	0	0	0	0	0	
400141																																																																																																																																																																																																	6952	0	0	3708	88865	338550	0	2361	0	41994	337259	0	0	0	0	31002	0	0	0	16696	0	0	2361	2361	8077	71106	69579	8551	178300	437	0	0.0886	0.1314	0.1214	0.0000	0.0000	0.0000	28641	2361	-514	0	0	0	0	0	0	0	0	
400365																																																																																																																																																																																																	6664	0	0	0	8105	107368	0	1286	0	9936	111281	0	0	0	0	10885	0	0	0	87	0	0	969	969	4004	19772	22868	6756	61990	1066	0	0.0891	0.1410	0.1285	0.0000	0.0000	0.0000	9916	969	20	0	0	0	0	0	0	0	0	
400552																																																																																																																																																																																																	493	0	0	3899	3180	21019	0	138	0	4395	21206	0	0	0	0	4503	0	0	0	1880	0	0	138	138	0	7042	0	492	14085	0	0	0.2058	0.2740	0.2656	0.0000	0.0000	0.0000	4365	138	30	0	0	0	0	0	0	0	0	
400758																																																																																																																																																																																																	1703	0	0	0	13584	116433	0	1033	0	17778	117437	0	0	0	0	10255	0	0	0	6497	0	0	1033	1033	6889	13611	14333	4296	74022	0	0	0.084634	0.117374	0.105551	0.000000	0.000000	0.000000	9222	1033	82	0	0	0	0	0	0	0	0	
400767																																																																																																																																																																																																	3465	0	0	0	26013	89401	0	1003	0	9797	90014	0	0	0	0	10253	0	0	0	0	0	0	557	557	15933	28104	14213	3380	31853	0	0	0.1077	0.2326	0.2200	0.0000	0.0000	0.0000	9696	557	101	0	0	0	0	0	0	0	0	
400945																																																																																																																																																																																																	4210	0	0	0	29514	139756	0	2721	0	16589	141512	0	0	0	0	18179	0	0	99	673	-759	0	1173	1173	5962	31504	35188	14374	69481	0	0	0.1202	0.1970	0.1843	0.0000	0.0000	0.0000	17006	1173	342	0	0	0	0	0	0	0	0	
401148																																																																																																																																																																																																	106222	0	0	0	124516	861244	0	25163	0	83486	859871	0	0	0	0	86367	10289	0	0	0	0	0	7561	7561	137236	101655	137370	42304	505147	10289	4061	0.0921	0.1471	0.1342	0	0	0	78806	7561	619	0	0	0	0	0	0	0	0	
401447																																																																																																																																																																																																	14959	0	0	0	13299	40305	0	138	0	4682	39672	0	0	0	0	4800	0	0	0	367	0	0	138	138	403	26330	3102	1476	10685	0	210	0.1181	0.2743	0.2664	0	0	0	4662	138	-190	0	0	0	0	0	0	0	0	
401559																																																																																																																																																																																																	1344	0	0	0	30355	56177	0	466	0	5714	62753	0	0	0	0	7007	0	0	0	974	0	0	449	449	8372	15847	2816	3961	30498	0	0	0.1048	0.1952	0.1827	0.0000	0.0000	0.0000	6558	449	-1018	0	0	0	0	0	0	0	0	
401755																																																																																																																																																																																																	15663	0	0	0	0	137778	0	1477	0	13921	143232	0	0	0	0	15398	0	0	521	0	0	0	1477	1477	1227	17921	8401	3079	111706	0	0	0.097192	0.128582	0.116249	0.000000	0.000000	0.000000	13921	1477	0	0	0	0	0	0	0	0	0	
401906																																																																																																																																																																																																	15346	0	0	0	109718	446835	555	3262	0	61197	451529	0	0	0	0	59125	0	0	0	4819	0	0	3453	4008	10872	95802	176650	31129	159805	0	0	0.122835	0.214255	0.199731	0.000000	0.000000	0.000000	55117	4008	3257	0	0	0	0	0	0	0	0	
401951																																																																																																																																																																																																	1601	0	0	0	1638	10627	0	101	0	1215	11313	0	0	0	0	1274	0	0	0	0	0	0	83	83	107	4763	291	365	5525	0	0	0.1053	0.1929	0.1803	0.0000	0.0000	0.0000	1191	83	24	0	0	0	0	0	0	0	0	
402462																																																																																																																																																																																																	2907	0	0	0	28084	45452	0	158	0	4299	44140	0	0	0	0	4658	0	0	0	408	0	0	158	158	567	36329	33	560	8986	0	0	0.101948	0.279273	0.269800	0	0	0	4500	158	-201	0	0	0	0	0	0	0	0	
402846																																																																																																																																																																																																	3863	0	0	7451	29578	77354	0	211	0	13308	79153	0	0	0	0	10942	0	0	0	0	0	0	211	211	1506	20755	22470	1768	30061	0	0	0.1400	0.2408	0.2361	0.0000	0.0000	0.0000	10731	211	96	0	0	0	0	0	0	0	0	
403067																																																																																																																																																																																																	11600	0	0	0	21960	125668	0	3545	0	12006	138443	204	0	0	0	12911	0	0	3117	9577	0	0	1229	1229	9651	26700	11960	4120	80578	0	0	0.0844	0.1347	0.1218	0.0000	0.0000	0.0000	11682	1229	324	0	0	0	0	0	0	0	0	
403106																																																																																																																																																																																																	15349	0	0	1000	88869	471844	0	6397	0	46290	481332	0	0	0	0	47636	0	0	0	1053	0	0	4394	4394	18201	90525	72161	24846	294164	0	0	0.090371	0.136301	0.123729	0.000000	0.000000	0.000000	43242	4394	181	0	0	0	0	0	0	0	0	
403151																																																																																																																																																																																																	47661	0	0	129610	61996	940199	0	8336	0	77530	942978	0	0	0	0	81062	5175	0	0	144	0	0	8336	8336	26077	224280	46737	35000	646639	2706	0	0.0777	0.1132	0.1016	0	0	0	72726	8336	-2297	0	0	0	0	0	0	0	0	
403254																																																																																																																																																																																																	21181	0	0	507	4397	52739	0	286	0	7436	55668	0	0	0	0	4977	0	0	423	994	0	0	274	274	26041	517	4362	3302	18985	0	0	0.0887	0.2273	0.2148	0.0000	0.0000	0.0000	4703	274	60	0	0	0	0	0	0	0	0	
403357																																																																																																																																																																																																	4241	0	0	60	10364	34542	0	241	0	3551	34700	0	0	0	0	3634	0	0	0	625	0	0	241	241	4322	10180	2509	1528	17614	0	0	0.0978	0.1707	0.1594	0.0000	0.0000	0.0000	3393	241	158	0	0	0	0	0	0	0	0	
403656																																																																																																																																																																																																	1152	0	0	0	10324	34888	0	502	0	4787	35391	0	0	0	0	4883	0	0	0	0	0	0	325	325	821	7552	5460	981	21109	0	0	0.128790	0.193985	0.181074	0.000000	0.000000	0.000000	4558	325	229	0	0	0	0	0	0	0	0	
403937																																																																																																																																																																																																	1378	0	0	0	29649	52917	0	230	0	8147	52033	0	0	0	0	8603	0	0	0	0	0	0	230	230	823	33862	997	718	17786	0	0	0.1609	0.3433	0.3342	0.0000	0.0000	0.0000	8373	230	-226	0	0	0	0	0	0	0	0	
403946																																																																																																																																																																																																	32466	0	0	400	68564	830464	0	12444	0	79403	815570	0	0	0	0	85416	13733	0	2044	17214	0	0	8907	8907	79780	47228	72287	46233	640806	9685	2695	0.094159	0.120465	0.107903	0.000000	0.000000	0.000000	76509	8907	-129	0	124942	76302	0	0	0	0	0	
404653																																																																																																																																																																																																	837	0	0	0	7284	25430	0	198	0	1742	25677	0	0	0	0	2048	0	0	0	0	0	0	198	198	3889	4446	4114	1621	13343	0	0	0.0720	0.1257	0.1136	0.0000	0.0000	0.0000	1850	198	-108	0	0	0	0	0	0	0	0	
404943																																																																																																																																																																																																	3116	0	0	0	24234	66742	0	378	0	5906	65774	0	0	0	0	6249	0	0	0	3432	0	0	378	378	1217	25748	7401	1719	32697	0	0	0.089260	0.144439	0.135702	0.000000	0.000000	0.000000	5871	378	35	0	0	0	0	0	0	0	0	
405959																																																																																																																																																																																																	311853	0	0	0	45488	1553684	0	12584	0	132600	1511249	352	0	0	0	144912	0	0	2695	176300	0	0	12584	12584	210091	149898	149534	69089	1055732	2654	0	0.087654	0.113738	0.103861	0.000000	0.000000	0.000000	132328	12584	-499	0	0	0	0	0	0	0	0	
406022																																																																																																																																																																																																	37432	0	0	0	30848	217782	0	2787	0	18079	217117	0	0	0	0	19589	0	0	2441	10479	0	0	1782	1782	37729	28863	46352	7553	107175	0	0	0.0820	0.1384	0.1258	0.0000	0.0000	0.0000	17807	1782	272	0	0	0	0	0	0	0	0	
406059																																																																																																																																																																																																	10855	0	0	0	73273	138474	0	943	0	14661	137628	0	0	0	0	15386	0	0	0	1076	0	0	760	760	32134	58145	1104	4562	47999	0	0	0.106272	0.253681	0.241150	0.000000	0.000000	0.000000	14626	760	35	0	0	0	0	0	0	0	0	
406666																																																																																																																																																																																																	19805	0	0	0	31770	134236	0	1298	0	13127	132290	0	0	0	0	13992	0	0	0	0	0	0	1298	1298	1186	26715	15026	2971	92173	0	0	0.095956	0.132909	0.120579	0.000000	0.000000	0.000000	12694	1298	433	0	0	0	0	0	0	0	0	
406974																																																																																																																																																																																																	32965	0	0	0	24425	142930	0	2278	0	20494	148014	0	0	0	0	21027	0	0	108	3381	0	0	1144	1144	38348	17531	5212	6699	83506	469	0	0.134332	0.232672	0.220013	0.000000	0.000000	0.000000	19883	1144	611	0	0	0	0	0	0	0	0	
407168																																																																																																																																																																																																	12781	0	0	0	42083	107661	1	502	0	8494	101361	0	0	0	0	9561	0	0	0	4535	-1312	0	502	503	1228	57330	1869	1841	46989	0	0	0.089364	0.153465	0.145391	0.000000	0.000000	0.000000	9058	503	748	0	0	0	0	0	0	0	0	
407506																																																																																																																																																																																																	41811	0	0	500	100425	851589	347	7488	0	83278	856842	0	0	0	545	98447	0	0	6870	61483	-12002	0	7488	7835	54497	71825	269352	27440	456092	0	0	0.105296	0.153732	0.141497	0.000000	0.000000	0.000000	90612	7835	2185	0	0	0	0	0	0	0	0	
407645																																																																																																																																																																																																	47237	0	0	0	159397	393894	0	2020	0	37226	393369	0	0	0	0	39571	0	0	316	0	0	0	2020	2020	60813	145216	34243	17433	155967	2531	0	0.095521	0.195093	0.185134	0.000000	0.000000	0.000000	37551	2020	-578	0	0	0	0	0	0	0	0	
407850																																																																																																																																																																																																	2464	0	0	1320	0	17752	0	351	0	2552	17848	0	0	0	0	2748	0	0	0	0	0	0	196	196	0	3054	0	626	15049	0	0	0.1430	0.1772	0.1646	0.0000	0.0000	0.0000	2552	196	0	0	0	0	0	0	0	0	0	
408147																																																																																																																																																																																																	4936	0	0	0	16453	54758	0	450	0	4710	55509	0	0	0	0	5315	0	0	0	1764	0	0	443	443	2625	13443	15125	1870	24180	0	0	0.0878	0.1502	0.1376	0.0000	0.0000	0.0000	4872	443	-197	0	0	0	0	0	0	0	0	
408307																																																																																																																																																																																																	16926	0	0	0	113508	325704	132	2061	0	40977	330777	0	0	0	0	41875	304	0	100	24899	-617	0	2057	2189	36766	93859	121531	15384	72655	0	0	0.1198	0.2545	0.2412	0.0000	0.0000	0.0000	39686	2189	1908	0	0	0	0	0	0	0	0	
408642																																																																																																																																																																																																	163204	0	0	0	12050	494772	0	13982	0	49797	499772	0	0	0	863	52234	0	0	2050	4463	0	0	2896	2896	153608	152715	8490	25037	193489	5672	0	0.098812	0.231019	0.218210	0	0	0	49338	2896	-3	0	0	0	0	0	0	0	0	
409265																																																																																																																																																																																																	6226	0	0	0	15452	39054	0	75	0	4224	38222	0	0	0	0	3921	0	0	0	0	0	0	75	75	1199	20516	6935	887	10100	0	0	0.1006	0.2216	0.2173	0.0000	0.0000	0.0000	3846	75	378	0	0	0	0	0	0	0	0	
409649																																																																																																																																																																																																	1155	0	0	0	13213	36271	0	320	0	5144	37517	0	0	0	0	5463	0	0	0	0	0	0	290	290	980	14118	2351	1920	19170	0	0	0.1379	0.2361	0.2236	0.0000	0.0000	0.0000	5173	290	-29	0	0	0	0	0	0	0	0	
410159																																																																																																																																																																																																	5538	0	0	0	4483	20649	0	124	0	2076	19585	0	0	0	0	2105	0	0	0	0	0	0	124	124	145	11357	2576	824	6556	0	0	0.1011	0.2080	0.1957	0.0000	0.0000	0.0000	1981	124	95	0	0	0	0	0	0	0	0	
410560																																																																																																																																																																																																	20878	0	0	0	40976	179091	0	705	0	19110	180935	0	0	0	0	18411	0	0	0	2486	0	0	705	705	10673	55447	15635	6335	96637	641	0	0.098318	0.157500	0.151469	0.000000	0.000000	0.000000	17706	705	558	0	0	0	0	0	0	0	0	
410748																																																																																																																																																																																																	18142	0	0	64130	0	267877	0	2876	0	36632	264663	0	0	0	0	38499	0	0	867	11561	0	0	1867	1867	49344	33122	103637	5212	84650	0	0	0.1384	0.2595	0.2469	0.0000	0.0000	0.0000	36632	1867	0	0	0	0	0	0	0	0	0	
410917																																																																																																																																																																																																	4658	0	0	0	132776	325429	0	2989	0	34795	324321	0	0	0	0	40121	0	0	0	0	-1555	0	2269	2269	38842	99373	66722	12442	124983	0	0	0.116712	0.221860	0.209313	0.000000	0.000000	0.000000	37852	2269	-1502	0	0	0	0	0	0	0	0	
410944																																																																																																																																																																																																	1063	0	0	0	20607	41344	0	215	0	3546	40129	0	0	0	0	3596	0	0	0	1241	0	0	215	215	2043	13670	7832	897	17839	0	0	0.0843	0.1431	0.1346	0.0000	0.0000	0.0000	3381	215	165	0	0	0	0	0	0	0	0	
411053																																																																																																																																																																																																	688	0	0	0	7728	28479	0	276	0	2233	29374	0	0	0	0	2759	0	0	0	0	0	0	256	256	167	10099	2144	1434	16616	0	0	0.0852	0.1401	0.1271	0.0000	0.0000	0.0000	2503	256	-270	0	0	0	0	0	0	0	0	
411062																																																																																																																																																																																																	7349	0	0	2086	43834	83323	0	259	0	9578	79967	852	0	0	0	7884	0	0	0	0	0	0	259	259	6185	46198	5108	3177	24562	0	0	0.0959	0.2158	0.2088	0.0000	0.0000	0.0000	7625	259	1528	0	0	0	0	0	0	0	0	
411231																																																																																																																																																																																																	3134	0	0	396	31038	64633	0	675	0	9681	65444	45	0	0	0	9735	0	0	0	0	0	0	416	416	3877	29527	7570	1027	23543	0	0	0.1424	0.2945	0.2819	0.0000	0.0000	0.0000	9319	416	362	0	0	0	0	0	0	0	0	
411240																																																																																																																																																																																																	1657	0	0	24	24848	54697	0	278	0	4995	53703	0	0	0	0	5149	0	0	0	1008	0	0	278	278	552	30991	4346	809	18962	203	0	0.0907	0.1850	0.1750	0.0000	0.0000	0.0000	4871	278	124	0	0	0	0	0	0	0	0	
411512																																																																																																																																																																																																	12101	0	0	1052	22422	199597	0	1812	0	18471	200112	0	0	0	0	19988	0	0	733	0	0	0	1843	1843	20329	25177	35142	6158	121713	270	0	0.090920	0.133390	0.121091	0.000000	0.000000	0.000000	18145	1843	-216	0	0	0	0	0	0	0	0	
411549																																																																																																																																																																																																	923	0	0	0	20220	50674	0	311	0	4497	52920	0	0	0	0	4473	0	0	0	441	0	0	311	311	2014	21936	4375	1283	22325	0	0	0.0786	0.1536	0.1429	0.0000	0.0000	0.0000	4162	311	335	0	0	0	0	0	0	0	0	
411576																																																																																																																																																																																																	5471	0	0	1105	0	55122	0	253	0	4976	54343	0	0	0	0	5229	0	0	0	0	0	0	253	253	393	8737	30593	2007	15652	0	0	0.0916	0.1599	0.1522	0.0000	0.0000	0.0000	4976	253	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																	10527	0	0	28983	12487	147586	0	1033	0	15536	149972	0	0	0	0	16264	0	0	0	0	0	0	1033	1033	3699	51513	41879	2594	51232	0	0	0.1017	0.1972	0.1847	0	0	0	15231	1033	56	0	0	0	0	0	0	0	0	
411651																																																																																																																																																																																																	17187	0	0	1698	13531	102757	0	731	0	9029	101561	0	0	0	0	9602	0	0	0	16734	0	0	731	731	4086	30719	1874	3820	66570	0	0	0.087347	0.116705	0.107820	0.000000	0.000000	0.000000	8871	731	158	0	0	0	0	0	0	0	0	
412135																																																																																																																																																																																																	81330	0	0	100990	1153487	4469196	0	124568	0	291684	4456754	2249	0	0	2575	414422	183196	0	14135	466293	-1308	56136	44105	100241	410906	1000898	367286	80784	2815572	259020	0	0.070495	0.120383	0.091265	0.000000	0.000000	0.000000	314181	100241	-21189	18294	739839	28362	0	0	0	0	0	
412153																																																																																																																																																																																																	3967	0	0	4352	5100	150661	0	870	0	17027	147187	0	0	0	0	16739	0	0	0	5294	0	0	870	870	2983	19836	9689	4682	117864	0	0	0.1087	0.1294	0.1227	0.0000	0.0000	0.0000	15869	870	7	0	0	0	0	0	0	0	0	
412452																																																																																																																																																																																																	927	0	0	235	7897	32144	0	135	0	4172	32248	0	0	0	0	4090	0	0	0	0	0	0	135	135	760	9430	3507	1970	18365	0	0	0.1226	0.1856	0.1795	0.0000	0.0000	0.0000	3955	135	217	0	0	0	0	0	0	0	0	
412555																																																																																																																																																																																																	5417	0	0	0	16939	64282	0	388	0	7170	63794	0	0	0	0	7516	0	0	0	959	0	0	388	388	337	19020	5998	4259	39248	1948	0	0.1117	0.1615	0.1532	0.0000	0.0000	0.0000	7128	388	42	0	0	0	0	0	0	0	0	
412667																																																																																																																																																																																																	5932	0	0	22004	0	105109	0	524	0	9141	115688	1176	0	0	0	9665	0	0	0	1778	0	0	524	524	1906	27240	8636	4939	67851	0	0	0.079014	0.122744	0.116089	0.000000	0.000000	0.000000	9141	524	0	0	0	0	0	0	0	0	0	
412751																																																																																																																																																																																																	656449	0	0	0	392971	3217801	0	49108	0	345524	3196457	0	0	0	0	371201	0	0	4836	29560	0	0	23317	23317	275414	1236481	347317	225862	1410057	7521	0	0.108834	0.201809	0.189133	0.000000	0.000000	0.000000	347884	23317	-2360	0	0	0	0	0	0	0	0	
412845																																																																																																																																																																																																	7447	0	0	0	114145	285417	0	1804	0	25257	288006	489	0	0	0	21788	0	0	284	2399	0	0	1804	1804	21111	103615	40628	4761	116224	239	0	0.0705	0.1370	0.1256	0.0000	0.0000	0.0000	19984	1804	582	0	0	0	0	0	0	0	0	
413141																																																																																																																																																																																																	56576	0	0	0	36292	467975	1	10152	0	72249	471402	0	0	0	0	73594	0	0	0	0	0	0	3646	3647	48853	22254	232655	22160	170864	0	0	0.148381	0.258100	0.245310	0.000000	0.000000	0.000000	69947	3647	2302	0	0	0	0	0	0	0	0	
413208	9626808	0	7305000	3150805	45253445	181118463	776	2168893	0	17602931	183178194	973384	0	0	32051158	22176734	703318237	447940323	2994512	33967426	-94977	5690219	1515253	7206248	56506140	13806217	13793072	4501817	61943616	2389629	360000	0.0828	0.1841	0.1243	0	0	0	14970486	7206248	-59755	8706263	1010460958	245845383	107942436	37746877	27052356	134976	0	6958289	502868	9831	322605	30843	0	4802779	6129015	3790200	37025300	0	747209	120473058	180721851	0	0	0	0	179557	72155190	650695	8133688	8133688	4686490	4686490	437914	998211	0	3250365	0	370	2056041	40302	0	0	0	0	0	4336237	5150571	140000	880629	429858	1820683	19635	0	-75436	40989214	3528662	65063	745942	0	0	272256	831560	1285813	1220011	1107482	1921503	12815707	55090487	32051158	0	0	0	0	10424038	3161949	1690915	1008250	61107	35069418	1497256	385648	194285	0	917323	194677	164	106241	0	88272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488596	1488596	0	915390	0	573206	7807	7807	0	0	0	7807	16983713	0	580174	0	16403539	505222	21106499	15413579	57835088	37707017	29206651	91770538	0	7541403	14603326	91770538	121220267	7952434	104292	8236283	15370788	0	0	331204	4527222	452722	0	0	0	452722	16682006	112478717	20210557	25950006	140109810	27932852	7134708			3007723	43775437	161539898									18638049																																		
413347																																																																																																																																																																																																	4291	0	0	645	4322	34006	0	205	0	3859	33796	0	0	0	0	4060	0	0	0	0	0	0	205	205	731	11007	10570	1190	11896	0	0	0.1141	0.2095	0.1989	0.0000	0.0000	0.0000	3855	205	4	0	0	0	0	0	0	0	0	
413543																																																																																																																																																																																																	2425	0	0	9560	14035	98289	0	850	0	11476	98444	0	0	0	0	10597	0	0	2	0	0	0	850	850	835	24179	15791	2384	56593	387	0	0.1005	0.1526	0.1404	0.0000	0.0000	0.0000	9747	850	234	0	0	0	0	0	0	0	0	
413646																																																																																																																																																																																																	8173	0	0	36	41889	237799	0	1598	0	30282	240796	0	0	0	0	30438	0	0	0	9462	0	0	1598	1598	10851	24210	59916	13365	142718	302	0	0.1205	0.1663	0.1576	0.0000	0.0000	0.0000	28840	1598	77	0	0	0	0	0	0	0	0	
