"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
235950	0	0					136	0	27932					0	0	7551	0	7917	0	0	0									
236050	0	0					146	48	12811					0	0	10810	48	1317	0	0	0									
236153	0	0					6112	29533	129816					54150	0	8553	29533	48213	835	0	3052									
236256	0	0					132	0	38635					0	0	19870	0	9334	0	0	8367									
236452	0	0					697	0	92					6000	0	0	0	0	0	0	0									
236603	0	0					428	7186	87232					2025	0	11529	3205	38719	0	0	0									
236706	0	984					4624	140277	273428					30429	45485	50151	17671	16613	1499	0	0									
236751	0	0					24888	0	386448					264347	0	5723	0	40845	0	0	24638									
236957	0	505					0	0	57633					5000	0	10153	0	37840	2555	0	5000									
237066	0	0					4281	0	79550					0	0	29688	0	10869	0	0	0									
237150	0	0					743	0	60771					0	0	11574	0	18598	167	0	16761									
237619	0	6005					1412	20799	42390					11068	0	10276	20796	6919	2009	0	4419									
237954	0	0					1229	0	47665					19000	0	0	0	30561	7	0	0									
238045	0	8042					0	0	8454					0	0	0	0	315	0	0	0									
238139	0	0					476	3242	21530					369	0	21530	2070	0	0	0	0									
238241	0	2004					1487	0	34943					2000	0	12491	0	10192	0	0	2325									
238250	0	0					124	0	24118					0	0	2824	0	6370	0	0	0									
238737	0	5310					868	0	90240					0	0	68865	0	1605	3144	0	16									
238755	0	0					298	0	7922					0	0	2035	0	4998	0	0	0									
238812	0	0					690	0	2297					0	0	1073	0	0	0	0	0									
239015	0	0					1749	77244	125002					0	39991	10000	0	0	0	0	45000									
239042	0	0					93	0	1391					0	0	1081	0	310	0	0	0									
239275	0	0					12150	0	216802					128400	0	57164	0	34616	526	0	0									
239556	0	0					872	0	31098					15500	0	487	0	20711	0	0	0									
239613	0	0					11582	1994	251062					102295	0	8307	1994	111353	1002	0	0									
239640	0	2007					933	0	25825					2774	0	3591	0	5743	0	0	2170									
239659	0	0					1047	190	8613					20073	0	0	95	8586	0	0	0									
239752	0	0					1208	7646	6199					6960	0	5859	7646	237	0	0	0									
240356	0	0					1304	0	50330					17500	0	0	0	31661	0	0	0									
240459	0	0					252	0	19315					2000	0	506	0	14641	55	0	0									
240954	0	0					724	60503	404					4965	33990	0	26513	0	0	0	0									
241009	0	0					377	2237	46703					2390	0	4731	2237	24150	0	0	0									
241157	0	0					4052	0	102307					15042	0	29239	0	36334	0	0	100970									
241559	0	0					409	5594	13094					0	0	13094	5594	0	0	0	10679									
241607	0	0					12749	9910	178113					139700	0	80180	9834	0	0	0	47287									
242248	0	0					618	4762	14380					0	0	14002	4762	0	79	0	0									
242257	0	0					513	3818	24893					0	355	14055	3463	10838	0	0	0									
242444	0	0					322	226836	0					4816	176389	0	50347	0	0	0	0									
242949	0	0					413	0	24107					1200	0	3270	0	4892	0	0	0									
242958	0	1041					348	0	22002					3200	0	2887	0	13497	869	0	0									
243375	0	0					0	6920	0					0	6920	0	0	0	0	0	0									
243414	0	0					768	985	29031					3500	0	3588	985	4167	1879	0	0									
243647	0	0					0	150	19032					0	0	18731	150	0	0	0	0									
243955	0	0					75	0	546					934	0	302	0	0	0	0	0									
244037	0	0					804	0	9440					4500	0	0	0	3681	0	0	0									
244149	0	0					852	13262	13315					1728	0	6884	13262	0	0	0	0									
244158	0	0					467	0	63730					1371	0	16412	0	31934	0	0	0									
244251	0	0					526	0	201962					0	0	32110	0	89464	0	0	2151									
245016	0	0	0	0	0	0	460	0	0	0	633642	77140	493585	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	0					22496	681742	3680905					425715	0	0	0	66711	87000	0	3350000									
245351	0	5000					3624	0	183105					39500	0	588	0	6650	0	0	14181									
245557	0	1383					1637	0	136031					0	0	39023	0	38883	0	0	9059									
245856	0	0					70	2063	12563					650	0	0	2063	3129	0	0	0									
246022	0	9023					0	0	39380					768	0	6101	0	24256	0	0	0									
246134	0	0					1384	4	91706					15000	0	25548	0	16280	0	0	0									
246237	0	0					147	5279	354					0	2909	353	2367	0	1	0	0									
246451	0	0					1101	0	10794					0	0	7629	0	204	0	0	0									
246657	0	0					3016	0	216133					57583	0	4418	0	90035	0	0	28589									
246947	0	532					222	238	32742					488	0	11526	238	9465	0	0	0									
246956	0	0					1216	0	20702					7360	0	2449	0	5274	0	0	0									
247140	0	0					900	3834	12786					14000	0	9706	3834	0	0	0	0									
247355	0	1008					722	33685	111142					8511	0	50188	33578	34116	533	0	24369									
247449	0	0					223	0	16158					2650	0	3949	0	4490	0	0	1258									
247476	0	0					394	5110	2					4600	3000	0	0	0	0	0	0									
247551	0	0					859	10	10591					5352	0	10426	10	0	0	0	0									
247908	0	0					4886	0	84281					63742	0	18574	0	7892	2700	1	0									
248240	0	0					5499	26730	5102					26660	1005	0	7133	1482	3	0	0									
248352	0	0					142	0	6592					652	0	1200	0	4086	0	0	0									
248455	0	0					866	0	69101					2463	0	21070	0	38666	0	0	8826									
248633	0	0					1444	20678	34343					16500	0	22196	20678	5477	0	0	0									
248745	0	0					1118	19842	6678					13328	0	526	19790	2336	245	0	0									
248969	0	0	0	0	992	0	1787	8302	0	0	178506	15284	132147	31970	1813	0	0	0	0	0	0	10	0	5487	0	0	0	0	0	
249153	0	0					3185	37689	7134					11000	0	0	0	716	0	0	0									
249304	0	101					931	0	10685					7790	0	566	0	1173	139	0	0									
249416	0	0					573	0	42499					0	0	499	0	16823	0	0	0									
249546	0	0					733	4909	1973					0	0	0	554	238	1709	0	0									
249564	0	0					1142	0	105237					0	0	15579	0	19617	0	0	0									
249612	354421	0					0	1342537	726229					893	3000	0	0	0	44132	0	0									
249658	0	0					2843	0	76880					8000	0	1401	0	5830	0	0	0									
249872	0	0					13640	501176	5246					173730	158443	0	25743	0	5246	0	3439									
249957	0	0					277	28	12287					5500	0	9037	0	1685	0	0	2240									
250047	0	0					675	10	57263					8000	0	12833	10	11312	0	0	1838									
250430	0	0					1060	9988	32066					600	1003	12054	8985	19227	0	0	0									
250850	0	0					620	0	22003					0	0	860	0	5856	27	0	0									
251352	0	0					305	0	123387					0	0	7704	0	80401	1333	0	0									
251558	0	0					1030	0	72187					12220	0	13926	0	44101	3736	0	15059									
251745	0	0					105	27668	98314					423	0	77133	27668	0	0	0	0									
251857	0	0					136	0	25048					0	0	24847	0	0	0	0	2256									
252041	0	1006					514	215	68196					3997	0	4550	215	61511	0	0	4793									
252256	0	0					0	0	964					0	0	909	0	55	0	0	0									
252452	0	0					128	0	23403					800	0	716	0	5462	0	0	0									
252658	0	2248					599	0	15314					301	0	7969	0	4539	0	0	4202									
252836	0	0					1223	0	36747					1453	0	31644	0	0	0	0	0									
253262	0	0					900	0	66582					0	0	2698	0	13970	0	0	1633									
253356	0	0					3295	13326	351263					0	0	118689	12558	15986	0	0	43335									
253440	0	507					660	0	18042					0	0	8472	0	260	0	0	0									
253468	1700	0					5536	1700	360100					6704	0	104075	0	32882	96	0	48663									
253646	0	0					430	0	31768					1500	0	3910	0	10891	0	0	0									
253730	0	0					202	0	6727					2000	0	1082	0	454	0	0	0									
253776	0	0					482	55	4852					0	0	4850	0	0	2	0	0									
254317	0	0					160	694692	54011					21100	12210	0	108972	0	54011	0	0									
254504	0	0					263	0	43408					1932	0	0	0	19626	0	0	0									
254652	0	0					2602	23587	10712					2436	0	1	0	2894	0	0	0									
254670	0	0					388	0	14302					4150	0	2305	0	0	0	0	0									
254849	0	500					869	0	17474					0	0	13167	0	0	0	0	8380									
255136	0	0					2225	0	47664					37068	0	28495	0	17681	1167	0	0									
255350	0	0					385	300	34441					2270	0	8238	300	799	0	0	0									
255547	0	0					290	0	15939					3892	0	7511	0	4509	0	0	0									
255556	0	501					1465	39385	26401					5500	7632	10731	13180	8174	0	0	10181									
255574	0	0					2685	94477	304458					0	886	0	125	0	0	0	0									
255659	0	0					7162	0	603598					73502	0	451199	0	115397	29	0	63505									
255873	0	0					2735	98	4477					11435	0	1563	0	0	1615	0	0									
256049	0	0					0	0	4631					0	0	2359	0	156	0	0	0									
256058	0	2013					1361	1134	107693					10000	0	9198	1134	38013	417	0	0									
256179	0	0					41	4074	3836					0	250	2688	1516	0	0	0	0									
256553	0	12100					7825	521	272240					30428	0	222912	21	24137	0	0	0									
256964	0	0					964	0	15301					11672	0	6038	0	4732	706	0	0									
257233	0	0					3862	0	179191					30319	0	24897	0	130616	0	0	0									
257345	0	0					108	0	20868					0	0	4485	0	12978	0	0	0									
257466	0	0					294	0	9477					0	0	0	0	993	0	0	0									
257653	0	2021					0	0	12551					0	0	4250	0	3120	0	0	0									
257756	0	0					1309	0	9660					6938	0	0	0	546	0	0	4147									
257868	0	0					2310	22217	183081					34000	0	3925	22217	5229	0	0	105117									
258146	0	0					69	0	7006					500	0	2515	0	2694	0	0	0									
258306	0	0					2878	1611	14836					3242	1000	14234	510	0	0	0	0									
258351	0	1004					538	0	10981					4041	0	770	0	5409	0	0	0									
258379	0	0					176	0	12293					0	0	2460	0	0	0	0	0									
258445	0	0					2909	69652	0					15000	69645	0	0	0	0	0	23191									
258539	0	0					263	0	50550					0	0	14179	0	18404	0	0	0									
258632	0	0					658	0	7364					5000	0	1014	0	1756	0	0	0									
258771	0	70428					37027	202	303595					168449	0	0	0	6549	0	0	0									
259059	0	0					438	0	42143					1148	0	13103	0	28713	0	0	0									
259330	0	80					5093	1210	135674					30778	0	0	1210	22186	10	0	192									
259442	0	0					1347	3550	33581					20266	0	8892	0	17936	23	0	0									
259657	0	159					7548	0	182568					166241	0	5122	0	517	19927	0	0									
259956	0	0					503	0	41410					6621	0	9542	0	30424	0	0	6347									
260055	0	0					5969	328059	80086					15101	46360	79914	267317	0	172	0	43104									
260354	0	0					6	0	29146					0	0	18629	0	9450	0	0	0									
260831	0	0					110	0	9640					500	0	6590	0	0	0	0	0									
260868	0	0					257	370	6913					1783	0	1706	214	93	0	0	0									
261070	0	0					1021	0	10259					5500	0	7932	0	0	0	0	0									
261146	0	0					1441	0	22523					15066	0	10585	0	9748	0	0	0									
261258	0	0					554	31075	0					5000	13428	0	8248	0	0	0	0									
261360	0	29006					120	5455	112084					0	0	54221	5455	13726	0	0	0									
261940	0	0					2563	41369	48119					6842	0	46574	41369	0	0	0	0									
262059	0	0					577	0	74138					0	0	2629	0	11630	0	0	0									
262237	0	1217					621	0	27394					8667	0	4889	0	14295	0	0	0									
262358	0	0					1139	20002	25191					15964	0	14281	19747	1130	0	0	0									
262741	0	0					1110	12692	7932					12830	0	7932	12692	0	0	0	0									
262844	0	199					1178	0	67976					9338	0	41537	0	18120	0	0	11846									
262956	0	0					672	240	30098					12500	0	7990	240	22108	0	0	0									
263243	0	0					2033	11550	46335					12842	13	38694	11517	0	0	0	3606									
263551	0	0					362	995	935					0	995	0	0	0	0	0	0									
263627	0	0					924	29963	0					0	25521	0	4363	0	0	0	0									
264156	0	1535					0	0	9106					0	0	0	0	0	0	0	0									
264455	0	0					357	0	69893					2	0	35412	0	13763	0	0	675									
264558	0	0					1301	0	76156					64	0	23683	0	3917	28	0	5029									
265340	0	0					533	38	69404					5000	0	24401	20	37664	0	0	0									
265407	0	0					4041	2120	219849					2446	0	61618	2100	43090	4808	2078	88962									
265452	0	0					743	15174	18644					8800	6941	3728	6472	14439	0	0	1745									
265676	0	0					722	3334	7745					6505	0	4361	3334	0	0	0	0									
266066	0	0					685	2392	53918					10781	0	1412	2392	13818	0	0	0									
266244	0	0					670	0	26603					3600	0	8879	0	16084	0	0	1020									
266253	0	0					611	0	16932					4720	0	4397	0	5915	0	0	0									
266271	0	25000	4468	208	0	15	172200	7568	1928957	14852	18465703	0	16841715	3066620	0	0	0	0	0	0	1525221	0	1903534	0	0	3100	0	0	200	
266655	0	0					275	0	9438					4079	0	104	0	8331	0	0	0									
266851	0	0					700	0	25994					7000	0	21231	0	4755	0	0	0									
266879	0	0					495	1600	628					0	1600	0	0	0	628	0	0									
266945	0	0					3015	130	127948					0	0	15761	130	58065	7	0	0									
267652	0	0					661	0	13479					0	0	8039	0	5440	0	0	0									
267737	0	0					9622	0	418092					132844	0	40699	0	5216	74	0	45430									
268136	0	0					371	250	16291					0	0	4066	250	2744	0	0	0									
268257	0	0					1019	56563	28073					2818	11535	14275	26709	13717	0	0	8945									
268556	0	0					1411	21522	87972					0	0	4752	21522	0	0	0	65753									
268828	0	0					600	0	154459					0	0	132856	0	19462	0	0	0									
268976	0	0					2470	87017	0					0	53980	0	5322	0	0	0	0									
269049	0	3052					2980	0	48512					25100	0	25404	0	266	0	0	5142									
269058	3201	0					1029	27428	2625					3400	6135	1934	17218	247	0	0	0									
269478	0	0					1323	0	18023					8425	0	0	0	2474	2648	0	0									
269759	0	0					76	10838	1927					0	0	1927	10838	0	0	0	0									
270148	0	0					0	0	25806					0	0	12111	0	4856	0	0	0									
270335	0	0					2596	520	62849					38028	0	517	519	2792	189	0	4180									
270353	0	0					235	0	15203					357	0	986	0	13827	0	0	0									
270504	0	5075					4309	37441	21430					33845	0	16313	37441	0	42	0	19108									
270531	0	0					5674	0	17533					0	0	567	0	0	0	0	0									
270652	7605	0					0	24664	0					0	10802	0	6257	0	0	0	2200									
271136	0	0					31	0	0					0	0	0	0	0	0	0	0									
271154	0	0					964	0	21534					16877	0	2076	0	11122	0	0	2728									
271275	0	0					3109	0	34712					17572	0	6296	0	9055	2699	0	0									
271341	0	0					2174	987	9485					802	0	2590	987	640	0	0	0									
271529	0	0					1657	0	61519					14943	0	9969	0	21227	1976	0	35534									
271631	0	0					1776	1544	85940					21000	0	4865	1544	245	1033	0	21143									
271743	0	0					215	0	12935					4403	0	2465	0	9183	0	0	0									
271752	0	0					322	56	40341					0	0	0	56	30853	0	0	0									
272030	0	0					0	0	9661					0	0	0	0	4460	0	0	0									
272058	0	0					174	1389	0					2000	0	0	1389	0	0	0	0									
272151	0	0					19	0	15652					0	0	7577	0	6626	0	0	0									
272218	0	37533					29470	101053	418430					150846	0	189414	350	9170	10828	30000	94826									
272245	0	0					0	7763	0					0	7037	0	560	0	0	0	0									
272272	0	0					6234	0	69196					33500	0	14435	0	23979	7	0	31814									
272302	0	0					5542	45805	243781					58342	0	60377	0	10043	87104	0	16667									
272870	0	0					954	0	6357					1152	0	0	0	0	0	0	0									
273149	0	0					1682	0	10858					15396	0	9169	0	1689	0	0	0									
273251	0	1546					155	0	19409					202	0	17778	0	85	0	0	0									
273336	4019	38417					2874	69605	144495					25000	0	93073	65386	0	499	0	0									
273550	0	0					1491	58	26674					28000	22	6099	0	14697	0	0	0									
273653	0	0					171	0	6836					0	0	2168	0	4578	0	0	0									
273662	0	47087					338	0	394960					0	0	97645	0	99250	0	0	0									
273840	0	0					446	0	16478					3231	0	1910	0	9370	0	0	1643									
273859	0	0					188	1315	0					0	500	0	815	0	0	0	0									
274025	0	0					36	0	8663					0	0	8612	0	51	0	0	0									
274052	0	0					212	0	10375					1352	0	3788	0	752	0	0	0									
274164	0	0					494	337	5059					1559	300	4989	0	0	0	0	0									
274548	0	0					203	1318	4945					0	8	4631	1310	0	6	0	3450									
274641	2518	0					113	8129	0					0	1997	0	2235	0	0	0	0									
274753	0	0					158	1410	3948					650	0	1899	1406	0	2	0	0									
274829	0	0					2734	0	111566					35000	0	5532	0	14548	7	0	14648									
274856	55	1384					223	437	17365					500	0	13005	382	1764	0	0	0									
275255	0	0					129	0	5177					1750	0	1049	0	2182	0	0	0									
275358	0	0					1815	0	39017					18500	0	998	0	18167	0	0	3702									
275509	0	0					840	41277	14081					0	0	14081	41277	0	0	0	0									
275657	0	517					39	450	28480					0	0	11032	450	16931	0	0	0									
275750	0	0					849	18335	71151					0	0	4752	18335	0	0	0	36304									
276159	0	0					10	0	32764					0	0	8575	0	23595	0	0	0									
276355	0	0					69	8749	0					0	3586	0	0	0	0	0	0									
276551	0	0					603	6197	21110					3132	0	16742	6197	0	0	0	0									
276579	0	6	0	0	0	0	93501	512940	1132935	0	16168053	1664598	12754383	211	0	236964	452749	41159	61654	54720	221788	0	9773	0	0	60191	783379	0	0	
276645	0	0					845	0	19967					12000	0	1756	0	12287	0	0	3283									
276654	0	0					143	0	25683					0	0	24460	0	1223	0	0	0									
276775	0	0					734	16	1706					0	0	0	0	354	594	0	0									
276850	0	0					5821	0	332697					80729	0	114531	0	46114	18	0	2184									
276953	0	964					95	0	20944					97	0	5305	0	14585	90	0	0									
277053	0	0					663	0	31028					0	0	27753	0	2083	0	0	0									
277240	0	17000					914	0	34583					5300	0	6053	0	236	0	26992	12016									
277277	0	2227					636	550	4327					3600	501	0	0	1867	0	0	0									
277558	0	0					332	0	19994					1000	0	9568	0	10340	0	0	0									
277567	0	0					608	0	2485					4000	0	0	0	1984	0	0	0									
277736	0	0					460	0	8463					4750	0	0	0	8463	0	0	1078									
277820	0	0					1865	89216	108029					20000	14661	105759	28081	2270	0	0	13656									
278078	0	0					2356	0	25565					12500	0	3154	0	5713	0	0	5804									
278153	0	0					1071	0	2179					4000	0	0	0	296	0	0	0									
278256	0	0					414	0	41686					6827	0	10220	0	12691	0	0	2822									
278555	0	3015					2479	0	55110					25000	0	13643	0	3605	0	0	0									
278733	0	0					128	0	9943					0	0	9079	0	849	0	0	0									
278751	0	0					122	0	7856					0	0	3099	0	0	0	0	0									
278818	0	0					2642	0	120545					66060	0	39118	0	68683	54	0	0									
278957	0	0					2453	0	26847					8697	0	12377	0	7893	0	0	0									
279105	0	0					14894	142033	188796					157820	41018	7258	6422	4210	1520	0	4689									
279338	0	0					5821	0	126349					19250	0	0	0	0	0	0	0									
279673	0	5516					1014	0	10952					3000	0	754	0	0	0	0	0									
279842	0	0					1076	0	32232					4000	0	101	0	15557	0	0	2376									
279954	0	0					1437	0	63965					15112	0	28149	0	22119	0	238	1929									
280044	0	0					8446	0	265105					70000	0	33753	0	52853	781	0	19236									
280110	0	100	0	1	0	158	382575	17075	21909048	0	87355161	3197017	73970191	6621662	0	181	1075	172199	2247	51701	1577039	0	1069089	0	20665073	5000	0	11000	0	
280138	0	0					167	0	33641					329	0	13323	0	19185	0	0	0									
280352	0	0					0	16532	0					0	13583	0	2802	0	0	0	0									
280558	0	0					9	0	5474					0	0	0	0	296	0	0	0									
280950	0	1514					61	0	40805					0	0	31712	0	7579	0	0	0									
281144	0	0					1070	1913	13					0	0	0	1913	0	13	0	0									
281210	0	0					316	3349	105250					0	4	41688	3263	30340	0	0	2012									
282048	0	0					1398	0	23719					6800	0	17	0	2526	0	0	0									
282075	0	0					4837	0	131862					25888	0	18173	0	0	0	0	0									
282226	0	0					510	0	49415					0	0	48659	0	716	0	0	0									
282329	0	0					10191	0	297923					42255	0	14687	0	72621	1045	0	41934									
282824	0	0					469	0	17626					1500	0	11611	0	4873	199	0	0									
283157	0	0					92	189	10884					164	0	0	120	9897	0	0	0									
283438	0	0					13556	0	160646					3000	0	58918	0	38206	0	0	0									
283652	0	0					1031	0	3332					7577	0	3332	0	0	0	0	0									
283737	0	0					1717	37388	0					184	37388	0	0	0	0	0	12557									
283858	0	0					387	0	10775					2000	0	5143	0	5632	0	0	0									
283867	0	0					2174	308	14228					40339	0	0	308	0	0	0	0									
284154	0	0					96	5434	28					0	4361	0	0	0	0	0	0									
284239	0	0					490	7760	777					11614	7104	600	0	0	0	0	0									
284248	0	0					228	0	13969					0	0	0	0	1977	0	0	0									
284556	0	4000					898	0	5339					3500	0	350	0	514	0	0	0									
284958	0	0					134	300	4233					1667	300	3904	0	329	0	0	0									
285151	0	0					370	500	27634					0	500	26895	0	0	0	0	0									
285348	0	0					4425	6131	22506					0	0	6904	6131	0	0	0	0									
285544	0	0					922	0	0					0	0	0	0	0	0	0	0									
285553	0	0					0	498	4580					0	0	1133	498	503	0	0	0									
285740	0	0					2146	3177	133703					22927	18	26356	1557	37902	0	0	17931									
285759	0	0					411	0	10186					6000	0	520	0	6309	0	0	0									
285777	0	0					418	927	12861					4500	0	4492	0	3981	422	0	0									
285852	0	0					623	0	71070					2000	0	7412	0	22308	0	0	0									
285928	0	0					1542	0	55078					25100	0	9618	0	16263	0	0	0									
286251	0	520					0	0	4553					0	0	2930	0	1032	0	0	0									
286457	0	0					89	0	3716					0	0	3618	0	98	0	0	0									
286840	0	0					0	4425	448					0	0	299	4425	0	0	0	0									
287007	0	27865					60	5	27865					0	0	0	0	0	0	0	0									
287342	0	1080					499	0	14991					9837	0	4817	0	6897	0	0	0									
287539	0	0					1427	2659	458					0	0	30	2659	0	381	0	0									
287650	0	0					145	455	11995					0	0	3999	455	1007	0	0	0									
287856	0	0					0	9325	0					0	1300	0	8025	0	0	0	0									
287922	0	0					94	0	11475					392	0	3813	0	5736	0	0	0									
287959	0	0					254	0	51649					0	0	39602	0	1781	0	0	2556									
288152	0	0					69	0	7606					0	0	3595	0	983	0	0	0									
288358	0	0					1775	0	70869					11493	0	70039	0	0	0	0	418									
288376	0	3809					1255	0	63139					0	0	1973	0	23727	0	0	0									
288853	0	0					48893	2354240	2863994					23823	44977	227155	666623	507413	0	0	0									
289056	0	0					427	12136	2453					499	3748	1138	8388	1315	0	0	0									
289225	0	0					2259	8200	35334					17000	0	2993	6324	11326	0	0	0									
289449	0	0					190	0	14242					0	0	4107	0	10135	0	0	0									
289515	0	0					6159	0	116833					70885	0	14786	0	39952	2855	0	51164									
289702	0	306					8677	8301	35542					135938	0	7754	8301	0	21708	0	0									
289739	0	0					653	1000	12372					3310	1000	9444	0	0	0	0	0									
289757	0	0					482	0	33707					2500	0	11027	0	20307	0	0	0									
290052	0	0					1881	22911	170041					11079	0	50950	22911	29384	0	0	28803									
290230	0	0					669	0	48116					1715	0	37922	0	5478	402	0	0									
290249	0	12960					1865	3612	116788					15798	0	9247	3612	52870	0	0	28188									
290838	0	0					0	1175	0					0	1100	0	75	0	0	0	0									
290922	10590	0					78	10590	0					0	0	0	0	0	0	0	0									
291059	0	0					839	252	345					9112	0	142	252	0	0	0	0									
291273	0	0					7649	0	138291					121563	0	8652	0	0	254	0	0									
291330	0	0					409	0	25201					0	0	0	0	4099	0	0	0									
291611	0	0					982	0	174089					350	0	90403	0	39102	22568	0	0									
291732	0	0					103	0	45361					0	0	20004	0	22109	0	0	0									
292234	0	2884					3846	0	44703					34765	0	7970	0	23760	0	0	0									
292467	0	0					194	103	27402					3128	0	0	0	0	0	0	1397									
292524	0	0					6747	0	130468					112271	0	0	0	30021	0	0	0									
292850	0	0					155	8449	8306					0	0	8306	8449	0	0	0	0									
292908	0	0					4601	2140	87421					35600	0	23644	2140	36297	0	0	5227									
293053	0	0					1192	0	150437					0	0	104516	0	45921	0	0	0									
293352	0	0					142	0	8750					0	0	0	0	4464	0	0	0									
293437	0	0					2914	0	147855					41075	0	42187	0	103477	0	0	0									
293651	0	0					767	0	38498					8400	0	0	0	9392	0	0	0									
293754	0	2600					347	0	6906					0	0	4306	0	0	0	0	4116									
294023	0	0					483	0	49171					111	0	2588	0	24701	18	0	680									
294153	0	0					200	0	11696					0	0	1973	0	1109	175	0	0									
294256	0	56805					3198	0	96985					35185	0	0	0	3490	0	8079	7727									
294564	0	500					3270	0	50276					58289	0	577	0	14432	0	0	0									
294751	0	0					656	1305	18592					0	0	0	0	821	0	0	0									
294779	27	0					5705	4715	8191					59108	0	0	0	0	965	0	0									
294827	0	0					665	0	17471					3050	0	6920	0	1144	0	0	0									
295011	0	0					1902	571	73482					20043	0	13319	571	27206	0	0	4197									
295057	0	0					561	0	24703					2500	0	14683	0	8615	0	0	4267									
295646	247	0					0	11129	0					0	1220	0	9267	0	0	0	0									
296456	0	0					1215	0	3100					10500	0	0	0	82	0	0	0									
296559	0	0					764	0	126281					5441	0	71209	0	15372	0	0	8350									
296755	0	0					271	0	3004					0	0	0	0	0	0	0	0									
296858	0	0					54	0	8806					0	0	3084	0	3117	0	0	0									
297051	0	0					392	0	18916					3070	0	6677	0	8271	0	0	0									
297257	0	0					0	0	19448					0	0	19448	0	0	0	0	0									
297547	0	0					0	21	13					0	0	13	0	0	0	0	0									
297631	0	0					599	8552	17048					5550	3995	5256	2185	10676	0	0	74									
297761	0	0					3038	0	44652					25289	0	2002	0	41571	426	0	0									
298049	0	0					211	0	26065					0	0	17949	0	0	0	0	0									
298218	2123	1502					2080	53138	48580					0	25905	10409	7953	9097	10946	0	0									
298245	0	0					1222	0	131995					22759	0	17642	0	58127	0	0	4456									
299046	0	0					2075	63286	292220					0	0	122379	63286	27778	0	0	138442									
299251	0	0					132	1	3806					0	0	3679	0	0	0	0	0									
299644	0	0					1430	0	30311					21700	0	11647	0	14748	0	0	0									
299653	0	201					206	1667	3241					1318	0	857	1363	1416	0	0	0									
299868	0	0					4284	0	0					45000	0	0	0	0	0	0	0									
300009	0	0					3808	2285	42284					45083	0	9211	0	3988	4184	0	1394									
300036	0	0					10649	400	11389					17958	0	2991	400	0	1359	0	0									
300063	0	0					976	20999	0					3000	20999	0	0	0	0	0	0									
300157	8994	8994					73	9704	8994					125	0	0	710	0	0	0	0									
300250	0	0					291	14	3043					0	0	1295	0	1694	0	0	0									
300353	0	0					757	0	96201					0	0	26775	0	12208	0	0	0									
300456	0	0					0	4748	7406					0	0	7186	4748	0	0	0	0									
300933	0	0					934	0	31462					2794	0	13121	0	5570	174	0	0									
300942	0	0					1752	0	32197					8630	0	6912	0	24242	0	0	7214									
300960	0	0					581	335	24746					4607	0	0	335	408	0	0	3286									
301640	0	0					846	298	9051					14114	0	0	0	3894	2	0	0									
301800	0	0					1475	3864	51831					3400	0	4069	0	0	21658	0	0									
302030	0	0					204	0	32515					0	0	0	0	0	0	0	0									
302133	0	0					66	0	4890					0	0	0	0	0	0	0	0									
302450	0	0					0	0	27418					434	0	27078	0	340	0	0	0									
302553	0	0					245	0	49808					0	0	18396	0	13282	0	0	0									
302656	0	0					2088	0	40124					29371	0	13937	0	4561	0	0	0									
302665	0	0					412	659	15266					0	0	2601	381	10647	0	0	0									
303550	0	0					5041	0	454153					31791	0	1138	0	136504	8	0	27693									
303653	4138	0					50	11642	88445					0	4239	75820	782	9960	0	0	0									
303701	0	0					776	0	27994					6500	0	0	0	5942	0	0	0									
303747	0	0					0	0	21062					0	0	4975	0	12880	0	0	1555									
303952	0	0					1279	16836	99153					8600	0	72104	16836	25372	0	0	4721									
304155	0	0					0	0	7588					0	0	6611	0	310	597	0	0									
304173	0	0					3813	43658	196187					0	18566	55765	16295	25039	250	0	0									
304520	0	0					708	0	20845					529	0	20845	0	0	0	0	16631									
304762	0	0					0	3488	4975					0	0	3326	3488	1649	0	0	0									
304913	0	24994					1411	0	33551					0	0	0	0	2210	0	0	0									
305059	0	0					230	415	1568					0	0	1568	415	0	0	0	0									
305152	0	0					533	0	44798					4800	0	12368	0	1420	0	0	0									
305237	0	0					640	0	51321					4000	0	8239	0	11262	0	0	9031									
305433	0	0					1263	0	62674					11340	0	12856	0	1844	0	0	0									
305442	0	0					692	2450	22735					4000	0	10966	2450	0	0	0	0									
305648	0	0					287	0	33427					2500	0	15917	0	14633	0	0	1710									
305750	0	0					42	0	139083					0	0	21448	0	2762	0	0	4189									
306056	1502	0					122	1655	0					0	0	0	0	0	0	0	0									
306140	0	0					512	0	33553					8500	0	23642	0	9911	0	0	0									
306159	0	638					2159	0	30047					22694	0	2000	0	5438	0	0	0									
306337	0	0					698	0	69841					514	0	30863	0	21164	0	0	0									
306739	0	3509					78	0	3650					0	0	0	0	141	0	0	0									
306908	0	0					2637	6021	104126					15400	0	8587	6021	57664	0	0	0									
307062	0	0					566	41496	75539					0	0	75527	41496	0	12	0	0									
307334	0	0					230	12523	945					0	7958	301	4565	644	0	0	0									
