"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
109574																																																																																																																																																																																											8541	0	0	0	35869	251025	0	2992	0	29664	257363	0	0	0	0	31251	0	0	0	0	0	0	1913	1913	3727	41091	127663	17886	80998	0	0	0.113995	0.205641	0.193053	0	0	0	29338	1913	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109659																																																																																																																																																																																											6177	0	0	85	9549	163550	0	1495	0	12101	163750	0	0	0	0	13204	0	0	0	0	0	0	1495	1495	5429	14027	41933	13573	103263	0	0	0.0716	0.1027	0.0911	0	0	0	11709	1495	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
109855																																																																																																																																																																																											1711	0	0	0	10339	49585	0	416	0	3621	49163	0	0	0	0	3877	0	0	0	3463	0	0	416	416	217	20284	3646	1858	25690	0	0	0.0706	0.1147	0.1024	0	0	0	3461	416	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110413																																																																																																																																																																																											5356	0	0	0	48334	316197	0	2687	0	26577	318268	873	0	0	0	28611	2850	0	0	2308	0	0	2687	2687	4612	49833	28538	28843	235248	1324	0	0.081476	0.109699	0.099397	0	0	0	25924	2687	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110655																																																																																																																																																																																											1833	0	0	193	4003	16020	0	206	0	1932	15975	0	0	0	0	1997	0	0	0	0	0	0	137	137	84	5849	997	226	9224	0	0	0.1164	0.1838	0.1712	0	0	0	1860	137	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110936																																																																																																																																																																																											8678	0	0	0	14732	101495	0	613	0	10227	99543	0	0	0	0	13528	0	0	0	3725	0	3000	613	3613	1239	25487	6658	2717	68516	0	183	0.0998	0.1713	0.1256	0	0	0	9915	3613	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110945																																																																																																																																																																																											6208	0	0	0	29589	202658	0	1320	0	16572	205109	0	0	0	0	17830	0	0	925	4538	0	0	1320	1320	3095	33004	55981	9274	111827	0	0	0.0805	0.1195	0.1107	0.0000	0.0000	0.0000	16510	1320	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111157																																																																																																																																																																																											1710	0	0	899	103	34832	0	163	0	2752	33554	0	0	0	0	2913	0	0	0	0	0	0	163	163	323	6206	1241	1523	27223	0	0	0.0820	0.1002	0.0946	0.0000	0.0000	0.0000	2750	163	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																																																											12570	0	0	0	36942	442570	13	3438	0	34037	444490	0	0	0	0	40536	0	0	332	20824	-2488	0	3720	3733	4269	30617	196953	22696	217186	0	0	0.083299	0.120966	0.109826	0	0	0	36803	3733	-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111559																																																																																																																																																																																											1882	0	0	98	1904	28662	0	233	0	5931	27975	0	0	0	0	6120	0	0	0	1017	0	0	233	233	445	8262	4224	1536	15920	0	0	0.2104	0.3030	0.2915	0	0	0	5887	233	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111661																																																																																																																																																																																											2832	0	0	0	59913	131662	0	652	0	13229	130138	0	0	0	0	12668	0	0	10	560	0	0	652	652	4771	60983	36501	2068	28293	0	0	0.092433	0.214617	0.203571	0	0	0	12016	652	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111942																																																																																																																																																																																											7955	0	0	0	56949	252575	0	2972	0	21397	241613	0	0	0	0	23925	0	0	1234	0	0	0	2262	2262	1475	79746	29913	15209	144865	0	0	0.0897	0.1327	0.1202	0	0	0	21663	2262	-266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111979																																																																																																																																																																																											59896	0	0	5193	6957	375822	0	8451	0	43491	381209	0	0	0	0	45915	0	0	358	19530	0	0	3978	3978	4647	68268	34128	16091	275676	0	0	0.1104	0.1463	0.1336	0	0	0	41937	3978	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112163																																																																																																																																																																																											59792	0	0	0	159748	706628	0	5352	0	56368	686132	0	0	0	0	58615	0	0	0	7216	0	0	5352	5352	12799	227517	145147	39623	325750	1318	0	0.077893	0.130642	0.118713	0	0	0	53263	5352	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332																																																																																																																																																																																											4957	0	0	48038	14480	112086	0	426	0	13937	112180	0	0	0	0	14250	0	0	0	0	0	0	426	426	3597	59109	16660	3303	33037	0	0	0.1232	0.2678	0.2598	0	0	0	13824	426	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112444																																																																																																																																																																																											6572	0	0	0	26964	187947	0	2200	0	18548	226031	0	0	0	0	19841	0	0	50	13405	0	0	1723	1723	1212	42593	43600	4613	102312	0	0	0.080157	0.144406	0.131866	0	0	0	18118	1723	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112510																																																																																																																																																																																											6133	0	0	226	3579	37843	0	289	0	3999	36546	0	0	0	0	4312	0	0	0	0	0	0	289	289	0	0	0	853	38132	0	0	0.1101	0.1131	0.1055	0	0	0	4023	289	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112556																																																																																																																																																																																											2517	0	0	167	11898	35969	0	303	0	3837	34225	5	0	0	0	4053	0	0	0	850	0	0	291	291	153	15550	1387	792	19056	0	0	0.1099	0.1741	0.1616	0	0	0	3762	291	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112837	2116626	0	0	0	26194934	115142306	621	2303880	0	20031825	116172314	55832	0	0	340326	9123853	4037636	879	54870	5840572	-28098	31970	985959	1018550	2377237	27453416	14652327	5422984	60426748	68462	0	0.078144	0.118198	0.105003	0	0	0	8105303	1018550	-469454	415502	4175473	3726268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492282	0	1366768	77191520	103722241	0	0	0	0	0	69419295	78830	666936	666936	1217044	1217044	0	88381	0	1128663	0	1501	12408391	15054	-2130	0	0	0	26628	980875	1135751	0	0	0	0	0	0	-685239	661704	25730193	264835	223441	0	0	0	47996	20466	0	107636	219569	14332233	54759857	340326	0	0	0	0	19301543	12881371	627022	362903	7263	10232578	27435	0	4404	0	23031	11166	0	0	0	11166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695863	695863	0	0	672480	23383	0	0	0	0	0	0	2920286	0	14013	0	2906273	0	161663	330619	2377237	27721877	15655426	65186200	0	5544375	7827713	65186200	78558288	0	5000	5000	8122487	0	0	0	0	0	0	0	0	0	2116626					115142306									340326																																								
113003																																																																																																																																																																																											17428	0	0	0	83083	195629	0	1358	0	46489	196492	0	0	0	0	49520	0	0	0	0	-883	0	1358	1358	15664	28723	66943	12618	89474	0	0	0.244013	0.384798	0.374245	0	0	0	48162	1358	-3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113030																																																																																																																																																																																											3174	0	0	0	28044	118857	0	1338	0	13353	119671	0	0	0	0	14599	0	0	0	0	0	0	1169	1169	0	25485	13213	4881	81574	0	0	0.1122	0.1564	0.1439	0	0	0	13430	1169	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113441																																																																																																																																																																																											15466	0	0	5317	52797	464200	0	3970	0	39063	466407	0	0	0	0	37222	0	0	0	25381	0	0	3970	3970	9339	48448	188226	25227	216014	304	0	0.0721	0.1133	0.1012	0	0	0	33252	3970	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113601																																																																																																																																																																																											4381	0	0	3855	573	489785	0	4511	0	53115	503270	0	0	0	0	59722	0	0	1143	0	0	0	4649	4649	1856	67833	12917	10024	411846	0	0	0.1094	0.1382	0.1275	0	0	0	55073	4649	-91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113740																																																																																																																																																																																											14857	0	0	0	241146	664114	0	8372	0	61111	669477	0	0	0	0	63408	180	0	0	17270	0	0	4799	4799	8239	255838	189988	28768	216024	394	1889	0.0878	0.1665	0.1539	0	0	0	58609	4799	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113937																																																																																																																																																																																											7717	0	0	0	26659	246700	0	2446	0	18438	247545	0	0	0	0	20551	0	0	2557	0	0	0	2391	2391	4308	31043	59084	19189	154271	112	0	0.073360	0.107458	0.094956	0	0	0	18160	2391	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114149																																																																																																																																																																																											1699	0	0	3	9795	70736	0	652	0	8329	68796	0	0	0	0	8887	0	0	397	7311	0	0	652	652	390	5722	26520	5906	38613	0	0	0.1197	0.1563	0.1448	0	0	0	8235	652	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114158																																																																																																																																																																																											7010	0	0	0	75724	208344	0	2103	0	18433	207035	0	0	0	0	20207	0	0	55	4503	0	0	1708	1708	14774	71820	8450	10006	115518	0	0	0.0894	0.1483	0.1358	0	0	0	18499	1708	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114251																																																																																																																																																																																											1523	0	0	0	10191	41341	0	185	0	3673	38695	0	0	0	0	3632	0	0	0	1262	0	0	185	185	224	11258	1739	1354	28079	0	0	0.0891	0.1129	0.1071	0	0	0	3447	185	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114260																																																																																																																																																																																											138088	0	0	23000	1000629	2437510	0	19000	0	469361	2451707	0	0	0	0	465096	0	0	9674	189627	0	0	19000	19000	171075	852658	150780	88618	1242735	7734	0	0.1820	0.2901	0.2782	0	0	0	446096	19000	22916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																																																											5356	0	0	0	62872	237777	0	1570	0	23414	238489	1821	0	0	0	23819	0	0	0	0	0	0	1570	1570	7646	65337	47280	8712	117919	0	0	0.093338	0.153681	0.143551	0.000000	0.000000	0.000000	22249	1570	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114756																																																																																																																																																																																											3205	0	0	0	9691	162774	0	1486	0	18374	158149	0	0	0	0	16723	0	0	0	4484	0	0	1486	1486	216	4076	13533	8067	143298	0	0	0.0982	0.1092	0.0995	0	0	0	15237	1486	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114774																																																																																																																																																																																											5569	0	0	1136	0	32763	0	85	0	8934	31984	0	0	0	0	8836	0	0	0	0	0	0	85	85	1347	5375	13279	2551	12664	0	0	0.275180	0.433584	0.429413	0	0	0	8751	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114840																																																																																																																																																																																											14234	0	0	0	25007	199174	0	1711	0	16285	207672	0	0	0	366	22052	0	0	0	7640	0	0	1711	1711	3436	40014	40549	10999	123091	0	0	0.0979	0.1410	0.1300	0	0	0	20341	1711	-4056	366	0	5245	0	0	0	0	0	0	0	0	0	0	0	
114859																																																																																																																																																																																											2110	0	0	0	21960	57220	0	393	0	5885	55013	0	0	0	0	5965	0	0	0	0	0	0	393	393	662	23382	5957	1636	27300	0	0	0.1013	0.1703	0.1591	0	0	0	5572	393	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115100																																																																																																																																																																																											8590	0	0	0	14503	183079	0	1469	0	20456	178874	0	0	0	0	22283	0	0	100	0	-582	0	1409	1409	8095	15640	104758	4641	55786	0	0	0.1167	0.1980	0.1855	0	0	0	20874	1409	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115146																																																																																																																																																																																											4401	0	0	14535	0	101083	0	638	0	11942	98102	0	0	0	0	12580	0	0	0	0	0	0	638	638	1730	25830	8864	3290	65297	0	0	0.1217	0.1677	0.1592	0	0	0	11942	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115155																																																																																																																																																																																											1595	0	0	0	4466	65800	0	876	0	5094	65263	0	0	0	0	5729	0	0	16	3250	0	0	710	710	468	6466	11480	3372	48187	0	0	0.0769	0.1012	0.0886	0	0	0	5019	710	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115221																																																																																																																																																																																											8337	0	0	0	37668	270202	0	2734	0	20948	272090	0	0	0	0	24422	0	0	566	24704	0	343	2636	2979	18127	23744	77827	14789	154543	1793	0	0.078974	0.115885	0.101750	0	0	0	21443	2979	-1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115575																																																																																																																																																																																											1581	0	0	0	16347	163325	0	1538	0	14702	161362	0	0	0	0	15808	0	0	0	0	0	0	1433	1433	917	18860	67533	7331	77044	0	0	0.089085	0.138071	0.125555	0	0	0	14375	1433	289	10	0	0	0	0	0	0	0	0	0	0	0	0	0	
115641																																																																																																																																																																																											42297	0	0	21358	398137	1967150	0	20730	0	204934	1972082	0	0	0	0	153652	20000	0	7727	71826	-4238	0	18045	18045	51580	443292	220107	99334	1196820	3031	0	0.071248	0.106634	0.094111	0.070448	0.092959	0.104216	135607	18045	4789	282	0	0	0	0	0	0	0	0	0	0	0	0	0	
116077																																																																																																																																																																																											2566	0	0	1933	19653	191269	0	1213	0	13859	193775	0	0	0	0	16030	0	0	0	0	-648	0	1328	1328	1075	21124	95849	7373	74750	0	0	0.0759	0.1263	0.1159	0	0	0	14702	1328	-287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116358																																																																																																																																																																																											1430	0	0	3377	1330	48939	0	462	0	4445	49391	0	0	0	0	4883	0	0	634	2555	0	0	462	462	529	6775	13011	1816	29060	0	0	0.0895	0.1268	0.1148	0	0	0	4421	462	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116554																																																																																																																																																																																											1518	0	0	602	3083	8963	0	56	0	735	9098	0	0	0	0	718	0	0	0	0	0	0	46	46	291	5540	1103	215	1982	0	0	0.073862	0.195003	0.182510	0	0	0	672	46	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116639																																																																																																																																																																																											7956	0	0	11689	0	44178	0	450	0	6282	43917	0	0	0	0	6581	0	0	0	0	0	0	299	299	0	20528	8989	1415	15111	0	0	0.1430	0.2766	0.2641	0	0	0	6282	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116732																																																																																																																																																																																											738	0	0	595	19492	48880	0	1799	0	6498	54035	257	0	0	0	6493	0	0	0	0	0	0	367	367	0	18734	11654	2868	19727	0	0	0.1134	0.2326	0.2194	0	0	0	6126	367	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116741																																																																																																																																																																																											5627	0	0	3988	30790	105846	0	614	0	13635	104684	0	0	0	0	12877	0	0	0	6106	0	0	614	614	1790	27967	27352	5288	47923	0	0	0.1175	0.1833	0.1746	0	0	0	12263	614	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117038																																																																																																																																																																																											2647	0	0	0	16388	111256	0	963	0	12269	109750	0	0	0	0	12922	0	0	0	0	0	0	963	963	969	20162	14357	8233	76398	0	0	0.1090	0.1473	0.1364	0	0	0	11959	963	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117458																																																																																																																																																																																											14295	0	0	12666	26213	252567	0	2486	0	27136	246480	0	0	0	0	24099	0	0	0	4518	0	0	2389	2389	6905	46687	33619	9304	162328	158	0	0.0900	0.1262	0.1136	0	0	0	21710	2389	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117672																																																																																																																																																																																											1929	0	0	0	20229	83123	0	429	0	8411	84410	0	0	0	0	8621	0	0	0	0	0	0	430	430	1981	20725	34611	2795	25888	0	0	0.097038	0.156634	0.148822	0	0	0	8191	430	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117775																																																																																																																																																																																											2825	0	0	80	55866	98246	0	192	0	14566	98413	0	0	0	0	14692	0	0	0	0	0	0	192	192	11858	46795	14581	1999	25095	0	0	0.1473	0.3365	0.3321	0	0	0	14500	192	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117841																																																																																																																																																																																											3650	0	0	7450	45339	296485	0	2701	0	27050	296603	0	0	0	0	28028	0	0	0	2917	0	0	2701	2701	864	43343	43494	25541	211305	0	1597	0.085852	0.113258	0.102344	0	0	0	25327	2701	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156																																																																																																																																																																																											14153	0	0	1423	12706	150569	0	896	0	15046	149177	0	0	0	0	15224	0	0	0	0	0	0	896	896	11544	14547	43483	7579	81123	0	0	0.0960	0.1432	0.1348	0	0	0	14328	896	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118174																																																																																																																																																																																											4071	0	0	37659	46546	242771	0	1377	0	18985	240054	223	0	0	0	20028	0	0	0	0	0	0	1487	1487	4851	87922	64345	14600	86393	0	0	0.077258	0.147054	0.136136	0	0	0	18541	1487	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118660																																																																																																																																																																																											10613	0	0	0	0	149758	0	1777	0	13947	146742	0	0	0	0	15593	0	0	0	0	0	0	1646	1646	862	11750	19173	2231	119750	0	0	0.0950	0.1185	0.1060	0	0	0	13947	1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118736																																																																																																																																																																																											5411	0	0	1584	32791	208927	0	1623	0	16767	210197	503	0	0	0	18007	0	0	0	4045	0	0	1623	1623	263	35577	45053	18808	129044	0	0	0.0779	0.1120	0.1019	0.0000	0.0000	0.0000	16384	1623	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119153																																																																																																																																																																																											5676	0	0	0	169253	290017	0	923	0	24296	265365	0	0	0	0	21668	0	0	0	23357	0	0	923	923	3424	158698	31917	3893	93349	0	0	0.078175	0.140502	0.134517	0	0	0	20745	923	3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119274																																																																																																																																																																																											17380	0	0	5606	24413	324015	4	3391	0	31644	316910	0	0	0	0	29143	0	0	0	20370	0	0	3385	3389	19645	34516	28309	20887	238928	0	0	0.0827	0.1077	0.0951	0	0	0	25754	3389	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119528																																																																																																																																																																																											16510	0	0	0	68305	373603	0	2651	0	34222	364498	0	0	0	0	36061	0	0	654	0	-1230	0	2651	2651	2740	67359	81763	17631	222039	0	0	0.0920	0.1301	0.1205	0	0	0	33410	2651	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119779																																																																																																																																																																																											12792	0	0	250	66602	575452	0	4705	0	46146	575916	0	0	0	0	51122	0	0	0	1470	0	0	4705	4705	4977	80035	235278	26310	260539	0	0	0.0806	0.1260	0.1144	0	0	0	46417	4705	-871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120542																																																																																																																																																																																											5763	0	0	0	8245	160421	0	2006	0	22469	158191	0	0	0	0	23861	0	0	0	511	0	0	1531	1531	830	43721	10470	3757	107273	0	0	0.1412	0.1955	0.1830	0	0	0	22330	1531	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120609																																																																																																																																																																																											9621	0	0	154	121813	545349	1573	2239	0	72112	536906	0	0	0	0	83726	0	0	905	12927	0	0	2239	3812	11991	80734	259622	47440	203641	0	0	0.148842	0.236178	0.225425	0	0	0	79914	3812	-7802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120953																																																																																																																																																																																											2836	0	0	0	48293	121100	0	1527	0	16070	119264	0	0	0	0	16555	0	0	0	0	0	0	915	915	1956	56783	2858	3562	60422	0	0	0.1313	0.2280	0.2154	0.0000	0.0000	0.0000	15640	915	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121576																																																																																																																																																																																											5289	0	0	2180	38124	141146	0	2307	0	12879	135379	0	0	0	0	13960	0	0	541	4497	0	0	1115	1115	12851	29531	40445	2909	60569	0	0	0.094882	0.158698	0.146022	0	0	0	12845	1115	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121642																																																																																																																																																																																											56245	0	0	181947	225359	2148639	0	15000	0	187055	2131852	1401	0	0	0	197965	37958	0	6144	56866	0	0	15000	15000	26509	475826	334234	161442	1322152	17817	0	0.085933	0.122231	0.112970	0	0	0	182965	15000	1392	194	0	0	0	0	0	0	0	0	0	0	0	0	0	
121651																																																																																																																																																																																											2728	0	0	7054	63851	103396	0	482	0	16379	105643	0	0	0	0	16272	0	0	0	0	0	0	482	482	25806	42516	4763	774	29901	0	0	0.1495	0.3973	0.3855	0	0	0	15790	482	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121914																																																																																																																																																																																											7566	0	0	0	6413	222881	0	1783	0	20165	219833	0	0	0	0	21871	0	0	0	8789	0	0	1783	1783	3447	13568	125512	11481	82020	0	0	0.0914	0.1455	0.1337	0	0	0	20088	1783	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122153																																																																																																																																																																																											14901	0	0	368	21298	61913	0	400	0	6135	51380	0	0	0	0	6377	0	0	95	0	0	0	299	299	706	43847	5131	1177	12540	0	0	0.1183	0.2677	0.2551	0	0	0	6078	299	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122546																																																																																																																																																																																											2718	0	0	0	12181	38415	0	275	0	3231	38123	0	0	0	0	3546	0	0	0	3	0	0	259	259	871	14776	10662	248	12437	0	0	0.0862	0.1712	0.1587	0	0	0	3287	259	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122658																																																																																																																																																																																											4247	0	0	33327	47301	346725	0	3618	0	23589	361671	0	0	0	0	26646	0	0	83	16373	-11	0	2690	2690	2546	78943	156192	8614	112755	0	0	0.0662	0.1244	0.1119	0	0	0	23956	2690	-356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122751																																																																																																																																																																																											3456	0	0	0	2697	30581	0	235	0	2247	31197	250	0	0	0	2420	0	0	0	766	0	0	235	235	535	8295	3122	1594	18802	0	0	0.0700	0.1078	0.0973	0	0	0	2185	235	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122854																																																																																																																																																																																											29134	0	0	32691	5481	630651	0	3222	0	64515	579310	0	0	0	0	56628	0	0	0	6743	0	0	3222	3222	3851	113677	113775	39660	391461	0	0	0.0940	0.1193	0.1125	0	0	0	53406	3222	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123178																																																																																																																																																																																											26354	0	0	0	9905	690212	0	6000	0	61593	696102	0	0	0	0	67507	0	0	4323	0	0	0	6144	6144	6934	47506	42829	18689	598713	0	0	0.088155	0.106850	0.097125	0	0	0	61363	6144	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123440																																																																																																																																																																																											3760	0	0	0	51717	128346	0	892	0	10830	129269	0	0	0	0	10915	0	0	0	2281	0	0	892	892	1402	44428	19991	4413	62195	0	0	0.0775	0.1325	0.1217	0.0000	0.0000	0.0000	10023	892	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123646																																																																																																																																																																																											21065	0	0	4853	127351	776124	0	9658	0	69732	769754	0	0	0	0	75626	0	0	1403	29504	986	0	8369	8369	29000	125393	40098	27138	600039	316	0	0.087858	0.112060	0.099659	0.000000	0.000000	0.000000	67257	8369	-2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124344																																																																																																																																																																																											9771	0	0	0	0	306461	0	2903	0	47840	293067	0	0	0	0	50743	0	0	0	0	0	0	2903	2903	1932	10183	19555	5954	277694	0	0	0.1632	0.1726	0.1627	0	0	0	47840	2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124353																																																																																																																																																																																											253	0	0	400	0	14652	0	217	0	1508	14732	0	0	0	0	1675	0	0	0	166	0	0	167	167	58	1873	0	547	12938	0	0	0.102362	0.125506	0.112993	0	0	0	1508	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124773																																																																																																																																																																																											3986	0	0	2441	1120	127940	0	1221	0	12277	124945	0	0	0	0	12495	0	0	992	3506	0	0	1221	1221	3605	2124	23210	8511	100222	0	0	0.0910	0.1090	0.0983	0	0	0	11274	1221	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124830																																																																																																																																																																																											9267	0	0	92	12917	83567	0	626	0	11565	81410	0	0	0	0	12088	0	0	0	0	0	0	626	626	3149	16098	11714	8323	53131	0	0	0.1409	0.1943	0.1843	0	0	0	11462	626	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125154																																																																																																																																																																																											21649	0	0	0	152229	295097	0	1967	0	42714	289997	0	0	0	0	48953	0	0	0	0	0	2748	1960	4708	23782	129107	31957	33710	114683	0	0	0.1526	0.3128	0.2828	0	0	0	44245	4708	-2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125855																																																																																																																																																																																											26177	0	0	16964	142521	632901	0	3498	0	45157	636069	0	0	0	0	45731	1437	0	143	2984	0	0	3498	3498	41393	128521	78122	17282	385439	4308	0	0.066553	0.100446	0.092763	0	0	0	42233	3498	1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
