"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
3720																														0	0	4	0	0	5665	true	0	0	0	0	0	0	0	0	4	1712	1	0	0	true	0	665	0	0	5000	0	0	0	665	0	0	0	0	665	www.bankof clarendon.com	
3953																														0	0	250	9150	0	9497	true	0	0	0	0	0	0	0	0	250	5330	5	0	0	false	0	0	0	9150	0	0	347	347	0	0	0	0	0	0	http://www.fcbanker.com	
4138																														0	23	1752	235	0	1738	true	0	0	23	0	166	0	963	0	623	5414	3	0	0	true	0	0	0	235	421	302	780	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	478	0	0	30488	true	0	0	0	0	0	0	478	0	0	16	0	0	0	true	0	0	0	19988	500	8000	2000	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	77	0	0	0	false	0	0	0	0	0	0	0	0	77	1990	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	55	404	0	12275	true	0	0	0	0	0	0	55	0	0	9944	6	0	0	false	0	0	0	3112	5445	900	2818	0	0	0	0	0	0	0	www.fnbwv.com	
4839																														0	89	1444	6400	0	35400	true	0	0	89	0	0	0	394	0	1050	19552	5	0	0	false	0	0	0	6400	24000	4000	1000	0	0	0	0	0	0	0	http://abcbank.net	
5005																														713	0	8812	9503	0	68953	true	0	0	0	713	8812	0	0	0	0	1011	1	0	0	true	0	0	0	9503	17564	20859	21027	33500	0	0	0	0	0	0	WWW.STONESAV.COM	
5069																														0	0	2350	0	0	0	false	0	0	0	0	0	0	0	0	2350	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	10	5500	0	23397	true	0	0	0	0	0	0	10	0	0	8725	5	0	0	false	0	0	0	5500	16000	0	1897	0	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														0	0	625	85168	0	153168	true	0	0	0	0	0	0	625	0	0	2507	1	0	0	false	0	1000	0	95168	25000	14000	18000	10000	1000	0	0	0	0	1000	http://www.acnb.com	
5331																														0	0	1629	0	0	98	true	0	0	0	0	864	0	0	765	0	1221	1	0	0	false	0	98	0	0	0	0	0	0	98	0	0	0	0	98	www.hydeparkbank.net	
5461																														530	806	184	13910	0	29524	true	0	806	0	530	0	0	184	0	0	67	0	0	0	true	0	614	0	13910	15000	0	0	0	614	0	0	0	0	0	www.bankbac.com	
5751																														0	0	85	0	0	0	true	0	0	0	0	0	0	85	0	0	738	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	1213	6000	0	6000	true	0	0	0	0	1040	0	43	0	130	723	0	0	0	true	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	wwwaebalma.com	
6141																														0	0	14	0	0	0	false	0	0	0	0	0	0	0	0	14	106	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	1506	0	0	0	true	0	0	0	0	51	0	1231	0	224	635	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.abbank.com	
6972																														228	0	0	0	0	83990	true	0	0	0	228	0	0	0	0	0	30219	3	0	0	false	0	28730	0	13760	0	40000	1500	0	28730	0	0	0	0	0	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1300	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2373	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tpbbancorp.com	
7157																														0	0	39	0	0	0	true	0	0	0	0	0	0	39	0	0	214	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.statebankbr.com	
7456																														0	0	30	0	0	0	true	0	0	0	0	0	0	0	0	30	202	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	573	5200	0	7200	false	0	0	0	0	0	0	573	0	0	665	0	0	0	false	0	0	0	5200	2000	0	0	0	0	0	0	0	0	0	THEFOURCOUNTYBANK.COM	
8033																														0	0	127	10642	0	21188	true	0	0	0	0	0	0	127	0	0	3120	1	0	0	true	0	0	0	10642	7596	2950	0	0	0	0	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1238	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	132	0	0	0	true	0	0	0	0	0	0	0	132	0	575	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														3590	0	0	9700	0	59700	true	0	0	0	3590	0	0	0	0	0	34	0	0	0	true	0	50000	0	9700	0	0	0	0	50000	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	14	10	0	3351	true	0	0	0	0	0	0	0	0	14	2131	1	0	0	false	0	0	0	10	445	778	2118	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	62222	2377	0	262377	true	0	0	14	0	47679	0	13368	0	1175	114934	3	0	0	true	0	0	0	2377	20000	0	240000	0	0	0	0	0	0	0	WWW.AMBOYBANK.COM	
9955																														892	0	0	48	0	2119	true	0	0	0	892	0	0	0	0	0	5937	2	0	0	true	0	0	0	48	0	71	2000	0	0	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	475	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnblarned.com	
10250																														0	0	4953	17500	0	43000	true	0	0	0	0	342	0	343	0	4268	360	0	0	0	true	0	0	0	17500	21500	3000	1000	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	1865	2000	0	24305	true	0	0	0	0	1390	0	0	0	475	3691	2	0	0	true	0	0	0	2346	14246	7713	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														0	0	0	0	0	16985	true	0	0	0	0	0	0	0	0	0	4571	3	0	0	true	0	6167	0	36	572	5210	5000	5000	6167	0	0	0	0	0	www.pvsb.com	
11145																														0	75	1364	1000	0	12361	false	0	0	75	0	0	0	574	0	790	1482	0	0	0	false	0	0	0	1000	3514	1267	6580	0	0	0	0	0	0	0		
11640																														0	0	0	0	0	40011	true	0	0	0	0	0	0	0	0	0	5220	1	0	0	false	0	0	0	20011	0	0	20000	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	275	0	0	7000	true	0	0	0	0	0	0	275	0	0	0	0	0	0	false	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	571	0	0	0	true	0	0	0	0	571	0	0	0	0	2264	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12142																														0	0	0	4000	0	4000	true	0	0	0	0	0	0	0	0	0	573	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	2900	0	7900	true	0	0	0	0	0	0	0	0	0	3838	3	0	0	false	0	0	0	2900	3000	2000	0	0	0	0	0	0	0	0	www.banknorthwis.com	
12311	486266	138026	120398	0	167438	4880094	true	0	138026	0	317172	190733	8	167438	1656	true	3892090	0	221006	1292000	1068644	8625	0	541792	637135	63911	1046981	1772441	0						4880094						23122	2174	52786	369	24341								17606										0		www.huntington.com	
12647																														0	0	969	0	0	6200	true	0	0	0	0	659	0	0	0	310	1052	2	0	0	false	0	0	0	0	3550	2650	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	196	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4947	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.oakbank.com	
12946																														2884	1132	1698	7517	0	33333	true	0	1099	33	2884	998	0	0	0	700	3641	2	0	0	true	0	1537	0	12517	7122	10837	1320	0	1537	0	0	0	0	0	www.fbtarkansas.com	
12955																														0	0	573	775	0	3875	true	0	0	0	0	573	0	0	0	0	1831	1	0	0	false	0	0	0	775	0	0	3100	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														1431	0	813	0	0	0	true	0	0	0	1431	500	0	268	0	45	3840	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														4066	0	321	50728	0	185200	true	0	0	0	4066	0	0	321	0	0	933	0	0	0	false	0	0	0	50728	111700	22000	772	0	0	0	0	0	0	0	www.bristolcountysavings.com	
13251																														0	0	163	0	0	0	false	0	0	0	0	0	0	163	0	0	114	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	12	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	158	3000	0	4000	true	0	0	0	0	0	0	158	0	0	2600	2	0	0	false	0	0	0	3000	0	0	1000	0	0	0	0	0	0	0	www.lcb@lcbwi.com	
14155																														0	0	1005	4150	0	14850	true	0	0	0	0	820	0	185	0	0	480	0	0	0	false	0	0	0	5900	5225	725	3000	3000	0	0	0	0	1700	0	http://www.fandcbank.com	
14454																														0	0	0	0	0	2900	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2900	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	58	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	378	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																														808	0	1519	0	0	16701	true	0	0	0	808	1519	0	0	0	0	1598	1	0	0	true	0	6701	0	0	0	5000	5000	0	6701	0	0	0	0	6701	http://beobank.com	
14977																														0	0	0	13	0	240	false	0	0	0	0	0	0	0	0	0	738	1	0	0	false	0	0	0	13	17	148	62	0	0	0	0	0	0	0		
15536																														2128	0	63280	0	80	1475000	true	0	0	0	2048	43092	0	5440	10262	4486	65	0	80	0	false	0	1055000	0	414000	6000	0	0	0	1055000	0	0	0	0	1055000	http://www.parknatl.com	
16337																														0	0	5551	0	0	29000	true	0	0	0	0	2318	0	2045	0	1188	1143	1	0	0	true	0	0	0	0	23000	6000	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	1285	0	1382	true	0	0	0	0	0	0	0	0	0	7244	3	0	0	true	0	0	0	1285	0	0	0	0	97	0	0	0	0	0	www.douglascountybank.com	
16551																														0	1032	1273	5000	0	24972	true	0	0	1032	0	404	0	122	0	747	80	0	0	0	false	0	0	0	5000	10500	2000	7472	12472	0	0	0	0	0	0	http://www.northviewbank.com	
16748																														251	0	117	0	251	2000	true	0	0	0	0	89	0	28	0	0	799	2	251	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	37	0	0	0	true	0	0	0	0	0	0	0	0	37	991	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	24	0	0	0	false	0	0	0	0	0	0	24	0	0	15	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														50	0	0	0	0	0	false	0	0	0	50	0	0	0	0	0	4652	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordquality.com	
17147																														1794	0	12882	72100	438	136291	true	0	0	0	1356	5929	0	949	83	5921	53845	12	438	0	true	0	0	0	72100	14168	38100	11923	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	165	0	0	3500	true	0	0	0	0	0	0	165	0	0	535	1	0	0	false	0	0	0	0	0	500	3000	0	0	0	0	0	1070	0	http://www.fnbmarlow.com	
17464																														11526	1518	52727	24000	3605	248975	true	0	1518	0	7921	52727	0	0	0	0	2276	2	3605	0	true	0	120518	0	44000	25076	886	58495	0	120518	0	0	0	0	120518	http://www.botc.com	
17839																														0	0	143	0	0	0	true	0	0	0	0	0	0	143	0	0	9768	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	678	0	0	12237	true	0	0	0	0	0	0	678	0	0	569	1	0	0	false	0	0	0	7000	5000	237	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														836	0	204	13	0	684	true	0	0	0	836	7	0	197	0	0	4847	2	0	0	true	0	0	0	13	76	178	417	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	26095	false	0	0	0	0	0	0	0	0	0	299	0	0	0	true	5515	0	0	0	9695	0	16400	16400	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	197	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														2235	533	202	0	0	0	true	0	0	533	2235	0	0	50	0	152	4032	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fmbwpa.com	
18836																														0	0	1242	0	0	7642	true	0	0	0	0	782	0	460	0	0	2877	1	0	0	false	0	0	0	1900	1982	844	2916	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	743	0	0	2500	true	0	0	0	0	0	0	0	0	743	4000	1	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	40	244	0	2286	false	0	0	0	0	0	0	14	0	26	106	0	0	0	false	0	0	0	744	706	350	486	744	0	0	0	0	0	0		
19356																														0	0	0	0	0	1585	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1585	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														6702	0	3837	79706	0	129927	true	0	0	0	6702	0	0	3837	0	0	47113	5	0	0	true	0	0	0	79706	50221	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	1075	5000	0	10000	true	0	0	0	0	535	0	0	0	540	4359	2	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	600	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														450	0	484	0	0	7294	true	0	0	0	450	328	0	0	156	0	118	0	0	0	false	0	0	0	6640	500	154	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														656	0	520	0	91	5219	true	0	0	0	565	0	0	520	0	0	1659	1	91	0	false	0	0	0	5000	0	219	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20370																														0	0	530	100	0	5100	true	0	0	0	0	230	0	177	0	123	1044	1	0	0	false	0	0	0	100	5000	0	0	5000	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	211	390	0	10390	false	0	0	0	0	0	0	0	0	211	1271	0	0	0	false	0	0	0	390	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	396	0	0	13000	true	0	0	0	0	0	0	0	0	396	4224	2	0	0	false	0	0	0	7000	1000	0	0	0	0	0	0	5000	0	0	www.mcnbbanks.com	
20857																														0	0	0	0	0	23873	true	0	0	0	0	0	0	0	0	0	217	0	0	0	false	0	0	0	23408	169	75	221	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	11000	0	29346	false	0	0	0	0	0	0	0	0	0	3726	1	0	0	false	0	0	0	11000	18000	0	0	0	0	0	0	346	0	0	http://homevalleybank.com	
21256																														0	0	62	250	0	500	false	0	0	0	0	0	0	62	0	0	24	0	0	0	false	0	0	0	250	250	0	0	0	0	0	0	0	0	0		
21359																														0	0	147	0	0	364	true	0	0	0	0	0	0	0	0	147	377	1	0	0	false	0	55	0	0	0	0	0	0	55	29	110	170	0	0	http://www.asbgrygla.com	
21630																														0	0	0	0	0	4959	true	0	0	0	0	0	0	0	0	0	1734	2	0	0	false	0	0	0	0	0	312	4647	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	169	1300	0	1661	true	0	0	0	0	0	0	0	90	79	1370	1	0	0	true	0	0	0	1300	0	361	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	0	98	0	0	9890	true	0	0	0	0	0	0	0	0	98	8157	3	0	0	false	0	0	0	0	2148	3211	3780	0	751	0	0	0	0	751	www.unionbnk.com	
22356																														0	375	0	0	0	961	true	0	171	204	0	0	0	0	0	0	2716	2	0	0	false	0	0	0	0	0	0	0	0	961	0	0	0	0	961	http://www.myfnbt.com	
22459																														0	0	0	0	0	7108	true	0	0	0	0	0	0	0	0	0	4169	4	0	0	false	0	475	0	0	1500	0	5133	0	475	0	0	0	0	475	http://WWW.1STBANKONLINE.COM	
22543																														0	11	99	0	0	0	true	0	0	11	0	0	0	99	0	0	1157	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	89	2500	0	2500	true	0	0	0	0	0	0	45	0	44	329	1	0	0	true	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																														0	0	0	0	0	1178	true	0	0	0	0	0	0	0	0	0	861	0	0	0	false	0	0	0	0	0	0	1178	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																														0	0	5896	5000	0	14122	true	0	0	0	0	5345	0	266	285	0	9454	3	0	0	false	0	0	0	5000	5000	2000	2058	0	0	0	64	0	0	64	http://fmbnk.com	
22954																														0	0	200	2133	0	10983	true	0	0	0	0	200	0	0	0	0	536	0	0	0	false	0	0	0	2133	5350	1600	1900	0	0	0	0	0	0	0	www.fnbhawley.com	
23036																														0	0	4329	0	0	0	true	0	0	0	0	1445	248	1686	0	950	40493	10	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cbtbank.com	
23045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	6	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmibt.com	
23241																														9928	6747	19396	135410	0	445763	true	0	0	6747	9928	14982	0	2983	1363	68	5592	3	0	0	true	0	176900	0	171410	18	75048	15239	0	176900	3780	3368	0	0	3780	http://www.integrabank.com	
