"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
225942																																					0	872	0	0	10985	0	232	0	382	31686	28140	189	28329	0	139	0	0	0	3357	588	31686	0	0	314	0	2422	0	3038	25102		0	17693	17554	33	1661	0	0	0	
226659																																					400	362	0	0	3173	0	165	0	361	9718	8538	192	8730	0	29	0	0	0	988	25	9718	0	0	453	0	475	0	2386	6152		0	4680	4651	35	606	0	0	0	
226734																																					84	1142	37	455	1104	0	637	350	319	29233	24597	216	24813	0	366	2125	0	0	4420	200	29233	0	0	-84	0	4291	0	3457	21140		0	21314	20948	13	2032	0	0	0	
226752																																					100	1721	0	0	15897	0	3667	570	1426	69193	57688	295	62595	0	1050	0	2612	0	6598	1120	69193	0	0	4550	0	759	0	6220	51468		0	46162	45112	169	700	0	0	2000	
226949																																					2150	407	0	0	1033	0	193	0	237	15279	13870	74	14119	0	321	0	0	0	1160	100	15279	0	0	549	0	500	0	2313	11557		0	11580	11259	11	0	0	175	0	
227151																																					1005	4496	255	0	52552	0	4865	356	6162	207078	162619	1282	179459	0	1855	9830	6328	0	27619	200	207078	0	0	6715	0	19274	0	22646	139973		0	129393	127538	1430	19	0	0	9230	
227179																																					0	11985	0	36518	102647	0	11480	5667	4022	566444	470206	1922	504793	0	5450	0	13365	0	61651	6759	566444	0	0	44669	0	7898	350	75784	394422		0	399225	393775	2325	0	0	0	19300	
227357																																					10103	5925	0	0	39408	0	5680	0	4552	217311	176431	1860	196460	0	2006	0	18169	0	20851	1200	217311	0	0	13937	0	4921	0	24292	152140		0	153649	151643	793	0	0	0	0	
227656																																					29	2428	0	0	6836	0	2288	2981	1451	80051	68338	496	72334	0	564	0	3500	0	7717	75	80051	0	0	3820	0	3800	0	9285	59053		0	55738	55174	22	8864	0	0	0	
228000																																					322	5554	272	0	10355	0	4351	75	14767	308244	225473	6846	235137	0	3000	0	326	0	73107	1	308244	0	0	45144	0	30000	0	35238	190235		0	267902	264902	-2038	7646	0	0	2492	
228055																																					500	1807	0	490	7921	0	264	0	396	32151	28728	251	28979	0	448	0	0	0	3172	600	32151	0	0	1206	0	1200	0	4983	23746		0	19221	18773	166	2000	0	0	0	
228158																																					53	6565	0	0	20945	0	4688	101	5139	226445	189409	1301	208505	0	2119	0	2949	0	17940	770	226445	0	0	11675	0	4845	0	22248	167161		0	191073	188954	650	0	0	0	14846	
228345																																					109	1329	0	3793	0	0	1175	0	2447	133739	110517	1148	116895	0	1700	0	5230	0	16844	72	133739	0	0	4444	0	12328	0	7776	102741		0	119968	118268	0	6618	0	0	0	
229342																																					5359	2895	0	0	38129	0	1575	1606	2139	121792	94704	702	109587	0	788	0	6000	0	12205	1000	121792	0	0	7229	0	4000	146	15064	79640		0	70731	69943	-24	0	0	4000	4181	
229454																																					0	4903	0	0	19830	0	1998	409	936	79652	72761	73	72834	0	635	0	0	0	6818	300	79652	0	0	1423	0	5300	0	14618	58143		0	49226	48591	-205	2985	0	0	0	
229801																																					350152	230223	24441	1154737	1432874	0	256032	8278	860982	14700181	9524925	271715	13445697	4569	93244	293239	2521308	100000	1249915	28511	14700181	34236	0	665285	0	616031	4541	2156600	7368325		0	10143690	10050446	-59912	0	0	0	1027749	
229913	1042	598061	0	32515	84511	0	0	0	76946	3281793	112150	2254160	0	18116	0	63509	0	1027633	98474	3281793	0	1653	-285141	0	1222036	0		0	2506834	2488718	-7736	0	0	1843283	0	1843283										3259785	233565		2232153				63509											163947	69618						0	0	0	0	
229940																																					1092	2538	255	0	5778	0	920	145	1408	55870	49090	264	49354	0	612	1447	0	0	6516	160	55870	0	0	2945	0	3368	0	9261	39829		0	37433	36821	43	5466	0	0	0	
229959																																					300	1339	0	9955	0	0	90	0	202	16639	14285	80	14365	0	73	0	0	0	2274	80	16639	0	0	1474	0	720	0	4402	9883		0	4011	3938	0	815	0	0	0	
230254																																					12225	1859	0	5921	0	0	1784	967	737	64830	55008	160	55689	0	544	0	521	0	9141	400	64830	0	0	8341	0	400	0	5726	49282		0	41011	40467	0	870	0	0	0	
230357																																					5432	2683	0	699	546	0	777	0	1339	34789	31840	55	31895	0	285	0	0	0	2894	350	34789	0	0	-2442	0	4990	0	11095	20745		0	19889	19604	-4	3709	0	0	0	
230423																																					0	6473	0	0	48229	0	5276	96	7258	212157	167542	1605	175105	0	2312	201	503	0	37052	3208	212157	0	0	30158	0	3208	0	23914	143628		0	140745	138433	478	6191	0	0	5455	
230535																																					818	6056	139	0	40099	0	38748	926	9639	368266	310251	1418	332407	0	4778	3347	20105	0	35859	1000	368266	0	0	-10034	0	44565	0	34776	275475		0	273196	268418	328	76	0	633	0	
230610																																					1786	3531	0	0	30249	0	5939	56	7709	193790	168953	1699	174292	0	2225	0	2630	0	19498	745	193790	0	0	16113	0	2000	0	29372	139581		0	136150	133925	640	10595	0	0	1010	
230740																																					42	1366	0	14931	9185	0	1943	0	3199	89206	78951	490	82890	0	835	0	1000	0	6316	53	89206	0	0	1222	0	4946	240	1634	77317		0	51900	51065	95	7235	0	0	2449	
230759																																					30	11555	0	100	384171	0	31768	822	25705	847833	525971	3937	759602	0	4887	1962	177511	0	88231	1000	847833	0	0	45960	0	39000	0	103545	422426		0	390832	385945	2271	5775	0	0	52183	
231149																																					48	4710	0	0	34629	0	1968	150	5515	157015	135939	1202	141339	0	1534	1984	4198	0	15676	140	157015	0	0	8764	0	7790	0	17854	118085		0	105545	104011	-1018	4000	0	0	0	
231242																																					73714	40210	0	25402	723819	0	63552	11493	30519	3160972	2644186	20345	2925383	0	33084	0	151996	0	235589	462	3160972	0	0	124301	0	104517	1786	450842	2193344		0	2223561	2190477	6309	0	0	0	108856	
231279																																					4382	746	0	19348	0	0	858	125	5835	66097	58794	121	58915	0	409	0	0	0	7182	3000	66097	0	0	882	0	3300	0	4111	54683		0	31162	30753	0	4050	0	0	0	
231336																																					33	3484	0	0	37255	0	6571	270	1797	128540	111579	486	115665	0	725	0	3600	0	12875	670	128540	0	0	12181	0	885	0	29543	82036		0	79748	79023	-861	107	0	0	0	
232258																																					23	453	0	0	8375	0	125	0	780	17659	13663	50	14713	0	322	0	1000	0	2946	118	17659	0	0	2452	0	400	0	2473	11190		0	7995	7673	-24	230	0	0	0	
232847																																					781	4836	81	0	38793	0	1601	1003	5568	134594	116207	960	120665	0	600	2113	0	0	13929	400	134594	0	0	9363	0	4600	0	13171	103036		0	80418	79818	-434	0	0	0	3498	
232856																																					38	8401	390	0	83555	0	3538	41	8412	284256	246445	3142	257687	0	1428	1587	8100	0	26569	1250	284256	0	0	8835	0	14750	0	52137	194308		0	179722	178294	1734	0	0	0	0	
233031	7532038	2680108	771263	22145	17778006	0	2695734	233515	7833352	142084005	1856266	127588937	303142	1826149	4337826	23724170	2270515	14191926	103	142084005	866306	1097086	-3527748	0	17738801	1283864		0	97446072	95619923	-19230	429925	2680391	6702935	0	6702935										135381070	89223072		120886001				23724169					866306	1097086					18588448	70634624						0	429925	34502	2680391	
233246																																					7641	2592	163	0	12066	0	590	0	2253	56695	41860	336	50042	0	360	1075	7800	0	6653	100	56695	0	0	2051	0	4350	0	9322	32538		0	30675	30315	152	0	0	46	0	
233358																																					2020	6216	394	2296	44315	0	1970	15	4662	191431	168540	1600	170140	0	762	0	0	0	21291	560	191431	0	0	18059	0	1476	39	61554	106986		0	99366	98604	1196	30900	0	0	0	
233442																																					398	290	0	1229	1515	0	30	0	201	16436	13719	74	13793	0	180	0	0	0	2643	80	16436	0	0	2094	0	430	0	1683	12036		0	12766	12586	39	187	0	0	0	
233451																																					7098	686	0	0	673	0	67	35	570	30840	26049	179	27098	0	228	0	0	0	3742	140	30840	0	0	2946	0	660	0	1942	24107		0	21939	21711	-4	0	0	815	55	
233527																																					1972	1874	0	10722	7958	0	1714	0	3529	104389	81810	398	96690	0	577	0	14224	0	7699	2000	104389	0	0	4631	0	1000	0	17039	64771		0	77197	76620	68	0	0	258	0	
233554																																					254	9605	445	0	30636	0	8289	17	7792	395536	351957	6952	361809	0	6875	212	2900	0	33727	900	395536	0	0	17112	0	15550	1060	29360	322597		0	319601	312726	165	24500	0	0	0	
234056																																					0	1103	0	5852	11878	0	518	124	1676	59791	53442	553	54995	0	442	0	0	0	4796	553	59791	0	0	2861	0	1461	0	11316	42126		0	35282	34840	-79	3800	0	0	1000	
234355																																					34796	22856	12957	0	174602	0	18282	4563	41422	901102	809883	6290	824273	0	8063	2881	2592	0	76829	20000	901102	0	0	29880	0	24380	9761	119129	690754		0	551776	543713	2569	35269	0	0	5508	
234506																																					15599	3449	0	4208	61558	0	3501	0	2068	189027	167468	1158	168626	0	1584	0	0	0	20401	1678	189027	0	0	10299	0	8454	0	33105	134363		0	94981	93397	-30	5247	0	0	0	
234739																																					2758	23838	4213	0	58654	0	21695	2678	19862	642747	562050	3271	580988	0	6004	0	8208	0	61759	7000	642747	0	0	29919	0	24517	1163	85253	476797		0	505377	499373	323	500	8013	0	7459	
234841																																					250	830	0	0	111155	0	492	0	2548	168025	120486	1196	148182	0	344	0	23000	0	19843	100	168025	0	0	17608	0	1200	0	6060	114426		0	53094	52750	935	0	0	3500	0	
235017																																					1778	2323	340	0	14900	0	2277	0	560	96516	86669	265	86934	0	306	689	0	0	9582	275	96516	1981	0	5426	0	3725	0	18903	67766		0	70989	70683	156	985	0	0	0	
235231																																					140	4123	0	0	46976	0	4574	328	7259	156298	135501	1537	137038	0	777	0	0	0	19260	1000	156298	0	0	17160	0	1000	0	21236	114265		0	91237	90460	100	2438	0	0	0	
235316																																					92	1158	37	0	3950	0	481	351	714	36667	27827	164	33118	0	330	0	5127	0	3548	500	36666	0	0	2474	0	500	158	4491	23337		0	29611	29281	74	445	0	0	0	
235446																																					3485	4451	0	300	48085	0	1548	46	2558	162866	142349	471	144536	0	740	0	152	0	18330	1400	162866	0	0	13830	0	2385	0	18084	124265		0	99204	98464	715	3929	0	0	1564	
235530																																					190	5985	0	0	73944	0	2478	1516	4005	284445	235173	1721	255394	0	3381	0	18500	0	29051	400	284445	0	0	27368	0	400	1462	44438	190735		0	191986	188605	883	6260	0	0	0	
235558																																					750	948	0	249	0	0	258	0	607	12270	9420	171	11391	0	87	0	1800	0	879	100	12270	0	0	79	0	700	0	1246	8174		0	8614	8527	0	931	0	0	0	
235950																																					5306	2578	0	0	25731	0	910	35	657	62371	52441	184	52625	0	566	0	0	0	9746	300	62371	0	0	8544	0	400	0	11206	41235		0	24670	24104	502	3050	0	0	0	
236050																																					3756	1779	0	76	8620	0	455	0	794	40422	35568	118	35686	0	336	0	0	0	4736	100	40422	0	0	4439	0	100	0	5098	30470		0	24103	23767	97	1175	0	0	0	
236153																																					653	24496	3292	25171	106889	0	35294	10344	27091	955409	765781	7133	878691	0	6976	0	104100	0	76718	430	955409	0	0	43638	0	31595	1678	118077	647704		0	712477	705501	1055	15000	0	0	1677	
236256																																					1395	2590	0	100	39634	0	1127	0	903	74026	56089	182	64996	0	363	0	0	0	9030	320	74026	0	0	6618	0	1550	0	6594	49495		0	26524	26161	542	2116	0	0	8725	
236452																																					25584	3329	0	0	284	0	3099	4689	9658	196034	165364	531	178895	0	7121	860	11000	2000	17139	300	196034	0	0	310	0	16524	0	15168	150196		0	155652	148531	5	0	0	0	0	
236603																																					617	2350	0	8242	80261	0	3087	150	7850	174647	139602	2397	156640	55	663	0	14641	0	17952	770	174647	0	0	15928	0	770	0	24846	114757		0	72753	72090	484	0	0	0	0	
236706																																					889	25686	0	51731	168858	0	26937	1211	60804	1380173	1238168	7302	1300468	21	9688	563	54998	0	79684	3892	1380173	0	0	55757	0	21469	1045	59154	1179014		-367	1051937	1042249	-1067	200	0	0	0	
236751																																					1593	64891	15528	63183	393488	0	59669	18894	119006	3411854	2524515	22758	3157143	0	79083	0	497594	0	254711	2250	3411854	0	0	2723	0	246158	16664	453747	2070768		0	2737925	2658842	3580	96	0	0	112276	
236957																																					328	3603	101	0	47771	0	5694	556	3963	165420	128393	3360	141753	0	2088	0	5000	0	23667	544	165420	0	0	13370	0	11456	0	10036	118357		0	101292	99204	-1703	4200	0	0	5000	
237066																																					134	26262	0	0	108380	802	13751	0	18628	531380	486461	2746	489207	0	3698	8842	0	0	42173	7500	531380	0	0	10408	0	32500	0	143062	343399		0	316679	312981	-8235	41600	0	0	0	
237150																																					432	3328	0	0	54172	0	2413	0	1729	173565	138325	675	153289	0	1299	6892	0	0	20276	330	173565	5118	0	3188	0	15755	0	37934	100391		0	99555	98256	1003	1225	0	0	14289	
237619																																					10076	20687	11	21973	113784	4573	10116	0	36399	703587	609995	5591	632133	0	6554	0	15030	0	71454	0	703587	0	0	69921	0	10658	0	77726	532269		0	483428	476874	-9125	9094	0	0	1517	
237954																																					375	2441	0	0	47137	0	1266	21	2131	95179	69440	834	87274	0	408	0	17000	0	7905	500	95179	0	0	6638	0	500	0	12524	56916		0	42216	41808	267	0	0	0	0	
238045																																					1178	1616	0	0	7094	0	360	0	381	21501	19061	114	19175	0	222	0	0	0	2326	150	21501	0	0	1484	0	650	0	7040	12021		0	10562	10340	42	532	0	0	0	
238139																																					6539	3600	0	6106	18735	0	4452	381	1251	127770	114316	466	115095	0	1038	0	313	0	12675	150	127770	0	0	11775	0	150	0	17567	96749		0	86828	85790	600	916	0	0	0	
238241																																					261	7453	3033	0	15178	0	7339	1861	7711	217647	145138	2151	183624	661	4355	14904	32992	0	33362	1316	217647	0	0	-2946	0	34982	0	18498	126640		0	164262	159907	10	0	0	250	3093	
238250																																					0	2838	0	0	26766	0	141	0	2040	60701	55055	217	55272	0	623	0	0	0	5429	750	60701	0	0	3553	0	750	0	17779	37276		0	27339	26716	376	2200	0	0	0	
238737																																					3155	1798	0	0	133478	0	537	501	3542	242518	198124	515	215023	0	1598	0	0	0	27495	5000	242518	0	0	12561	0	9369	6418	23101	175023		0	75974	74376	565	18713	0	0	16384	
238755																																					7218	6935	0	0	12010	0	2239	0	2458	76837	68143	606	68749	0	425	0	0	0	8088	800	76837	0	0	3821	0	3200	0	21224	46920		0	46057	45632	267	345	0	0	0	
238812																																					64	1615	393	0	3358	0	512	0	1551	93529	71021	808	83379	0	1379	2636	11550	0	10150	1362	93529	0	0	2690	0	6021	0	11958	59064		0	83729	82350	77	1050	0	0	0	
239015																																					288	36548	0	0	152780	0	1060	0	3555	328477	250247	890	301137	0	2208	0	0	0	27340	3052	328477	0	0	21079	0	2660	0	66883	183364		-411	136454	134246	960	0	0	0	50000	
239042																																					125	304	141	0	1916	0	550	0	770	28251	25079	334	25413	0	321	357	0	0	2838	60	28251	0	0	647	0	2100	0	3306	21773		0	20339	20018	31	4070	0	0	0	
239275																																					24282	7897	3042	0	208484	0	15978	5531	46272	1115362	716422	17962	1012784	0	13167	0	278400	0	102578	0	1115362	0	0	67073	0	34262	1084	53520	662902		0	815959	802792	1243	0	0	0	0	
239556																																					118	4102	0	0	18201	0	2348	376	2233	152570	115897	2314	129211	0	3614	155	11000	0	23359	200	152570	0	0	17297	0	5900	897	11512	104385		0	126354	122740	-38	1400	0	0	0	
239613																																					0	18171	1647	1808	245890	0	17570	2308	60370	1313425	953082	15311	1203280	0	8254	8134	228712	0	110145	1499	1313425	0	0	108481	0	20366	853	29715	923367		0	964928	956674	-20201	0	0	6175	0	
239640																																					684	2023	0	0	19595	0	5686	2157	3574	140610	115543	295	129452	0	1513	0	12816	0	11158	500	140610	0	0	4342	0	6295	299	8813	106730		0	107025	105512	21	1080	0	0	798	
239659																																					0	7046	0	10270	9020	0	9824	3490	4028	229070	189814	471	210403	0	1810	0	20118	0	18667	300	229070	0	0	6579	0	11700	1094	56362	133452		0	169608	167798	88	16500	0	0	0	
239752																																					3836	2627	0	3456	19765	0	2489	0	3654	103824	82565	899	89772	0	1010	3014	6308	0	14052	200	103824	0	0	1538	0	11662	0	9287	73278		0	63081	62071	652	2912	0	0	0	
240356																																					204	1376	0	0	44620	0	1085	88	4372	90067	60756	218	81199	0	531	3103	19500	0	8868	900	90067	0	0	4138	0	6303	460	7198	53558		0	35290	34759	-2473	0	0	725	0	
240459																																					1419	1051	0	0	15469	0	544	0	1167	44298	33506	115	36911	0	493	0	3290	0	7387	200	44298	0	0	5037	0	2800	0	3162	30344		0	23641	23148	-650	1500	0	0	0	
240468																																					0	2021	0	0	0	0	1080	0	1206	63263	56488	132	56620	0	617	0	0	0	6643	125	63263	0	0	3426	0	3092	0	13029	43458		0	59573	58956	0	0	0	0	0	
240954																																					16488	3497	0	0	56034	1	5154	0	1702	168104	154242	655	154897	0	762	0	0	0	13207	800	168104	0	0	8954	0	3000	0	44420	109822		0	83675	82913	453	2315	0	0	0	
241009																																					1571	4423	0	2558	47779	0	1630	48	1686	99323	84028	473	86801	0	548	0	2300	0	12522	756	99323	0	0	8832	0	4017	0	16508	67520		-1461	34031	33483	378	6145	0	0	0	
241157																																					364	17135	558	0	103551	0	11136	8	14060	488314	359646	3382	449023	0	3280	0	19222	0	39290	1384	488313	0	0	35609	0	5616	0	13501	346146		0	335808	332528	-3319	8974	0	0	66773	
241559																																					341	3011	0	6467	13172	0	1079	106	1354	88773	67357	312	80811	0	663	0	2500	0	7962	1000	88773	0	0	5318	0	1500	0	9747	57610		0	61906	61243	144	2000	0	0	10642	
241607																																					100	17123	213	9919	176550	0	16819	338	34444	835820	493114	5470	768583	0	5463	2894	219234	0	67237	0	835820	0	0	53885	0	11750	618	57222	435892		0	582265	576802	1602	0	0	16500	34265	
242248																																					17354	2686	0	2188	5448	0	1910	20	4893	111709	96789	543	98503	0	894	0	1171	0	13206	830	111709	0	0	10187	0	2100	0	13979	82810		0	72537	71643	89	5567	0	0	0	
242257																																					407	4822	0	8330	19278	0	4769	130	3399	163885	147194	417	150611	0	2711	0	3000	0	13274	50	163885	0	0	12501	0	600	377	28972	118222		0	121234	118523	123	3850	0	0	0	
242444																																					0	41505	590	106650	0	0	20895	110	17826	792734	681331	3100	688342	0	5945	0	3911	0	104392	2800	792734	0	0	93656	0	7936	0	125597	555734		0	599646	593701	0	11457	0	0	0	
242949																																					24	5684	0	0	30146	328	1138	0	830	78455	70294	391	71885	0	461	0	1200	0	6570	1000	78455	0	0	4115	0	1000	0	10532	59762		0	36638	36177	455	4128	0	0	0	
242958																																					120	1838	0	0	17624	0	3028	662	2164	74538	59891	851	66542	0	486	0	5800	0	7996	962	74538	0	0	4059	0	3000	0	5876	54015		0	48388	47902	-25	0	1200	0	0	
243375																																					1876	1770	0	8611	0	0	172	0	398	34169	27916	163	28079	0	259	0	0	0	6090	425	34169	0	0	4999	0	666	0	9501	18415		0	14351	14092	0	7250	0	0	0	
243414																																					0	3780	294	0	26236	0	2114	112	4478	101530	90356	1124	91480	0	703	0	0	0	10050	1100	101530	0	0	7526	0	1100	0	11243	79113		0	63094	62391	324	2125	0	0	0	
243647																																					500	2057	0	0	13048	0	165	0	578	28885	26169	97	26266	0	272	0	0	0	2619	350	28885	0	0	1046	0	1400	0	4020	22149		0	12809	12537	-177	0	0	0	0	
243955																																					6233	488	0	0	380	0	85	36	946	20029	16579	23	17602	0	147	0	1000	0	2427	100	20029	0	0	1673	0	650	0	1463	15116		0	11791	11644	4	217	0	0	0	
244037																																					246	848	0	0	19437	0	2269	0	1170	67662	48874	220	62448	0	513	0	11993	0	5214	105	67662	0	0	5239	0	395	0	6257	42617		0	44205	43692	-525	0	0	1361	0	
244149																																					13	6765	59	12056	14116	0	3338	1967	6055	175104	138509	1474	159044	0	1241	155	12571	0	16060	0	175104	0	0	13620	1500	850	13260	25340	113169		0	118561	117320	90	0	0	6490	0	
244158																																					0	5931	270	0	47534	0	712	0	6154	201435	176786	604	183850	0	2561	1220	6460	0	17585	400	201435	0	0	10567	0	7802	0	28281	148505		0	142175	139614	-1184	0	0	0	0	
244251																																					71	11481	0	0	117087	0	3409	0	8499	287307	261845	2467	266958	0	2211	0	350	0	20349	3000	287307	0	0	12976	0	3000	0	51359	210486		0	142021	139810	1373	6950	0	0	2296	
245016	3800	151678	0	13804	3104	0	3154	0	5038	485470	4022	434151	0	3975	2596	2035	0	51319	5000	485470	0	0	45286	0	1000	0		0	306271	302296	33	0	0	79609	0	79609										464022	348485		412703				2032											87931	260554						0	0	0	0	
245276																																					6356	17474	0	0	3611538	0	17219	9162	958555	5839415	1798491	38339	5622723	0	14293	0	335893	0	216692	7925	5839415	0	0	294060	0	35971	26562	73088	1725403		0	1206842	1192549	-121264	0	0	0	3450000	
245351																																					2085	6062	0	0	178270	0	3147	23	6796	285087	185117	1781	259699	0	749	133	64000	0	25388	1000	285087	0	0	21360	0	1000	0	21475	163642		0	85120	84371	2028	4200	0	0	8801	
245557																																					1216	7850	0	0	63337	0	6513	732	3550	320435	279435	2440	283875	0	3527	0	0	0	36560	600	320435	0	0	34424	0	700	0	35635	243800		0	240720	237193	836	44	0	2000	0	
245856																																					2	471	0	528	11404	0	26	0	1197	29787	22790	317	26802	0	378	0	650	0	2985	250	29787	0	0	1489	0	1150	0	4503	18288		0	16537	16159	96	0	0	3045	0	
246022																																					8	6852	0	0	37896	0	2407	0	1231	243854	215701	700	217401	0	1430	0	1000	0	26453	5300	243854	0	0	13556	0	6700	3465	52660	163041		0	180073	178643	897	13352	0	0	0	
246134																																					0	8464	1527	5	76345	0	10610	1174	12395	329816	272409	3343	295752	0	2609	2730	20000	0	34064	50	329816	0	0	18934	0	15250	0	26758	245651		0	203500	200891	-170	15675	0	0	0	
246237																																					9	1690	17	6039	3	0	187	58	408	22101	18233	216	18449	0	107	503	0	0	3652	216	22101	0	0	464	0	2972	0	2597	15636		0	13108	13001	0	186	0	0	0	
246451																																					879	2300	0	0	10452	0	1928	1025	1538	59183	52026	306	54832	0	580	0	2500	0	4351	150	59183	0	0	3194	0	750	0	11101	40925		0	41641	41061	257	0	0	0	0	
246657																																					5	10105	0	0	213142	0	12533	638	11576	569567	395238	2786	514603	0	6719	4714	72538	0	54964	4000	569567	0	0	35464	0	13534	0	27506	367732		0	323573	316854	1966	0	0	12000	32041	
246947																																					100	1362	0	476	22658	0	1468	0	2861	63696	54327	991	55626	0	436	0	308	0	8070	100	63696	0	0	7355	0	300	0	7953	46374		0	33170	32734	315	2037	0	0	0	
246956																																					1201	1838	0	143	45685	0	123	183	5191	183293	145774	352	153292	0	1919	0	6766	0	30001	128	183293	0	0	23250	0	6000	0	23972	121802		0	130848	128929	623	0	0	400	0	
247140																																					2002	4602	0	4819	17871	25	4020	4623	2203	220808	174811	869	195289	0	1907	0	15000	0	25519	500	220808	0	0	20437	0	4500	613	23635	151176		0	181937	180030	82	0	0	4609	0	
247355																																					10099	21114	0	37796	95932	0	12368	4090	9014	600392	474120	1570	513354	0	3861	0	18185	0	87038	500	600392	0	0	50331	0	35591	0	130568	343552		-91	413840	409979	707	0	0	0	19479	
247449																																					17	1253	0	0	15099	702	552	975	2592	51072	41603	881	45077	0	276	959	2450	0	5994	380	51071	0	0	1497	0	3913	0	5983	35620		0	27169	26893	204	2030	0	0	143	
247476																																					522	894	0	178	3529	0	1000	95	1299	48467	39374	359	40733	0	283	0	1000	0	7734	0	48467	0	0	7734	0	0	418	986	38388		0	40493	40210	0	322	0	0	0	
247551																																					2023	1762	0	200	9945	0	1010	1453	1987	92539	72988	413	81560	0	1321	0	7779	0	10979	300	92539	0	0	8569	0	1783	0	14808	58181		0	75480	74159	327	0	0	380	0	
247645																																					53	3283	288	0	20269	0	777	150	1692	78437	64835	359	69694	0	619	2221	4500	0	8743	100	78437	0	0	3904	0	4400	0	15393	49442		0	48794	48175	339	1529	0	0	0	
247908																																					1	11444	880	0	46174	0	15695	1044	40000	806046	659059	14565	737510	0	12000	850	63886	0	68536	0	806046	0	0	66197	0	9000	1242	100159	558900		0	659967	647967	-6661	0	40749	0	0	
248147																																					0	741	0	0	6677	0	985	0	492	28479	21946	350	24122	0	290	0	526	0	4357	95	28479	0	0	3351	0	700	0	2029	19917		0	19874	19584	211	0	0	1300	0	
248240																																					152	25332	2839	0	15638	0	14887	4352	13572	533469	460003	4190	487473	0	4493	0	23280	0	45996	901	533469	0	0	27020	0	17910	5602	56768	403235		0	454588	450095	165	1000	0	0	0	
248352																																					14	1056	0	160	5811	0	164	0	610	27215	22321	81	24577	0	176	0	2175	0	2639	250	27216	0	0	1821	0	750	0	3016	19305		0	18232	18056	-182	1344	0	0	0	
248455																																					8965	5341	0	0	73089	0	2432	1755	2838	234308	201021	971	214421	0	1141	2057	3041	0	19888	6600	234309	0	0	3532	0	8965	0	35151	165870		0	121222	120081	791	17750	0	0	9388	
248633																																					266	2590	0	12307	35163	0	8828	982	6872	185795	138560	1163	167273	0	1038	0	20000	0	18522	112	185795	0	0	18615	0	1469	0	11397	127163		0	119825	118787	-1674	0	0	7550	0	
248745																																					1060	2065	208	16635	9761	0	3222	0	5298	143297	108164	1409	124713	0	1521	0	15028	0	18584	199	143297	0	0	12477	0	5801	0	21316	86848		0	106569	105048	107	0	0	112	0	
248950																																					0	3560	0	0	0	0	2447	15	1501	83543	73697	334	74031	0	784	804	0	0	9512	1000	83543	0	0	836	0	7676	0	22914	50783		0	76000	75216	0	0	0	0	0	
248969	48765	3311	0	7785	0	0	32	0	3152	182447	851	152683	0	1238	0	40270	0	29764	10000	182447	0	0	19764	0	0	0		0	120640	119402	0	0	0	39012	3956	35056										167455	72550		137691				40270											11304	61246						0	0	0	0	
249153																																					145	838	0	67418	1272	0	336	495	5013	125699	61588	531	116619	0	395	0	46000	0	9080	441	125699	0	0	2571	0	6049	0	3234	58354		0	49347	48952	19	1230	0	8500	0	
249304																																					66	2600	0	0	17963	0	1779	0	4218	90977	70942	618	84920	0	1573	0	13360	0	6057	219	90977	0	0	2094	0	3527	0	10786	60156		0	65027	63454	217	897	0	0	0	
249416																																					1273	2303	0	0	25801	0	2991	17	1791	115038	103498	1353	104851	0	500	0	0	0	10187	300	115038	0	0	8374	0	1631	0	17826	85672		0	77921	77421	-118	3441	0	0	0	
249546																																					503	1950	279	1507	1929	0	484	477	1644	52533	47896	162	48058	0	414	0	0	0	4475	592	52533	0	0	3277	0	592	0	4302	43594		0	44174	43760	14	0	0	0	0	
249555																																					12	3462	0	405	12180	0	2049	140	6406	105457	99465	497	99962	0	4455	0	0	0	5495	400	105457	0	0	3517	0	1400	0	14222	85243		0	84720	80265	178	538	0	0	0	
249564																																					1046	8841	0	0	69804	0	351	0	2503	128802	113595	1226	114821	0	206	0	0	0	13981	250	128802	0	0	11699	0	1441	0	24666	88929		0	46463	46257	591	0	0	0	0	
249612																																					39710	464604	0	4437278	154043	0	26512	2547	97271	6856423	6190848	59607	6251369	2349	5000	3251	914	0	602705	1	6856423	0	0	613739	0	9270	0	215650	5975198		0	1636207	1631207	-20305	0	0	0	0	
249658																																					67	2824	95	0	144911	0	3376	2129	8227	233275	196251	525	221401	0	2255	0	24625	0	11874	177	233275	0	0	6286	0	9621	0	127540	68711		0	73901	71646	-4210	0	0	0	0	
