"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
1351																																																																																																																																																																																			1582	0	0	34266	2951	99376	0	578	0	12812	101042	0	0	0	0	13421	0	0	504	3260	0	0	578	578	5957	25792	18752	2133	49502	0	0	0.1271	0.2036	0.1948	0.0000	0.0000	0.0000	12843	578	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65918	101042	
1454																																																																																																																																																																																			25209	0	0	0	131400	349681	0	809	0	30325	335637	0	0	0	0	31001	0	0	0	0	0	0	809	809	17261	162470	44417	6207	126209	1426	0	0.0900	0.1670	0.1627	0.0000	0.0000	0.0000	30192	809	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185595	335535	
1557																																																																																																																																																																																			635	0	0	1817	9114	31883	0	381	0	4659	32602	0	0	0	0	4788	0	0	45	2756	0	0	239	239	173	16184	2459	660	13280	0	0	0.1395	0.2519	0.2393	0.0000	0.0000	0.0000	4549	239	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	19006	32602	
1632																																																																																																																																																																																			8878	0	0	0	25810	319689	0	3602	0	26662	301706	0	0	0	0	30064	0	0	998	30526	0	0	3602	3602	2088	35272	39520	11973	246083	0	0	0.0877	0.1026	0.0903	0.0000	0.0000	0.0000	26462	3602	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292926	301706	
1669																																																																																																																																																																																			12034	0	0	77154	48086	227757	0	1241	0	41093	226808	0	0	0	0	39752	0	0	0	0	0	0	1024	1024	10763	136757	48721	2491	30187	0	0	0.1722	0.4865	0.4740	0.0000	0.0000	0.0000	38728	1024	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	81706	224843	
1829																																																																																																																																																																																			8375	0	0	0	108292	308556	747	2799	0	39943	318163	0	0	0	0	40410	0	0	0	11655	0	0	2376	3123	7572	101347	70502	5370	128657	0	0	0.1172	0.2131	0.1966	0.0000	0.0000	0.0000	37287	3123	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	189661	318163	
1856																																																																																																																																																																																			1872	0	0	62136	153692	232699	0	92	0	12875	231001	0	0	0	0	14070	0	0	0	0	0	0	92	92	126	221279	4223	1968	8266	0	0	0.0605	0.2575	0.2558	0.0000	0.0000	0.0000	13978	92	-1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54634	230903	
2040																																																																																																																																																																																			4874	0	0	0	24168	151494	0	1649	0	15433	150214	0	0	0	0	16310	0	0	0	0	0	0	1379	1379	992	26275	41737	4941	83373	164	0	0.0994	0.1482	0.1356	0.0000	0.0000	0.0000	14931	1379	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	110075	150214	
2161																																																																																																																																																																																			15600	0	0	196	26347	101895	0	515	0	10003	100150	0	0	0	0	10559	0	0	0	0	0	0	515	515	1225	43167	28136	3723	29944	0	0	0.1003	0.2005	0.1907	0.0000	0.0000	0.0000	10044	515	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52645	100150	
2376																																																																																																																																																																																			12837	0	0	470910	100437	1012306	0	6172	0	117097	1017645	0	0	0	0	121257	0	0	0	0	0	0	4821	4821	47386	535556	312730	15290	122183	0	0	0.1144	0.3155	0.3030	0.0000	0.0000	0.0000	116436	4821	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	1351	384308	1017645	
2451																																																																																																																																																																																			2523	0	0	0	0	20243	0	187	0	2263	19910	0	0	0	0	1697	0	0	85	0	0	0	184	184	254	4514	2231	478	12681	0	0	0.0790	0.1151	0.1026				1513	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14750	19160	
2554																																																																																																																																																																																			834	0	0	5	2429	7116	0	57	0	725	7244	0	0	0	0	801	0	0	0	0	0	0	56	56	2	3236	234	198	3721	0	0	0.1028	0.1786	0.1661	0.0000	0.0000	0.0000	745	56	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4484	7244	
2732																																																																																																																																																																																			24338	0	0	0	77457	476051	0	3111	0	55562	464605	0	0	0	0	56973	0	0	0	0	0	0	3111	3111	27500	93113	95772	9652	260883	19929	0	0.1163	0.1710	0.1617	0.0000	0.0000	0.0000	53862	3111	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333088	463281	
2750																																																																																																																																																																																			1408	0	0	0	13835	47201	0	613	0	4752	46725	0	0	0	0	5179	0	0	0	0	0	0	410	410	3882	12490	2371	1979	29088	0	0	0.1020	0.1590	0.1464	0.0000	0.0000	0.0000	4769	410	-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	32569	46725	
2938																																																																																																																																																																																			8383	0	0	0	41814	322221	0	4705	0	25130	316306	0	0	0	0	28295	0	0	1775	33153	0	0	3515	3515	2452	46196	50694	9308	227015	0	0	0.0783	0.1011	0.0885	0.0000	0.0000	0.0000	24780	3515	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190	280007	316306	
2956																																																																																																																																																																																			3109	0	0	0	42178	111326	0	709	0	9938	114267	18	0	0	0	9391	0	0	6	297	0	0	709	709	1415	45001	3397	5249	61941	0	0	0.0767	0.129	0.1193	0	0	0	8682	709	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72795	113199	
3252																																																																																																																																																																																			8481	0	0	13172	19833	94177	0	996	0	11314	96068	0	0	0	0	12033	0	0	223	12	0	0	765	765	2099	38156	2958	3035	51891	0	0	0.1173	0.1972	0.1847	0.0000	0.0000	0.0000	11268	765	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	61008	96068	
3458																																																																																																																																																																																			4372	0	0	2541	7144	24332	0	371	0	2386	24881	0	0	0	0	2614	0	0	0	0	0	0	220	220	324	7320	1883	413	15190	0	0	0.0962	0.1498	0.1372	0.0000	0.0000	0.0000	2394	220	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	17445	24881	
