"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1351	16	0	26	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	41	0	0	0	0	12	35	0	27																	
1454	537	0	0	0	0	358	303	0	345	0	0	0	0	0	0	0	0	0	0	0	0	true	303	0	0	0	0	0	0	297	452	VISA DEBIT CARD INCOME	LETTER OF CREDIT FEE INCOME		VISA DEBIT CARD EXPENSE													
1557	23	0	19	0	0	0	0	0	44	27	24	0	0	0	0	0	0	0	0	0	0	true	23	0	0	0	0	0	0	0	23				CONSULTING FEES	INSURANCE   SURETY	MAINTENANCE CONTRACTS											
1632	291	0	130	200	40	47	0	0	0	0	0	0	0	0	0	0	0	118	5805	0	0	true	87	0	0	56	0	40	66	1144	110	Travelers/ Ame express net revenue									Martket value stk option	Capital infusion from holding co						
1669	67	0	45	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	91	0	0	0	280	36	63	459	91																	
1829	0	0	0	0	0	0	0	0	267	400	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	645	0				ATM/Debit Card Network Expenses	PA Shares Tax												
1856	32	0	21	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	1	7	0	27																	
2040	118	0	71	43	16	41	22	73	74	72	34	0	0	0	0	0	0	0	0	0	0	false	42	0	0	12	47	18	43	129	70	Debit card fees	Pulse ATM network stock sale	Miscellanous fees	Advisory/Auditing	ATM & debit card expense	Correspondent banmk service charges											
2161	0	0	77	0	0	0	0	0	113	196	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	289	0	0	230	78				Deferred Compensation Plan Expense	Employee Death Benefit Expense												
2376	500	474	483	83	101	1869	113	0	234	264	196	0	0	0	0	0	0	0	0	0	0	false	140	0	0	0	669	21	199	1049	236	Joint Venture income	Debit card interchange		Insurance	Audit & Exam	Correspondent Bank charges											
2451	27	0	4	1	2	66	2	2	13	11	10	0	0	0	0	0	0	245	0	0	0	false	8	0	0	2	0	4	0	97	11	Mortgage Income	Letter of Credit Fee	Debit Card - Income	Correspondent Bank Expense	Education Meeing Expense	Bond and D&O Insurance				Infusion of capital							
2554	0	0	12	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	3	0	10	4																	
2732	29	0	144	54	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	189	0	0	0	0	79	18	780	131																	
2750	55	0	0	41	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	77	0				EXAMINATION FEE	0	0											
2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	125	0	0	true	0	0	0	0	0	0	0	1325	0										capital infusion	surplus - stock option taxes						
3252	0	0	0	0	97	53	0	0	89	89	53	0	0	0	0	0	0	0	0	0	0	false	53	0	0	0	0	0	0	0	0	INCOME-COMM, EXCH, FEES			ACCOUNTING AND PROF. FEES	COMPUTER EXP-IN HOUSE	OFFICE SUPPLIES											
3458	0	0	12	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-8	0	0	0	0	0	22	0				Courier											Year-end tax adjustment		
3506	1318	0	0	0	0	0	0	0	1178	0	0	0	0	0	0	0	0	20000	0	1018	0	false	0	0	0	0	1095	0	0	1164	0				Professional Fees						Capital contribution from parent company		Account balance in Allowance for Loan Loss from Franklin Bank acquisition, 10/13/05					
3720	198	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	223	0																	
3953	261	10	83	67	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	46	0	0	9	66	15	5	88	93																	
4138	136	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	164	132																	
4147	67	0	0	0	0	78	164	0	64	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	105	0	0	0	0	Cardholder Credit Card Income	Miscellanous Income		LAN Area Network													
4156	75	0	58	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37	0	false	32	0	0	8	100	23	23	295	74												Reverse Entry Error					
4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	226	0																	
4437	140	0	0	156	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	140	0	0	0	0	0	0	514	0	Origination fees - secondary market loans																
4839	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	462	0				EXAMINATION/AUDIT EXPENSE						CAPITAL INVESTMENT FROM GCFC (HOLDING COMPANY)							
5005	306	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	223	0	0	397	0				CONTRIBUTIONS													
5050	0	0	60	0	0	81	81	0	67	0	0	0	0	0	0	0	0	3020	0	0	0	false	0	0	0	0	0	0	0	130	88	merchant card	debit card		merchant card						transfer of OREO property to H/C							
5069	0	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-22	0	0	0	0	0	0	0															CPA year-end deferred tax entry		
5135	40	11	45	140	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	12	91	15	134	739	77																	
5210	0	0	0	0	0	623	0	0	710	814	0	0	0	0	0	0	0	0	0	0	0	false	0	-97	0	0	768	0	0	0	0	Visa debit card fee income			PA shares tax	Professional services										CORRECTION OF MISC ACCT ERROR		
5247	267	0	0	9	125	1476	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	false	490	0	0	405	0	227	107	692	392	Debit Card Income			ATM / Debit Card Expense													
5274	119	0	108	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	245	0	Litagation settlement on 157 property sale to IDOT																
5331	0	0	0	0	0	478	0	0	231	0	0	0	0	0	0	0	0	0	0	121	0	true	0	0	0	0	0	0	0	547	0	YEAR TO DATE PROFIT SBIC INVESTMENT			EXAM AND AUDIT FEES								no longer allocating loan loss reserve to off b/s items					
5461	623	0	0	0	0	0	0	0	302	377	602	0	0	0	0	0	0	0	0	-180	0	false	0	0	0	0	0	0	245	351	242				Insurance	Professional Fees	Transportation						Reclass undisbursed overdraft portion of Loan Loss Allowance to Contigency Reserve					
5751	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	88	0	0	107	0																	
6039	55	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	211	0																	
6057	13	3	21	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	10	0	0	8	0	6	3	38	13																	
6141	18	0	47	2	4	13	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	false	38	0	0	8	0	7	0	141	41	FEES			FEES AND COMMISSIONS													
6329	251	2	41	256	56	295	170	0	275	130	123	0	0	0	0	0	0	0	0	0	0	true	205	0	0	0	127	20	151	0	418	YIELD SPREAD PREMIUM	EXCHANGE		TELEPHONE	DONATION	SERVICE FEE ANALYSES											
6972	0	0	0	0	0	4460	0	0	908	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Broker Fee Income			Deposit Servicing													
7009	0	0	0	0	0	0	0	0	39577	1819	0	0	0	0	0	0	0	6	0	0	0	true	0	0	0	0	0	0	0	0	0				Investment advisory & other service fees	Custody fees					See item RI-E7 below for description				RI-E Item 5.a. - Income tax benefit resulting from employee's exercise of parent issued stock options for parent's common stock.			
7045	57	0	77	39	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	69	0	0	14	0	17	28	0	82																	
7157	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	true	22	0	0	0	0	0	21	53	0				ATM SWITCHING FEES													
7166	0	0	0	0	0	0	0	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	521	0	0	760	0				HOLDING CO MANAGEMENT FEES													
7456	48	0	49	22	34	58	23	0	22	30	33	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	70	22	OVERDRAFT CHARGES	REGULAR SERVICE CHARGES		DUES, MEMBERSHIP, EDUCATION	P.R.	OTHER BANK SERVICE CHARGES											
7634	0	0	0	0	0	39	0	0	42	34	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	49	54	EDP Income			Audit Fees	ATM Operating Expense												
8033	0	0	85	68	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	109	0				Taxe AdValorem													
8417	0	0	0	0	0	85438	0	0	213778	7702	8241	0	0	0	0	0	0	-3984	0	0	0	false	0	0	0	0	0	0	0	26895	0	Intercompany Services Received			Intercompany Allocated Expenses	Travel & Entertainment	Consultant Fees				Purchase accounting adjustment							
8462	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	49	61																	
8631	58	0	103	0	0	0	0	0	28	31	26	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	68	0	0	108	31				correspondent bank charges	audits and examinations	dealer participation											
9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-36	13	false	0	0	0	0	0	0	0	0	0												Charged off loans prior to sale of Bank	Recoveries on loans prior to sale of Bank				
9553	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	39	0	0	0	0																	
9807	2225	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
9955	0	0	53	0	0	729	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	267	0	KS WEALTH MGMT, INC - gross income			KANSAS WEALTH MGMT, INC - expenses													
10157	0	0	0	102	0	33	0	0	45	47	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	119	0	MISCELLANEOUS INCOME			CONSULTANT EXPENSE	EXAM ASSESSMENT												
10250	345	0	113	68	38	30	389	0	74	149	41	0	0	0	0	0	0	1500	0	0	0	false	149	0	0	43	8	40	26	68	265	Merchant Credit Cards	Mortgage Origination Fees		Education	Insurance, Bond, D & O, Property, VSI	Repossession Expenses				Transfer from Holding Co. to Bank							
10849	0	0	0	0	0	249	772	0	169	0	0	0	0	0	0	0	0	740	0	0	0	true	0	0	0	0	0	0	0	0	0	DATA PROCESSING INCOME	MISCELLANEOUS INCOME		SOFTWARE MAINTENANCE FEE						CAPITAL INJECTION FROM BANK HOLDING COMPANY							
10858	0	0	0	0	0	487	0	0	393	486	0	0	0	0	0	0	0	0	0	-27	0	true	0	0	0	0	0	0	361	0	0	RE Secondary Market Fees			I/C FNNI ADM Overhead-FNNI	I/C Ser Exp ETS-FNNI							Reclass reserve for Unfunded Commitments					
11145	57	0	88	11	15	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	false	65	0	0	70	0	24	107	295	77				Audit & Exams													
11640	0	0	107	0	0	0	0	0	97	100	0	0	0	0	0	0	0	0	0	0	0	false	0	147	0	0	90	0	0	0	101				Loan and Collection	Sales and State Income Tax										2005 Federal Income Tax Refund		
11837	0	0	0	0	0	75	230	0	115	250	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	Farmers Funding - Mortgage Loan Fees	Other Miscellaneous Income		Loss on Abandonment of Bank Premises	Donations												
12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	926	281																	
12058	0	0	0	0	0	0	0	0	73	226	0	0	0	0	0	0	0	0	0	0	0	true	81	0	0	0	0	0	0	0	116				Telephone	Fees												
12142	63	0	66	16	15	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	true	84	0	0	18	0	42	39	0	149				Consulting Expense													
12245	0	0	0	0	0	72	74	0	63	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	152	0	OTHER FEE INCOME	MISC INCOME		SUPPLIES													
12311	17117	0	0	16309	3128	138433	32048	0	108376	70936	26813	0	0	0	0	0	0	2096	0	-335	0	false	8987	0	0	0	40736	0	0	0	12207	Operating lease income	Check card interchange		Operating lease expense	Data processing and outside services	Corporate overhead				Increase to surplus due to liquidation of HNB subsidiary.		FAS 5 portion of allowance for auto loans sold					
12647	0	0	0	75	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	0	0	152	37	commissions and fees																
12656	5	0	24	7	1	2	3	0	21	9	17	0	0	0	0	0	0	0	0	0	0	false	8	0	0	3	0	3	5	8	15	CHECK CASHING FEES	MISC FEES		CORRESPONDENT SERVICE CHARGES	TELEPHONE EXPENSES	TRAVEL EXPENSES											
12937	0	0	93	103	0	0	0	0	113	96	0	0	0	0	0	0	0	0	0	0	0	true	79	0	0	0	0	0	59	143	0				Insurance Expense	ATM												
12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
12955	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	false	87	0	0	0	0	0	0	95	121				EXAMS & ACCOUNTING													
13037	0	0	100	0	168	0	0	0	162	87	67	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				COLLECTION & REPO	OTHER LOSSES	CONSULTING FEES											
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	1132	0																	
13251	14	0	7	30	5	406	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	false	11	0	0	37	0	6	7	14	16	PROCEEDS FROM LIFE INSURANE POLICY / EUGENE LAFRANCE						GAIN ON OREO										
13457	0	0	16	0	0	0	0	0	18	22	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	50	0	0	23	42				OCC ASSESSMENTS	LIFE INSURANCE EXPENSE												
14052	58	0	55	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	41	0	0	0	0	0	0	86	36	Secondary Market Real Estate Pricing													The Bank formed an Investment Subsidiary under the State of Nevada on 1-1-2001.			
14155	93	0	16	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	19	61	18	37	300	74																	
14258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	534	0	0																	
14409	27800	0	0	0	0	0	0	0	48863	0	0	0	0	0	0	0	0	30000	0	13	-5400	false	0	0	0	0	0	0	51522	0	0				Credit Card Servicing Expense						Contribution from Parent Company		Transfer of reserve from RBS Nat'l Bank	Reserve for Unfunded Commitments				
14454	0	0	0	0	0	0	0	0	42	216	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	57	0				Service Charge Leases	Management Fees												
14650	0	0	26	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	42	40	0	0	61	43	EXCHANGE AND COLLECTIONS																
14753	23	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	22	0	0	0	0	0	0	89	0				Check Imaging													
14865	0	0	0	0	0	286	0	0	125	0	0	0	0	0	0	0	0	3000	76	0	0	false	0	0	0	0	0	0	125	0	135	BANK OF EASTERN OREGON BROKER FEE INCOME			ATM EXPENSE						ADD'L CAPITAL CONTRIBUTION FROM BANK HOLDING COMPANY	TRANSFER OF HOLDING CO. TAX CREDIT PER TAX AGREEMENT						
15536	215	173	44	423	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	133	0	0	158	0	163	243	1328	162																	
16337	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	300	0	293	814	0																	
16458	176	0	173	0	0	200	0	0	160	123	161	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	385	0	Debit Card Interchange Income			Professional Fees	Internet Processing Expense	Debit Card Processing Expense											
16551	190	0	0	0	0	383	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	176	0	Secondary Market fee income			Telephone and data lines													
16748	0	0	48	40	0	35	0	0	112	31	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	35	0	0	135	0	VISA Income			Consultant and Accoutning Fees	Telephone												
16944	9	0	61	2	3	5	6	1	31	28	17	0	0	0	0	0	0	0	0	0	0	false	16	0	0	6	0	12	11	103	26	Money order sales fees	Check cashing fees	Bank draft sales fees	Examiner fees	Courier	Insurance											
16953	37	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	0	86	22																	
17110	732	0	109	237	14	335	0	0	1096	647	507	-218	0	0	0	0	0	-7	0	0	0	true	121	0	0	0	0	0	0	980	219	12B-1 FEES			REFERAL FEES	CONTRIBUTIONS	CUSTODIAN COSTS	DISCONTINUED OPERATIONS-SUBSIDIARY SPUN-OFF	NONE		DISTRIBUTION OF STOCK IN WHOLY-OWNED SUBSIDIARY				2k - TRAVEL & ENTERTAINMENT         668 2l - OTHER PROFESSIONAL FEES         494			
17147	377	0	138	330	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	421	82	796	5055	191																	
17259	18	4	38	63	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	7	51	10	23	0	44																	
17464	694	0	259	58	238	1824	1697	844	0	0	0	0	0	0	0	0	0	0	0	0	0	false	557	0	0	0	703	128	205	0	521	Total Mortgage Loan Orig & Proc Fees	Interchange Income-Card Base & Merchant	Merchant Discount Income														
17549	0	0	0	0	0	1779	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	521	0	Cash Recovery On Purchased Assets			REO Expenses													
17839	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	31	345	0	0	true	0	0	0	0	0	0	0	879	0	Credit Card Income									Stock Option Market Appreciation	Capital Infusion						
17950	51	20	24	29	36	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	false	68	0	0	36	36	63	40	326	92										CAPITAL INJECTION							
18050	0	0	192	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				BUsiness Development and Goodwill													
18135	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	131	0	0	370	0				CONVENTIONAL CREDIT INSURANCE													
18368	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	825	0				Audit & Other Professional Fees													
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
18827	0	0	0	0	0	117	0	0	126	0	0	0	0	0	0	0	0	0	0	1	0	true	0	0	0	0	0	0	0	0	0	Visa Checkcard Discount Fee			PA Shares Tax								Current yr adj for credit losses on off balance sheet items					
18836	0	0	146	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	134	0	0	267	103																	
18854	17	0	33	22	2	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	true	6	0	0	0	0	4	0	19	21										Fed Reserve required capital injection				Due to the acquisition of OKC branch of Guarantee State Bank of Lawton the Federal Reserve required a $500,000.00 capital injection by our parent holding company, Haines Financial Corp.			
18957	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
19356	49	5	19	7	13	13	5	7	16	28	16	0	0	0	0	0	0	0	0	0	0	false	45	0	0	3	11	13	12	209	74	wire transfer fees	discover merger settlement	merchant fee income	blank bond ins	audit fees	State Banking assessemnt											
19730	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	1370	0	1375	2089	0																	
19936	120	0	145	0	0	0	0	0	140	133	0	0	0	0	0	0	0	0	0	0	0	true	131	0	0	0	0	0	130	279	0				Telephone	Federal Reserve Charges												
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-69	0	0	57	0	0	0	0															ADJUSTMENT FROM CASH TO ACCRUAL METHOD FOR INVESTMENT INCOME		
20053	0	0	0	0	0	50	0	0	53	50	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Sub Management Fee			Audit &Tax  Accounting Fees	Management Fees												
20147	122	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	22	0	0	57	66	63																	
20259	27	6	0	42	6	34	0	0	71	32	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	5	0	6	48	131	34	Miscellaneous Fees & Charges			IT Consulting	Miscellaneous Expenses												
20370	308	0	121	191	13	237	0	0	338	145	139	0	0	0	0	0	0	0	0	0	0	false	71	0	0	2	123	10	265	223	198	Real Estate Loan Set-up Fees			Audit/Tax/Acctg.	State B O Taxes	Expense - OREO								RI-B Part 1, 1.c(2)(a) was misclassified previously.  Should be 1.c.(2)(b). 0 0 0 0 0 0 0 0 0			
20512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
20633	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	412	142																	
20754	8	0	0	0	0	0	0	0	9	7	20	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	0	0	39	13				repo/foreclosure exp	telephone	atm expense											
20839	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	2950	0	0	0	false	0	0	0	0	0	0	0	311	0				Consulting						Capital infusion							
20857	13	0	20	1	9	0	0	0	69	18	28	0	0	0	0	0	0	0	0	0	0	false	14	0	0	0	7	6	3	0	32				Professional fees	Correspondent bank service fees	PR expense											
20866	0	0	0	277	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	158	0	0	0	0				Software Maintenance Exp													
21256	1	0	16	34	2	0	0	0	12	11	11	0	0	0	0	0	0	0	0	0	0	true	2	0	0	1	19	2	0	50	11				Dues & Membership	Entertainment Expense	Telephone								RI-E Item 2 did not have enough lines.  Other Insurance was $7,000, Public Relations was $9,000, Expense of Other Real Estate was $7,000, and Visa Check Card Expense was $8,000.			
