"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
356350	0	0	0	0	0	0	14	0	0	0	0	0	0	0			0	0	98	78	0	0						0						0			0	0	0	0	0	0			4	0	2	0	
356659	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	49	0	0	0						0						0			0	0	0	0	30	6			0	0	19	21	
356752	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	52	1	0	0															0	0	0	0	0	0			0	0	51	16	
356930	21	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	21	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
356949	0	0	0	0	0	0	0	0	0	0	0	0	45	0			0	0	1124	1050	0	0															0	0	0	0	0	0			0	0	74	45	
357049	0	0	0	0	0	0	0	0	0	0	0	0	16	2			0	0	62	1	0	0						0						0			0	0	0	0	3	0			1	0	57	14	
357151	0	0	0	0	0	0	0	0	0	0	0	0	31	3			0	0	182	102	0	0						0						0			0	0	0	0	0	0			0	0	80	28	
357375	55	71	0	0	0	0	0	0	0	0	0	0	1278	28		0	0	0	2006	85	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	20	13			820	466	1026	700	
357432	0	0	0	0	0	0	0	50	0	0	0	0	77	0			0	0	382	101	0	0						0						0			0	0	0	0	7	0			0	0	274	27	
357526	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	17	0	0	0						0						0			0	0	0	0	0	0			0	0	17	3	
357553	0	0	0	5	0	0	0	0	0	0	0	0	36	14			0	0	56	3	0	0						0						0			0	0	0	0	0	0			50	3	3	14	
357610	0	0	0	0	0	0	0	0	0	0	0	0	159	63			0	0	382	39	0	0						0						0			0	0	0	0	67	6			0	0	276	90	
357740	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	26	0	0	0															0	0	0	0	0	0			0	0	26	1	
357777	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	31	0	0	0						0						0			0	0	0	0	27	0			0	0	4	2	
357834	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			2	1	0	0	
357937	6	0	0	0	0	0	0	0	0	0	0	0	17	3			0	0	199	123	0	0						0						0			0	0	0	0	3	3			0	0	67	11	
358112	66	21	0	0	0	0	0	0	0	0	0	0	22	0			0	0	68	0	0	0						0						0			0	0	0	0	0	0			0	0	2	1	
358149	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
358233	0	0	0	0	0	0	0	0	0	0	0	0	8	2			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	6	
358448	0	0	0	0	0	0	0	0	0	0	0	0	59	0			0	0	56	0	0	0						0						0			0	0	0	0	0	0			0	0	56	59	
358635	2	65	0	0	0	0	133	0	0	0	0	0	289	27		0	0	0	1367	572	0	6		0	0		0	6		0	0		0	0		0	0	0	14	3	9	15			0	0	631	179	
358756	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	20	0	0	20						0						0			0	0	0	0	0	0			0	0	0	0	
359070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
359324	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	21	1	0	20						0						0			0	0	0	0	0	2			0	0	0	1	
359351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
359360	0	0	0	0	0	0	0	0	0	0	0	0	23	23			0	0	19	0	0	7						0						0			0	0	0	0	0	0			0	0	12	0	
359548	0	0	15	0	0	0	0	0	0	0	0	0	23	6			0	0	63	7	0	0						0						0			0	0	17	0	0	0			0	0	24	17	
359650	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	9	8	0	0						0						0			0	0	0	0	0	0			0	0	1	6	
359744	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	2						0						0			0	0	0	0	0	0			0	0	1	1	
359838	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	13	
359847	0	0	0	0	0	0	0	5	0	0	0	0	28	0			0	0	63	6	0	8						8						0			0	0	0	0	0	0			8	14	41	9	
359856	0	0	0	0	0	0	0	0	0	0	0	0	83	3			0	75	30	0	0	0						0						75			0	0	0	0	0	0			0	0	30	5	
359959	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	42	0	0	0						0						0			0	0	0	0	17	0			0	0	25	6	
360777	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
360834	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0															0	0	0	0	1	1			0	0	2	1	
360843	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	0	12	3	0	0						0						0			3	1	0	0	0	13			0	0	9	1	
360852	0	0	817	0	0	0	43	13	215	18	0	0	331	160		0	0	12	5863	3654	0	482		0	0		0	482		0	0		0	12		0	0	0	0	0	230	27			0	0	422	101	
360955	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	39	39	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
361055	0	0	0	0	0	0	0	0	0	0	0	0	346	0		0	0	60	684	0	0	68		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			69	32	547	254	
361121	0	0	0	0	0	0	168	0	0	0	0	0	3	0			0	0	490	179	0	0															0	0	0	0	50	0			0	0	93	3	
361167	0	0	0	0	0	0	0	3	0	0	0	0	324	149		0	0	0	607	169	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	1			29	9	409	162	
361279	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0						0						0			0	0	0	0	5	0			0	0	5	0	
361354	0	0	0	7	0	0	13	9	0	0	0	0	50	2			0	10	93	42	0	0						0						10			0	0	0	0	0	9			0	0	38	13	
361439	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	126	0	0	0						0						0			0	0	0	0	0	0			0	0	126	7	
361457	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	48	16	0	0						0						0			0	0	0	0	0	0			0	0	32	4	
361541	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	11	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	3	
361653	0	0	0	0	0	0	12	20	0	0	0	0	153	119			0	0	153	77	0	0						0						0			0	0	0	0	8	6			35	6	21	2	
362007	0	0	0	0	0	16	176	13	0	0	0	0	569	281		0	0	0	641	89	0	0		0	0		0	0		0	0		0	0		0	0	0	8	1	204	209			0	0	164	49	
362043	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
362052	0	0	0	0	0	0	0	0	0	0	0	0	447	0			0	0	746	0	0	0						0						0			0	0	0	0	0	0			6	1	740	446	
362155	0	0	0	0	0	0	5	0	0	0	0	0	110	107			0	0	33	27	0	0						0						0			0	0	0	0	0	0			0	0	1	3	
362445	9	0	0	0	0	0	14146	854	8486	2771	0	0	12082	1810	1810	0	0	0	43029	3619	0	0	3619	0	0	0	0	2	8486	0	0	0	0	166	2771	0	0	0	674	337	812	67	0	0	0	0	15281	6077	
362463	0	0	0	0	0	0	0	0	0	0	0	0	33	5			0	0	291	284	0	0						0						0			0	0	0	0	0	0			0	0	7	28	
362708	0	0	0	0	0	10	0	100	0	0	0	0	137	0			0	0	0	0	0	0						0						0			0	0	0	0	0	9			0	0	0	18	
362717	0	0	0	0	0	0	0	0	0	0	0	0	108	10		0	0	0	142	1	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	5	22			24	3	112	73	
362753	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	20	0	0	0						0						0			0	0	0	0	0	0			0	0	20	7	
362856	0	0	0	0	0	0	0	0	0	0	0	0	78	2			0	70	6	5	0	0						0						70			0	0	0	0	0	1			0	0	1	5	
362940	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
363264	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	66	16	0	0						0						0			0	0	0	0	8	0			0	0	42	2	
363415	0	0	0	0	43	10	951	1	0	0	0	0	220	50		0	0	0	3046	1273	0	0		0	0		0	0		0	0		0	0		0	0	0	12	1	174	99			215	15	378	44	
363442	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
363648	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	17	7	0	0						0						0			0	0	0	0	0	0			0	0	10	29	
363657	0	0	0	0	0	0	0	0	0	0	0	0	28	1			0	1	95	9	0	0						0						0			0	0	0	0	2	0			0	0	84	26	
363844	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	0	76	23	0	0						0						0			0	0	0	0	35	12			4	1	14	1	
363956	0	0	0	0	0	0	0	0	0	0	0	0	2675	0		0	0	0	37020	0	0	0		0	0		0	0		0	0		0	0		0	0	0	1453	82	0	0			35567	2593	0	0	
364056	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	36	0	0	0						0						0			0	0	0	0	0	0			8	4	28	9	
364131	0	0	0	0	0	0	0	0	0	0	0	0	16	10			0	0	90	1	0	0						0						0			0	0	0	0	0	0			0	0	89	6	
364337	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	64	38	0	0						0						0			0	0	0	0	17	0			0	0	9	2	
364430	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	1	123	29	0	4						0						0			0	0	0	0	0	0			0	0	90	9	
364449	0	0	0	0	0	0	147	88	0	0	0	0	553	222		0	0	0	3314	1986	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	491	0			181	96	509	147	
364850	0	0	0	5	0	0	0	0	0	0	0	0	7	1			0	0	77	75	0	0						0						0			0	0	0	0	0	0			0	0	2	1	
364971	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
365138	0	0	0	0	0	0	0	0	0	0	0	0	186	93		0	0	0	570	439	0	0		0	0		0	0		0	0		0	0		0	0	0	0	50	0	0			0	1	131	42	
365325	0	0	0	0	0	0	0	0	0	0	0	0	463	422		0	0	0	103	75	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	28	41	
365455	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	2	
365558	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	6	13	0	0	0						0						0			0	0	0	0	0	0			0	0	13	12	
365651	0	0	0	0	0	0	0	0	0	0	0	0	18	4			0	7	39	0	0	30						0						0			0	0	0	0	0	0			0	0	9	7	
365745	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	6	0	0	1						0						0			0	0	0	0	0	0			0	0	5	0	
365848	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	52	28	0	0						0						0			0	0	0	0	0	0			9	0	15	1	
365941	0	0	4	0	0	0	0	0	0	0	0	0	0	0			0	0	38	0	0	2						0						0			0	0	0	0	14	0			0	0	18	0	
365950	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
366078	0	0	0	0	0	0	0	0	0	0	0	0	38	3			0	0	151	0	0	0						0						0			0	0	0	0	85	14			0	0	66	21	
366238	0	41	0	0	0	0	710	4	0	0	0	0	94	0			0	0	1298	402	0	0						0						0			0	0	0	0	93	11			1	1	92	37	
366247	0	0	0	0	0	0	0	0	0	0	0	0	12	1			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	11	
366359	0	0	0	0	0	0	0	1	0	0	0	0	49	0			0	11	80	0	0	18						18						11			0	0	0	0	0	0			0	0	62	37	
366434	0	0	0	0	0	0	0	0	0	0	0	0	27	23		0	0	0	49	9	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	40	4	
366658	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	54	3	0	0						0						0			0	0	0	0	5	0			0	0	46	11	
366854	111	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	112	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
367150	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	40	0	0	40						0						0			0	0	0	0	0	0			0	0	0	1	
367208	0	0	0	0	0	0	0	0	0	0	0	0	14	7		0	0	0	88	62	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			20	2	6	5	
367244	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
367431	0	0	0	0	0	0	173	0	0	0	0	0	46	0			0	0	472	100	0	0						0						0			0	0	0	0	0	0			1	0	198	46	
367543	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	1	32	0	0	0						0						1			0	0	0	0	0	0			4	4	28	1	
367552	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
367673	0	0	0	0	0	0	0	0	0	0	0	0	75	0			0	0	208	0	0	37						0						0			0	0	0	0	0	0			5	0	166	75	
367851	0	0	0	0	0	0	0	0	0	0	0	0	48	0			0	7	82	0	0	0						0						0			0	0	0	0	0	0			0	0	82	41	
367954	0	0	0	0	0	0	0	0	0	0	0	0	26	0			0	0	191	50	0	0						0						0			0	0	0	0	0	0			0	0	141	26	
368054	0	0	0	10	0	0	0	0	0	0	0	0	18	0			0	7	62	0	0	42						42						7			0	0	0	0	0	0			0	0	20	1	
368111	0	0	0	0	0	0	0	0	0	0	0	0	144	0		0	0	0	1037	0	0	0		0	0		0	0		0	0		0	0		0	0	0	204	21	833	123			0	0	0	0	
368344	0	0	0	0	0	0	0	0	8	0	0	0	2	0			0	2	10	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
368429	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	1	
368447	0	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	0	26	0	0	1		0	0		0	0		0	0		0	0		0	0	0	1	0	3	0			0	0	21	10	
368522	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	86	0	0	0															0	0	0	0	10	0			0	0	76	5	
368755	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			0	0	10	0	
368933	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	0	35	0	0	0						0						0			0	0	0	0	2	1			1	0	32	11	
368951	0	2	0	0	0	0	0	0	0	0	0	0	507	486			0	0	79	23	0	0						0						0			0	0	0	0	6	2			8	2	42	15	
369257	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	53	0	0	0						0						0			0	0	0	0	15	0			0	0	38	9	
369426	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	33	0	0	0						0						0			0	0	0	0	0	0			0	0	33	24	
369435	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	1	17	0	0	4						0						0			0	0	1	0	2	0			0	0	10	3	
369453	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	15	8	
369659	0	0	0	0	0	0	0	0	0	0	0	0	31	5			0	0	65	0	0	0						0						0			0	0	0	0	0	6			0	0	65	20	
370020	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	4	57	37	0	0						0						0			0	0	0	0	0	0			0	1	20	8	
370150	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	11	27	0	0	0						0						11			0	0	0	0	0	0			0	0	27	0	
370338	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
370347	0	0	0	0	0	0	26	0	0	0	0	0	1	0			0	0	27	0	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
370646	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	1	18	0	0	0						0						0			0	0	0	0	0	24			3	0	15	3	
370721	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	32	4	0	9						9						0			0	0	0	0	0	0			0	0	19	2	
370730	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
370758	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
370833	0	0	0	0	0	0	0	0	0	0	0	0	9	2			0	0	16	0	0	6						0						0			0	0	0	0	0	0			0	0	10	7	
370954	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	1	13	0	0	7						0						0			0	0	0	0	0	0			0	0	6	11	
371223	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	14	1	
371232	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	36	0	0	0						0						0			0	0	0	0	0	0			0	0	36	5	
371353	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	17	0	0	0						0						0			0	0	0	0	0	0			0	0	17	5	
371362	0	0	0	0	0	0	20	0	0	0	0	0	22	2			0	8	95	0	0	0						0						8			0	0	0	0	9	0			0	0	66	12	
371559	0	0	0	0	0	0	27	0	0	0	0	0	6	6			0	0	29	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
371755	0	0	0	0	0	0	0	0	0	0	0	0	14	2			0	0	24	0	0	0						0						0			0	0	0	0	5	6			0	0	19	6	
371849	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	25	0	0	0						0						0			0	0	0	0	0	3			0	0	25	7	
371858	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	415	400	0	2						2						0			0	0	0	0	0	0			0	0	13	5	
371915	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1394	1006	0	26						0						0			0	0	0	0	32	0			0	0	330	0	
371924	0	0	0	0	0	0	19	0	0	0	0	0	66	2			0	0	288	10	0	0						0						0			0	0	84	1	0	0			0	0	175	63	
371942	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	1	14	0	0	0						0						1			0	0	0	0	14	0			0	0	0	1	
372109	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
372248	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	10	18	0	0	14						14						10			0	0	0	0	4	4			0	0	0	2	
372257	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	4	
372444	0	0	0	16	0	0	0	0	0	0	0	0	62	0			0	0	82	0	0	0						0						0			0	0	0	0	0	0			0	0	82	46	
372538	0	0	0	0	0	0	0	0	0	0	0	0	49	14			0	0	169	86	0	0						0						0			0	0	0	0	21	4			8	0	54	31	
372556	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	4	0	0	0	0						0						4			0	0	0	0	0	0			0	0	0	0	
372640	0	0	0	0	0	0	0	35	0	0	0	0	42	0			0	0	26	23	0	0						0						0			0	0	0	0	0	0			0	0	3	7	
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	0	
373058	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
373115	0	0	0	1	0	0	3	0	0	0	0	0	44	2		0	0	1	450	63	0	8		0	0		0	8		0	0		0	1		0	0	0	27	1	0	0			42	6	307	33	
373553	0	0	0	129	0	0	0	0	0	0	0	0	136	7			0	0	6	0	0	6						0						0			0	0	0	0	0	0			0	0	0	0	
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	0	0	
374130	1	15	0	0	0	0	0	2	0	0	0	0	21	2			0	2	108	47	0	0						0						0			0	0	0	0	56	0			0	0	4	0	
374149	0	0	0	0	0	0	401	8	5764	235	0	0	3472	440	440	0	0	0	15603	2346	0	0	2346	0	0	0	0	20	5764	0	0	0	0	0	235	0	0	0	211	44	1440	32	0	0	0	0	5421	2713	
374354	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
374653	0	0	0	0	0	0	0	0	0	0	0	0	66	4		0	0	6	841	50	0	38		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	753	56	
374774	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
374934	0	0	0	0	0	0	0	0	0	0	0	0	9	2			0	0	111	0	0	7						7						0			0	0	0	0	0	0			0	0	104	7	
375034	0	0	0	0	0	0	0	0	0	0	0	0	95	44		0	0	0	227	18	0	0		0	0		0	0		0	0		0	0		0	0	0	35	1	0	3			96	34	78	13	
375043	0	0	0	0	0	0	181	8	0	0	0	0	60	1		0	0	2	463	54	0	1		0	0		0	1		0	0		0	2		0	0	0	9	4	89	19			0	0	129	26	
375155	0	0	0	0	0	0	0	0	0	0	0	0	12	2			0	4	29	1	0	4						0						0			0	0	0	0	0	2			0	0	24	4	
375409	0	0	0	0	0	0	46	50	0	0	0	0	97	39		0	0	0	115	54	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	5			0	0	15	3	
375502	0	0	0	0	0	0	0	0	0	0	0	0	154	0			0	0	5	0	0	0						0						0			0	0	0	0	1	153			0	0	4	1	
375566	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	2	
375650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
375735	0	13	0	0	0	0	44	0	0	0	0	0	16	0			0	0	79	2	0	0						0						0			0	0	0	0	16	0			0	0	17	3	
376068	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	11	
376125	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	74	44	0	0						0						0			0	0	0	0	0	1			5	2	25	4	
376237	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	10	0	0	0															0	0	0	0	0	0			0	0	10	7	
376433	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	42	0	0	0						0						0			0	0	0	0	0	0			0	0	42	2	
376442	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	33	20	0	0						0						0			0	0	0	0	0	0			0	0	13	5	
376657	0	0	0	2	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
376947	0	0	0	0	0	0	0	0	0	0	0	0	99	64			0	9	61	8	0	25						25						9			0	0	0	0	0	0			0	0	28	26	
377506	0	0	0	0	0	0	0	0	0	0	0	0	61	0			0	1	97	0	0	2						0						0			0	0	0	0	0	12			0	0	95	48	
377663	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	22	0	0	0						0						0			0	0	0	0	5	0			0	0	17	5	
377823	0	0	0	0	0	0	2	0	0	0	0	0	10	1			0	0	30	10	0	0						0						0			0	0	0	0	0	0			0	0	18	9	
377850	0	0	0	0	0	0	0	0	0	0	0	0	7	7			0	0	8	8	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
377908	0	0	0	0	0	72	0	7	0	0	0	0	236	96		0	0	2	43	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	12	35			0	0	31	24	
378026	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	50	0	0	0						0						0			0	0	0	0	0	2			16	2	34	12	
378044	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	1	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
378110	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	19	0	0	0						0						0			0	0	0	0	0	0			5	0	14	1	
378259	0	0	0	0	0	0	0	0	0	0	0	0	17	1			0	5	76	0	0	0						0						5			0	0	0	0	0	0			0	0	76	11	
378549	0	0	0	0	0	0	0	0	0	0	0	0	7	6			0	0	52	4	0	0						0						0			0	0	0	0	33	0			0	0	15	1	
378558	0	0	0	0	0	0	31	2	0	0	0	0	22	20			0	0	229	193	0	0						0						0			0	0	0	0	0	0			0	0	5	0	
378642	0	0	0	0	0	0	5	0	0	0	0	0	12	0			0	0	28	0	0	0						0						0			0	0	0	0	15	3			1	0	7	9	
378651	0	0	0	0	0	0	0	2	0	0	0	0	109	66			0	1	1	0	0	0						0						1			0	0	0	0	0	35			0	0	1	5	
378950	0	0	0	0	0	0	11	0	0	0	0	0	61	0			0	50	96	26	0	0						0						50			0	0	0	0	30	0			0	0	29	11	
379050	0	0	0	0	0	0	0	0	0	0	0	0	16	9			0	0	73	73	0	0						0						0			0	0	0	0	0	5			0	0	0	2	
379153	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	11	66	55	0	0						0						11			0	0	0	0	0	0			0	0	11	3	
379359	0	0	0	0	0	0	0	0	0	0	0	0	221	11		0	0	25	2761	21	0	19		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			2410	0	311	185	
379470	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0	0	3			0	0	0	0	
379573	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	78	0	0	0						0						0			0	0	0	0	4	4			0	0	74	17	
379649	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	5	
379658	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
379920	0	0	0	0	0	0	14	0	654	126	0	0	298	23		0	0	0	1691	219	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	75	1			0	0	729	148	
380038	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
380346	0	0	0	0	0	0	0	0	0	0	0	0	7	1			0	1	46	14	0	2						0						0			0	0	0	0	0	0			0	0	30	5	
380458	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	26	0	0	3						0						0			0	0	0	0	0	0			0	0	23	3	
380533	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	1						1						0			0	0	0	0	2	0			0	0	0	0	
380654	0	0	0	0	1	0	0	0	0	0	0	0	6	4			0	1	34	33	0	0						0						0			0	0	0	0	0	0			0	1	0	0	
380841	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	0	
