"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
1557													596	0	61	465	0	55	0	0	70	0	0	0	0	RESERVE FOR TAXES			
1632													3345	0	369	0	0	0	0	0	2238	731	7	173	0				
1669													931	0	123	0	0	0	0	0	300	508	0	85	0				
1829													1704	0	310	0	217	0	0	0	1017	377	0	0	0				
1856													238	0	0	0	0	0	0	0	226	12	0	0	0				
2040													907	0	77	0	0	51	0	0	566	264	0	0	0	Debit Card Settlement			
2161													1655	0	925	270	0	0	0	0	89	371	0	925	0				
2376													30027	0	6359	0	286	0	0	0	224	23444	0	5556	0				
2451													53	0	9	0	0	0	0	0	43	1	0	0	0				
2554													36	0	0	0	0	0	0	0	36	0	0	0	0				
2732													2429	232	558	0	0	255	0	0	895	976	0	40	0	Accrued Salaries/Vacation			
2750													368	0	123	0	0	0	0	0	88	157	0	123	0				
2938													3046	0	300	0	0	185	0	0	1652	1034	60	0	0	Deferred L/C fees			
3252													709	450	450	0	0	0	0	0	192	67	0	0	0				
3458													185	0	0	91	0	0	0	0	34	60	0	0	0				
3720													1267	0	0	0	0	0	0	0	187	1080	0	0	0				
3953													1035	0	901	0	0	0	0	0	50	84	0	901	0				
4138													237	0	0	0	0	0	0	0	143	85	9	0	0				
4156													603	0	217	54	217	0	0	0	332	0	0	0	0				
4231													761	0	0	0	0	0	0	0	654	107	0	0	0				
4437													1107	0	506	0	0	457	0	0	170	431	0	0	0	Accrued postretirement obligation			
4839													1408	0	1	0	0	0	0	0	549	858	0	0	0				
5005													4580	0	1415	0	769	0	0	0	1	3164	0	402	0				
5069													4943	0	705	0	696	0	0	0	1786	2252	200	0	0				
5135													1026	0	288	0	0	0	0	0	278	460	0	246	0				
5210													10214	0	7181	0	0	0	0	0	1888	1095	50	0	0				
5331													3048	0	129	0	0	129	0	0	186	2733	0	0	0	rental security deposits payable to subsidiary			
5461													2959	0	1351	0	0	0	0	0	38	1520	50	1305	0				
5751													586	0	413	38	0	337	0	0	77	58	0	71	0	Post Retirement Benefit Costs			
6039													451	0	0	0	0	0	0	0	271	180	0	0	0				
6141													106	0	0	0	0	0	0	0	97	9	0	0	0				
6329													2808	0	1327	0	59	0	0	0	1042	439	0	1251	0				
6972													11003	0	8497	0	0	0	0	0	404	1490	612	7041	0				
7009													6310	0	1291	44	0	0	0	0	71	4904	0	0	1194				
7045													482	0	0	133	0	0	0	0	128	221	0	0	0				
7157													416	0	0	59	0	0	0	0	168	189	0	0	0				
7456													89	0	0	0	0	0	0	0	72	17	0	0	0				
7634													214	0	62	0	0	0	0	0	125	27	0	0	0				
8033													1622	0	1008	158	37	125	0	0	267	189	0	846	0	OTHER LIABILITIES			
8462													191	0	0	0	0	0	0	0	165	26	0	0	0				
8631													339	0	200	0	0	0	0	0	52	87	0	200	0				
9357													1462	0	394	0	0	191	100	0	14	1054	0	0	0	Landlord Allowance	Reserve for Letters of Credit		
9553													927	0	0	455	0	0	0	0	70	402	0	0	0				
9807													8348	0	791	0	0	646	0	0	4122	1935	1500	0	0	REVERSE MORTGAGE INSURANCE			
9955													180	0	0	26	0	0	0	0	81	73	0	0	0				
10157													98	0	51	0	0	11	0	0	42	5	0	0	0	KRD Settlement			
10250													1239	0	248	0	0	0	0	0	900	91	0	199	0				
10849													667	0	348	0	52	0	0	0	218	101	0	0	235				
10858													3862	0	607	705	588	0	0	0	399	2111	40	0	0				
11145													474	0	0	0	0	0	0	0	123	351	0	0	0				
11640													2105	0	670	0	0	0	0	0	878	557	0	669	0				
11837													185	0	1	0	0	0	0	0	69	115	0	0	0				
12030													1532	0	795	0	483	0	0	0	736	1	0	0	0				
12142													2198	0	1897	0	0	0	0	0	250	51	0	1458	0				
12245													851	0	2	173	0	0	0	0	211	465	0	0	0				
12311	562372	0	299537	0	93447	0	0	0	163971	49915	0	0									48949								
12647													314	0	0	0	0	0	0	0	220	94	0	0	0				
12656													36	0	0	0	0	0	0	0	28	8	0	0	0				
12937													1352	0	67	808	34	0	0	0	300	177	0	0	0				
12946													5694	0	4809	0	0	0	0	0	511	374	0	4456	0				
12955													287	0	22	0	0	0	0	0	105	160	0	0	0				
13037													318	0	1	0	0	0	0	0	169	148	0	0	0				
13103													17082	0	14177	0	0	13059	0	0	647	2238	20	0	0	ACCRUED PENSION			
13251													117	0	46	0	0	0	0	0	71	0	0	0	0				
13457													90	0	0	75	0	0	0	0	14	1	0	0	0				
14052													234	0	34	58	0	0	0	0	110	32	0	0	0				
14155													589	0	162	0	0	0	0	0	211	216	0	158	0				
14454													107	0	0	0	0	0	0	0	86	21	0	0	0				
14650													260	0	161	0	0	0	0	0	7	92	0	161	0				
14753													518	0	0	350	0	0	0	0	164	4	0	0	0				
14865													1151	0	781	0	0	0	0	0	183	162	25	664	0				
14977													190	0	45	0	0	0	0	0	62	83	0	38	0				
16337													1056	0	39	0	0	29	0	0	665	352	0	0	0	Accumulated Post-Retirement Benefit Obligation			
16458													1095	0	4	13	0	0	0	0	564	514	0	0	0				
16551													377	0	3	0	0	0	0	0	247	127	0	0	0				
16748													524	0	231	90	0	0	0	0	57	131	15	212	0				
16944													195	0	0	60	0	0	0	0	61	74	0	0	0				
16953													210	75	75	0	0	0	0	0	119	16	0	0	0				
17110													1828	0	589	0	266	286	0	0	83	1156	0	0	0	DEFERED TENANT IMPROVEMENT LIABILITY			
17147													46723	0	2992	0	0	0	0	0	3629	40102	0	0	2873				
17259													1306	0	783	0	0	0	0	0	64	459	0	783	0				
17464													23170	0	1215	1068	1	0	0	0	1167	18779	941	0	0				
17950													2303	0	1140	0	141	0	0	0	247	827	89	999	0				
18050													943	0	221	0	0	125	81	0	204	518	0	0	0	Drafts in Process	ATM/Debit Cards		
18135													644	0	16	0	0	0	0	0	260	368	0	0	0				
18377													184	0	5	30	0	0	0	0	33	116	0	0	0				
18827													1563	0	59	1197	0	0	0	0	270	37	0	0	0				
18836													1459	0	757	0	0	0	0	0	185	517	0	670	0				
18854													253	0	35	0	0	0	0	0	191	27	0	0	0	CDARS Incoming Rate Brisge			
18957													42	0	0	2	0	0	0	0	36	4	0	0	0				
19356													1258	0	1149	0	0	0	0	0	71	38	0	1149	0				
19730													12755	0	223	0	0	0	0	0	1589	10943	0	0	0				
19936													695	0	443	0	0	0	0	0	251	1	0	442	0				
19972													690	0	629	0	0	628	0	0	1	60	0	0	0	accrued insurance exp			
20053													197	0	83	0	83	0	0	0	98	16	0	0	0				
20370													1719	0	325	0	0	169	0	0	655	739	0	156	0	SBA Deferred Premium	SBA Secured borrowing		
20512													3826	0	3380	0	0	0	0	0	88	358	0	0	0				
20633													2535	0	328	0	0	328	0	0	422	1785	0	0	0	Federated Sweep			
20857													262	0	43	0	0	0	0	0	139	80	0	43	0				
20866													1028	0	137	0	0	0	0	0	121	740	30	0	0				
21256													14	0	0	0	0	0	0	0	14	0	0	0	0				
21359													41	0	0	0	0	0	0	0	29	12	0	0	0				
21630													745	0	599	0	377	205	0	0	60	86	0	0	0	Due to Holding Company			
21658													882	0	579	0	0	0	0	0	227	76	0	579	0				
22048													1308	0	779	0	18	0	0	0	346	183	0	677	0				
22356													1917	0	64	770	0	58	0	0	272	811	0	0	0	Bonus/Payroll			
22459													672	0	314	0	0	0	0	0	109	249	0	115	0				
22543													600	0	2	9	0	0	0	0	51	538	0	0	0				
22552													357	0	185	0	0	185	0	0	144	28	0	0	0	AG-BMP			
22730													393	0	122	153	56	0	0	0	59	59	0	0	0				
22936													1019	0	459	0	0	0	0	0	537	23	0	189	0				
22954													280	0	34	0	0	0	0	0	246	0	0	0	0				
23036													1884	0	1059	0	0	0	0	0	560	211	54	955	0				
23045													63	0	0	0	0	0	0	0	20	43	0	0	0				
23241													26447	0	6855	0	0	6854	0	0	5075	14315	202	0	0	Customer derivative contracts			
23456													321	0	0	0	0	0	0	0	233	88	0	0	0				
23504													7829	0	3910	1070	0	2080	0	0	431	2418	0	1530	0	Funds Due to Securities Broker			
23540													2776	0	6	1982	6	0	0	0	142	646	0	0	0				
23643													739	0	516	0	0	0	0	0	205	18	0	476	0				
23755													391	0	0	0	0	0	0	0	156	235	0	0	0				
23812													13818	0	2902	0	0	2275	0	0	1046	9271	599	0	0	Deferred Gain on Sale of Assets			
24006													8208	0	512	0	0	110	224	0	5	7691	0	137	0	Commitment & Origination Fee Suspense	Suspense Payable		
24453													1310	0	119	0	0	74	37	0	269	922	0	0	0	CDARS rate bridge payable	Other liabilities		
24659													126	0	57	0	0	57	0	0	44	25	0	0	0	AGBMP			
24668													311	0	23	0	0	0	0	0	87	201	0	15	0				
24855													56	0	0	1	0	0	0	0	35	20	0	0	0				
24949													5011	0	3368	0	0	0	0	0	1131	512	0	3368	0				
25357													318	0	271	0	262	3	6	0	42	5	0	0	0	Suspense	Prov. Health		
25647													261	0	52	0	47	0	0	0	159	50	0	0	0				
26149													1294	0	57	192	0	30	26	0	180	865	0	0	0	deferred loan fees	cardholder in process		
26242													2049	0	0	282	0	0	0	0	413	1354	0	0	0				
26457													87	0	0	0	0	0	0	0	49	38	0	0	0				
26765													1507	0	546	0	0	490	0	0	249	712	0	0	0	Accumulated pension benefits obligations			
26859													660	0	103	0	0	28	52	0	175	382	0	0	0	SAFE DEPOSIT BOX KEY	DEFERRED GAIN/SALE OF SBA LOANS		
26916													2476	0	349	0	0	89	0	0	881	1094	152	0	0	Sundry Liabilities Other			
27548													2750	0	691	0	0	0	0	0	606	1453	0	647	0				
27614													1588	0	719	353	0	0	0	0	338	178	0	497	0				
27847													1050	0	403	0	11	0	0	0	478	169	0	358	0				
28152													331	0	260	0	0	0	0	0	56	15	0	251	0				
28255													987	0	1	321	0	0	0	0	291	374	0	0	0				
28349													214	0	28	0	13	0	0	0	163	23	0	2	0				
28406													16994	0	0	13242	0	0	0	0	1	3737	14	0	0				
28572													137	0	36	0	0	0	0	0	1	100	0	0	0				
28732													1584	0	1394	0	41	0	0	0	162	28	0	1333	0				
29104													31693	0	29153	0	0	27624	0	0	452	2036	52	0	0	TRADE ACCOUTING			
29636													6613	0	3990	0	0	0	0	0	828	1795	0	3985	0				
29953													381	0	200	0	0	43	0	145	94	87	0	0	0	Deferred Fee CDARS		Loan Exp Payable (Hatfield)#277510 GL 3910	
30052													110	0	40	59	36	0	0	0	7	4	0	4	0				
30258													2465	0	290	0	0	0	0	0	502	1673	0	276	0				
30418													6923	0	1031	987	880	146	0	0	4548	357	0	0	0	Escheatment			
30502													4794	0	3344	0	0	2505	0	0	242	1156	52	0	0	Unfunded pension liability			
30650													526	0	63	0	0	58	0	0	341	122	0	0	0	Accrued Oreo Exp			
30810	1705881	0	147274	0	0	136102	0	0	1365644	0	0	0									192963					Merchant settlement			
31134													1852	0	1477	0	0	779	678	0	256	119	0	0	0	iNDEX LIABILITY PLAN	SPLIT DOLLAR INS. LIABILITY		
31255													5730	0	3889	0	0	1958	0	0	283	1558	0	0	0	factored loans - reserves payable			
31657													186	0	89	0	0	57	27	0	65	32	0	0	0	OD Contra	Mastercard Drafts		
31826													3484	0	2647	0	0	0	0	0	281	556	0	905	0				
31835													4086	0	2659	0	0	0	0	0	109	1318	0	1968	0				
32234													241	0	0	0	0	0	0	0	60	181	0	0	0				
32766													51	0	0	0	0	0	0	0	26	25	0	0	0				
33147													1493	0	268	0	0	233	0	0	449	776	0	0	0	Unearned Prepaid Origination Fees			
33259													4770	0	1141	0	0	915	0	0	2773	856	0	0	0	Int Pay-Participants			
33268													253	0	0	0	0	0	0	0	76	177	0	0	0				
33549													70	0	15	0	0	0	0	0	54	1	0	0	0				
33727													5907	0	5333	0	0	0	0	0	176	365	33	2977	0				
33754													186	0	26	99	20	0	0	0	19	42	0	0	0				
33839													190	0	18	0	18	0	0	0	28	144	0	0	0				
33857													207	0	0	0	0	0	0	0	120	87	0	0	0				
34153													3480	0	126	0	0	0	0	0	616	2590	148	0	0				
34359													577	0	440	0	0	0	0	0	53	84	0	440	0				
34425													1554	0	759	293	0	544	0	0	207	295	0	0	0	Post Retirement Benefit Plan			
34434													697	0	0	103	0	0	0	0	429	165	0	0	0				
34452													208	0	18	0	0	0	0	0	122	68	0	0	0				
34537													8770	0	2202	0	0	0	0	0	737	5766	65	2117	0				
34555													1810	0	1389	0	0	0	0	0	294	127	0	1243	0				
34742													3008	0	2324	0	0	0	0	0	553	131	0	2113	0				
34836													114	0	0	9	0	0	0	0	104	1	0	0	0				
35057													483	0	84	150	0	0	0	0	154	95	0	0	0				
35301	4704183	0	2985376	0	0	1139109	0	0	1688812	25002	0	0									4993					Unsettled customer securities transactions			
35570													82227	0	1953	0	1892	0	0	0	603	79671	0	0	0				
35646													435	0	0	0	0	0	0	0	95	340	0	0	0				
35842													867	0	0	153	0	0	0	0	365	349	0	0	0				
36054													6078	0	966	0	684	0	0	0	2161	2951	0	0	0				
36344													2060	0	564	34	0	505	0	0	404	1058	0	0	0	Due to Participants			
36456													344	0	0	0	0	0	0	0	129	215	0	0	0				
36858													1390	0	144	0	0	0	0	0	169	1047	30	100	0				
36933													299	0	32	0	32	0	0	0	125	142	0	0	0				
37051													168	0	34	0	0	0	0	0	99	35	0	0	0				
37341													547	0	344	0	0	0	0	0	106	97	0	344	0				
37378													782	0	127	0	0	0	0	0	152	503	0	38	0				
37435													3488	0	1296	0	1136	0	0	0	1326	866	0	0	0				
37640													14823	0	3124	2405	0	0	0	0	1919	7375	0	2315	0				
37659													434	0	403	0	0	0	0	0	31	0	0	398	0				
37743													440	0	5	121	0	0	0	0	163	101	50	0	0				
37949													469	0	0	0	0	0	0	0	172	297	0	0	0				
38535													2264	0	907	0	258	0	0	0	458	899	0	604	0				
38740													1207	0	83	201	0	74	0	0	225	698	0	0	0	Total Clearings			
39327													773	0	13	531	0	0	0	0	176	53	0	0	0				
39420													9078	0	4216	0	0	2343	0	0	1806	3056	0	0	0	Accrued Pension Payable			
39475													19192	0	12024	0	0	0	0	0	1816	4942	410	8712	0				
39756													3427	0	2500	0	0	0	0	0	400	527	0	2500	0				
40033													409	0	299	0	0	0	0	0	84	26	0	299	0				
40350													144	0	13	3	0	0	0	0	89	39	0	0	0				
40707													590	0	28	0	0	0	0	0	84	478	0	0	0				
40855													374	0	0	0	0	0	0	0	273	101	0	0	0				
41245													166	0	57	0	12	0	0	0	100	9	0	42	0				
41553													36	0	0	0	0	0	0	0	36	0	0	0	0				
41629													1495	0	0	0	0	0	0	0	387	1108	0	0	0				
41647													3932	0	1609	0	1182	0	0	0	1279	1044	0	0	0				
41759													103	0	2	0	0	0	0	0	101	0	0	0	0				
41825													240	0	8	0	8	0	0	0	13	148	71	0	0				
41937													478	0	29	344	28	0	0	0	83	22	0	0	0				
41955													178	0	153	0	0	0	0	0	19	6	0	153	0				
42037													162	0	0	23	0	0	0	0	54	85	0	0	0				
42055													210	0	100	0	0	0	0	0	68	42	0	100	0				
42354													224	0	21	0	0	0	0	0	88	115	0	0	0				
42420													39445	0	22785	0	0	0	0	0	4182	11909	569	0	13277				
42448													3239	0	343	0	0	210	0	0	1509	1264	123	0	0	Daily ATM\Visa transactions billing			
42457													170	0	0	123	0	0	0	0	15	32	0	0	0				
43052													198	0	1	0	0	0	0	0	124	73	0	0	0				
43351													28	0	23	0	0	0	0	0	5	0	0	0	0				
43454													38	0	0	0	0	0	0	0	19	19	0	0	0				
43511													3051	0	418	0	0	0	0	0	640	1895	98	0	0				
43744													564	0	303	0	0	116	0	0	226	35	0	0	0	Accrued Exp FDIC assessment			
43856													453	0	426	0	0	0	0	0	23	4	0	420	0				
43959													1108	0	161	676	0	150	0	0	133	138	0	0	0	Dividends declared but not yet paid			
44040													1141	0	0	0	0	0	0	0	167	974	0	0	0				
44134	10370	0	2723	0	0	1777	0	0	4560	179	0	0									2908					Bank Acceptances Outstanding			
44433													1560	0	506	0	258	159	0	0	224	656	174	0	0	Deferred Rent			
44741													2487	0	1306	0	0	1295	0	0	113	1068	0	0	0	Pension Benefit Liability FAS 158			
44750													361	0	6	0	0	6	0	0	337	18	0	0	0	Deferred income (gain or loss on sale of ORE)			
44929													978	0	79	457	43	21	0	0	141	301	0	0	0	Escrow Taxes & Insurance			
45038													255	0	0	0	0	0	0	0	127	128	0	0	0				
45047													273	0	23	0	0	0	0	0	114	136	0	0	0				
45056													619	0	183	286	0	183	0	0	41	109	0	0	0	Underfunded Single-Employer Defined Benefit Plan			
45430													1548	0	1365	0	0	0	0	0	135	48	0	1360	0				
45458													6	0	0	0	0	0	0	0	6	0	0	0	0				
45551													2957	0	1513	0	0	0	0	0	587	857	0	1196	0				
45560													4796	0	2954	0	0	0	0	0	256	1586	0	2954	0				
45775													1260	0	1190	0	0	0	0	0	46	24	0	714	0				
46053													937	0	247	0	0	0	0	0	485	205	0	241	0				
46941													390	0	0	50	0	0	0	0	192	148	0	0	0				
47153													87	0	0	37	0	0	0	0	42	8	0	0	0				
47247													853	0	285	0	0	0	0	0	423	145	0	285	0				
47256													114	0	45	0	0	0	0	0	57	12	0	0	0				
47452													324	0	204	39	198	0	0	0	57	24	0	0	0				
47500													1339	0	806	0	0	375	0	0	16	282	235	0	0	Deferred Gain of Property Sold			
48057													1727	0	1363	80	0	0	0	0	235	49	0	1363	0				
48150													183	0	0	35	0	0	0	0	135	13	0	0	0				
48374													4070	2051	2608	0	0	0	0	0	427	1035	0	0	0				
48440													948	0	647	0	0	0	0	0	203	98	0	388	0				
48730													751	0	268	0	7	0	0	0	324	159	0	261	0				
49054													1012	0	449	0	0	358	0	0	453	110	0	0	0	Accrued Shareholder Tax Distributions (Not Paid)			
49148													1217	85	985	27	0	0	0	0	116	89	0	900	0				
49241													4657	0	1828	0	0	0	0	0	210	2258	361	1493	0				
49344													1120	0	842	0	13	0	0	0	60	218	0	754	0				
49643													161	0	37	0	0	0	0	0	46	78	0	37	0				
49652													301	0	24	95	0	7	17	0	148	34	0	0	0	Accrued Incentive Pay	Unemployment Taxes Payable		
49821													10975	0	1454	0	43	0	0	0	797	8724	0	0	0				
49858													95	0	12	0	0	0	0	0	59	24	0	0	0				
49951													181	0	0	22	0	0	0	0	79	80	0	0	0				
50144													862	0	0	0	0	0	0	0	281	581	0	0	0				
50461													752	0	70	0	0	0	0	0	196	486	0	0	0				
50546													159	0	24	0	0	0	0	0	135	0	0	0	0				
50854													102	0	8	0	0	0	0	0	64	30	0	0	0				
50957													303	0	0	0	0	0	0	0	147	156	0	0	0				
51253													1326	0	434	598	116	0	0	0	197	97	0	318	0				
51356													107	0	0	0	0	0	0	0	91	16	0	0	0				
51459													852	0	124	213	0	0	0	0	198	317	0	116	0				
51730													211	0	2	0	0	0	0	0	188	21	0	0	0				
51842													1335	0	64	0	0	56	0	0	760	511	0	0	0	CDARS RATE BRIDGE INCOMING			
52410													235	0	23	0	0	0	0	0	63	149	0	0	0				
52719													2784555	0	2583328	0	0	1751393	831786	0	0	201227	0	0	0	Participant Fund	Dividend Interest & Other		
52951													198	0	0	26	0	0	0	0	41	131	0	0	0				
53015													81	0	41	0	3	36	0	0	40	0	0	0	0	GROSS NA INT PD CR (cONTRA)			
53033													13722	0	1609	0	0	579	490	0	94	8298	3721	0	0	LIABILITIES ON ACCEPTANCES OUTSTANDING	PAA MISCELLANEOUS LIABILITES		
53051													95	0	1	0	0	0	0	0	67	27	0	0	0				
53239													449	0	0	0	0	0	0	0	317	132	0	0	0				
53453													51	0	0	0	0	0	0	0	35	16	0	0	0				
53752													263	0	4	191	0	0	0	0	68	0	0	0	0				
54049													326	0	104	0	0	50	0	0	81	141	0	40	0	G/L Suspense reject			
54058													1054	0	43	144	0	43	0	0	659	208	0	0	0	ATM Clearing			
54357													73	0	0	0	0	0	0	0	73	0	0	0	0				
54375													13056	0	10349	0	0	10176	0	0	431	2276	0	0	0	Settlement of Securities			
54441													1285	0	523	0	0	0	0	0	458	304	0	523	0				
54656													2025	0	237	744	0	0	0	0	559	485	0	223	0				
55176													5367	0	0	0	0	0	0	0	19	5348	0	0	0				
55336													2895	0	548	1305	153	386	0	0	171	871	0	0	0	Ad Valorem Taxes payable			
55635													664	0	62	0	0	47	0	0	177	425	0	0	0	CDARS INCOMING RBP			
55653													312	0	139	6	72	0	0	0	77	90	0	44	0				
56258													225	0	0	0	0	0	0	0	128	97	0	0	0				
56351													7823	0	5966	0	0	1512	0	0	896	491	470	0	0	Management incentives accrual			
56427													652	0	54	43	2	0	0	0	200	355	0	0	0	49			
56548													2506	0	0	0	0	0	0	0	729	1777	0	0	0				
56557	10612	0	5702	0	0	0	0	0	3502	155	0	3306									1253								
56717													7898	500	4582	0	0	3826	0	0	977	2339	0	0	0	Securities payable			
57040													197	0	0	0	0	0	0	0	188	9	0	0	0				
57228													470	0	30	0	0	0	0	0	171	269	0	29	0				
57255													780	0	677	26	0	661	0	0	39	38	0	0	0	Data Center Suspense (Other asset with negative balance as of 3/31/10)			
57451													4256	0	0	1897	0	0	0	0	1313	1046	0	0	0				
57572													1237	0	40	0	0	30	0	0	0	1197	0	0	0	Bill Pay Suspense			
57956													3142	0	2756	0	0	2350	354	0	94	292	0	0	0	Securities Traded Not Settled	Pension Plan Liability		
58074													5069	0	4765	71	0	4000	750	0	12	176	45	0	0	Due to broker	Non-Qualified Pension Liabillity		
58207													1829	0	1217	0	0	0	0	0	98	510	4	1160	0				
58225													1088	0	350	0	38	81	0	0	264	474	0	0	0	Interco. Liability			
58243	35174	0	4949	0	2303	0	0	0	10367	300	1357	662									19558								
58355													17	0	0	14	0	0	0	0	3	0	0	0	0				
58551													906	0	755	23	0	0	0	0	128	0	0	708	0				
58636													4220	0	940	0	0	0	0	0	199	3081	0	579	0				
58757													473	0	277	0	0	0	0	0	186	10	0	277	0				
58971													31382	0	17046	0	0	0	0	0	6221	7115	1000	11788	0				
59316													5963	771	1235	0	0	0	0	0	1358	3370	0	387	0				
59352													839	0	63	0	0	31	0	0	244	532	0	0	0	Debit card clearings			
59679													40	0	0	12	0	0	0	0	1	27	0	0	0				
59754													21	0	0	0	0	0	0	0	16	5	0	0	0				
60143	639816	0	365775	0	0	174968	0	0	214546	43697	0	0									15798					Pension plan liability			
60330													2071	0	1317	0	376	0	0	0	612	142	0	390	0				
60433													406	0	20	0	0	0	0	0	99	287	0	0	0				
60545													685	0	80	123	0	0	0	0	457	25	0	0	0				
60554													79	0	0	0	0	0	0	0	28	51	0	0	0				
60648													1190	0	415	0	0	0	0	0	273	502	0	0	0				
61122													16340	0	13861	0	0	5169	0	0	2383	96	0	4736	0	Low Income Housing Tax Credit Payable			
61355													10133	0	0	5176	0	0	0	0	918	3575	464	0	0				
61476													272	0	74	0	74	0	0	0	0	198	0	0	0				
61533													2128	0	793	0	690	0	0	0	602	733	0	0	0				
61757													775	0	404	0	0	0	0	0	275	96	0	400	0				
61832													2473	0	1905	0	0	1844	0	0	499	69	0	0	0	contracts payable			
61953													144	0	42	0	0	30	0	0	24	78	0	0	0	Accrued Employee Benefits			
62044													256	0	228	0	33	0	0	0	24	4	0	195	0				
62110													1023	0	73	0	37	36	0	0	0	950	0	0	0	Payable due to parent			
62147													152	0	17	0	0	0	0	0	56	79	0	0	0				
63050													1841	0	1498	0	0	0	0	0	96	247	0	1498	0				
63069	204318	0	142012	0	0	0	0	0	42943	18498	55701	0									865								
63078													3926	0	1198	0	0	0	0	0	974	1754	0	708	0				
63201													1439	0	1103	141	0	503	0	0	60	75	60	599	0	Prepaid Exp FAS 158 adj			
63359													446	0	28	0	0	28	0	0	371	47	0	0	0	Real Estate Points			
63573													2122	0	1739	0	0	0	0	0	43	340	0	1000	0				
63733													1260	0	247	263	0	0	0	0	457	293	0	247	0				
63742													1217	0	184	0	178	0	0	0	305	728	0	5	0				
63751													72	0	55	0	0	0	0	0	13	4	0	0	0	ORE CONTRACT PAYMENTS			
64150													152	0	53	0	0	0	0	0	98	1	0	0	0				
64543													985	0	338	0	194	142	2	0	525	122	0	0	0	ESCROW POSTING AND DISTRIBUTION	CRESCENT MORTGAGE		
64552													887	0	621	0	0	0	0	0	103	163	0	366	28				
64619	157454	0	134540	0	0	88471	0	0	21930	160	0	0									824					Due to Factored Clients			
64730													798	0	24	0	0	0	0	0	341	433	0	0	0				
65205													3757	0	158	0	0	101	57	0	16	3583	0	0	0	Electronic Banking Settlement Accounts	ATM Settlement		
65241													464	0	23	0	0	0	0	0	317	124	0	0	0				
65513	3432	0	291	0	239	52	0	0	3076	0	0	0									65					Unearned income			
65559													4839	0	4345	0	0	0	0	0	319	175	0	4337	0				
65746													6588	0	3737	0	0	2804	0	0	1299	1552	0	0	0	Equity Contributions			
65858													8112	0	4012	0	3719	0	0	0	507	3593	0	0	0				
66015	2591	0	816	0	328	472	0	0	1542	0	0	0									233					Unearned Loan Fees			
66154													2170	0	11	0	0	0	0	0	139	2020	0	0	0				
66172													1672	0	81	0	55	0	0	0	16	1575	0	0	0				
66275													387	0	15	0	0	0	0	0	135	237	0	0	0				
66837													1369	0	0	0	0	0	0	0	754	615	0	0	0				
67142													312	0	16	4	0	0	0	0	168	124	0	0	0				
67151													746	0	11	0	0	0	0	0	365	370	0	0	0				
67209													4715	0	2358	0	0	0	0	0	0	2357	0	2128	0				
67254													29	0	0	0	0	0	0	0	0	29	0	0	0				
