"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
149235																																																																																																																									true	false	false																																																																																																																		0				
149253																																																																																																																									true	true	true																																																																																																																		0				
149271																																																																																																																									true	false	false																																																																																																																		0				
150035																																																																																																																									true	true	true	92737	4099	202	18	85947	10392	27	51	257343	0	6	0	44004	5702	174	15	0	0	60307	163	0	0	0	0	554044	31859	591	110	2362345	371																				0	0	11666	26	13706	0	19	0	44004	26829	174	337																																																					561	0	0		
150044																																																																																																																									false	false	false																																																																																																																		0				
150071																																																																																																																									true	true	true	146319	38573	241	46	339	58	1	1	0	0	0	0	12294	9718	30	43	0	15940	54817	95	0	11661	0	26	224838	75981	380	121	0	0																				0	4	0	0	11069	31	13	1	12294	9718	30	43																																																					453	0	11		
150156																																																																																																																									false	false	false																																																																																																																		0				
150334																																																																																																																									true	false	false																																																																																																																		0				
150352																																																																																																																									false	false	false																																																																																																																		0				
150727																																																																																																																									false	false	false																																																																																																																		0				
150754																																																																																																																									true	false	false																																																																																																																		8				
151331																																																																																																																									false	false	false																																																																																																																		0				
151546																																																																																																																									false	false	false																																																																																																																		0				
151555																																																																																																																									false	false	false																																																																																																																		0				
151751																																																																																																																									false	false	false																																																																																																																		0				
151818																																																																																																																									true	true	true																																																																																																																		43				
151957																																																																																																																									true	true	true																																																																																																																		4				
152057																																																																																																																									false	false	false																																																																																																																		0				
152235																																																																																																																									false	false	false																																																																																																																		0				
152253																																																																																																																									false	false	false																																																																																																																		0				
152431																																																																																																																									true	true	true																																																																																																																		3				
152440																																																																																																																									false	false	false																																																																																																																		0				
152673																																																																																																																									false	false	false																																																																																																																		0				
152851																																																																																																																									false	false	false																																																																																																																		0				
153054																																																																																																																									false	false	false																																																																																																																		0				
153353																																																																																																																									true	true	true																																																																																																																		128				
154154																																																																																																																									true	true	true																																																																																																																		76				
154257																																																																																																																									false	false	false																																																																																																																		0				
154770																																																																																																																									false	false	false																																																																																																																		0				
155245																																																																																																																									true	true	true																																																																																																																		6				
155517																																																																																																																									false	false	false																																																																																																																		0				
155759																																																																																																																									false	false	false																																																																																																																		0				
155777																																																																																																																									false	false	false																																																																																																																		0				
156457																																																																																																																									false	false	false																																																																																																																		0				
156635																																																																																																																									false	false	false																																																																																																																		0				
156877																																																																																																																									false	false	false																																																																																																																		0				
156952																																																																																																																									false	false	false																																																																																																																		0				
157155																																																																																																																									true	false	false																																																																																																																		0				
157379																																																																																																																									false	false	false																																																																																																																		0				
157650																																																																																																																									false	false	false																																																																																																																		0				
157744																																																																																																																									true	true	true																																																																																																																		0				
157838																																																																																																																									true	false	false																																																																																																																		0				
157856																																																																																																																									true	true	true																																																																																																																		34				
157904																																																																																																																									false	false	false																																																																																																																		0				
158554																																																																																																																									false	false	false																																																																																																																		0				
158741																																																																																																																									true	true	true																																																																																																																		0				
158750																																																																																																																									false	false	false																																																																																																																		0				
158947																																																																																																																									true	true	false																																																																																																																		0				
158974																																																																																																																									false	false	false																																																																																																																		0				
159636																																																																																																																									true	false	false																																																																																																																		0				
159645																																																																																																																									false	false	false																																																																																																																		0				
159953																																																																																																																									true	true	true																																																																																																																		10				
160360																																																																																																																									true	true	true																																																																																																																		140				
160454																																																																																																																									false	false	false																																																																																																																		0				
160557																																																																																																																									false	false	false																																																																																																																		0				
160614	true	true	true	6950909	3076878	3520	232	23299	5948	31	11	1607038	25521185	23	23	979137	808	600	3	0	0	10675198	1341	2012287	434137	12	162	23057228	29038956	5728	431	16109850	3806																				0	0	0	0	809360	0	201	0	487907	492277	592	407																																																					6992828	0	31	0																																																																																																																					30488	0	2019		
160650																																																																																																																									false	false	false																																																																																																																		0				
160959																																																																																																																									true	true	true																																																																																																																		0				
161031																																																																																																																									false	false	false																																																																																																																		0				
161273																																																																																																																									false	false	false																																																																																																																		0				
161433																																																																																																																									true	false	false																																																																																																																		0				
161602																																																																																																																									true	true	true	317249	8384	627	23	38923	67882	8	51	3270	0	1	0	129737	2048	936	77	0	0	231126	526	0	0	0	0	727269	178360	2142	254	304332	448																				0	0	76452	102	6964	23594	44	1	0	26393	0	117																																																					1796	0	0		
162337																																																																																																																									true	true	true																																																																																																																		0				
163343																																																																																																																									true	true	true																																																																																																																		0				
163370																																																																																																																									false	false	false																																																																																																																		0				
163549																																																																																																																									false	false	false																																																																																																																		0				
163857																																																																																																																									false	false	false																																																																																																																		0				
164032																																																																																																																									true	false	false																																																																																																																		0				
164153																																																																																																																									false	false	false																																																																																																																		0				
164331																																																																																																																									true	false	false																																																																																																																		0				
164377																																																																																																																									false	false	false																																																																																																																		0				
164854																																																																																																																									false	false	false																																																																																																																		0				
164957																																																																																																																									false	false	false																																																																																																																		0				
164975																																																																																																																									false	false	false																																																																																																																		0				
165039																																																																																																																									true	false	false																																																																																																																		0				
165628	true	true	true	1039807	146973	1923	239	190636	13551	499	13	108099	0	10	0	132640	45428	551	176	6333	418	351725	553	2274	1004	5	26	1831514	208849	3574	477	251880	119																				33	22	1475	1	0	0	0	0	114360	39745	497	153																																																					0	0	0	0																																																																																																																					3536	16	56		
165758																																																																																																																									false	false	false																																																																																																																		0				
165806																																																																																																																									true	false	false																																																																																																																		0				
166111																																																																																																																									false	false	false																																																																																																																		0				
166531																																																																																																																									false	false	false																																																																																																																		0				
166652																																																																																																																									false	false	false																																																																																																																		0				
166803																																																																																																																									true	true	true	84555	12	146	3	5555	0	114	0	9815	0	2	0	52782	8504	318	43	0	0	144471	323	0	0	0	0	347708	9362	924	50	39404	53																				0	0	846	4	50530	0	21	0	52782	1783	318	8																																																					518	0	0		
166849																																																																																																																									false	false	false																																																																																																																		0				
167060																																																																																																																									false	false	false																																																																																																																		0				
167453																																																																																																																									false	false	false																																																																																																																		0				
167556																																																																																																																									false	false	false																																																																																																																		0				
167565																																																																																																																									false	false	false																																																																																																																		0				
167752																																																																																																																									false	false	false																																																																																																																		0				
167855																																																																																																																									false	false	false																																																																																																																		0				
167864																																																																																																																									true	false	false																																																																																																																		0				
168441																																																																																																																									true	true	true																																																																																																																		39				
168571																																																																																																																									false	false	false																																																																																																																		0				
168731																																																																																																																									false	false	false																																																																																																																		0				
169073																																																																																																																									false	false	false																																																																																																																		0				
169327																																																																																																																									false	false	false																																																																																																																		0				
169354																																																																																																																									false	false	false																																																																																																																		0				
169653																																																																																																																									true	true	true	890509	18543	234	6	15210	242333	14	74	9093	962	1	2	14462	16728	60	21	0	0	135706	146	0	0	0	0	1064980	278566	455	103	42229	47																				0	0	0	0	0	0	0	0	14106	16728	49	21																																																					785	0	0		
169756																																																																																																																									true	true	true																																																																																																																		74				
169952																																																																																																																									false	false	false																																																																																																																		0				
170051																																																																																																																									true	false	false																																																																																																																		0				
170257																																																																																																																									true	false	false																																																																																																																		0				
170332																																																																																																																									true	false	false																																																																																																																		0				
170640																																																																																																																									false	false	false																																																																																																																		0				
170716																																																																																																																									true	true	false																																																																																																																		0				
170976																																																																																																																									false	false	false																																																																																																																		0				
171133	false	false	false																																																																																																																																																																																																																																										0				
171656																																																																																																																									false	false	false																																																																																																																		0				
171759																																																																																																																									false	false	false																																																																																																																		0				
171768																																																																																																																									false	false	false																																																																																																																		0				
172158																																																																																																																									false	false	false																																																																																																																		0				
172251																																																																																																																									false	false	false																																																																																																																		0				
172457																																																																																																																									false	false	false																																																																																																																		0				
172747																																																																																																																									true	false	false																																																																																																																		4				
172859																																																																																																																									false	false	false																																																																																																																		0				
173306																																																																																																																									true	false	false																																																																																																																		0				
173342																																																																																																																									false	false	false																																																																																																																		0				
173548																																																																																																																									false	false	false																																																																																																																		0				
173557																																																																																																																									true	true	true																																																																																																																		0				
173575																																																																																																																									false	false	false																																																																																																																		0				
173641																																																																																																																									false	false	false																																																																																																																		0				
173959																																																																																																																									false	false	false																																																																																																																		0				
174321																																																																																																																									false	false	false																																																																																																																		0				
174367																																																																																																																									false	false	false																																																																																																																		0				
175056																																																																																																																									false	false	false																																																																																																																		0				
175140																																																																																																																									false	false	false																																																																																																																		0				
175458																																																																																																																									false	false	false																																																																																																																		0				
175609																																																																																																																									true	true	true																																																																																																																		92				
175672																																																																																																																									false	false	false																																																																																																																		0				
176053																																																																																																																									false	false	false																																																																																																																		0				
176101																																																																																																																									true	true	true																																																																																																																		266				
176325																																																																																																																									false	false	false																																																																																																																		0				
176437																																																																																																																									false	false	false																																																																																																																		0				
176464																																																																																																																									true	false	false																																																																																																																		0				
176642																																																																																																																									false	false	false																																																																																																																		0				
177135																																																																																																																									false	false	false																																																																																																																		0				
177443																																																																																																																									true	true	true																																																																																																																		11				
177500																																																																																																																									false	false	false																																																																																																																		0				
177546																																																																																																																									false	false	false																																																																																																																		0				
177555																																																																																																																									false	false	false																																																																																																																		0				
177751																																																																																																																									true	true	false																																																																																																																		0				
177920																																																																																																																									false	false	false																																																																																																																		0				
177957																																																																																																																									true	false	false																																																																																																																		5				
178057																																																																																																																									false	false	false																																																																																																																		0				
178150																																																																																																																									false	false	false																																																																																																																		0				
178244																																																																																																																									true	false	false																																																																																																																		0				
178271																																																																																																																									false	false	false																																																																																																																		0				
178356																																																																																																																									false	false	false																																																																																																																		0				
178851																																																																																																																									false	false	false																																																																																																																		0				
179148																																																																																																																									true	true	true																																																																																																																		0				
179335																																																																																																																									true	true	false																																																																																																																		0				
179700																																																																																																																									false	false	false																																																																																																																		0				
179755																																																																																																																									false	false	false																																																																																																																		0				
180041																																																																																																																									true	false	false																																																																																																																		0				
180078																																																																																																																									false	false	false																																																																																																																		0				
180144																																																																																																																									false	false	false																																																																																																																		0				
180443																																																																																																																									true	true	true																																																																																																																		0				
180537																																																																																																																									false	false	false																																																																																																																		0				
180845																																																																																																																									false	false	false																																																																																																																		0				
181347																																																																																																																									true	true	true																																																																																																																		11				
181459																																																																																																																									true	true	true																																																																																																																		211				
181758																																																																																																																									false	false	false																																																																																																																		0				
181963																																																																																																																									false	false	false																																																																																																																		0				
182353																																																																																																																									false	false	false																																																																																																																		0				
182652																																																																																																																									false	false	false																																																																																																																		0				
182951																																																																																																																									true	false	false																																																																																																																		0				
183042																																																																																																																									true	false	false																																																																																																																		0				
183051																																																																																																																									false	false	false																																																																																																																		0				
183154																																																																																																																									false	false	false																																																																																																																		0				
