"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
108652																																																																																																																																																																																																	1475	0	0	15	363	26512	0	184	0	2514	26417	263	0	0	0	2299	0	0	0	0	0	0	184	184	645	3666	7067	1328	14919	0	0	0.081290	0.119497	0.109933	0	0	0	2115	184	0	0	0	0	0	0	0	0	0	
108746																																																																																																																																																																																																	8777	0	0	8748	21787	67334	0	83	0	9986	67192	0	0	0	0	9897	0	0	0	0	0	0	83	83	8496	30644	10741	1289	17364	0	0	0.1461	0.3429	0.3400	0.0000	0.0000	0.0000	9814	83	172	0	0	0	0	0	0	0	0	
108951																																																																																																																																																																																																	5516	0	0	82	15827	162433	0	1335	0	14076	161221	0	0	0	0	16850	0	0	0	6688	0	0	1335	1335	1129	16117	13961	6228	134105	0	0	0.0962	0.1141	0.1051	0.0000	0.0000	0.0000	15515	1335	-1439	0	0	0	0	0	0	0	0	
109136																																																																																																																																																																																																	49084	0	0	0	48004	386957	0	6411	0	17833	386788	0	0	0	0	20000	0	0	1063	4112	0	0	3435	3435	43674	49132	65428	51425	233867	0	0	0.0428	0.0723	0.0599	0	0	0	16565	3435	1268	0	0	0	0	0	0	0	0	
109154																																																																																																																																																																																																	3780	0	0	2828	3376	48611	0	463	0	4089	48352	129	0	0	0	4535	0	0	0	7	0	0	463	463	1156	7964	4641	2618	35296	0	0	0.0842	0.1147	0.1030	0.0000	0.0000	0.0000	4072	463	17	0	0	0	0	0	0	0	0	
109453																																																																																																																																																																																																	1407	0	0	231	7084	55784	0	723	0	4881	53545	0	0	0	0	5129	0	0	0	1868	0	0	553	553	286	11605	6607	2782	37691	0	0	0.0855	0.1163	0.1038	0.0000	0.0000	0.0000	4576	553	305	0	0	0	0	0	0	0	0	
109574																																																																																																																																																																																																	7254	0	0	0	26886	240261	0	3010	0	28359	238317	0	0	0	0	29044	0	0	0	0	0	0	1987	1987	5735	23769	117499	17017	95496	0	806	0.113919	0.183850	0.171272	0.000000	0.000000	0.000000	27057	1987	496	0	0	0	0	0	0	0	0	
109659																																																																																																																																																																																																	15120	0	0	0	5860	194443	0	1729	0	15534	202066	0	0	0	0	16864	0	0	0	0	0	0	1729	1729	14197	13611	48979	20730	118985	0	0	0.0750	0.1149	0.1031	0.0000	0.0000	0.0000	15135	1729	261	0	0	0	0	0	0	0	0	
110413																																																																																																																																																																																																	19714	0	0	0	91017	353108	0	3729	0	28963	356475	1836	0	0	0	29422	1000	0	0	2246	0	0	3119	3119	26450	79954	31442	29594	216331	474	0	0.073800	0.118197	0.105667	0.000000	0.000000	0.000000	26303	3119	2596	0	0	0	0	0	0	0	0	
110655																																																																																																																																																																																																	411	0	0	327	1922	14162	0	208	0	2102	13941	0	0	0	0	2184	0	0	0	0	0	0	126	126	441	4052	1082	455	8751	0	0	0.1476	0.2180	0.2054	0.0000	0.0000	0.0000	2058	126	44	0	0	0	0	0	0	0	0	
110936																																																																																																																																																																																																	13314	0	0	0	13990	101023	0	1601	0	6950	98806	0	0	0	0	10808	0	0	393	554	0	3000	904	3904	7733	22983	9704	9451	62131	0	0	0.0699	0.1515	0.0968	0.0000	0.0000	0.0000	6904	3904	46	0	0	0	0	0	0	0	0	
110945																																																																																																																																																																																																	4565	0	0	0	32125	230519	0	1907	0	21118	229758	0	0	0	0	23266	0	0	764	6868	0	0	1907	1907	7436	34663	55828	14138	134884	0	0	0.0930	0.1341	0.1231	0.0000	0.0000	0.0000	21359	1907	-280	0	0	0	0	0	0	0	0	
111157																																																																																																																																																																																																	1060	0	0	700	0	30730	0	168	0	2965	31013	0	0	0	0	3133	0	0	0	0	0	0	168	168	275	6536	840	929	23247	0	0	0.0956	0.1255	0.1187	0.0000	0.0000	0.0000	2965	168	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																																																																	21980	0	0	0	26162	417996	665	5199	0	39003	425513	0	0	0	0	43978	0	0	1448	19963	-1938	0	4114	4779	6021	36658	163126	22092	215434	210	0	0.092551	0.134193	0.119610	0.000000	0.000000	0.000000	39199	4779	1707	0	0	0	0	0	0	0	0	
111559																																																																																																																																																																																																	1530	0	0	0	2109	28134	0	276	0	5054	28959	0	0	0	0	5269	0	0	0	266	0	0	239	239	535	8530	4081	727	15240	0	0	0.1737	0.2761	0.2636	0.0000	0.0000	0.0000	5030	239	24	0	0	0	0	0	0	0	0	
111661																																																																																																																																																																																																	1854	0	0	0	66747	136489	0	785	0	15039	137635	0	0	0	0	13950	0	0	0	870	0	0	710	710	6522	66902	38212	2634	23840	0	0	0.096280	0.245832	0.233320	0.000000	0.000000	0.000000	13240	710	1680	0	0	0	0	0	0	0	0	
111942																																																																																																																																																																																																	23879	0	0	0	63244	254757	0	2255	0	22027	264397	0	0	0	0	23921	0	0	329	0	0	0	2057	2057	42341	47696	29470	14752	137233	0	0	0.0827	0.1455	0.1330	0.0000	0.0000	0.0000	21864	2057	163	0	0	0	0	0	0	0	0	
111979																																																																																																																																																																																																	57995	0	0	4329	14110	348155	0	9149	0	39099	350322	0	0	0	0	40951	0	0	185	16287	0	0	3412	3412	62085	14871	36361	27520	242427	295	0	0.1076	0.1532	0.1405	0.0000	0.0000	0.0000	37539	3412	171	0	0	0	0	0	0	0	0	
112163																																																																																																																																																																																																	24955	0	0	48587	246560	889943	0	6084	0	72694	892454	0	0	0	0	73351	0	0	0	5305	0	0	6084	6084	13347	320407	157553	52304	408367	3536	0	0.075571	0.131479	0.120573	0.000000	0.000000	0.000000	67267	6084	3089	275	0	10000	0	0	0	0	0	
112332																																																																																																																																																																																																	4792	0	0	19549	49239	127813	0	597	0	14742	125937	0	0	0	0	15102	0	0	0	0	0	0	597	597	2529	67500	18932	3841	39194	0	0	0.1152	0.2430	0.2333	0	0	0	14505	597	237	0	0	0	0	0	0	0	0	
112444																																																																																																																																																																																																	15246	0	0	0	37095	215065	0	2376	0	20690	213812	0	0	0	0	21730	0	0	42	11023	0	0	1792	1792	1412	65611	47222	5617	102444	0	0	0.093250	0.152209	0.139657	0.000000	0.000000	0.000000	19938	1792	752	0	0	0	0	0	0	0	0	
112510																																																																																																																																																																																																	1926	0	0	0	4886	38287	0	341	0	4245	37515	0	0	0	0	4533	0	0	0	0	0	0	341	341	0	0	0	1034	38575	0	0	0.1117	0.1175	0.1087	0.0000	0.0000	0.0000	4192	341	53	0	0	0	0	0	0	0	0	
112556																																																																																																																																																																																																	3195	0	0	82	9374	35111	0	311	0	3913	35286	0	0	0	0	4089	0	0	0	864	0	0	301	301	1000	12633	956	764	20626	0	0	0.1074	0.1700	0.1575	0.0000	0.0000	0.0000	3788	301	125	0	0	0	0	0	0	0	0	
112837	3605277	0	0	13090	28547865	123046451	2530	2427815	0	23678821	126447495	14071	0	0	384770	9436551	3273064	889	69337	6664771	-11241	0	1123485	1126015	5809975	25529166	16165854	7631844	63079741	247445	1069366	0.074619	0.116968	0.103011	0.074247	0.102498	0.115942	8310536	1126015	329435	304522	14588347	8482962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504717	0	1450102	80676158	111373241	0	82801	0	0	0	68498583	95933	820159	820159	1630783	1630783	0	157794	0	1472989	0	1460	13957168	23043	-1974	0	0	0	24677	2646093	959184	0	0	3241	0	0	9849	524515	1805554	24010289	540226	1667281	0	0	19580	158877	68988	-865538	104435	255725	15399328	53604633	287624	0	0	0	97146	24177236	14942929	1250652	284388	67423	12461715	34669	0	16644	0	18025	2814	0	0	0	2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23227	23227	0	0	18954	4273	0	0	0	0	0	0	3332386	0	9632	0	3322754	0	273016	231701	5809975	25986252	16416509	68720755	0	5197250	8208255	68720755	82126260	0	0	0	9404919	41401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3605246			13090	28547865	122970354									384770																																		
113003																																																																																																																																																																																																	22880	0	0	0	92306	208260	0	1354	0	54493	202755	0	0	0	0	54294	0	0	0	5865	-2155	0	1354	1354	20974	29139	69461	8490	86121	0	0	0.258357	0.423689	0.413123	0.000000	0.000000	0.000000	52940	1354	3708	0	0	0	0	0	0	0	0	
113030																																																																																																																																																																																																	7951	0	0	0	26483	121278	0	1336	0	14601	119222	0	0	0	0	15362	0	0	0	0	0	0	1167	1167	0	28714	12041	4679	81453	0	0	0.1191	0.1648	0.1523	0.0000	0.0000	0.0000	14195	1167	406	0	0	0	0	0	0	0	0	
113441																																																																																																																																																																																																	27456	0	0	3767	51437	458179	0	5275	0	44215	459688	0	0	0	0	43311	0	0	0	25376	0	0	3940	3940	24642	50644	173722	24342	209467	0	0	0.0865	0.1379	0.1254	0.0000	0.0000	0.0000	39371	3940	262	0	0	0	0	0	0	0	0	
113601																																																																																																																																																																																																	38739	0	0	200	496	471288	0	8135	0	55308	476613	0	0	0	0	60743	0	0	595	0	0	0	5435	5435	32047	7364	13539	21561	426473	0	0	0.1160	0.1406	0.1280	0.0000	0.0000	0.0000	55308	5435	0	0	0	0	0	0	0	0	0	
113740																																																																																																																																																																																																	84686	0	0	0	189888	608886	0	11296	0	58489	610011	0	0	0	0	53701	3537	0	0	13396	0	0	3878	3878	12669	259561	150852	22514	182912	721	4257	0.0822	0.1627	0.1509	0	0	0	49823	3878	4409	0	0	0	0	0	0	0	0	
113937																																																																																																																																																																																																	6830	0	0	0	26273	251378	0	1796	0	18310	247254	0	0	0	0	19915	0	0	2585	0	0	0	1796	1796	4121	38682	61028	21095	149041	0	0	0.073281	0.105603	0.096079	0.000000	0.000000	0.000000	18119	1796	191	0	0	0	0	0	0	0	0	
114149																																																																																																																																																																																																	8169	0	0	3	11875	88717	0	826	0	8812	88079	0	0	0	0	9538	0	0	119	7918	0	0	799	799	7633	10646	28353	6070	42801	225	0	0.0992	0.1512	0.1385	0.0000	0.0000	0.0000	8739	799	73	0	0	0	0	0	0	0	0	
114158																																																																																																																																																																																																	6419	0	0	0	97541	230104	0	1417	0	19401	226611	0	0	0	0	20511	0	0	55	2254	0	0	1417	1417	32800	67658	14070	10378	116487	0	0	0.0843	0.1479	0.1377	0	0	0	19094	1417	307	0	0	0	0	0	0	0	0	
114251																																																																																																																																																																																																	1751	0	0	0	7240	37621	0	185	0	3482	37604	0	0	0	0	3389	0	0	0	1319	0	0	185	185	241	8133	1688	1336	27466	0	0	0.085204	0.110546	0.104511	0	0	0	3204	185	278	0	0	0	0	0	0	0	0	
114260																																																																																																																																																																																																	268352	0	0	23000	1167459	2740539	0	18000	0	453646	2609636	0	0	0	0	458569	11887	0	10033	228039	0	0	18000	18000	377414	933894	132749	100536	1292515	7568	0	0.1688	0.2734	0.2627	0.0000	0.0000	0.0000	440569	18000	12736	0	0	0	0	0	0	0	0	
114457																																																																																																																																																																																																	13734	0	0	0	73550	253192	0	1950	0	26718	245433	3554	0	0	0	26629	0	0	0	0	0	0	1950	1950	16263	62574	56652	9279	117602	0	0	0.100588	0.167316	0.155064	0.000000	0.000000	0.000000	24679	1950	1953	0	0	0	0	0	0	0	0	
114756																																																																																																																																																																																																	2601	0	0	0	10387	153177	0	1787	0	19313	152645	0	0	0	0	17579	0	0	14	2705	0	0	1536	1536	1399	19089	27081	11303	104125	0	0	0.1072	0.1434	0.1309	0.0000	0.0000	0.0000	16043	1536	215	0	0	0	0	0	0	0	0	
114774																																																																																																																																																																																																	3297	0	0	1109	0	35683	0	282	0	9856	36662	0	0	0	0	9888	0	0	0	0	0	0	282	282	1013	96	15084	3111	19522	0	0	0.263814	0.365100	0.354687	0.000000	0.000000	0.000000	9606	282	0	0	0	0	0	0	0	0	0	
114840																																																																																																																																																																																																	12022	0	0	0	19693	196389	0	2051	0	18731	196557	0	0	0	228	18892	0	0	0	7422	0	0	1847	1847	2691	38197	41324	16169	114334	275	1717	0.0875	0.1281	0.1155	0.0000	0.0000	0.0000	17045	1847	-31	228	0	5036	0	0	0	0	0	
114859																																																																																																																																																																																																	1487	0	0	0	32077	63387	0	536	0	6179	62956	0	0	0	0	6207	0	0	0	0	0	0	427	427	633	31900	6404	1338	24586	0	0	0.0918	0.1822	0.1697	0.0000	0.0000	0.0000	5780	427	399	0	0	0	0	0	0	0	0	
115100																																																																																																																																																																																																	37143	0	0	0	13594	210557	0	1501	0	21269	204274	0	0	0	0	23139	0	0	158	0	-494	0	1414	1414	33313	22262	98399	5526	58021	0	0	0.1064	0.2048	0.1923	0.0000	0.0000	0.0000	21725	1414	15	0	0	0	0	0	0	0	0	
115146																																																																																																																																																																																																	6638	0	0	10826	0	93924	0	658	0	11977	93811	0	0	0	0	12635	0	0	0	0	0	0	658	658	8339	10240	9923	3400	66080	0	0	0.1277	0.1726	0.1636	0.0000	0.0000	0.0000	11977	658	0	0	0	0	0	0	0	0	0	
115155																																																																																																																																																																																																	1105	0	0	0	5362	57753	0	913	0	3290	57315	0	0	0	0	3821	0	0	0	1128	0	0	560	560	4680	7505	7911	5078	38542	0	0	0.0569	0.0866	0.0739	0.0000	0.0000	0.0000	3261	560	29	0	0	0	0	0	0	0	0	
115221																																																																																																																																																																																																	15197	0	0	0	37381	285572	0	2811	0	26868	289065	0	0	0	0	28878	0	0	411	23590	0	0	2737	2737	14916	33468	80473	15226	159671	0	1518	0.090910	0.131941	0.119436	0.000000	0.000000	0.000000	26141	2737	-840	0	0	0	0	0	0	0	0	
115575																																																																																																																																																																																																	14351	0	0	0	21803	178461	0	1475	0	15065	176250	0	0	0	0	16208	0	0	0	0	0	0	1416	1416	14175	25838	62825	8701	76675	0	0	0.083926	0.143130	0.130625	0.000000	0.000000	0.000000	14792	1416	273	58	0	0	0	0	0	0	0	
115641																																																																																																																																																																																																	363325	0	0	2670	344716	1879036	0	42338	0	139656	1838087	0	0	0	0	114852	0	0	5168	13778	-3000	0	14068	14068	465447	245863	208088	101685	955985	0	34105	0.055906	0.104702	0.091877	0.000000	0.000000	0.000000	100784	14068	6515	0	0	0	0	0	0	0	0	
116077																																																																																																																																																																																																	18349	0	0	321	33870	236865	0	1625	0	15059	227580	0	0	0	0	17254	0	0	0	0	-495	0	1722	1722	19707	32251	98881	8467	102930	0	0	0.0682	0.1086	0.0978	0.0000	0.0000	0.0000	15532	1722	-39	0	0	0	0	0	0	0	0	
116358																																																																																																																																																																																																	4039	0	0	3492	1012	48013	0	354	0	4418	49623	0	0	0	0	4762	0	0	590	2604	0	0	354	354	483	7526	13388	1904	26960	0	0	0.0888	0.1296	0.1199	0.0000	0.0000	0.0000	4408	354	10	0	0	0	0	0	0	0	0	
116554																																																																																																																																																																																																	2675	0	0	301	2183	8206	0	56	0	703	8190	0	0	0	0	718	0	0	0	0	0	0	44	44	440	4918	839	304	2031	0	0	0.082295	0.206738	0.194069	0.000000	0.000000	0.000000	674	44	29	0	0	0	0	0	0	0	0	
116639																																																																																																																																																																																																	15038	0	0	4336	0	46011	0	536	0	6570	45720	0	0	0	0	6892	0	0	0	0	0	0	322	322	0	20204	9297	1512	17046	0	0	0.1437	0.2696	0.2570	0.0000	0.0000	0.0000	6570	322	0	0	0	0	0	0	0	0	0	
116732																																																																																																																																																																																																	2817	0	0	0	15843	45162	0	1218	0	5964	47470	78	0	0	0	6067	0	0	0	6	0	0	306	306	880	20810	8129	2613	16254	0	0	0.1214	0.2572	0.2442	0.0000	0.0000	0.0000	5761	306	203	0	0	0	0	0	0	0	0	
116741																																																																																																																																																																																																	5977	0	0	3027	43980	118222	0	711	0	14625	118377	0	0	0	0	13995	0	0	0	10175	0	0	711	711	1774	32414	36515	5175	46828	0	0	0.1124	0.1826	0.1733	0.0000	0.0000	0.0000	13284	711	1108	0	0	0	0	0	0	0	0	
117038																																																																																																																																																																																																	2139	0	0	0	25461	113546	0	1488	0	12305	114128	0	0	0	0	13111	0	0	0	0	0	0	1021	1021	1164	30355	15422	8214	67863	0	0	0.1059	0.1614	0.1488	0.0000	0.0000	0.0000	12090	1021	215	0	0	0	0	0	0	0	0	
117458																																																																																																																																																																																																	23609	0	0	14980	25053	258132	0	2647	0	29339	254902	0	0	0	0	26139	0	0	0	4487	0	0	2354	2354	5538	59884	31577	6847	158071	298	0	0.0953	0.1390	0.1265	0	0	0	23785	2354	300	0	0	0	0	0	0	0	0	
117672																																																																																																																																																																																																	11016	0	0	0	15620	94589	0	957	0	8623	93854	0	0	0	0	9104	0	0	0	0	0	0	717	717	15467	11037	39681	3464	28984	0	0	0.089362	0.159470	0.146911	0.000000	0.000000	0.000000	8387	717	236	0	0	0	0	0	0	0	0	
117775																																																																																																																																																																																																	4443	0	0	63	48531	90104	0	259	0	15376	92778	0	0	0	0	14846	0	0	0	0	0	0	259	259	12025	38402	13136	1959	25531	0	0	0.1572	0.3646	0.3583	0.0000	0.0000	0.0000	14587	259	789	0	0	0	0	0	0	0	0	
117841																																																																																																																																																																																																	7882	0	0	7950	67892	288909	0	6506	0	22551	285825	0	0	0	0	19572	0	0	0	2006	0	0	2770	2770	8902	64710	38495	28376	184332	0	6343	0.060118	0.089827	0.077114	0.000000	0.000000	0.000000	16802	2770	-594	0	0	0	0	0	0	0	0	
118156																																																																																																																																																																																																	50337	0	0	389	11284	172917	0	696	0	15164	168757	0	0	0	0	15275	0	0	0	0	0	0	696	696	47408	13588	42904	8664	69087	0	0	0.0864	0.1631	0.1556	0.0000	0.0000	0.0000	14579	696	585	0	0	0	0	0	0	0	0	
118174																																																																																																																																																																																																	11156	0	0	44719	48751	245643	0	1054	0	20366	245063	204	0	0	0	20678	0	0	0	0	0	0	1164	1164	11394	93606	59162	17074	81151	2666	0	0.079648	0.159683	0.150694	0.000000	0.000000	0.000000	19514	1164	755	0	0	0	0	0	0	0	0	
118660																																																																																																																																																																																																	15068	0	0	0	0	161895	0	2192	0	16011	163314	0	0	0	0	17670	0	0	0	0	0	0	1659	1659	15407	2402	28009	3626	118269	0	0	0.0980	0.1336	0.1211	0.0000	0.0000	0.0000	16011	1659	0	0	0	0	0	0	0	0	0	
118736																																																																																																																																																																																																	6553	0	0	1396	40995	211022	0	1838	0	17518	210502	732	0	0	0	19893	0	0	0	5668	0	0	1838	1838	0	35001	53892	18690	123535	0	0	0.0858	0.1240	0.1125	0.0000	0.0000	0.0000	18055	1838	-537	0	0	0	0	0	0	0	0	
119153																																																																																																																																																																																																	4416	0	0	0	174186	311549	0	1290	0	28263	313876	0	0	0	0	24103	0	0	0	20619	0	0	1290	1290	3591	160960	26927	5346	136461	0	0	0.072682	0.124444	0.117783	0.000000	0.000000	0.000000	22813	1290	5450	0	0	0	0	0	0	0	0	
119274																																																																																																																																																																																																	33689	0	0	4007	17311	310893	0	4356	0	34312	317366	0	0	0	0	31740	0	0	0	11131	0	0	2966	2966	45650	22570	27604	25491	213756	0	0	0.0923	0.1345	0.1220	0.0000	0.0000	0.0000	28774	2966	31	0	0	0	0	0	0	0	0	
119528																																																																																																																																																																																																	27502	0	0	0	128129	478500	0	3174	0	40573	464892	0	0	0	0	37726	0	0	615	0	-729	0	3174	3174	25297	141985	119095	18341	188219	0	0	0.0753	0.1362	0.1248	0.0000	0.0000	0.0000	34552	3174	645	0	0	0	0	0	0	0	0	
119779																																																																																																																																																																																																	10358	0	0	250	61338	588116	161	7153	0	52688	584236	0	0	0	0	56929	0	0	0	1486	0	0	5170	5331	13970	65148	250876	31626	263472	0	0	0.0883	0.1383	0.1254	0	0	0	51598	5331	1090	0	0	0	0	0	0	0	0	
120542																																																																																																																																																																																																	9680	0	0	0	7172	152863	0	2505	0	21252	154777	0	0	0	0	22713	0	0	0	445	0	0	1550	1550	5960	26821	11743	4458	110755	0	0	0.136732	0.184542	0.171948	0	0	0	21163	1550	89	0	0	0	0	0	0	0	0	
120609																																																																																																																																																																																																	10191	0	0	132	152061	622025	2358	2868	0	78573	605604	0	0	0	0	88828	0	0	551	10957	0	0	2868	5226	29975	99489	267649	50209	226768	0	0	0.138047	0.230757	0.217181	0.000000	0.000000	0.000000	83602	5226	-5029	0	0	0	0	0	0	0	0	
120953																																																																																																																																																																																																	9116	0	0	0	59126	129430	0	1389	0	16425	129354	0	0	0	0	17000	0	0	0	0	0	0	899	899	4113	66445	2350	3959	57472	0	0	0.1246	0.2379	0.2254	0.0000	0.0000	0.0000	16101	899	197	0	0	0	0	0	0	0	0	
121576																																																																																																																																																																																																	12600	0	0	1295	40954	162921	0	1920	0	12844	158371	0	0	0	0	13902	0	0	393	4348	-327	0	1203	1203	18746	34823	47443	2459	63187	0	0	0.080185	0.145673	0.133067	0.000000	0.000000	0.000000	12699	1203	380	0	0	0	0	0	0	0	0	
121642																																																																																																																																																																																																	44346	0	0	168235	307870	2208434	0	20109	0	201217	2158080	1554	0	0	0	217924	24325	0	5484	61018	0	0	20077	20077	34179	548223	361664	169208	1280679	9142	0	0.091793	0.135680	0.123180	0.000000	0.000000	0.000000	197847	20077	732	117	0	0	0	0	0	0	0	
121651																																																																																																																																																																																																	9732	0	0	21716	71125	131876	0	592	0	17480	130001	0	0	0	0	17294	0	0	0	0	0	0	592	592	21824	70753	9268	1294	29444	0	0	0.1285	0.3573	0.3450	0.0000	0.0000	0.0000	16702	592	778	0	0	0	0	0	0	0	0	
121914																																																																																																																																																																																																	8109	0	0	0	9052	259723	0	1924	0	21492	252953	0	0	0	0	23326	0	0	0	11372	0	0	1924	1924	3509	23221	146345	12964	88436	0	0	0.0846	0.1375	0.1262	0	0	0	21402	1924	90	0	0	0	0	0	0	0	0	
122153																																																																																																																																																																																																	15413	0	0	164	14226	53726	0	328	0	6506	55919	0	0	0	0	6740	0	0	119	100	0	0	282	282	1452	32725	7841	1252	11964	0	0	0.1155	0.2993	0.2868	0.0000	0.0000	0.0000	6458	282	48	0	0	0	0	0	0	0	0	
122546																																																																																																																																																																																																	4086	0	0	0	11033	40916	0	305	0	3414	39260	0	0	0	0	3790	0	0	0	22	0	0	289	289	1244	15790	10612	425	14678	0	0	0.0892	0.1638	0.1513	0.0000	0.0000	0.0000	3501	289	-88	0	0	0	0	0	0	0	0	
122658																																																																																																																																																																																																	4102	0	0	30069	28124	323353	0	5198	0	24871	318648	0	0	0	0	27126	0	0	66	12067	-3	0	2541	2541	3232	64597	150816	10966	108960	0	0	0.0772	0.1353	0.1226	0.0000	0.0000	0.0000	24585	2541	289	0	0	0	0	0	0	0	0	
122751																																																																																																																																																																																																	2714	0	0	0	2727	29664	0	298	0	2345	29866	0	0	0	0	2620	0	0	0	622	0	0	264	264	671	8546	3771	1339	16985	0	0	0.0789	0.1241	0.1116	0.0000	0.0000	0.0000	2356	264	-11	0	0	0	0	0	0	0	0	
122854																																																																																																																																																																																																	45063	0	0	0	51699	907738	0	6374	0	93735	911554	0	0	0	0	85828	0	0	495	4375	0	0	6374	6374	34438	83038	188357	64206	593996	1592	0	0.088428	0.121294	0.112286	0	0	0	79454	6374	1240	0	0	0	0	0	0	0	0	
123178																																																																																																																																																																																																	135934	0	0	0	35267	786466	0	25000	0	43006	824809	0	0	0	0	52249	0	0	811	0	0	0	7402	7402	157112	38615	67137	34892	550443	1695	0	0.054373	0.090962	0.078076	0	0	0	44847	7402	-1847	0	0	0	0	0	0	0	0	
123440																																																																																																																																																																																																	2636	0	0	0	64954	139186	0	873	0	11719	132953	0	0	0	0	12024	0	0	0	3145	0	0	873	873	1345	61140	20676	5260	56036	0	0	0.0839	0.1486	0.1378	0.0000	0.0000	0.0000	11151	873	568	0	0	0	0	0	0	0	0	
123646																																																																																																																																																																																																	36262	0	0	3479	118736	778489	0	10978	0	72823	785192	0	0	0	0	79349	0	0	1818	82059	395	0	8301	8301	50880	100767	111876	33639	527757	635	0	0.090854	0.119978	0.107426	0.000000	0.000000	0.000000	71048	8301	-1813	0	0	0	0	0	0	0	0	
124344																																																																																																																																																																																																	4060	0	0	0	0	311493	0	3590	0	47509	326510	0	0	0	0	51099	0	0	0	0	0	0	3590	3590	2205	11536	29948	11722	271394	0	0	0.1455	0.1761	0.1638	0.0000	0.0000	0.0000	47509	3590	0	0	0	0	0	0	0	0	0	
124353																																																																																																																																																																																																	385	0	0	501	0	14621	0	0	0	1205	13806	0	0	0	0	1205	0	0	0	0	0	0	0	0	79	4172	1076	318	9294	0	0	0.087281	0.109357	0.109357	0	0	0	1205	0	0	0	0	0	0	0	0	0	0	
124773																																																																																																																																																																																																	14418	0	0	3296	581	153780	0	1605	0	14927	151597	0	0	0	0	15729	0	0	461	1129	0	0	1605	1605	13639	4421	9665	12646	126849	0	0	0.0937	0.1179	0.1059	0.0000	0.0000	0.0000	14124	1605	13	0	0	0	0	0	0	0	0	
