"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
338758																																																																							0	0	0	0	0	0	0	0	0	0	110	0	608	69	884	0	0	592	390	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	110	0	0	109	0	0	93	0	0	0	0	0	5	0	0	115	13	49	0	0	0	0	480	165	289	0	83	0	0	0	6377	0	0	0	0	0	0	0	265	590	0	36	2390	17293	0	1506	0	0	0	2065	0	0	393	0	0	0	0	0	0	
338851																																																																							0	0	131										427	0	0	0	0	204	0	0	0	0	0	0	0	0	0						0	0	0	50	0	0	0	0	0	250	0	0	125	0	0	0	0	0	0	0	0	24	0	3	0	0	0	0	683	394	0	232	44	0	0	0	1555	0	0	0	0				0	1241	0	0	662	0	0	1495	0	0	0	456	0	0	0	0	0	0	0	0	0	
338945																																																																							0	0	0							0	427	133	253	25	0	0	0	0	550	115	0	0	0	0	0	0	0						0	0	0	0	0	0	427	133	0	0	0	0	0	0	0	0	0	0	0	0	0	62	21	19	0	0	0	0	48	0	11	126	12	20	0	0	0	0	0	0	0				0	0	0	0	0	0	34	89	0	0	51	0	0	0	0	0	0	0	0	0	0	
339054																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																							24	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339456																																																																							0	0	0										834	0	714	0	0	0	54	0	112	86	0	0	0	0	0						0	0	0	0	0	0	48	0	0	37	0	240	31	0	201	57	0	0	0	0	15	555	1	169	0	0	0	0	487	2	989	0	0	0	0	0	835	0	0	0	0				461	24	0	0	0	5	446	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
339607																																																																							0	0	0	0	0	0	0	0	0	0	0	0	474	0	85	35	0	3809	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	14	0	165	0	0	0	0	0	134	0	0	69	35	0	0	0	0	0	29	19	0	0	0	0	0	9829	359	8839	1105	131	408	0	0	4794	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	0	121	0	3281	831	79	1307	2782	0	0	0	0	0	0	
339773																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1964	0	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	278	0	0	0	0	14992	207	7841	0	0	0	0	0	2697	0	0	0	0	0	0	0	2527	0	0	0	4961	3898	0	483	0	0	220	142	3939	0	0	0	0	0	0	0	0	
339858	0	0	0	22263	2228	31992	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1618	0	3242	2949	5935	2355	196	0	2256	0	0	0	0	0	0	10074	36	963	0	0	0	47215	0	315	5935	0	0	0	0	192	0	2620	0	0	0	0	0	0	0	0	0																			0	0	7	0	0	2329												312	0	1779																							29749	1405	17359	5957	1222	205											9202	5672	0	0	79208	46206	2166	4499	114	514	5631	38404	2517	3055	3671							
339951																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1415	0	514	0	0	11900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	80	0	0	0	0	42	25	1931	0	0	0	0	0	11900	0	0	0	0	0	0	0	2724	6191	0	0	0	9710	575	14218	0	0	0	12849	0	0	0	0	0	0	0	0	0	
340135																																																																							0	0	0	0	0	0	0	0	0	0	0	0	318	0	35	401	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	722	0	0	743	0	254	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	330	0	2123	0	61	0	0	0	4273	475	0	0	0	0	0	0	952	0	0	0	0	3841	1110	929	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																							0	0	0	0	0	0	0	0	0	0	0	0	238	0	3283	0	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	228	0	0	0	0	0	228	0	0	130	0	0	0	0	0	0	29	0	25	0	0	0	0	1917	849	544	0	77	0	0	0	1962	0	0	0	0	0	0	0	0	0	0	0	229	0	479	0	0	0	319	4342	0	0	0	0	0	0	0	0	0	
340256																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	230	0	0	172	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2291	1942	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	1312	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																							0	0	0										0	0	75	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	122	0	284	0	0	0	0	0	12	2	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340555																																																																							0	0	0							0	71	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0				190	0	0	0	175	632	520	0	0	0	0	85	0	0	0	0	0	0	0	0	0	
340649																																																																							0	0	0							0	0	0	41	0	435	0	0	0	0	0	302	0	0	0	0	0	0						0	0	0	0	0	0	8	0	471	0	0	0	0	0	0	0	0	0	0	0	0	25	5	11	0	0	0	0	0	0	174	0	50	0	0	0	744	89	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340742																																																																							0	0	0	0	0	0	0	0	0	0	0	0	597	0	2656	0	0	12755	0	0	0	0	0	5000	0	0	995	0	0	0	0	0	0	0	0	220	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	320	2890	769	78	0	1564	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	2981	21224	623	3887	0	0	6848	7620	70	0	689	0	0	0	0	0	0	
340751																																																																							0	0	0	0	0	0	0	0	0	302	0	0	4	0	0	0	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	200	10	0	0	0	0	0	56	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341178																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	245	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3923	0	5620	0	0	0	0	0	0	0	0	0	0				2796	2393	0	0	4147	38	4067	0	0	0	331	0	0	0	0	0	0	0	0	0	0	
341851																																																																							0	0	0							191	117	16	160	31	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	117	16	191	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	
341954																																																																							0	0	0										0	14	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	246	52	5	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341972																																																																							0	0	0										85	73	73	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	62	29	25	0	0	0	0	78	0	164	559	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	
342054																																																																							0	0	0										79	0	0	275	0	0	0	0	0	0	0	0	0	0	0						0	0	0	13	0	0	0	0	0	0	0	445	0	0	356	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	196	0	0	0	0	0	54	0	0	0	0				0	275	0	0	0	0	101	0	0	0	445	0	0	0	0	0	0	0	0	0	0	
342175																																																																							0	0	0	0	0	0	0	0	0	0	0	0	559	0	863	196	0	3053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2781	46	754	0	0	0	0	5289	0	2002	64	30	0	0	0	4845	0	0	0	0	0	0	0	0	0	0	22	278	3252	0	3384	0	0	1724	4896	891	0	971	0	0	0	0	0	0	
342362																																																																							0	0	0							0	0	0	0	0	15	0	0	0	0	0	205	0	0	0	0	0	0						0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																							0	0	0	0	0	0	0	0	0	0	0	0	100	261	9849	0	0	0	0	0	0	116	932	0	0	0	0	0	0	0	0	0	0	0	0	259	18	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	2	0	0	0	0	616	2540	7466	3886	398	439	0	0	19069	0	0	0	0	0	0	0	143	3316	0	419	0	6611	3346	2007	404	2570	1979	1116	0	0	0	0	0	0	0	0	0	
342634	0	0	0	3100	2330	6479	0	0	0	118	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1037	19283	50911	7200	2712	2296	6157	0	0	0	627	410	0	10919	1991	1146	0	16207	48571	57544	0	16207	48571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			1180	0	258	386	0	1620												2138	31	2228																							30657	1892	24840	51133	474	268											1485	11797	667	118	9513	87692	4251	7346	34	0	10006	12340	0	0	2091							
343051																																																																							0	0	0										1119	102	22	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	11	8	0	0	0	0	0	0	174	33	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343248																																																																							0	0	0							0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	397	0	0	0	0				0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	
343257																																																																							0	0	0							0	18	0	0	3	0	0	0	0	196	125	0	0	0	0	0	0	0						0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343770																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	57	0	100	0	0	0	0	0	0	0	0				0	10	0	0	0	0	0	582	0	0	0	0	57	0	0	0	0	0	0	0	0	
343903																																																																							0	0	0										2	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	3	0	0	0	0	85	0	210	0	0	0	0	0	66	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	
343958																																																																							0	0	0							0	101	0	147	0	718	0	0	223	60	26	0	0	0	0	0	0	0						0	0	0	0	0	0	101	0	0	0	0	95	0	0	81	0	0	0	0	0	0	41	0	31	0	0	0	0	0	70	0	0	0	0	0	0	230	0	0	0	0				0	0	0	0	0	0	17	0	150	0	649	32	0	0	0	0	0	0	0	0	0	
344236																																																																							0	0	0										92	0	2082	230	0	1825	0	0	0	0	0	0	0	0	0						0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	56	0	0	0	0	635	0	1301	57	28	0	0	0	2788	0	0	0	0				349	414	0	7	606	3504	0	1731	0	98	4134	1698	0	0	0	0	0	0	0	0	0	
344647																																																																							0	0	0	0	0	0	0	0	0	1	132	0	365	228	18	0	0	1977	0	74	0	140	0	0	0	0	59	0	0	0	0	0	0	0	0	16	0	0	132	0	1001	0	0	0	0	0	0	0	0	0	0	0	0	362	34	0	0	0	0	0	357	45	1754	393	313	0	0	0	1014	0	0	0	0	0	0	0	0	378	0	0	296	0	918	0	0	426	287	1977	0	0	0	0	0	0	0	0	0	
344816																																																																							0	0	0										0	0	4	0	0	0	30	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	335	0	448	37	0	0	0	0	150	0	0	0	0				0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																							0	0	0							0	0	0	142	0	249	0	0	0	42	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	65	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0				142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345149																																																																							0	0	0							13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345309																																																																							0	0	0	0	0	0	0	0	0	0	0	0	382	0	791	0	0	7801	0	0	0	167	0	188	0	0	0	0	0	0	0	0	0	0	0	30	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	104	0	0	0	0	3844	357	257	0	139	0	0	0	1261	0	0	0	0	0	0	0	357	240	0	0	1116	6495	237	0	0	0	4149	0	0	0	0	0	0	0	0	0	0	
345345																																																																							0	0	0							0	282	0	152	0	523	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	5	0	0	0	0	50	0	594	0	22	0	0	0	677	11	0	0	0				0	0	0	0	97	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	
345747																																																																							0	0	0	0	0	0	0	0	0	0	75	0	231	2	488	0	0	713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	31	85	0	0	0	0	385	0	0	289	0	0	0	0	0	0	241	6	16	0	0	0	0	478	12	728	60	90	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	
345756																																																																							0	0	0										177	0	26	0	0	1873	0	0	0	0	0	0	0	0	0						0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	658	0	795	0	0	0	0	0	382	0	0	0	0				0	129	0	0	0	1918	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	
346566																																																																							0	0	0										0	0	0	0	0	473	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	473	0	0	0	0				0	0	0	0	0	473	108	0	0	0	149	0	0	0	0	0	0	0	0	0	0	
347022																																																																							0	0	0										184	55	49	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	9	19	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	208	31	0	0	0	0	0	2453	19	337	192	264	248	0	0	0	0	0	0	0				0	972	0	0	116	1026	0	0	0	0	0	792	0	0	0	0	0	0	0	0	0	
347639																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	5823	0	2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	79	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	0	0	0	0	2603	408	1757	0	49	0	0	0	2365	0	0	0	0	0	0	0	765	194	0	0	0	2694	1769	7406	0	0	637	6862	643	0	848	0	0	0	0	0	0	
347657																																																																							0	0	0							0	0	29	26	0	0	0	0	0	142	0	0	0	0	0	0	0	0						0	0	0	0	0	0	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
347956																																																																							0	0	0										0	0	480	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	27	230	0	0	0	0	0	48	703	0	0	0				0	0	0	0	0	668	0	0	0	0	2391	0	0	0	0	0	0	0	0	0	0	
348159																																																																							0	0	0										0	0	138	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	14	0	0	0	0	0	929	0	0	0	0				0	0	0	0	0	0	0	0	0	0	915	0	0	0	0	0	0	0	0	0	0	
348207																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1638	0	4271	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
348458																																																																							0	0	0										483	0	992	0	0	1479	0	0	0	448	0	0	0	0	0						0	0	0	0	0	0	3	16	0	0	0	452	0	0	339	0	0	0	0	1	0	9	1	18	0	0	0	0	1608	20	1021	0	25	0	0	0	81	0	0	0	0				128	0	0	0	905	193	792	1535	0	0	0	1453	0	0	1103	0	0	0	0	0	0	
348542																																																																							0	0	0										1549	0	312	0	0	0	0	0	0	0	0	861	0	0	0						0	0	0	494	0	196	35	0	54	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5487	75	3250	0	329	0	0	0	0	0	0	0	0				68	55	0	0	281	0	1866	1273	0	0	1043	2462	0	0	0	0	0	0	0	0	0	
348551																																																																							0	0	0	0	0	0	0	0	0	0	0	0	160	116	660	0	0	0	112	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	89	0	0	0	0	1173	60	1124	317	127	19	0	0	672	3	0	0	0	0	0	0	0	0	0	0	722	0	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	
348720																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1446	166	277	0	0	12538	0	0	0	62	129	78	0	0	0	0	0	0	0	0	0	0	0	513	48	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	2	42	0	0	0	0	5222	0	9085	391	325	225	0	0	6031	0	0	0	0	0	0	0	992	12239	0	3924	5271	11560	2389	988	336	120	11507	1569	357	0	3613	0	0	0	0	0	0	
348748																																																																							0	0	0							0	0	0	46	0	0	209	0	271	182	0	0	0	0	0	0	0	0						0	0	0	75	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	1	0	0	0	0	224	0	950	0	0	0	0	0	519	0	0	0	0				0	0	0	0	0	0	0	254	0	0	0	462	0	0	0	0	0	0	0	0	0	
349129																																																																							0	0	0										0	0	35	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	51	0	0	0	0	114	0	543	0	30	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
349165																																																																							0	0	0										63	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	39	0	0	0	0	0	158	150	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349343																																																																							0	0	0										0	960	0	0	0	0	0	0	0	235	50	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	202	347	0	151	0	0	0	0	0	0	0				0	0	0	0	0	2625	0	754	418	0	0	0	0	0	0	0	0	0	0	0	0	
349370																																																																							0	0	0	0	0	0	0	0	0	0	0	0	140	462	425	0	0	0	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	32	0	0	0	0	0	0	0	0	0	0	0	0	155	175	0	404	0	171	0	0	0	0	4589	277	2574	0	438	0	0	0	2624	0	0	0	0	0	0	0	2098	3106	1297	312	6022	5419	238	0	0	0	0	864	0	0	0	0	0	0	0	0	0	
350657																																																																							0	0	0							0	0	0	37	25	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	155	1	107	0	0	0	0	21	0	247	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350750																																																																							0	0	0										552	0	728	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	50	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	25	0	0	0	0	0	817	1	0	0	0				0	0	1103	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351131																																																																							0	0	0										13	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	79	0	5	0	0	0	0	90	0	133	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	
351207																																																																							0	0	0	0	0	0	0	0	0	0	0	0	320	0	666	1523	0	3514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	443	0	586	222	0	328	0	0	0	0	0	0	10	0	9	0	0	0	0	3181	338	1185	0	389	0	0	0	2003	0	0	0	0	0	0	0	0	217	0	0	3096	0	1848	2990	0	0	1993	2885	0	0	0	0	0	0	0	0	0	
351560																																																																							0	0	0										486	543	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1795	0	1253	0	1583	0	0	0	0	0	0	0	0	0	0	0	
351850																																																																							0	0	0										5	0	0	343	0	0	0	0	0	0	0	387	0	0	0						0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	206	29	44	0	0	0	0	925	0	709	0	384	0	0	0	1347	90	0	0	0				0	0	0	0	1061	108	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352035																																																																							0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	29	484	0	0	0	0	985	0	0	0	0	0	0	0	4334	0	0	0	0	0	0	0	0	0	0	0	4397	3294	0	0	0	0	3014	0	0	0	0	0	0	0	0	0	0	
352651																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
352745																																																																							0	0	0										49	10	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	21	20	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	297	18	13	0	0	0	0	0	0	117	32	0	0	0	0	9	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	
352772																																																																							0	0	0	0	0	0	0	0	0	6786	1083	0	12118	0	19353	0	0	3314	490	0	1227	1651	0	373	0	0	3000	0	0	0	0	0	0	0	0	1038	0	516	1083	0	6786	475	0	2083	377	0	1528	0	0	0	243	0	0	936	61	40	0	0	0	0	17405	2402	573	0	829	0	0	0	42973	0	0	0	0	0	0	0	6123	8572	0	0	32241	104611	1711	9919	0	0	3663	3138	0	0	280	0	0	0	0	0	0	
352820																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	7	0	0	0	0	0	0	36	0	14	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
