RCFD1410,RCFD1420,RCFD1460,RCFD1563,RCFD1590,RCFD1616,RCFD1763,RCFD1764,RCFD1797,RCFD2011,RCFD2081,RCFD2107,RCFD2122,RCFD2123,RCFD2182,RCFD2183,RCFD2746,RCFD5367,RCFD5368,RCFDA247,RCFDA570,RCFDA571,RCFDA572,RCFDA573,RCFDA574,RCFDA575,RCFDB532,RCFDB533,RCFDB534,RCFDB536,RCFDB537,RCFDB538,RCFDB539,RCFDB837,RCFDC391,RCFDC779,RCFDC780,RCFDF158,RCFDF159,RCFDF160,RCFDF161,RCFDF162,RCFDF163,RCFDG091,RCFDG092,RCFDG093,RCFDG094,RCFDG095,RCFDG096,RCFDG097,RCFDG098,RCFDG099,RCFDG100,RCFDG101,RCFDG102,RCFDG378,RCFDHK25,RCFDK098,RCFDK137,RCFDK163,RCFDK164,RCFDK165,RCFDK168,RCFDK203,RCFDK204,RCFDK207,RCON1288,RCON1415,RCON1420,RCON1460,RCON1480,RCON1545,RCON1564,RCON1590,RCON1763,RCON1764,RCON1766,RCON1797,RCON2011,RCON2081,RCON2107,RCON2122,RCON2123,RCON2165,RCON2746,RCON5367,RCON5368,RCON5370,RCONA247,RCONA564,RCONA565,RCONA566,RCONA567,RCONA568,RCONA569,RCONA570,RCONA571,RCONA572,RCONA573,RCONA574,RCONA575,RCONB531,RCONB534,RCONB535,RCONB538,RCONB539,RCONC779,RCONC780,RCONF158,RCONF159,RCONF160,RCONF161,RCONF230,RCONF231,RCONF232,RCONF576,RCONF577,RCONG376,RCONG378,RCONGW45,RCONGW46,RCONGW47,RCONHK25,RCONJ451,RCONJ454,RCONJ464,RCONK098,RCONK137,RCONK158,RCONK159,RCONK160,RCONK161,RCONK162,RCONK165,RCONK166,RCONK168,RCONK203,RCONK204,RCONK207,RCONK256,RCONLE75,RCONLG24,RCONLG25,RIADG377,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,174277,0,41554,489075,0,355,0,136797,0,136797,187219,15850,0,12174,1639483,0,0,10306,415301,166274,226798,161056,57506,92522,111989,82716,58224,4528,547030,222916,252846,131261,62797,3889,0,30,0,0,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2335,2947,0,26424,,,2418,,,14325,0,5368,0,1699,62226,27,0,0,5531,615,641,23841,667,993,2396,1073,245,112,39626,6463,5801,2604,1890,0,,,,401,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,2764,0,954,,,1130,,,1095,0,818,0,0,10230,0,0,0,3247,124,0,4509,180,871,2025,91,10,0,776,2717,2400,1010,80,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1603,0,1704,,,3010,,,1121,0,2873,0,355,13999,2,0,0,3230,1,511,7343,395,361,310,1487,677,0,3011,3576,1550,1601,1033,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7892,3733,290,38978,,,3890,,,24302,1487,36055,0,988,147371,1797,0,0,27821,2168,1143,51524,3674,4289,7326,9120,3017,169,31712,22633,33653,24362,6561,1079,,,,638,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27675,24,3245,171253,0,93,2,28246,0,28246,13283,9037,0,8884,296815,0,0,1421,30410,2387,6053,88968,16111,1228,1750,6365,2258,2698,101334,12690,78288,47591,16601,2292,0,0,0,1352,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9394,0,0,0,0,0,230235,0,0,239629,0,0,0,0,0,0,236540,0,0,0,0,0,0,224540,12000,3089,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3852,0,6793,,,2859,,,3697,176,14567,0,1188,50924,0,0,0,17357,0,12196,6543,236,257,82,562,7271,8883,2009,4041,8014,9558,5024,4832,,,,424,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1435,0,883,,,1553,,,1675,0,3237,0,0,15378,0,0,0,6595,0,0,5241,99,1609,4624,136,127,0,1897,1636,4008,902,182,2,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2003-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110906,987,5779,158552,0,709,1441,50052,0,50052,8404,870,0,0,351367,1505,478,0,13711,134,3931,95925,404,1243,645,594,6490,4336,75407,60807,91090,64808,40618,6430,0,0,0,582,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2003-09-30
