"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
1351												CONF																																																																																																																																																																							1960	0	0	35770	2889	103202	0	706	0	13510	102758	0	0	0	0	14327	0	0	334	2432	0	0	706	706	3038	30176	19021	2176	51784	0	0	0.1326	0.2085	0.1982	0.0000	0.0000	0.0000	13621	706	-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68713	102758	
1454												CONF																																																																																																																																																																							24491	0	0	0	138177	369392	0	885	0	28750	357435	0	0	0	0	31665	0	0	0	0	0	0	885	885	18385	179280	44277	6135	130365	1129	0	0.0861	0.1599	0.1555	0.0000	0.0000	0.0000	30780	885	-2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197980	357343	
1557												CONF																																																																																																																																																																							1700	0	0	1348	11431	32810	0	378	0	4567	32324	0	0	0	0	4828	0	0	51	1366	0	0	252	252	171	15598	2271	811	15161	0	0	0.1416	0.2414	0.2288	0.0000	0.0000	0.0000	4576	252	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	20000	32324	
1632												CONF																																																																																																																																																																							7514	0	0	0	25914	391085	0	4468	0	31322	365990	0	0	0	0	35902	0	0	872	34610	0	0	4468	4468	2762	41127	47928	11511	303919	0	0	0.0859	0.1003	0.0878	0.0000	0.0000	0.0000	31434	4468	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358038	365990	
1669												CONF																																																																																																																																																																							11398	0	0	70258	48253	222174	0	1210	0	39078	220200	19	0	0	0	38716	0	0	0	0	0	0	1050	1050	8168	134362	46569	2677	33113	0	0	0.1725	0.4658	0.4532	0.0000	0.0000	0.0000	37666	1050	-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	83114	218323	
1829												CONF																																																																																																																																																																							13197	0	0	0	114139	311484	595	3087	0	38233	311272	0	0	0	0	40407	0	0	0	11961	0	0	2309	2904	7127	113806	74354	4287	118774	0	0	0.1205	0.2196	0.2038	0.0000	0.0000	0.0000	37503	2904	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	183979	311272	
1856												CONF																																																																																																																																																																							958	0	0	76376	117055	214245	0	112	0	12237	227283	0	0	0	0	16331	0	0	0	12	0	0	112	112	117	200517	4556	2079	13149	0	0	0.0714	0.2941	0.2920	0.0000	0.0000	0.0000	16219	112	-4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55536	227185	
2040												CONF																																																																																																																																																																							3108	0	0	0	25498	148112	0	1693	0	15544	149645	0	0	0	0	16645	0	0	0	0	0	0	1330	1330	780	29443	38436	4939	80798	303	0	0.1023	0.1570	0.1444	0.0000	0.0000	0.0000	15315	1330	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	106050	149645	
2161												CONF																																																																																																																																																																							17486	0	0	183	29605	107905	0	517	0	9598	104307	0	0	0	0	10375	0	0	0	0	0	0	516	516	1440	48763	36222	3996	22391	0	0	0.0945	0.2064	0.1961	0.0000	0.0000	0.0000	9859	516	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50255	104307	
2376												CONF																																																																																																																																																																							8259	0	0	429885	89417	1016218	0	6172	0	121900	1026651	0	0	0	0	126667	0	0	0	0	0	0	5432	5432	37723	488745	316685	41534	178436	0	0	0.1181	0.2920	0.2795	0.0000	0.0000	0.0000	121235	5432	-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	740	433788	1026234	
2451												CONF																																																																																																																																																																							430	0	0	0	0	20213	0	186	0	2331	20184	0	0	0	0	1767	0	0	85	0	0	0	186	186	234	2513	3439	474	13463	0	0	0.0814	0.1120	0.1002				1581	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15780	19434	
2554												CONF																																																																																																																																																																							747	0	0	4	2367	6977	0	50	0	630	7245	0	0	0	0	762	0	0	0	0	0	0	50	50	2	3648	227	177	3232	0	0	0.0983	0.1869	0.1747	0.0000	0.0000	0.0000	712	50	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4076	7245	
2732												CONF																																																																																																																																																																							17067	0	0	0	73421	504257	0	3251	0	56714	516702	0	0	0	0	59088	0	0	0	0	0	0	3251	3251	35065	91248	99044	10267	281524	26532	0	0.1083	0.1672	0.1580	0.0000	0.0000	0.0000	55837	3251	-484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353303	515341	
2750												CONF																																																																																																																																																																							1634	0	0	0	14524	48507	0	571	0	4544	48193	0	0	0	0	5268	0	0	0	0	0	0	415	415	3385	14185	2912	1738	28905	0	0	0.1006	0.1594	0.1468	0.0000	0.0000	0.0000	4853	415	-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	33042	48193	
2938												CONF																																																																																																																																																																							11565	0	0	0	47010	340873	0	4796	0	26535	341503	0	0	0	0	30383	0	0	1876	36309	0	0	3638	3638	1662	56825	58041	10181	229482	0	0	0.0783	0.1048	0.0922	0.0000	0.0000	0.0000	26745	3638	-210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	289877	341503	
2956												CONF																																																																																																																																																																							2087	0	0	0	38363	107026	0	704	0	9187	109350	14	0	0	0	9427	0	0	0	202	0	0	704	704	1304	43424	21073	4032	41464	0	0	0.0805	0.155	0.1434	0	0	0	8723	704	-637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60790	108249	
3252												CONF																																																																																																																																																																							9375	0	0	11475	19690	87076	0	905	0	11376	89850	0	0	0	0	12218	0	0	310	13	0	0	685	685	4154	34776	3448	2538	45842	0	0	0.1284	0.2239	0.2114	0.0000	0.0000	0.0000	11533	685	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	54564	89850	
