"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
352820																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	9	0	0	0	0	0	
352857																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	2	100	0	0	0	0	0	1881	2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	118	0	164	118	0	21	0	0	
353023																																																												0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	127	42	0	0	0	0	68	0	196	12	0	0	0	0	
353069																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	144	0	13	0	0	0	0	0	
353238																																																												0	0	0												40	0	0	0	0	0		64	0	0	0	0	0	0	0	0	11	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	67	0	0	0	0	0	34	558	56	81	0	0	0	
353322																																																												0	0	0									0	0	0	261	10	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	7	0	0	0	0	0	34	0	80	0	0	0	0	0	
353359																																																												0	0	0												105	0	5	0	0	0		394	0	235	0	0	10	0	0	0	159	0	1885	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	16	52	0	0	0	0	984	2	417	0	0	0	0	0	
353546																																																												0	0	0									67	53	56	125	0	1539	0	0	0		104	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	12	0	10	53	56	67	0	0	30	0	0	30	0	0	0	11	17	0	67	5	31	0	0	0	0	186	0	850	163	0	0	0	0	
353555																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	1480	452	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	4416	0	0	422	0	0	422	0	0	0	0	0	0	4412	224	1171	0	0	0	0	0	0	397	236	0	0	0	0	
353724																																																												0	0	0									0	0	0	40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	653	74	413	0	0	0						0	0	0	0	0	0	74	0	0	503	0	0	377	0	0	0	0	0	9	7	0	169	0	0	0	0	0	0	0	0	992	0	80	0	0	0	
353751																																																												18	0	0	0	0	0	0	0	0	0	0	0	339	0	1368	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	802	0	0	0	0	0	0	0	0	0	0	0	34	0	0	339	0	0	59	15	0	53	12	0	0	0	0	21	0	0	119	8	67	0	0	0	0	0	0	26	0	22	0	0	0	
353957																																																												0	0	0									0	4	0	64	61	142	0	0	105		0	0	0	0	46	0	0	0	0	14	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0	40	26	0	0	0	0	
354057																																																												0	0	0									0	0	0	40	4	0	0	0	0		34	0	0	0	0	0	0	0	0	1092	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	41	0	0	0	0	0	0	0	358	0	0	0	0	0	
354253																																																												0	0	0									0	0	0	59	37	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354310																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	2847	0	0	0	0	329	0	0	0	0	0	0	0	0	666	0	4107	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	3756	403	461	183	393	452	137	0	0	0	0	0	0	632	461	0	0	0	0	0	0	0	755	370	22	0	0	0	
354552																																																												0	0	0									0	0	0	40	107	0	0	0	0		515	0	645	0	0	0	0	0	0	0	0	420	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	6	0	0	0	0	339	0	96	0	8	0	0	0	
354851																																																												0	0	0									214	0	6	44	36	63	0	0	0		0	0	0	0	0	7	0	0	0	0	0	47	0	0	0						0	0	0	0	0	0	0	6	214	0	0	0	0	0	0	0	0	0	0	0	0	67	28	9	0	0	0	0	35	0	105	21	0	0	0	0	
354954																																																												0	0	0									0	135	6	40	0	0	0	0	0		0	0	0	0	31	199	0	0	0	10	0	44	0	0	0						0	0	0	0	0	0	135	6	0	0	0	0	0	0	0	0	0	0	0	0	0	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
355120																																																												0	0	0									0	0	0	1534	31	1242	0	0	0		43	0	0	0	0	0	0	0	0	0	0	17	0	0	0						0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	0	926	52	0	0	0	0	0	0	0	69	0	0	0	0	0	
355559																																																												0	0	0									0	0	0	44	148	172	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	18	0	0	0	0	0	0	148	0	0	111	0	0	0	0	0	0	0	12	0	0	0	0	0	0	50	0	339	147	2	0	0	0	
355737																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	50	17	0	0	0	0	2	0	105	0	0	0	0	0	
355746																																																												0	0	0									288	731	0	25	4	102	0	0	0		6	6	0	0	271	93	0	0	0	101	0	0	0	0	0						0	0	0	0	0	0	731	0	288	0	0	0	0	0	0	0	0	0	0	0	0	265	37	19	0	0	0	0	158	67	78	0	11	0	0	0	
355821																																																												0	0	0												204	0	266	0	0	0		63	129	0	0	0	0	0	0	0	1079	0	0	0	0	0						0	0	0	0	126	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	274	0	0	0	0	0	
355858																																																												0	0	0	0	0	0	0	0	0	0	0	10	141	0	632	0	84	0	0	0	0	312	0	0	216	35	275	0	0	0	327	47	892	0	0	0	0	0	0	0	0	0	0	0	1	0	0	141	0	10	0	0	0	0	0	0	0	0	0	4634	2461	0	164	57	24	0	0	0	0	295	0	197	27	11	0	0	0	
356145																																																												0	0	0									0	0	0	54	0	29	0	0	0		0	0	0	74	0	190	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	30	185	133	0	0	0	0	0	0	0	0	0	0	0	0	62	8	8	0	0	0	0	80	0	49	68	0	0	0	0	
356239																																																												0	0	0									0	0	0	231	17	337	0	0	0		0	0	0	0	0	0	0	0	0	387	155	0	0	0	0						0	0	0	0	0	0	1061	122	0	0	0	0	0	0	0	0	0	0	0	0	0	87	43	43	0	0	0	0	198	0	566	134	7	21	0	0	
356659																																																												0	0	0									0	0	0	50	0	0	0	0	0		0	0	0	98	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	9	0	0	0	0	0	119	0	726	0	0	0	0	0	
356752																																																												0	0	0												5	7	0	0	0	0		0	0	0	8	0	0	0	0	0	345	19	27	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	103	0	0	0	0	0	0	0	251	0	0	0	0	0	
356949																																																												0	0	0												119	29	0	0	0	0		0	0	0	69	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	28	0	0	0	0	0	0	0	173	0	0	0	0	0	
357049																																																												0	0	0									0	0	0	25	0	51	0	0	0		0	0	0	0	0	0	0	0	0	0	0	104	0	0	0						0	0	0	0	0	0	88	0	0	0	0	51	0	0	44	0	0	0	0	0	0	237	11	0	0	0	0	0	23	0	802	0	0	0	0	0	
357151																																																												0	0	0									0	0	0	3920	0	357	0	0	0		0	0	0	0	0	0	0	0	0	273	0	0	0	0	0						0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
357375																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	1982	0	0	0	0	0	0	2026	0	0	0	0	0	0	92	0	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	19	0	2895	0	171	0	0	0	0	413	0	1	0	0	0	0	0	
357432																																																												0	0	0									0	0	0	15	0	243	0	0	0		0	0	0	0	0	0	0	0	0	549	0	453	0	0	0						0	0	0	0	0	0	5	0	0	42	0	50	32	0	40	0	0	0	0	0	0	164	0	36	0	0	0	0	314	71	47	0	0	0	0	0	
357526																																																												0	0	0									0	0	0	236	154	6	0	0	0		0	0	0	0	0	0	0	0	0	241	201	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	199	0	0	0	0	0	0	0	2112	0	0	0	0	0	
357553																																																												0	0	0									0	94	0	1037	0	6	0	0	0		0	0	0	0	0	0	0	0	0	35	0	0	0	0	0						0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	12	6	0	38	1	4	0	0	0	0	0	0	52	0	0	0	0	0	
357740																																																												0	0	0												90	0	0	0	0	0		200	0	0	0	0	0	0	0	0	560	759	817	0	0	0						0	0	0	327	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	893	0	0	0	0	492	33	1663	283	132	0	0	0	
357777																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	25	0	0	0	0	0	0	0	548	443	0	1	0	0	
357834																																																												0	0	0									0	0	0	0	5	39	0	0	0		0	0	0	11	0	0	0	0	0	275	0	0	0	0	0						0	0	0	0	0	0	55	0	0	11	0	0	10	0	0	0	0	0	0	0	0	45	0	9	0	0	0	0	81	0	333	43	0	0	0	0	
357937																																																												0	0	0									0	0	0	83	0	377	0	0	0		275	0	0	0	0	0	0	0	0	0	0	58	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	76	0	0	0	0	487	32	82	0	0	0	0	0	
358112																																																												0	0	0									0	0	0	28	0	28	0	0	0		0	0	0	17	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	53	7	0	47	0	0	35	0	0	0	0	0	0	0	0	386	177	15	0	0	0	0	110	0	565	114	0	0	0	0	
358149																																																												0	0	0									0	0	0	0	13	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
358233																																																												0	0	0									0	0	0	379	3	263	0	0	0		0	0	494	6	0	0	0	0	0	790	0	663	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	16	124	0	0	0	0	507	0	540	0	0	0	0	0	
358448																																																												0	0	0									0	0	0	32	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	34	0	0	0	0	844	94	1125	0	3	0	0	0	
358635																																																												0	0	0	0	0	0	0	0	0	0	0	157	6	0	1487	0	1479	0	0	863	0	904	0	229	117	0	107	0	0	20	876	0	2961	0	0	0	0	0	0	0	0	0	0	0	104	0	153	47	0	157	25	0	243	20	0	194	0	0	0	6	29	0	383	0	135	0	0	0	0	1529	244	1111	0	173	0	0	0	
358756																																																												0	0	0									0	0	0	209	105	0	0	0	0		0	0	0	0	0	0	0	0	0	62	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	38	0	0	0	0	0	0	0	514	142	0	0	0	0	
359070																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	
359324																																																												0	0	0									0	0	0	0	14	29	0	0	0		0	0	0	0	0	0	0	0	0	59	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	3	110	0	0	0	0	187	0	135	172	0	0	0	0	
359351																																																												0	0	0									0	0	0	86	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
359360																																																												0	0	0									0	0	0	0	0	10	0	0	46		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	54	0	0	140	0	0	0	0	
359650																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	33	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	72	0	0	0	0	0	
359744																																																												0	0	0									0	0	0	71	8	0	0	0	0		0	0	0	0	0	0	0	0	0	88	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	13	0	0	0	0	0	0	0	7	12	0	0	0	0	
359838																																																												0	0	0												12	0	155	0	0	0		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	24	0	0	0	0	0	0	12	0	155	0	0	0	285	24	130	0	0	0	0	232	0	1042	0	0	0	0	0	
359847																																																												0	0	0									0	0	0	0	0	394	0	0	0		0	0	0	0	0	0	0	0	0	45	0	1188	0	0	0						0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2	0	0	0	0	0	24	0	224	0	0	0	0	0	
359856																																																												0	0	0									0	0	0	4	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
359959																																																												0	0	0									0	0	0	182	0	0	0	0	0		0	0	0	0	0	0	0	0	0	148	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	9	0	0	0	0	68	0	49	0	0	0	0	0	
360777																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	321	0	0	0	0	
360834																																																												0	0	0												81	0	0	0	0	0		36	0	0	0	0	0	0	0	0	152	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	13	0	0	0	0	91	1	105	0	275	0	0	0	
360843																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	440	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	48	0	0	0	0	159	1	93	42	2	0	0	0	
360955																																																												0	0	0									0	0	0	0	101	0	0	0	0		0	0	0	14	0	0	0	0	0	12	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	12	5	0	0	0	0	0	0	0	0	0	0	0	0	
361055																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	101	119	0	0	0	0	0	0	0	0	0	0	0	0	0	767	11	206	0	0	0	0	0	0	0	0	0	0	0	99	83	0	0	0	0	0	0	0	0	0	0	0	0	0	51	12	8	1109	410	0	0	0	0	0	0	0	268	397	0	0	0	0	
361167																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	88	899	0	0	0	0	12	0	0	0	0	0	0	0	0	36	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	720	119	0	581	0	0	0	38	15	0	954	36	252	0	0	0	0	502	61	2305	174	47	0	0	0	
361279																																																												0	0	0												0	0	45	0	0	0		0	0	0	0	0	0	0	0	0	39	0	14	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	45	0	0	0	0	63	13	304	8	0	0	0	0	
361354																																																												0	0	0									0	64	348	9	0	0	0	0	0		0	0	0	0	166	0	0	0	0	453	0	0	0	0	169						0	0	0	0	0	0	64	348	0	83	0	0	58	0	0	0	0	0	0	0	0	198	35	14	0	0	0	0	70	83	159	67	0	0	0	0	
361439																																																												0	0	0									0	0	0	78	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	152	0	0	0	0	0	1041	0	1465	839	13	0	0	0	
361457																																																												0	0	0									152	31	0	214	0	63	0	0	0		0	0	0	0	20	0	0	0	0	46	0	0	0	0	0						0	0	0	0	0	0	31	0	152	34	0	0	31	0	0	0	0	0	0	0	0	114	4	49	0	0	0	0	0	0	192	0	0	0	0	0	
361541																																																												0	0	0									0	0	0	10	0	0	0	0	0		0	0	0	0	0	0	0	0	0	217	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	81	0	0	0	0	0	
361653																																																												0	0	0									0	0	0	1322	144	26	0	0	0		86	49	52	0	0	0	0	0	0	882	0	0	0	0	0						0	0	0	0	0	0	0	0	0	87	0	0	65	0	0	0	0	0	0	0	0	560	0	27	0	0	0	0	52	0	214	0	0	0	0	0	
362007																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	4272	0	3676	0	0	0	0	1120	0	1132	0	0	0	0	0	0	1214	0	3428	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	80	0	84	80	0	84	0	0	0	0	0	0	622	0	234	0	0	0	0	1811	117	2839	0	276	0	0	0	
362043																																																												0	0	0									0	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	
362052																																																												0	0	0									0	0	0	12	0	20	0	0	0		10	0	0	0	0	0	0	0	0	41	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	192	0	42	0	0	0	
362155																																																												0	0	0									0	71	0	435	19	90	0	0	0		344	0	0	96	0	0	0	0	0	86	37	0	0	0	0						0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	28	168	0	0	0	0	0	0	216	14	0	0	0	0	
362445	0	0	0	8985	83	953	0	0	0	0	0	0	0	0	170	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	147	108	831	129	108	652	0	0	256	0	0	0	4519	1017	0	2416	50393	13854	0	0	0																						1330	0	5357	1060	83	638	2679	300	323	2093	5931	3530												2168	865	0																							164131	420	556540	332420	2885	241			
362717																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	17	0	300	0	0	0	0	0	0	0	0	0	0	0	87	20	22	0	0	0	0	0	0	0	0	0	0	0	0	32	21	0	533	84	0	0	0	0	0	548	0	2468	487	79	26	0	0	
362753																																																												0	0	0									52	5	0	89	187	0	0	0	0		131	0	0	0	0	0	0	0	0	356	154	0	0	0	0						0	0	0	0	0	0	5	0	52	0	0	0	0	0	0	0	0	0	0	0	0	208	245	0	0	0	0	0	0	0	1125	80	86	106	0	0	
362856																																																												0	0	0									0	0	0	84	6	34	0	0	0		0	0	0	0	0	0	0	0	0	48	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	5	12	0	0	0	0	0	0	0	0	0	0	0	0	
362940																																																												0	0	0									0	0	0	8	0	0	0	0	0		0	0	0	0	0	0	0	0	0	157	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	18	0	0	0	0	0	0	0	136	0	0	0	0	0	
363264																																																												0	0	0									0	0	0	14	0	168	0	0	0		0	0	0	0	0	0	445	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	10	0	36	0	0	0	0	0	
363415																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1656	29	14015	0	0	0	0	2597	0	178	0	0	0	167	0	0	1471	0	2426	0	0	0	0	0	0	0	0	0	0	0	330	0	470	1405	106	0	0	0	0	0	0	0	0	0	0	325	108	0	394	13	12	0	0	0	0	4670	2791	1673	0	1137	0	0	0	
363442																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	14	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	0	0	0	0	0	
363648																																																												0	0	0									0	67	0	3	0	788	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	41	2	0	0	0	0	0	0	129	2	0	0	0	0	
363657																																																												0	0	0	0	0	0	0	0	0	0	0	68	35	0	660	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	138	35	0	68	0	0	0	0	0	0	0	0	0	0	0	0	386	35	47	0	0	0	0	210	4	1063	0	27	0	0	0	
363956																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13412	4546	1327	0	0	0	0	0	0	0	0	0	0	0	0	24871	17577	13690	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
364056																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	11	0	0	0	0	0	0	0	587	0	0	0	0	0	
364131																																																												0	0	0									0	0	0	113	36	57	6	3	8		88	0	0	122	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	637	80	119	0	0	0	0	14	0	611	57	0	0	0	0	
364337																																																												0	0	0												143	0	0	0	0	0		0	0	0	0	0	0	0	0	0	50	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	19	0	186	0	0	0	0	0	
364430																																																												0	0	0									0	0	0	179	0	0	0	0	0		26	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	34	0	185	0	0	0	0	0	
364449																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1531	35	1152	0	0	6880	0	1113	0	5791	0	0	0	0	0	0	4429	0	17925	0	0	0	0	0	0	0	0	0	0	0	260	53	40	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	13	505	0	0	0	0	2813	299	6220	0	1349	0	0	0	
364850																																																												0	0	0									0	0	0	12	15	56	0	0	0		0	0	0	0	0	0	0	0	0	418	0	508	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	30	56	0	0	0	0	652	28	305	126	0	0	0	0	
364971																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	158	64	16	0	0	0	
365325																																																												421	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	7	1028	0	0	0	0	340	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	121	55	0	0	0	0	388	0	0	291	0	0	0	0	0	0	0	0	20	15	0	0	0	0	0	99	0	1911	0	0	12	0	0	
365455																																																												0	0	0									0	10	0	329	0	0	0	0	0		853	0	0	0	0	0	0	0	0	347	0	14	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	4	42	0	0	0	0	0	0	85	0	0	0	0	0	
365651																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	416	0	0	0	0	0	
365745																																																												19	18	0												3	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	188	0	0	0	0	0	
365848																																																												0	0	0									0	50	0	153	0	0	0	0	0		0	144	0	0	0	0	0	0	0	0	0	501	0	0	0						0	0	0	19	0	0	50	0	0	0	0	0	0	0	0	0	0	0	12	0	0	96	0	9	0	0	0	0	84	0	852	0	1	0	0	0	
