"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
1351																								0	0	15	0	0	0	false	0	0	0	0	0	0	15	0	0	661	0	0	0	0	0	0	0	false	0	0	CONF	
1454																								92	0	0	0	0	0	true	0	0	0	92	0	0	0	0	0	53842	4	0	0	0	0	0	0	true	0	0	CONF	
1557																								0	0	18	0	0	13	false	0	0	0	0	0	0	18	0	0	8	0	0	0	0	0	0	0	false	0	13	CONF	
1632																								0	0	0	5000	0	39000	true	0	0	0	0	0	0	0	0	0	19920	7	0	0	34000	0	0	0	true	0	0	CONF	
1669																								1877	0	0	0	0	460	true	0	0	0	1877	0	0	0	0	0	1754	1	0	0	0	0	0	0	false	0	460	CONF	
1829																								0	0	0	2000	0	9000	true	0	0	0	0	0	0	0	0	0	2046	1	0	0	2000	5000	0	0	false	0	0	CONF	
1856																								0	0	0	81000	0	81000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
2040																								0	0	0	6300	0	16460	true	0	0	0	0	0	0	0	0	0	697	0	0	0	10160	0	0	0	false	0	0	CONF	
2161																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1435	0	0	0	0	0	0	0	false	0	0	CONF	
2376																								417	2956	548	5000	0	162414	true	0	2956	0	417	0	0	0	377	171	14693	2	0	0	20000	137414	0	0	false	0	0	CONF	
2451																								0	0	0	975	0	1341	true	0	0	0	0	0	0	0	0	0	552	2	0	0	244	122	0	0	false	0	0	CONF	
2554																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	85	1	0	0	0	0	0	0	false	0	0	CONF	
2732																								1361	0	0	0	0	353	true	0	0	0	1361	0	0	0	0	0	16974	8	0	0	0	0	0	0	true	0	353	CONF	
2750																								0	0	0	1700	0	3600	true	0	0	0	0	0	0	0	0	0	946	2	0	0	400	1500	0	0	false	0	0	CONF	
2938																								0	0	266	25000	0	40500	true	0	0	0	0	0	0	41	0	225	19657	7	0	0	15500	0	0	0	true	61	0	CONF	
2956																								0	0	232	0	0	0	false	0	0	0	0	0	0	122	0	110	0	0	0	0	0	0	0	0	false	0	0	CONF	
3252																								0	0	3	500	0	4237	false	0	0	0	0	0	0	0	0	3	475	0	0	0	800	2834	0	0	false	0	103	CONF	
3458																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
3506																								4002	4	0	10000	223	91856	true	0	0	4	3534	0	0	0	0	0	16347	4	426	245	10000	0	10000	15000	true	0	46856	CONF	
3579																								702	0	256	14814	0	33249	true	0	0	0	702	0	0	105	151	0	22971	8	0	0	11117	6711	0	604	false	0	3	CONF	
3720																								0	0	14	5000	0	9598	true	0	0	0	0	0	0	0	0	14	694	1	0	0	0	4000	0	0	true	0	598	CONF	
3953																								0	0	235	6075	0	6507	true	0	0	0	0	0	188	0	0	47	3173	3	0	0	0	432	0	0	false	0	0	CONF	
4138																								0	23	1537	0	0	2916	true	0	23	0	0	104	0	0	1055	378	4268	3	0	0	0	2916	0	0	true	0	0	CONF	
4147																								0	0	0	2000	0	13000	true	0	0	0	0	0	0	0	0	0	3517	2	0	0	3500	7500	0	0	false	0	0	CONF	
4156																								0	0	116	11100	0	20600	true	0	0	0	0	0	0	116	0	0	959	1	0	0	500	9000	0	0	false	0	0	CONF	
4231																								0	0	70	0	0	0	false	0	0	0	0	0	0	0	0	70	697	1	0	0	0	0	0	0	false	0	0	CONF	
4437																								0	0	262	4000	0	9302	false	0	0	0	0	0	0	0	0	262	6976	4	0	0	1500	3802	0	0	false	0	0	CONF	
4839																								0	81	0	4000	0	24900	true	0	0	81	0	0	0	0	0	0	16833	5	0	0	11000	9900	0	0	false	0	0	CONF	
5005																								0	0	0	5000	0	24832	true	0	0	0	0	0	0	0	0	0	139	0	0	0	371	19461	0	0	true	0	0	CONF	
5050																								0	0	280	800	0	800	true	0	0	0	0	0	280	0	0	0	4400	5	0	0	0	0	0	0	false	0	0	CONF	
5069																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	false	0	0	CONF	
5135																								0	0	39	0	0	12000	false	0	0	0	0	0	0	39	0	0	11756	5	0	0	9000	3000	0	0	false	0	0	CONF	
5210																								182	0	168	63737	0	174187	true	0	0	0	182	0	0	0	0	168	1206	0	0	0	90000	20000	0	0	false	0	450	CONF	
5247																								0	0	0	0	0	2587	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	false	0	587	CONF	
5274																								0	0	0	9500	0	13455	true	0	0	0	0	0	0	0	0	0	1830	1	0	0	3000	955	0	0	false	0	0	CONF	
5331																								0	0	101	2750	0	25101	true	101	0	0	0	0	0	0	0	0	2766	2	0	0	19750	2500	0	0	false	0	101	CONF	
5461																								1112	707	0	0	0	420	true	0	707	0	1112	0	0	0	0	0	1078	1	0	0	0	0	0	0	false	0	420	CONF	
5751																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	true	0	0	CONF	
6039																								0	0	718	0	0	0	false	0	0	0	0	0	0	19	0	699	279	0	0	0	0	0	0	0	true	0	0	CONF	
6057																								0	0	69	100	0	600	false	0	0	0	0	0	0	52	0	17	7	0	0	0	0	500	0	0	false	0	0	CONF	
6141																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	false	0	0	CONF	
6329																								0	0	155	0	0	0	true	0	0	0	0	0	0	100	0	55	1940	1	0	0	0	0	0	0	false	0	0	CONF	
6972																								0	6736	0	0	0	0	true	0	0	6736	0	0	0	0	0	0	2049	1	0	0	0	0	0	0	false	0	0	CONF	
7009																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5140	1	0	0	0	0	0	0	false	0	0	CONF	
7045																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	0	0	false	0	0	CONF	
7157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	false	0	0	CONF	
7166																								70	0	0	6000	0	9000	true	0	0	0	70	0	0	0	0	0	3191	4	0	0	3000	0	0	0	true	0	0	CONF	
7456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	false	0	0	CONF	
7634																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	859	1	0	0	0	0	0	0	false	0	0	CONF	
8033																								0	0	0	3993	0	10030	false	0	0	0	0	0	0	0	0	0	1394	1	0	0	2500	3537	0	0	true	0	0	CONF	
8417																								67375	0	0	0	0	2944092	false	0	0	0	67375	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	2944092	CONF	
8462																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	false	0	0	CONF	
8631																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	625	1	0	0	0	0	0	0	false	0	0	CONF	
9357																								0	0	0	8200	0	8200	true	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0	CONF	
9553																								0	0	0	2550	0	4991	false	0	0	0	0	0	0	0	0	0	1554	1	0	0	572	1869	0	0	false	0	0	CONF	
9807																								0	30	1083	25000	0	342377	true	0	0	30	0	0	0	0	0	1083	50930	2	0	0	0	317377	0	0	true	0	0	CONF	
9955																								2264	0	0	0	0	1936	true	0	0	0	2264	0	0	0	0	0	1899	3	0	0	1214	640	0	0	true	0	82	CONF	
10157																								0	0	40	0	0	3000	false	0	0	0	0	0	0	0	0	40	530	1	0	0	0	3000	0	0	false	0	0	CONF	
10250																								0	0	123	3000	0	3000	true	0	0	0	0	0	0	123	0	0	940	0	0	0	0	0	0	0	false	0	0	CONF	
10849																								0	0	0	3902	0	24252	true	0	0	0	0	0	0	0	0	0	4903	3	0	0	8000	12350	0	0	true	0	0	CONF	
10858																								218	0	0	36	0	6850	true	0	0	0	218	0	0	0	0	0	2324	1	0	0	0	5917	0	0	true	0	897	CONF	
11145																								92	0	455	0	0	12969	false	0	0	0	92	0	0	245	0	210	1336	0	0	0	5354	7615	0	0	false	0	0	CONF	
11640																								0	0	0	0	0	17604	true	0	0	0	0	0	0	0	0	0	6642	1	0	0	17548	56	0	0	false	0	0	CONF	
11837																								0	0	243	0	0	6500	false	0	0	0	0	243	0	0	0	0	0	0	0	0	0	6500	0	0	false	0	0	CONF	
12030																								0	0	0	2000	0	6000	false	0	0	0	0	0	0	0	0	0	3145	2	0	0	4000	0	0	0	false	0	0	CONF	
12058																								0	0	113	0	0	2086	false	0	0	0	0	11	0	102	0	0	326	0	0	0	2000	86	0	0	false	0	0	CONF	
12142																								0	0	30	0	0	0	true	0	0	0	0	0	0	30	0	0	390	0	0	0	0	0	0	0	false	0	0	CONF	
12245																								0	0	100	1000	0	3000	true	0	0	0	0	0	0	100	0	0	1708	2	0	0	1000	1000	0	0	false	0	0	CONF	
12311	98147	8751	13410	0	80972	3794291	true	0	8744	7	130	314257	9	92016	17045	882153	21719	700131	1725473	true	3083551	464815	0						3794291						27	0	10424	0	2959												CONF	
12647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	722	1	0	0	0	0	0	0	false	0	0	CONF	
12656																								0	0	33	0	0	0	true	0	0	0	0	0	0	33	0	0	402	2	0	0	0	0	0	0	false	0	0	CONF	
12937																								0	0	0	5600	0	5816	true	0	0	0	0	0	0	0	0	0	3926	5	0	0	0	0	0	0	false	0	216	CONF	
12946																								3905	984	113	0	0	8142	true	0	954	30	3905	0	0	113	0	0	3574	2	0	0	3000	4544	0	0	false	0	598	CONF	
12955																								0	0	0	2000	0	10500	true	0	0	0	0	0	0	0	0	0	2116	1	0	0	4000	4500	0	0	false	0	0	CONF	
13037																								0	0	1063	0	0	0	true	0	0	0	0	0	0	346	0	717	6200	3	0	0	0	0	0	0	false	0	0	CONF	
13103																								0	0	0	22380	0	35605	true	0	0	0	0	0	0	0	0	0	1833	8	0	0	10000	3225	0	0	false	0	0	CONF	
13251																								0	0	130	0	0	0	false	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
13457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	false	0	0	CONF	
14052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3472	3	0	0	0	0	0	0	false	0	0	CONF	
14155																								0	0	20	5585	0	8880	false	0	0	0	0	0	0	20	0	0	259	0	0	0	2145	1150	0	0	false	0	0	CONF	
14258																								0	0	236	7000	0	13000	true	0	0	0	0	0	0	236	0	0	38724	6	0	0	6000	0	0	0	true	0	0	CONF	
14409	126450	0	31304	734291	530	1146993	true	30618	0	0	125920	27579	4	530	0	250000	162452	25	225	true	0	0	0						1146993						0	0	2	0	684												CONF	
14454																								0	0	0	0	0	16	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	16	CONF	
14650																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	false	0	0	CONF	
14753																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	false	0	0	CONF	
14865																								1715	0	110	0	0	3063	true	0	0	0	1715	0	0	0	0	110	1182	0	0	0	0	0	0	0	true	0	3063	CONF	
14940																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1085	1	0	0	0	0	0	0	true	0	0	CONF	
15536																								0	0	293	0	0	0	true	0	0	0	0	0	0	0	0	293	3158	1	0	0	0	0	0	0	false	0	0	CONF	
16337																								0	0	716	0	0	17000	true	0	0	0	0	0	0	160	0	556	1595	1	0	0	0	17000	0	0	false	0	0	CONF	
16458																								0	0	0	0	0	6816	true	0	0	0	0	0	0	0	0	0	6328	2	0	0	3823	2993	0	0	true	0	0	CONF	
16551																								0	0	0	3000	0	20183	true	0	0	0	0	0	0	0	0	0	334	0	0	0	4000	13183	0	0	false	0	0	CONF	
16748																								297	0	153	0	293	2000	false	0	0	0	4	153	0	0	0	0	1460	2	385	0	0	2000	0	0	false	0	0	CONF	
16944																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	650	2	0	0	0	0	0	0	false	0	0	CONF	
16953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	false	0	0	CONF	
17110																								516	0	0	0	0	0	false	0	0	0	516	0	0	0	0	0	5974	3	0	0	0	0	0	0	false	0	0	CONF	
17147																								519	0	148	6000	519	58291	true	0	0	0	0	0	0	148	0	0	11837	8	519	0	12595	39696	0	0	true	0	0	CONF	
17259																								0	0	289	1000	0	1750	false	0	0	0	0	0	0	94	0	195	936	1	0	0	0	750	0	0	false	0	0	CONF	
17464																								5056	2382	471	4000	4575	32825	true	0	2382	0	481	471	0	0	0	0	2303	1	4575	0	13000	12620	0	0	true	0	3205	CONF	
17549																								0	0	2428	0	0	0	true	0	0	0	0	0	0	7	0	2421	0	0	0	0	0	0	0	0	false	0	0	CONF	
17839																								0	0	304	5000	0	10000	true	0	0	0	0	296	0	0	0	8	6579	3	0	0	5000	0	0	0	true	22	0	CONF	
17950																								0	0	30	6054	0	9730	true	0	0	0	0	0	0	0	0	30	539	1	0	0	3200	476	0	0	false	0	0	CONF	
18050																								1201	0	37	0	0	4429	true	0	0	0	1201	37	0	0	0	0	2418	2	0	0	372	4057	0	0	true	0	0	CONF	
18135																								0	0	0	6506	0	11179	false	0	0	0	0	0	0	0	0	0	477	0	0	0	4673	0	0	0	true	8047	0	CONF	
18368																								0	0	0	4967	0	49778	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44811	0	0	false	0	0	CONF	
18377																								0	0	0	1975	0	1975	false	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	false	0	0	CONF	
18827																								0	0	0	0	0	757	false	0	0	0	0	0	0	0	0	0	2318	1	0	0	0	0	0	757	false	0	0	CONF	
18836																								0	0	69	2300	0	6456	false	0	0	0	0	0	0	69	0	0	2096	1	0	0	1300	2856	0	0	false	0	0	CONF	
18854																								0	0	1	0	0	0	false	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	false	0	0	CONF	
18957																								0	0	25	0	0	4032	false	0	0	0	0	0	0	0	0	25	348	0	0	0	633	3399	0	0	false	0	0	CONF	
19356																								0	0	175	0	0	0	true	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	false	0	0	CONF	
19730																								10945	0	413	26700	1059	58449	true	0	0	0	9886	0	0	413	0	0	46383	4	1059	0	0	31749	0	0	true	0	0	CONF	
19936																								0	0	200	280	0	280	false	0	0	0	0	0	0	2	0	198	2045	2	0	0	0	0	0	0	false	0	0	CONF	
19972																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
20053																								0	0	0	4600	0	5778	true	0	0	0	0	0	0	0	0	0	274	0	0	0	1000	178	0	0	false	0	0	CONF	
20147																								0	0	0	0	0	2081	false	0	0	0	0	0	0	0	0	0	885	6	0	0	0	381	0	1700	false	0	0	CONF	
20259																								0	0	348	0	0	0	false	0	0	0	0	0	0	253	0	95	502	0	0	0	0	0	0	0	false	0	0	CONF	
20370																								0	0	280	1400	0	1400	true	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
20512																								0	0	145	0	0	11500	false	0	0	0	0	0	0	0	0	145	472	0	0	0	0	11500	0	0	false	0	0	CONF	
20633																								0	0	0	1000	0	2240	true	0	0	0	0	0	0	0	0	0	4289	2	0	0	1240	0	0	0	false	0	0	CONF	
20754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	false	0	0	CONF	
20839																								0	0	0	0	0	9000	true	0	0	0	0	0	0	0	0	0	960	0	0	0	3000	6000	0	0	false	0	0	CONF	
20857																								0	0	0	618	0	3272	true	0	0	0	0	0	0	0	0	0	630	2	0	0	840	1785	0	0	false	0	29	CONF	
20866																								0	0	0	0	0	418	false	0	0	0	0	0	0	0	0	0	1371	0	0	0	418	0	0	0	false	0	0	CONF	
21256																								0	0	133	504	0	504	false	0	0	0	0	0	0	133	0	0	46	0	0	0	0	0	0	0	false	0	0	CONF	
21359																								0	0	0	0	0	387	false	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	387	false	0	0	CONF	
21630																								0	0	98	0	0	6650	false	0	0	0	0	0	0	0	0	98	1788	2	0	0	0	6650	0	0	false	0	0	CONF	
21658																								0	0	496	1000	0	2000	false	0	0	0	0	0	0	180	0	316	1265	1	0	0	0	1000	0	0	true	0	0	CONF	
22048																								0	366	227	0	0	6622	true	0	0	366	0	12	0	186	0	29	7847	4	0	0	0	5628	0	0	false	0	994	CONF	
22235																								501	0	777	0	0	10000	true	0	0	0	501	0	527	70	0	180	797	0	0	0	4000	6000	0	0	false	0	0	CONF	
22356																								0	0	0	0	0	392	true	0	0	0	0	0	0	0	0	0	2844	2	0	0	0	0	0	0	true	0	392	CONF	
22459																								0	0	0	1000	0	1859	true	0	0	0	0	0	0	0	0	0	3926	4	0	0	500	0	0	0	false	0	359	CONF	
22543																								0	11	51	0	0	0	true	0	0	11	0	0	0	51	0	0	424	0	0	0	0	0	0	0	false	0	0	CONF	
22552																								0	0	40	0	0	500	false	0	0	0	0	0	0	0	0	40	737	2	0	0	500	0	0	0	true	0	0	CONF	
22730																								0	0	0	71	0	2124	false	0	0	0	0	0	0	0	0	0	441	0	0	0	155	1898	0	0	false	0	0	CONF	
22936																								0	0	0	2000	0	13418	true	0	0	0	0	0	0	0	0	0	2906	1	0	0	9000	2405	0	13	false	0	0	CONF	
22954																								0	0	178	453	0	5587	true	0	0	0	0	0	0	178	0	0	491	1	0	0	2291	2843	0	0	false	0	0	CONF	
23036																								0	0	849	0	0	49	true	0	0	0	0	0	40	102	0	707	10304	5	0	0	0	0	0	0	true	0	49	CONF	
23045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	false	0	0	CONF	
23241																								11232	15667	152	155032	2768	271016	true	0	0	15667	8464	0	0	152	0	0	2371	1	2768	0	104718	3892	0	7374	true	0	0	CONF	
23456																								0	0	26	2400	0	4400	true	0	0	0	0	0	26	0	0	0	479	0	0	0	1400	566	0	34	true	0	0	CONF	
23504																								0	0	0	5500	0	5500	true	0	0	0	0	0	0	0	0	0	2501	2	0	0	0	0	0	0	false	0	0	CONF	
23540																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	578	0	0	0	0	0	0	0	false	0	0	CONF	
23643																								0	0	1095	48	0	475	false	0	0	0	0	250	0	368	0	477	777	1	0	0	107	320	0	0	false	0	0	CONF	
23755																								1006	0	91	5000	1006	5000	true	0	0	0	0	0	0	0	0	91	1790	1	1500	0	0	0	0	0	true	0	0	CONF	
23812																								0	0	0	9226	0	69771	true	0	0	0	0	0	0	0	0	0	18279	3	0	0	10572	49973	0	0	true	0	0	CONF	
24006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
24266																								9676	0	0	0	2288	23621	true	0	0	0	7388	0	0	0	0	0	15571	5	2288	0	0	22000	0	0	false	0	1621	CONF	
24453																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4408	2	0	0	0	0	0	0	false	0	0	CONF	
24659																								0	0	372	0	0	0	false	0	0	0	0	0	372	0	0	0	207	1	0	0	0	0	0	0	false	0	0	CONF	
24668																								591	0	370	0	150	449	true	0	0	0	441	0	0	120	0	250	675	0	150	0	0	449	0	0	false	0	0	CONF	
24855																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	378	2	0	0	0	0	0	0	false	0	0	CONF	
24949																								803	0	625	10500	0	18500	true	0	0	0	803	130	0	206	0	289	1573	2	0	0	8000	0	0	0	true	0	0	CONF	
25357																								0	0	0	1826	0	4826	false	0	0	0	0	0	0	0	0	0	89	0	0	0	2000	1000	0	0	false	0	0	CONF	
25647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1207	2	0	0	0	0	0	0	false	0	0	CONF	
25852																								1804	0	1325	9000	1715	20000	true	0	0	0	89	0	0	0	0	1325	4084	1	1715	0	2000	9000	0	0	true	0	0	CONF	
26149																								0	888	0	0	0	0	true	0	0	888	0	0	0	0	0	0	976	1	0	0	0	0	0	0	false	0	0	CONF	
26233																								429	0	2023	0	0	681	true	0	0	0	429	0	0	0	0	2023	1827	2	0	0	0	0	0	0	true	0	681	CONF	
26242																								0	0	143	5091	0	20576	true	0	0	0	0	0	0	63	0	80	3717	1	0	0	8425	7060	0	0	true	0	0	CONF	
26457																								0	0	281	0	0	0	false	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	false	0	0	CONF	
26756																								0	0	10	100	0	800	false	0	0	0	0	0	0	7	0	3	320	1	0	0	300	400	0	0	true	0	0	CONF	
26765																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	false	0	0	CONF	
26859																								0	0	1801	25000	0	28560	true	0	0	0	0	1561	0	0	0	240	396	0	0	0	0	3409	0	0	false	0	151	CONF	
26916																								2051	118	0	0	233	4000	true	0	118	0	1818	0	0	0	0	0	10429	4	233	0	2000	2000	0	0	true	0	0	CONF	
27548																								1882	0	200	4450	27	44200	true	0	0	0	1855	0	0	0	0	200	8524	2	27	0	14750	25000	0	0	true	0	0	CONF	
27614																								0	0	7	3000	0	3000	true	0	0	0	0	0	0	7	0	0	643	0	0	0	0	0	0	0	true	0	0	CONF	
27838																								0	0	0	13000	0	13000	true	0	0	0	0	0	0	0	0	0	740	1	0	0	0	0	0	0	true	0	0	CONF	
27847																								31	0	0	0	0	6683	true	0	0	0	31	0	0	0	0	0	305	0	0	0	0	6683	0	0	false	0	0	CONF	
28013																								2224	0	0	40500	0	68190	true	0	0	0	2224	0	0	0	0	0	1321	0	0	0	5000	20000	0	2690	true	0	0	CONF	
28152																								0	0	0	464	0	2669	true	0	0	0	0	0	0	0	0	0	134	0	0	0	960	1245	0	0	false	0	0	CONF	
28255																								0	0	106	5000	0	5000	true	0	0	0	0	0	0	22	0	84	710	0	0	0	0	0	0	0	true	0	0	CONF	
28349																								0	0	62	0	0	0	true	0	0	0	0	40	0	0	0	22	1186	0	0	0	0	0	0	0	false	0	0	CONF	
28406																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
28572																								117	0	160	2205	117	12928	false	0	0	0	0	154	0	0	0	6	1072	0	117	0	1818	8905	0	0	false	0	0	CONF	
28732																								116	0	0	0	0	0	false	0	0	0	116	0	0	0	0	0	1097	1	0	0	0	0	0	0	true	0	0	CONF	
