"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	
205458	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	7	37	20	0	14						14						7			0	0	0	0			0	0	3	10	0	0	0	0	
205542	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	8	0	0						0						0			0	0	0	0			3	0	0	0	0	0	0	0	
205654	0	0	0	0	0	0	0	0	0	0	0	0	51	10		0	0	0	1202	804	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			75	4	211	37	0	0	0	112	
206156	0	0	0	0	0	0	511	1182	0	0	0	0	2917	1455			0	0	3082	1844	0	0						0						0			0	0	0	0			0	0	16	13	267	0	711	0	
206567	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
206772	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	0	0	0	0	0	
206950	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	0	18	0	0	0						0						0			0	0	0	0			0	0	18	3	0	0	0	0	
207041	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	1	27	0	0	5						0						0			0	0	0	0			0	0	22	14	0	0	0	0	
207050	0	0	0	0	0	0	0	0	0	0	0	0	70	54			0	0	463	358	0	0						0						0			0	0	0	0			0	0	42	16	0	0	63	0	
207452	0	0	0	3	0	0	0	0	0	0	0	0	77	15			0	28	119	33	0	21						21						27			0	0	0	0			45	18	20	11	2	0	0	0	
207555	0	0	0	0	0	0	0	0	0	0	0	0	35	15			0	0	113	0	0	0						0						0			0	0	9	0			0	0	104	20	0	0	0	0	
207564	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	2	0	0	0	0	
207845	0	0	0	0	0	0	74	173	0	0	0	0	517	278		0	0	0	397	67	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			14	3	143	58	5	0	34	65	
207872	0	0	0	0	0	0	0	0	0	0	0	0	47	40			0	0	445	223	0	0															0	0	13	2			55	1	87	4	0	0	0	67	
207957	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	1	82	70	0	12						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
208057	0	0	0	0	0	0	0	0	0	0	0	0	24	1			0	0	239	45	0	0						0						0			0	0	129	0			3	1	61	21	1	0	0	1	
208169	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	0	40	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	5	0	0	0	0	
208244	87	0	127	9	543	0	1606	265	0	0	0	0	5404	2555		0	0	8	19829	9255	0	277		0	0		0	277		0	0		0	7		0	0	0	214	5			5	7	6153	1487	954	114	1115	447	
208329	0	0	0	0	0	0	0	0	0	0	0	0	519	0		0	0	46	1721	0	0	250		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1377	472	1	0	94	0	
208347	0	0	0	0	0	0	0	0	0	0	0	0	42	40			0	0	105	95	0	0						0						0			0	0	0	0			5	1	5	1	0	0	0	0	
208440	0	0	0	0	0	0	0	3	0	0	0	0	5	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	2	0	0	0	0	
208459	0	0	0	0	0	0	307	0	11	3	0	0	3	0			0	0	318	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
208655	0	0	0	0	0	0	0	6	0	0	0	0	21	0			0	0	23	12	0	0						0						0			0	0	0	0			0	0	11	15	0	0	0	0	
208927	0	9	0	0	0	0	0	0	4800	210	0	0	585	265		0	0	18	15902	10881	0	14		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	207	83	0	0	0	0	
208972	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	1	0	0	0	0	
209139	0	0	0	0	0	0	0	0	0	0	0	0	21	2			0	0	250	40	0	0															0	0	0	0			52	2	61	3	14	0	0	97	
209148	0	0	0	0	0	0	0	0	0	0	0	0	809	32			0	0	1053	0	0	0						0						0			0	0	0	0			0	0	1053	777	0	0	0	0	
209335	0	0	0	0	0	0	419	0	0	0	0	0	31	0			0	0	598	35	0	0						0						0			0	0	0	0			0	0	144	31	0	0	0	0	
209362	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	23	23	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
209447	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	0	244	0	0	0						0						0			0	0	0	0			0	0	154	57	0	0	90	0	
209559	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	0	26	0	0	0						0						0			0	0	0	0			0	0	3	8	1	0	23	0	
209652	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	2	221	179	0	1						0						0			0	0	0	0			0	0	38	2	0	0	2	1	
209830	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	0	77	0	0	0						0						0			0	0	0	0			0	0	77	37	0	0	0	0	
209858	0	0	0	0	0	0	0	0	0	0	0	0	11	3			0	0	32	8	0	0						0						0			0	0	0	0			0	0	24	6	2	0	0	0	
210238	2	0	0	0	0	0	0	1	0	0	0	0	214	16		0	0	1	578	85	0	0		0	0		0	0		0	0		0	1		0	0	0	0	0			14	1	376	192	3	0	101	0	
210256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	3	0	0	0	0	
210434	0	13	0	0	0	0	16	0	0	0	0	0	1626	1512	1395	117	0	0	23697	23478	0	3	23478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	88	4	9	17	2	
210443	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	0	0	0	0	0	
210452	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	0	0	0	0	0	
210555	0	0	0	1	0	0	0	0	0	0	0	0	30	4			0	0	45	0	0	0						0						0			0	0	0	0			0	0	45	25	0	0	0	0	
211114	0	0	0	0	0	0	0	0	0	0	0	0	62	29			0	0	54	0	0	0						0						0			0	0	0	0			9	3	34	27	3	0	11	0	
211338	0	0	0	0	0	0	0	0	0	0	0	0	38	11			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	27	0	0	0	0	
211543	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	10	0	0	0	3	0	
211628	0	0	0	0	2	6	0	0	0	0	0	0	95	7		0	0	0	450	111	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			9	13	245	60	5	4	33	50	
211851	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	0	0	0	0	0	
211954	0	0	0	0	0	0	0	0	0	0	0	0	51	0			0	0	130	0	0	0						0						0			0	0	0	0			55	5	20	34	12	0	55	0	
212018	0	0	0	0	0	0	0	15	0	0	0	0	31	0			0	0	78	73	0	0						0						0			0	0	0	0			0	0	5	2	14	0	0	0	
212120	0	0	0	0	0	0	0	0	0	0	0	0	62	0			0	0	211	0	0	0						0						0			0	0	0	0			0	0	193	62	0	0	18	0	
212335	0	3	0	0	0	0	0	0	0	0	0	0	21	9			0	0	20	0	0	0						0						0			0	0	0	0			0	0	4	9	0	0	16	0	
212344	0	0	0	0	0	0	0	0	0	0	0	0	124	64			0	7	298	250	0	0						0						7			0	0	0	0			11	1	37	52	0	0	0	0	
212456	0	0	0	0	0	0	0	0	0	0	0	0	9	7			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	2	0	0	0	0	
212465	0	40	0	850	0	0	0	182	1912	497	0	0	30643	21390	21390	0	0	1174	189645	149663	0	8559	149663	0	0	0	0	19364	1912	0	0	0	0	2685	497	0	0	0	25	133	0	0	0	0	6690	3595	44	53	2468	964	
212522	0	0	0	0	0	0	5	0	0	0	0	0	741	703		0	0	6	311	64	0	6		0	0		0	0		0	0		0	0		0	0	0	9	1			58	12	132	17	2	0	37	0	
213538	0	0	0	0	0	0	0	3	0	0	0	0	14	0			0	0	72	0	0	0						0						0			0	0	0	0			0	0	72	11	0	0	0	0	
213912	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	22	5	0	0															0	0	0	0			4	1	0	0	0	0	13	0	
213921	0	0	0	0	0	0	0	0	0	0	0	0	9	5			0	0	65	9	0	0						0						0			0	0	0	0			0	0	56	4	0	0	0	0	
213958	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	0						0						0			0	0	0	0			0	0	15	0	0	0	0	0	
214106	0	0	0	0	0	0	0	0	0	0	0	0	33	24			0	0	43	0	0	0						0						0			0	0	0	0			0	0	43	9	0	0	0	0	
214414	1	0	0	0	0	0	8	0	0	0	0	0	529	134		0	0	155	3138	1776	0	365		0	0		0	365		0	0		0	155		0	0	0	18	0			91	17	730	207	16	0	149	0	
214571	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	61	0	0	0						0						0			0	0	0	0			0	0	61	6	0	0	0	0	
214722	0	0	0	0	0	0	0	0	0	0	0	0	29	24			0	0	552	454	0	0															0	0	0	0			0	0	98	5	0	0	0	0	
214807	0	0	0	0	0	0	0	2000	0	0	0	0	4000	1000	1000	0	1000	0	297000	286000	0	11000	276000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214843	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	6	578	22	0	550						550						6			0	0	0	0			0	0	6	4	0	0	0	0	
215130	0	24	0	0	0	0	117	95	0	0	0	0	215	49			0	0	275	106	0	0						0						0			0	0	0	0			0	0	23	3	38	6	23	6	
215251	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	6	1	0	2	0	3	
215345	0	0	0	0	0	0	0	0	0	0	0	0	90	12			0	9	293	0	0	131						131						8			0	0	0	0			11	9	148	54	5	1	0	3	
215354	0	0	0	0	0	0	0	0	0	0	0	0	15	3			0	0	115	35	0	0						0						0			0	0	0	0			0	0	80	12	0	0	0	0	
215653	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	5	0	0	0	
215662	0	0	9	0	0	0	0	0	0	0	0	0	590	230		0	0	224	3440	2583	0	425		0	0		0	425		0	0		0	146		0	0	0	0	0			0	5	398	131	0	0	25	0	
215710	0	0	0	0	0	0	0	0	0	0	0	0	10	5		0	0	0	132	45	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	71	4	1	0	16	0	
215756	0	0	0	0	0	0	0	0	0	0	814	0	7	0			0	0	814	0	0	0						0						0			0	0	0	0			0	3	0	4	0	0	0	0	
215952	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	0	0	0	0	0	
216164	0	0	0	0	12	0	0	0	0	0	0	0	7	1			0	0	46	0	0	0						0						0			0	0	0	0			1	0	33	6	0	0	0	0	
216230	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	5	0	0	3						0						0			0	0	0	0			1	8	1	3	0	0	0	0	
216258	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
216445	0	0	0	0	0	0	38	0	0	0	0	0	0	0			0	0	63	20	0	0						0						0			0	0	0	0			5	0	0	0	0	0	0	0	
216632	0	0	0	0	0	0	0	0	0	0	0	0	40	0			0	0	54	11	0	0						0						0			0	0	0	0			0	0	39	19	21	0	4	0	
216922	0	0	0	0	0	0	3	0	0	0	0	0	107	32		0	0	1	761	445	0	3		0	0		0	0		0	0		0	0		0	0	0	0	0			54	18	162	42	14	0	94	0	
217059	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	7	31	30	0	0						0						7			0	0	0	0			0	0	1	1	0	0	0	0	
217479	60	0	0	0	0	0	0	0	0	0	0	0	45	17			0	0	236	55	0	0						0						0			0	0	0	0			0	0	121	28	0	0	0	0	
217620	0	0	0	0	0	0	0	0	0	0	0	0	13	2			0	0	36	0	0	0						0						0			0	0	0	0			20	1	16	10	0	0	0	0	
218131	0	0	0	0	0	0	0	0	0	0	0	0	72	0			0	0	152	23	0	0						0						0			0	0	0	14			32	9	97	49	0	0	0	0	
218261	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	4	7	0	0	6	0	
218757	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	2	0	0	0	0	
218775	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
218832	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
218850	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	186	46	0	15						0						0			0	0	0	0			0	0	115	26	2	0	10	0	
218878	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	67	0	0	0						0						0			0	0	0	0			40	2	27	1	0	0	0	0	
219044	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	30	0	0	0						0						0			0	0	0	0			3	0	27	3	0	0	0	0	
219259	0	0	0	0	0	0	0	0	0	0	0	0	207	1			0	56	561	84	0	57						0						0			0	0	0	0			16	10	402	138	2	0	2	0	
219343	0	0	0	0	0	14	0	56	0	0	0	0	256	72		0	0	0	1313	754	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	131	14	100	0	28	400	
219651	8	1	0	0	0	0	0	0	0	0	0	0	15	2			0	0	164	55	0	0						0						0			0	0	0	0			0	0	54	8	3	1	47	0	
219857	0	0	0	0	0	0	0	0	0	0	0	0	17	14			0	3	4	0	0	0						0						3			0	0	0	0			0	0	4	0	0	0	0	0	
220040	0	0	0	0	0	0	0	0	0	0	0	0	33	3			0	1	15	0	0	2						0						0			0	0	0	0			0	0	13	29	0	0	0	0	
220059	0	0	0	0	0	0	0	0	0	0	0	0	134	19			0	0	379	167	0	0						0						0			0	0	0	0			0	0	207	115	0	0	5	0	
220527	0	4	0	0	0	0	0	0	0	0	0	0	105	11		0	0	54	2027	1584	0	175		0	0		0	0		0	0		0	0		0	0	0	26	0			0	0	242	36	0	0	0	0	
220545	0	1	4	0	0	0	0	1	0	0	0	0	56	16		0	0	0	1252	753	0	0		0	0		0	0		0	0		0	0		0	0	0	59	0			0	0	120	26	12	0	314	2	
220554	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0	
220844	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	
221476	2	0	2	27	0	0	0	1	0	0	0	0	94	4			0	0	387	136	0	0						0						0			0	0	0	0			0	0	240	56	6	0	7	0	
221533	12	4	0	0	0	0	27	0	0	0	0	0	82	24			0	0	704	344	0	6						0						0			0	0	14	0			0	0	275	54	0	0	0	26	
221654	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	2	79	0	0	61						61						0			0	0	0	1			0	0	18	4	0	0	0	0	
222053	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	1	0	0	0	0	
222147	0	0	0	0	0	0	0	0	0	0	0	0	4420	1303		0	0	0	57528	47802	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	156	9579	2950	11	0	147	0	
222156	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	54	50	0	0						0						0			0	0	0	0			4	0	0	8	0	0	0	0	
222446	0	3	25	0	0	0	247	116	0	0	0	0	182	12		0	0	4	1141	536	0	130		0	0		0	130		0	0		0	4		0	0	0	0	0			21	2	59	23	22	0	123	0	
222558	0	0	0	0	0	0	0	0	0	0	0	0	30	26			0	0	423	39	0	180						180						0			0	0	0	0			0	0	201	4	0	0	3	0	
222754	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	9	0	0	
223005	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	0	2	0	0	0	
223238	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	32	0	0	0						0						0			0	0	0	0			6	0	26	1	0	0	0	0	
223322	0	0	0	0	0	0	0	0	0	0	0	0	44	0		0	0	0	365	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			14	0	351	44	0	0	0	0	
223331	0	20	0	0	0	0	13	0	2	0	0	0	95	8		0	0	8	738	421	0	37		0	0		0	0		0	0		0	0		0	0	0	0	0			55	6	207	53	0	0	3	0	
223452	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	12	5	0	0	0	0	
223751	0	0	0	0	0	0	0	2	0	0	0	0	44	33			0	0	12	2	0	2						0						0			0	0	0	0			0	0	6	9	0	0	2	0	
223845	0	0	0	0	0	0	0	0	0	0	0	0	8	3			0	0	28	13	0	0						0						0			0	0	0	0			9	0	6	5	0	0	0	0	
224552	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	85	0	0	63						63						0			0	0	0	0			0	0	4	4	0	0	0	18	
224637	12	0	0	0	0	0	0	0	0	0	0	0	179	164			0	0	309	284	0	0						0						0			0	0	0	0			0	0	13	15	0	0	0	0	
224655	0	0	0	0	0	0	0	0	0	0	0	0	41	0			0	0	89	0	0	0						0						0			0	0	0	0			9	1	80	40	0	0	0	0	
224749	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	4	9	0	0	2						0						0			0	0	0	0			0	0	7	1	0	0	0	0	
224954	0	0	0	0	0	0	12	0	0	0	0	0	9	0			0	0	102	69	0	0						0						0			0	0	0	0			0	0	21	9	0	0	0	0	
225054	30	0	0	0	0	0	0	0	0	0	0	0	27	0			0	17	45	3	0	0						0						0			0	0	0	0			0	0	12	10	0	0	0	0	
225157	0	0	4	0	0	0	0	0	0	0	0	0	1	0			0	0	108	93	0	0						0						0			0	0	0	0			0	0	8	1	0	0	3	0	
225166	2251	2	0	0	0	0	54	0	0	0	0	0	52	48		0	0	0	6207	3845	0	10		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	47	2	0	0	0	0	
225241	0	0	0	0	0	0	0	0	0	0	0	0	12	2			0	0	47	0	0	0						0						0			0	0	0	0			0	0	47	10	0	0	0	0	
225250	1	17	0	0	0	0	0	0	0	0	0	0	36	2			0	0	26	0	0	0						0						0			0	0	0	0			0	0	25	17	0	0	0	0	
225335	0	0	0	0	0	0	0	0	0	0	0	0	22	22		0	0	0	9	9	0	0		0	0		0	0		0	0		0	0		0	9	22	0	0			0	0	0	0	0	0	0	0	
225559	79	33	0	0	0	0	500	0	0	0	0	0	114	40		0	0	0	1193	98	0	0		0	0		0	0		0	0		0	0		0	0	0	196	27			0	0	76	14	0	0	86	158	
225773	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	45	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	45	0	
225942	0	0	0	0	0	0	0	0	0	0	0	0	23	5			0	16	7	0	0	0						0						16			0	0	0	0			0	0	7	2	0	0	0	0	
226051	0	0	0	0	0	0	149	12	0	0	0	0	217	27			0	0	1169	340	0	58						0						0			0	0	0	0			0	0	436	167	10	1	95	91	
226659	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	0	0	0	0	0	
226734	0	0	0	0	0	0	0	0	0	0	0	0	57	0			0	8	882	92	0	66						0						0			0	0	0	0			0	0	681	49	0	0	43	0	
226752	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0	
226949	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	45	29	0	0						0						0			0	0	0	0			0	0	14	1	0	0	2	0	
227151	0	0	0	0	0	3	0	0	0	0	0	0	3	0			0	0	64	0	0	10						10						0			0	0	0	0			3	0	4	0	0	0	47	0	
227179	0	0	115	0	0	9	0	0	13	1	0	0	142	100		0	0	0	508	226	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			20	5	118	27	0	0	16	0	
227357	0	0	0	0	0	0	0	1	0	0	0	0	15	6			0	0	37	16	0	0						0						0			2	0	0	0			0	0	21	8	0	0	0	0	
227405	0	0	0	0	0	0	0	0	0	0	0	0	25	25		0	0	0	1	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	1	0	0	0	0	0	
227656	57	0	0	0	0	0	0	0	0	0	0	0	27	2			0	0	208	5	0	1						0						0			0	0	0	0			0	0	77	25	0	0	57	11	
228000	0	0	0	0	0	0	0	0	0	0	0	0	82	0			0	0	199	1	0	0						0						0			0	0	0	0			0	0	198	79	3	0	0	0	
228055	3	0	0	0	0	0	0	0	0	0	0	0	53	32			0	0	60	50	0	0						0						0			0	0	0	0			0	0	7	1	20	0	0	0	
228158	0	0	0	0	0	0	0	0	0	0	0	0	75	73			0	0	247	34	0	0						0						0			0	0	0	0			1	0	176	2	0	0	36	0	
228345	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
228952	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	1	35	0	0	0						0						1			0	0	0	0			0	0	35	2	0	0	0	0	
229146	0	0	0	0	0	0	0	0	0	0	0	0	31	8			0	0	265	33	0	0						0						0			0	0	0	0			14	4	167	19	0	0	51	0	
229342	0	0	0	0	0	0	0	0	0	0	0	0	14	11			0	0	15	14	0	0						0						0			0	0	0	0			0	0	1	3	0	0	0	0	
229427	0	0	0	0	0	0	0	5	0	0	0	0	111	49		0	0	0	145	4	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	86	46	0	11	0	55	
229454	0	0	0	0	0	0	0	0	0	0	0	0	36	29			0	0	296	261	0	0						0						0			0	0	0	0			0	0	27	7	0	0	8	0	
229801	504	0	0	0	0	0	426	949	70	0	0	0	4369	1902	1902	0	0	0	12801	7158	0	0	7158	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	359	392	4156	1099	27	0	128	0	
229913	0	0	0	0	0	0	0	0	0	0	0	0	133	133	133	0	0	0	601	601	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229940	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	9	0	0	0						0						0			0	0	0	0			0	0	9	1	0	0	0	0	
229959	0	0	0	0	0	0	0	0	0	0	0	0	15	2			0	10	22	0	0	0						0						10			0	0	0	0			0	0	22	3	0	0	0	0	
230254	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	57	9	0	0						0						0			0	0	0	0			0	1	47	5	0	0	1	0	
230357	0	0	0	0	0	0	0	0	0	0	0	0	23	7			0	0	75	0	0	0						0						0			0	0	0	0			0	0	75	16	0	0	0	0	
230423	0	0	0	0	0	0	12	0	0	0	0	0	23	0			0	0	58	4	0	0						0						0			0	0	0	0			0	0	42	23	0	0	0	0	
230508	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	23	0	0	0						0						0			0	0	0	0			0	0	23	29	0	0	0	0	
230535	0	0	0	0	0	0	0	0	0	0	0	0	30	0			0	0	59	0	0	0						0						0			0	0	0	0			0	0	25	20	10	0	34	0	
230553	0	0	0	0	0	0	0	0	0	0	0	0	57	47			0	0	84	33	0	0															0	0	0	0			0	0	51	10	0	0	0	0	
230610	84	0	0	0	0	0	0	0	0	0	0	0	62	0			0	0	290	77	0	0															0	0	0	0			23	1	106	58	3	0	0	0	
230740	0	0	42	0	0	0	0	0	0	0	0	0	37	2			0	8	181	50	0	72						72						4			0	0	0	0			0	0	11	3	24	0	6	0	
230759	0	0	0	0	0	0	0	0	0	0	0	0	34	0		0	0	34	292	100	0	170		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	22	0	
231149	0	0	0	0	0	0	0	0	0	0	0	0	26	6			0	2	134	55	0	0						0						2			0	0	0	0			0	0	70	16	2	0	9	0	
231242	0	0	0	0	0	0	0	0	0	0	0	0	199	199		0	0	0	1395	1392	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	3	0	0	0	0	0	
231279	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	2	0	0	0						0						0			0	0	0	0			2	1	0	0	1	0	0	0	
231336	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
231961	0	0	0	0	0	0	0	0	0	0	0	0	56	10		0	0	0	286	14	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	272	46	0	0	0	0	
232258	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	
232548	0	0	0	0	0	0	61	0	0	0	0	0	32	1			0	0	117	0	0	0						0						0			0	0	0	4			0	0	10	26	1	0	46	0	
232744	0	0	0	0	0	0	0	0	22	112	0	0	118	0			0	0	48	0	0	0						0						0			0	0	0	0			0	1	26	5	0	0	0	0	
232847	0	0	0	0	0	0	2	0	0	0	0	0	3	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	1	3	0	0	0	0	
232856	0	0	0	0	0	0	0	0	0	0	0	0	48	39			0	0	132	50	0	0						0						0			0	0	0	0			0	0	82	9	0	0	0	0	
233022	0	0	0	0	0	0	0	0	0	0	0	0	135	1			0	1	155	64	0	0						0						0			0	0	9	0			42	2	40	128	3	0	0	0	
233031	89	71	28	0	6	0	187	0	2609	189	0	0	34881	8469	8469	0	0	3435	122332	55110	0	10912	55110	0	0	0	0	80	2609	0	0	0	0	78	189	0	1392	0	4556	613	0	0	905	700	37908	18155	3171	0	9942	0	
233246	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	34	0	0	16						0						0			0	0	0	0			0	0	16	2	0	0	2	0	
233358	0	0	0	0	0	0	0	0	0	0	0	0	32	26			0	0	34	7	0	0						0						0			0	0	0	0			0	0	27	5	1	0	0	0	
233442	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	2	0	0	0	0	
233451	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	12	0	0	0						0						0			0	0	0	0			0	0	10	3	1	0	2	0	
233527	0	0	0	0	0	0	0	0	0	0	0	0	25	3			0	0	46	6	0	0															0	0	0	0			0	0	40	22	0	0	0	0	
233554	0	0	0	0	0	0	0	0	2009	70	0	0	187	4			0	0	2634	133	0	0						0						0			0	0	0	0			0	0	489	113	0	0	3	0	
