"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
156952																																																									0	0	0									0	0	0	278	133	360	0	0	0		67	0	0	0	0	0	396	0	0	466	975	106	0	0	0						0	0	0	0	0	0	297	107	623	0	0	365	245	618	636	208	494	553	0	0	0	0	0	0	350	6	162	0	0	0	
157155																																																									0	0	0									294	156	12	87	0	44	0	0	0		0	0	0	182	0	69	0	0	0	0	0	85	0	0	0						0	0	0	0	0	0	79	23	55	156	12	323	272	0	294	245	0	265	0	0	0	19	5	0	47	12	12	0	0	0	
157379																																																									0	0	0									0	0	0	0	0	33	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	32	0	0	897	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	
157605																																																									1844	0	1010	0	0	0	0	0	0	0	0	0	0	0	855	0	2354	0	0	323	0	841	0	364	0	0	0	0	0	235	1926	0	1414	0	0	0	0	0	0	0	0	0	0	0	158	0	58	1320	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	1	0	0	0	
157650																																																									0	0	0									0	0	0	131	15	0	0	0	0		0	0	0	0	0	0	0	0	0	130	0	0	0	0	0						0	0	0	45	0	0	49	0	0	0	0	0	60	0	0	49	0	0	0	0	0	0	0	0	280	72	7	0	0	0	
157744																																																									0	0	0									367	87	0	117	0	36	0	0	0		0	0	0	113	0	335	0	0	0	54	0	68	0	0	0						0	0	0	0	0	0	295	492	40	87	0	367	0	59	34	0	53	30	0	0	0	0	0	0	202	0	6	0	0	0	
157838																																																									0	0	0	0	0	0	0	0	0	0	0	0	221	0	1734	78	508	0	0	0	0	11	0	0	42	0	0	290	0	0	229	21	0	0	0	0	0	0	0	0	0	0	0	0	78	37	0	1070	144	56	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	60	73	0	0	0	
157856																																																									0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	28	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	7	0	0	0	0	
157904																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	462	0	265	15	0	879	0	0	0						0	0	0	157	0	0	671	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	8	0	0	0	
158554																																																									0	0	0									0	0	9	5	95	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	
158741																																																									0	0	0									0	0	0	3	30	0	0	0	0		0	0	0	73	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	283	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	113	0	0	0	0	
158750																																																									0	0	0									0	0	0	22	0	46	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	34	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	
158947																																																									0	0	0									0	78	0	15	8	6	0	0	0		0	0	0	0	9	766	51	0	0	117	0	0	0	0	0						0	0	0	672	163	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	173	9	0	0	0	
158974																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1128	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	
159243																																																									0	0	0									6	0	0	0	0	26	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	165	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	106	6	164	0	0	0	
159476																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	
159636																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	0	0	512	98	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2644	77	0	65	0	0	0	0	0	0	0	0	0	0	0	59	2	0	1289	112	4	0	0	0	
159645																																																									0	0	0									0	4	0	0	0	4	0	0	0		0	0	0	0	0	0	0	0	0	21	0	0	0	0	0						0	0	0	0	0	0	192	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	70	0	0	0	
159953																																																									0	0	0									0	0	0	41	39	0	0	0	0		0	0	0	0	0	5	0	0	0	31	0	0	0	0	0						0	0	0	0	0	0	81	63	128	133	64	11	6	0	0	5	0	0	0	0	0	0	0	0	118	53	11	0	0	0	
160360																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	194	0	282	0	0	0						0	0	0	0	0	0	367	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	
160454																																																									0	0	0									0	13	0	7	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	178	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
160557																																																									0	0	0									0	0	0	10	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160614	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	0	0	0	0																						
160650																																																									0	0	0									0	0	0	211	75	182	0	0	0		254	0	0	0	0	0	0	0	0	371	0	0	0	0	40						0	0	0	37	16	0	1554	174	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	2	13	0	0	0	
160959																																																									601	53	60									0	0	0	135	0	25	0	0	0		0	0	0	0	0	0	0	0	0	181	0	10	0	0	0						0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	63	2	1	0	0	0	
161022																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	235	5734	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	310	2915	0	0	0	0	0	0	0	0	0	0	0	153	217	0	1274	449	1162	38	35	0	1237	876	0	1134	876	0	0	0	0	0	0	0	2899	1752	0	0	0	0	
161031																																																									0	0	0									0	0	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	5	0	0	0	
161107																																																									0	0	0									0	0	0	1707	0	303	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	14	0	31	470	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	
161273																																																									0	0	0									0	0	0	0	0	0	0	0	0		175	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	
161433																																																									0	0	0									0	0	0	0	315	0	0	0	0		285	242	0	55	0	0	47	0	0	116	15	0	0	0	0						0	0	0	70	0	0	517	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	53	0	0	0	0	
161527																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	1435	259	0	1546	42	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	1029	255	345	0	0	0	
161602																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	34	2793	0	0	0	0	423	0	660	0	0	0	119	0	25	1895	0	968	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1288	69	209	5	0	332	0	0	0	0	0	0	0	0	0	0	0	0	1166	166	0	0	0	0	
162337																																																									0	0	0									0	0	0	82	20	0	0	0	0		154	13	0	100	0	0	0	0	0	172	175	0	0	0	0						0	0	0	0	0	0	2887	239	0	0	0	0	0	0	0	0	0	0	0	0	0	13	32	0	1445	47	0	0	0	0	
162878																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163343																																																									0	0	0									0	0	0	175	163	0	0	0	0		0	0	139	0	0	0	0	0	0	179	692	0	0	0	0						0	0	0	6	10	0	802	326	351	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	187	37	5	0	0	0	
163370																																																									0	0	0									0	0	0	18	0	0	66	0	0		1092	0	0	0	0	0	0	0	0	0	0	137	0	0	0						0	0	0	0	0	10	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	4	0	0	0	
163549																																																									0	0	0									0	0	0	1840	0	105	0	0	0		230	0	332	0	0	0	135	0	0	301	0	245	0	0	0						0	0	0	110	0	0	1451	0	484	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	397	0	243	0	0	0	
163745																																																									0	0	0									0	0	0	109	2	0	0	0	0		386	51	0	270	220	0	0	0	0	62	116	279	0	0	0						0	0	0	0	15	0	3015	650	0	19	1001	210	0	0	0	0	0	0	0	0	0	0	0	0	339	54	7	0	0	0	
163857																																																									0	0	0									0	0	0	4	0	522	0	0	0		0	0	0	0	0	110	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	238	0	110	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	79	56	18	0	0	0	
163923																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1079	8	307	0	0	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1825	113	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	27	0	0	0	0	
164032																																																									0	0	0									0	0	0	0	0	42	0	0	0		0	0	75	17	0	0	0	0	0	17	0	86	0	0	0						0	0	0	0	0	0	2421	286	171	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	274	59	117	0	0	0	
164153																																																									0	0	0									0	0	0	0	0	14	0	0	0		5	0	28	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	13	4	0	0	0	
164331																																																									0	0	0												164	226	34	0	0	165		0	0	0	0	0	0	0	0	0	2347	966	398	0	0	0						0	0	0	0	0	0	3203	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2106	344	432	0	0	0	
164377																																																									0	0	0									0	0	0	0	4	0	0	0	0		0	0	0	0	0	0	0	0	0	30	0	0	0	0	0						0	0	0	0	0	0	654	250	78	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
164742																																																									0	0	0									0	0	0	56	62	3	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	70	0	0	0	0	0	62	0	0	56	0	0	0	0	0	0	0	0	18	0	0	0	0	0	
164854																																																									0	0	0									195	2	0	0	0	905	0	0	0		0	0	0	0	0	107	0	0	0	216	0	0	0	0	0						0	0	0	0	0	0	241	0	542	2	0	195	0	0	0	0	0	0	0	0	0	19	0	0	112	0	118	0	0	0	
164957																																																									2	0	0									0	0	0	54	0	0	0	0	0		739	0	0	0	0	0	0	0	0	306	0	687	0	0	0						0	0	0	0	0	0	307	20	106	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	56	27	30	0	0	0	
164975																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	267	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	0	0	
165039																																																									0	0	0									0	0	0	49	14	0	0	0	0		0	0	51	0	0	0	0	0	0	119	0	0	0	0	0						0	0	0	22	0	0	446	67	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	5	0	0	0	0	
165356																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	2	0	0	0	0	
165628																																																									453	22	192	0	0	0	0	0	0	0	0	0	0	0	315	26	568	0	0	0	0	39	0	0	48	0	0	0	0	268	215	0	572	0	0	0	0	0	0	0	0	0	0	0	157	239	106	4613	251	3872	0	0	0	0	0	0	0	0	0	0	0	0	169	223	0	1223	137	997	0	0	0	
165758																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165806																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323	1193	715	181	0	0	0	0	0	0	110	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	48	0	1604	104	74	0	0	0	341	643	782	341	511	700	0	0	0	24	4	0	1075	0	72	0	0	0	
166072																																																									0	0	0									5	42	67	441	431	128	13	0	53		0	0	0	0	0	0	0	0	0	28	0	100	0	0	0						0	0	0	0	0	0	1114	126	71	42	67	5	0	110	11	0	93	9	0	0	0	18	0	9	173	12	111	0	0	0	
166111																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	54	0	0	0						0	0	0	44	0	31	2735	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	150	0	0	0	
166531																																																									0	0	0									0	19	4	64	0	0	0	0	0		11	0	0	26	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	323	189	499	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	394	34	60	0	0	0	
166652																																																									0	0	0									0	22	0	53	25	335	0	0	0		200	0	99	74	0	0	0	0	0	148	0	114	0	0	0						0	0	0	376	227	194	277	82	91	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	13	28	0	0	0	
166737																																																									0	0	0									0	0	0	485	0	0	0	0	0		0	0	115	0	0	0	0	0	0	275	0	359	0	0	0						0	0	0	0	0	0	172	0	542	13	0	79	0	0	0	0	0	0	0	0	0	0	0	0	68	0	44	0	0	0	
166803																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	417	0	0	0	0	50	0	1	0	0	0	0	0	0	193	0	1600	0	0	0	0	0	0	0	0	0	0	0	162	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	1	0	0	0	
166849																																																									0	0	0									0	0	9	24	0	0	0	0	0		0	0	0	0	0	17	0	0	0	0	0	50	0	0	0						0	0	0	0	0	0	89	0	11	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	44	5	1	0	0	0	
167060																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	805	0	0	0	0	1420	0	0	0	0	0	1013	0	0	341	0	1159	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	
167453																																																									0	0	0									5	34	0	166	0	664	0	0	0		30	0	319	29	0	0	0	0	0	165	0	334	0	0	0						0	0	0	9	0	0	103	0	167	34	0	5	0	0	0	0	0	0	0	0	0	39	0	4	250	0	66	0	0	0	
167556																																																									0	0	0									0	0	2	29	0	61	0	0	0		0	0	0	0	0	0	0	0	0	71	0	50	0	0	0						0	0	0	0	0	0	72	0	31	0	2	0	0	0	56	0	0	51	0	0	0	0	0	0	110	24	20	0	0	0	
167565																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	189	42	0	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2	0	0	0	0	
167855																																																									0	0	0									0	0	0	188	0	0	0	0	0		0	0	0	0	0	0	0	0	0	120	0	0	0	0	0						0	0	0	0	0	0	0	66	38	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	49	0	0	0	0	0	
167864																																																									0	0	0									0	0	0	110	0	425	0	0	0		0	0	0	22	0	349	0	0	0	0	0	4	0	0	0						0	0	0	0	0	0	40	79	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	116	2	6	0	0	0	
168320																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	32	31	0	0	0	
168366																																																									0	0	0									0	0	0	95	237	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	3	1	0	0	0	
168441																																																									0	0	0									0	0	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	487	0	0	0						0	0	0	0	0	0	366	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	13	0	0	0	0	
168571																																																									0	0	0									0	0	0	122	86	0	0	0	0		50	0	0	0	0	0	141	0	0	889	50	0	0	0	0						0	0	0	0	0	0	1666	489	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	88	0	0	0	0	
168731																																																									0	0	0									0	0	0	220	74	3	0	0	0		0	0	0	0	0	0	0	0	0	15	0	0	0	0	0						0	0	0	0	0	0	639	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	54	53	0	0	0	
168759																																																									0	0	0									7	87	0	72	0	0	0	0	0		0	0	0	171	0	119	0	0	0	0	0	182	0	0	0						0	0	0	0	0	0	0	0	0	87	0	7	0	0	182	0	0	164	0	0	0	0	0	0	10	0	5	0	0	0	
169073																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	113	0	0	0	0	0	0	767	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169233																																																									0	0	0									0	0	0	14	22	281	0	0	0		0	0	0	0	0	0	0	0	0	10	0	607	0	0	0						0	0	0	0	0	0	214	68	50	15	4	19	0	0	0	0	0	0	0	0	0	0	0	0	154	10	413	0	0	0	
169327																																																									0	0	0									0	0	0	15	0	92	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	409	0	417	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	1	27	0	0	0	
169354																																																									0	0	0									0	0	0	19	47	165	0	0	0		0	0	0	0	0	222	0	0	0	23	0	0	0	0	0						0	0	0	0	0	0	26	0	157	6	0	539	0	0	0	0	0	0	0	0	0	0	0	0	71	0	32	0	0	0	
169569																																																									0	0	0									0	0	0	1267	0	261	367	0	280		0	0	0	0	0	0	0	0	0	581	0	15	0	0	0						0	0	0	0	0	0	0	0	265	0	0	0	0	0	99	0	0	99	0	0	0	0	0	0	26	0	0	0	0	0	
169653																																																									1463	0	1938	0	0	0	0	0	0	0	0	504	655	0	9987	874	5431	0	0	32	262	3770	152	2858	311	76	20	0	2736	476	5589	536	16016	0	0	0	0	0	0	0	0	0	0	0	513	17	67	15603	1897	20125	655	0	603	0	167	842	0	125	682	0	0	0	82	39	9	2659	168	174	0	0	0	
169756																																																									0	0	0									491	15	0	712	0	89	0	0	0		0	0	0	0	0	677	1590	0	102	3	0	11	0	0	0						0	0	0	0	0	0	1302	16	379	15	0	491	881	0	1104	304	0	985	0	0	0	0	0	0	497	4	220	0	0	0	
169859																																																									0	0	0									0	169	30	0	6	0	0	0	0		0	0	0	0	0	0	0	0	0	4	39	0	0	0	0						0	0	0	0	0	0	49	28	0	169	30	0	0	25	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	
169952																																																									0	0	0									307	0	0	256	0	293	0	0	0		0	0	74	0	0	468	0	0	0	0	0	7	0	0	0						0	0	0	0	0	0	46	0	487	0	0	307	0	0	0	0	0	0	0	0	0	10	7	0	87	0	65	0	0	0	
170051																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
170257																																																									0	0	0									0	12	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	65	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
170332																																																									0	0	0									0	0	0	7	1010	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	
170640																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	7	0	0	0	0						0	0	0	0	0	0	96	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	31	0	0	0	
170716																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	8860	2870	24809	0	0	0	0	0	0	8724	0	0	0	0	0	0	3931	1045	11215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9052	1039	6272	284	50	0	0	0	0	0	0	0	0	0	0	1529	338	874	71638	8407	13837	0	0	0	
170912																																																									0	0	0									0	0	0	32	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	4	0	0	0	0	
170976																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	25	242	0	35	0	0	0	31	0	15	28	0	14	0	0	0	0	0	0	7	0	2	0	0	0	
171133	0	0	0	264	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	20	0	56	0	0	0																						0	0	0	0	0	0	0	0	0	58	0	378												43	0	60	195	37	34																						
171227																																																									345	189	197	0	0	0	0	0	0	0	0	0	0	0	241	0	10	63	114	209	0	0	0	0	0	0	0	0	0	0	508	337	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574	615	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	9	178	0	0	0	
171348																																																									0	0	0									0	0	0	541	119	164	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	808	248	0	0	0	0	0	0	48	0	0	39	0	0	0	0	0	0	49	33	1	0	0	0	
171656																																																									0	0	0									0	0	0	169	17	0	0	0	0		0	0	0	13	0	0	0	0	0	37	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	72	0	0	0	0	
171759																																																									0	0	0									0	0	0	0	4	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	37	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	
171768																																																									0	0	0									0	15	0	179	71	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	261	0	0	0						0	0	0	0	0	0	369	0	86	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	31	0	0	0	0	
171852																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	211	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	187	32	0	0	0	
172000																																																									0	0	0									0	0	0	1697	46	0	0	0	0		0	0	2500	0	0	0	112	0	1	0	0	160	0	0	0						0	0	0	63	0	0	409	75	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
172158																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	89	156	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	
172251																																																									0	0	0									0	0	0	16	37	0	0	0	0		0	0	0	0	0	0	0	0	0	12	0	0	0	0	0						0	0	0	0	0	0	101	226	32	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	78	98	2	0	0	0	
172354																																																									0	0	0									0	0	0	172	44	234	0	0	0		0	0	0	0	0	0	0	0	0	84	0	165	0	0	0						0	0	0	0	0	0	47	0	0	38	87	0	0	0	28	0	0	22	0	0	0	0	0	0	158	0	26	0	0	0	
172363																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	32	0	250	24	0	178	0	0	0	0	0	0	11	0	0	0	0	0	
172457																																																									0	0	0												871	21	0	0	0	0		0	0	0	0	0	0	0	0	0	425	0	0	0	0	0						0	0	0	58	49	0	277	16	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	146	1	41	0	0	0	
172747																																																									0	0	0									0	0	0	885	75	768	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	16	0	48	359	77	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	25	0	0	0	
