"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
350750																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	false	0	0	
351122																							11933	0	1399	3139	8313	281005	0	0	0	3211	0	0	633	0	766	13918	2	8844	409	18000	254013	0	0	false	0	5853	
351131																							0	0	80	0	0	179	0	0	0	0	0	0	0	0	80	1745	1	0	0	0	0	0	0	false	0	179	
351207																							104	556	0	3950	104	59621	0	0	556	0	0	0	0	0	0	767	0	104	0	8467	47204	0	0	true	0	0	
351355																							0	0	55	0	0	0	0	0	0	0	0	0	0	0	55	202	0	0	0	0	0	0	0	false	0	0	
351560																							0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	1269	1	0	0	0	0	0	0	false	0	0	
351850																							0	0	241	0	0	0	0	0	0	0	193	0	48	0	0	923	0	0	0	0	0	0	0	false	0	0	
352035																							0	33	0	0	0	10000	0	0	33	0	0	0	0	0	0	473	0	0	0	0	10000	0	0	false	0	0	
352558																							2900	0	1461	0	0	0	0	0	0	2900	0	0	673	0	788	514	8	0	0	0	0	0	0	true	0	0	
352651																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	2	0	0	0	0	0	0	false	0	0	
352745																							0	0	35	0	0	2176	0	0	0	0	0	0	35	0	0	386	0	0	0	400	1776	0	0	false	0	0	
352772																							1261	0	3011	299470	1261	501982	0	0	0	0	2195	0	743	0	73	3061	1	1261	0	137984	64528	0	0	false	0	0	
352820																							0	0	0	0	0	1624	0	0	0	0	0	0	0	0	0	715	1	0	0	0	1500	68	56	false	0	0	
352857																							0	0	185	12250	0	21100	0	0	0	0	185	0	0	0	0	4024	1	0	0	7950	900	0	0	false	0	0	
353023																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
353069																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	false	0	0	
353238																							0	0	503	23	0	2113	0	0	0	0	86	0	417	0	0	2345	1	0	0	2045	45	0	0	false	0	0	
353322																							0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	487	3	0	0	0	0	0	0	false	0	0	
353359																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	1	0	0	0	0	0	0	false	0	0	
353546																							118	0	0	500	0	2000	0	0	0	118	0	0	0	0	0	773	1	0	0	1500	0	0	0	true	0	0	
353555																							2832	0	727	0	2832	11269	0	0	0	0	0	0	461	0	266	8995	1	5475	0	1269	10000	0	0	true	0	0	
353724																							0	228	0	0	0	0	0	0	228	0	0	0	0	0	0	4080	3	0	0	0	0	0	0	false	0	0	
353751																							0	0	1	584	0	6094	0	0	0	0	0	0	0	0	1	1713	1	0	0	2183	3288	0	0	false	0	39	
353957																							0	0	17	1026	0	5026	0	0	0	0	0	0	0	0	17	22	0	0	0	0	4000	0	0	false	0	0	
354057																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
354132																							0	0	0	1658	0	4158	0	0	0	0	0	0	0	0	0	1050	1	0	0	2500	0	0	0	false	0	0	
354253																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1	0	0	0	0	0	0	false	0	0	
354310																							1423	0	0	0	360	1371	0	0	0	1063	0	0	0	0	0	20754	2	360	0	0	0	0	216	true	0	1155	
354552																							0	0	93	80	0	10461	0	0	0	0	0	0	0	0	93	869	0	0	0	630	9751	0	0	false	0	0	
354851																							0	0	31	200	0	200	0	0	0	0	31	0	0	0	0	550	1	0	0	0	0	0	0	false	0	0	
354954																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	false	0	0	
355120																							0	0	403	0	0	0	0	0	0	0	0	130	200	0	73	725	0	0	0	0	0	0	0	false	0	0	
355559																							0	0	336	6788	0	12364	0	0	0	0	0	0	104	0	232	303	0	0	0	4381	1195	0	0	false	0	0	
355737																							0	0	70	0	0	0	0	0	0	0	0	0	70	0	0	253	3	0	0	0	0	0	0	false	0	0	
355746																							0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3972	3	0	0	0	0	0	0	false	0	0	
355821																							0	267	52	0	0	0	0	0	267	0	0	0	0	0	52	874	1	0	0	0	0	0	0	true	0	0	
355858																							0	0	919	2000	0	6000	0	0	0	0	0	0	0	0	919	715	1	0	0	4000	0	0	0	true	0	0	
356145																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	false	0	0	
356239																							122	0	145	0	122	2423	0	0	0	0	0	0	0	0	145	196	0	154	0	2423	0	0	0	true	0	0	
356350																							0	0	0	1000	0	7000	0	0	0	0	0	0	0	0	0	15	0	0	0	2000	4000	0	0	true	0	0	
356659																							0	0	166	0	0	0	0	0	0	0	0	0	101	0	65	107	0	0	0	0	0	0	0	false	0	0	
356752																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	false	0	0	
356930																							76	0	0	0	0	0	0	0	0	76	0	0	0	0	0	2365	1	0	0	0	0	0	0	false	0	0	
356949																							0	0	114	2000	0	2998	0	0	0	0	0	0	114	0	0	196	0	0	0	0	0	0	0	false	0	998	
357049																							0	0	181	28	0	800	0	0	0	0	4	0	177	0	0	551	2	0	0	62	710	0	0	false	0	0	
357151																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2634	1	0	0	0	0	0	0	false	0	0	
357375																							0	0	2520	0	0	22000	0	0	0	0	2177	0	253	0	90	388	0	0	0	2000	20000	0	0	false	0	0	
357432																							0	0	67	4200	0	19200	0	0	0	0	0	0	67	0	0	3201	1	0	0	0	15000	0	0	false	0	0	
357526																							0	0	30	0	0	0	0	0	0	0	0	0	0	0	30	5490	2	0	0	0	0	0	0	false	0	0	
357553																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	false	0	0	
357740																							0	0	85	0	0	0	0	0	0	0	0	0	0	85	0	192	0	0	0	0	0	0	0	false	0	0	
357777																							0	0	72	0	0	5000	0	0	0	0	0	0	0	0	72	359	0	0	0	0	5000	0	0	false	0	0	
357834																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	false	0	0	
357937																							0	0	264	0	0	0	0	0	0	0	30	0	234	0	0	3062	2	0	0	0	0	0	0	false	0	0	
358112																							0	0	144	31	0	401	0	0	0	0	0	16	3	0	125	4699	4	0	0	39	331	0	0	false	0	0	
358149																							0	0	30	0	0	95	0	0	0	0	0	0	0	0	30	36	0	0	0	0	0	0	0	false	0	95	
358233																							0	0	472	0	0	19500	0	0	0	0	0	0	472	0	0	1007	0	0	0	0	19500	0	0	false	0	0	
358448																							0	0	105	0	0	0	0	0	0	0	0	0	105	0	0	940	1	0	0	0	0	0	0	false	0	0	
358635																							0	0	3609	0	0	136246	0	0	0	0	1226	0	1088	0	1295	23049	8	0	0	40660	95240	0	346	true	0	0	
358756																							0	0	0	2000	0	2094	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	false	0	94	
359070																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	1	0	0	0	0	0	0	false	0	0	
359324																							0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	1346	3	0	0	0	0	0	0	false	0	0	
359351																							221	0	0	0	0	0	0	0	0	221	0	0	0	0	0	11	0	0	0	0	0	0	0	true	0	0	
359360																							0	0	144	0	0	0	0	0	0	0	0	0	144	0	0	206	0	0	0	0	0	0	0	false	0	0	
359548																							0	0	155	0	0	0	0	0	0	0	0	0	146	0	9	1086	1	0	0	0	0	0	0	false	0	0	
359650																							0	0	116	0	0	0	0	0	0	0	0	116	0	0	0	199	0	0	0	0	0	0	0	false	0	0	
359744																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	false	0	0	
359838																							0	0	0	1000	0	17000	0	0	0	0	0	0	0	0	0	450	0	0	0	11000	5000	0	0	false	0	0	
359847																							0	0	172	129	0	364	0	0	0	0	0	0	0	0	172	1229	1	0	0	38	197	0	0	true	0	0	
359856																							0	0	45	0	0	0	0	0	0	0	0	0	0	0	45	52	0	0	0	0	0	0	0	false	0	0	
359959																							0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	10	0	0	0	0	650	0	0	false	0	0	
360777																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
360834																							0	0	222	0	0	5000	0	0	0	0	0	0	222	0	0	3012	3	0	0	0	5000	0	0	false	0	0	
360843																							0	0	72	0	0	0	0	0	0	0	0	0	48	0	24	0	0	0	0	0	0	0	0	false	0	0	
360852																							0	2	2552	25040	0	142470	0	0	2	0	166	0	34	0	2352	4286	1	0	0	0	116160	0	0	false	0	1270	
360955																							0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
361055																							0	0	43	0	0	99000	0	0	0	0	0	0	43	0	0	28947	5	0	0	13000	86000	0	0	true	0	0	
361121																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	false	0	0	
361167																							16	229	65	104177	0	377390	0	0	229	16	0	0	49	0	16	2769	1	0	0	137042	133671	0	0	true	0	2500	
361279																							0	0	75	0	0	293	0	0	0	0	0	0	75	0	0	1344	2	0	0	23	270	0	0	false	0	0	
361354																							0	0	85	350	0	1050	0	0	0	0	0	50	35	0	0	68	0	0	0	700	0	0	0	false	0	0	
361439																							0	0	425	0	0	458	0	0	0	0	0	0	425	0	0	5237	4	0	0	0	0	0	458	true	0	0	
361457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897	0	0	0	0	0	0	0	false	0	0	
361541																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	false	0	0	
361653																							0	1	499	0	0	0	0	0	1	0	0	0	242	0	257	158	1	0	0	0	0	0	0	false	0	0	
362007																							3213	7154	1810	0	2359	88335	0	0	7154	854	0	0	38	0	1772	290	0	2359	0	27500	58695	0	2140	true	0	0	
362043																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716	1	0	0	0	0	0	0	false	0	0	
362052																							0	0	64	0	0	0	0	0	0	0	0	0	0	0	64	656	0	0	0	0	0	0	0	false	0	0	
362155																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	false	0	0	
362445	1199606	0	48348	0	1166213	4670918	0	0	0	33393	35173	8	1166213	0	151868	1235486	1524998	0	true	0	1758566	0						4670918					0	0	47760	0	588												
362463																							0	0	249	0	0	0	0	0	0	0	59	0	27	0	163	661	2	0	0	0	0	0	0	false	0	0	
362717																							12	0	50	0	12	16000	0	0	0	0	0	0	50	0	0	9694	3	12	0	14000	2000	0	0	true	0	0	
362753																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
362856																							0	0	50	0	0	0	0	0	0	0	0	0	0	0	50	166	0	0	0	0	0	0	0	false	0	0	
362940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	false	0	0	
363264																							203	0	333	16589	0	26450	0	0	0	203	0	0	83	250	0	160	3	0	0	9166	455	140	0	false	0	100	
363415																							0	0	1379	0	0	90	0	0	0	0	0	0	148	82	1149	73329	15	0	0	0	0	0	90	false	0	0	
363442																							0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	171	0	0	0	0	0	0	0	false	0	0	
363648																							0	0	11	0	0	3	0	0	0	0	0	0	11	0	0	190	0	0	0	0	0	0	0	false	0	3	
363657																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11792	3	0	0	0	0	0	0	true	0	0	
363956																							2360	0	823	0	0	896741	823	0	0	0	0	0	0	0	0	39738	1	0	2360	0	0	0	370000	false	0	526741	
364056																							268	0	133	0	0	0	0	0	0	268	0	0	133	0	0	209	3	0	0	0	0	0	0	false	0	0	
364131																							0	0	7	500	0	9033	0	0	0	0	0	0	7	0	0	3546	4	0	0	1500	7000	0	0	false	0	33	
364337																							0	0	118	1500	0	6500	0	0	0	0	0	0	118	0	0	384	0	0	0	0	5000	0	0	false	0	0	
364430																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	false	0	0	
364449																							410	0	4326	0	0	225000	0	0	0	410	0	0	655	0	3671	19492	5	0	0	0	225000	0	0	false	0	0	
364850																							0	0	0	426	0	3820	0	0	0	0	0	0	0	0	0	0	0	0	0	384	3010	0	0	false	0	0	
364971																							0	0	0	475	0	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	0	0	0	false	0	0	
365138																							10	0	144	5000	0	5000	0	0	0	10	0	0	83	0	61	3485	1	0	0	0	0	0	0	false	0	0	
365325																							4906	0	321	1118	0	227330	0	0	0	4906	0	0	0	0	321	67540	9	0	0	54936	92775	0	0	false	0	78501	
365455																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1297	3	0	0	0	0	0	0	false	0	0	
365558																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	3	0	0	0	0	0	0	false	0	0	
365651																							0	0	0	0	0	2149	0	0	0	0	0	0	0	0	0	71	0	0	0	2149	0	0	0	false	0	0	
365745																							0	0	0	211	0	7430	0	0	0	0	0	0	0	0	0	1296	3	0	0	4456	2763	0	0	false	0	0	
365848																							0	0	0	1000	0	6750	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	3500	0	0	false	0	0	
365941																							0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	932	1	0	0	0	2000	0	0	false	0	0	
365950																							0	0	85	40	0	1264	0	0	0	0	0	0	85	0	0	278	0	0	0	87	1137	0	0	false	0	0	
366078																							1281	32	671	18492	1281	70077	224	0	32	0	0	0	447	0	0	1860	2	1281	0	4346	47239	0	0	true	0	0	
366238																							0	0	2719	500	0	13280	0	0	0	0	0	0	200	0	2519	7510	2	0	0	5500	5000	0	0	true	0	2280	
366247																							0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	304	0	0	0	4000	0	0	0	false	0	0	
366359																							0	0	60	0	0	0	0	0	0	0	0	0	9	0	51	798	1	0	0	0	0	0	0	false	0	0	
366658																							0	0	29	0	0	0	0	0	0	0	0	0	29	0	0	1	0	0	0	0	0	0	0	false	0	0	
366854																							0	0	332	0	0	0	0	0	0	0	332	0	0	0	0	913	3	0	0	0	0	0	0	false	0	0	
367150																							0	0	51	0	0	5439	0	0	0	0	0	0	51	0	0	1517	2	0	0	0	5439	0	0	false	0	0	
367208																							0	0	0	0	0	50371	0	0	0	0	0	0	0	0	0	12392	4	0	0	0	50000	0	371	false	0	0	
367244																							0	0	30	327	0	1869	0	0	0	0	0	0	30	0	0	358	0	0	0	756	786	0	0	false	0	0	
367431																							0	0	578	0	0	0	0	0	0	0	0	0	93	0	485	4581	2	0	0	0	0	0	0	false	0	0	
367543																							0	0	59	205	0	17972	0	0	0	0	0	0	59	0	0	1094	0	0	0	1618	15404	0	0	false	0	745	
367552																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
367673																							414	0	61	19220	414	75272	61	0	0	0	0	0	0	0	0	2088	1	630	0	39029	17023	0	0	true	0	0	
367851																							0	0	336	4000	0	14900	0	0	0	0	0	0	336	0	0	813	0	0	0	0	10900	0	0	false	0	0	
367954																							0	45	0	0	0	0	0	0	45	0	0	0	0	0	0	599	0	0	0	0	0	0	0	false	0	0	
368054																							0	0	22	0	0	8321	0	0	0	0	0	0	0	0	22	699	0	0	0	0	8321	0	0	false	2512	0	
368111																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
368344																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	1	0	0	0	0	0	0	false	0	0	
368429																							0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	2475	5	0	0	0	5000	0	0	false	0	0	
368447																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1724	2	0	0	0	0	0	0	true	0	0	
368522																							0	0	25	0	0	5000	0	0	0	0	0	0	25	0	0	1361	1	0	0	5000	0	0	0	false	0	0	
368755																							0	0	138	0	0	0	0	0	0	0	0	0	34	0	104	126	1	0	0	0	0	0	0	false	0	0	
368933																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	0	0	0	0	false	0	0	
368951																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	false	0	0	
369257																							0	0	175	0	0	857	0	0	0	0	0	0	62	0	113	480	1	0	0	0	857	0	0	true	0	0	
369426																							0	0	0	0	0	742	0	0	0	0	0	0	0	0	0	499	1	0	0	0	742	0	0	false	0	0	
369435																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3848	2	0	0	0	0	0	0	true	0	0	
369453																							0	0	0	362	0	362	0	0	0	0	0	0	0	0	0	1182	0	0	0	0	0	0	0	false	0	0	
369659																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1138	1	0	0	0	0	0	0	true	0	0	
370020																							0	0	31	0	0	163	0	0	0	0	0	0	31	0	0	986	0	0	0	0	0	37	0	false	0	126	
370150																							0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	190	0	0	0	0	326	0	0	false	0	0	
370338																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5613	2	0	0	0	0	0	0	false	0	0	
370347																							0	0	44	750	0	10524	0	0	0	0	0	0	0	0	44	1267	1	0	0	7500	2250	0	0	false	0	24	
370646																							52	0	8	0	0	0	0	0	0	52	0	0	8	0	0	635	1	0	0	0	0	0	0	false	0	0	
370721																							0	0	0	41	0	1009	0	0	0	0	0	0	0	0	0	959	1	0	0	271	697	0	0	false	0	0	
370730																							0	0	85	0	0	0	0	0	0	0	0	0	0	0	85	395	1	0	0	0	0	0	0	true	0	0	
370758																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	false	0	0	
370833																							0	0	199	0	0	0	0	0	0	0	0	0	124	0	75	446	5	0	0	0	0	0	0	false	0	0	
370954																							0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	126	0	0	0	0	199	0	0	false	0	0	
371223																							287	0	198	0	287	0	0	0	0	0	150	0	44	0	4	271	1	287	0	0	0	0	0	false	0	0	
371232																							0	0	0	2500	0	7000	0	0	0	0	0	0	0	0	0	1192	2	0	0	3500	1000	0	0	true	0	0	
371353																							0	0	0	108	0	2984	0	0	0	0	0	0	0	0	0	1886	1	0	0	234	2642	0	0	true	4926	0	
371362																							0	0	54	0	0	0	0	0	0	0	0	0	54	0	0	361	0	0	0	0	0	0	0	false	0	0	
371559																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	3	0	0	0	0	0	0	false	0	0	
371755																							0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	398	0	0	0	0	0	0	0	false	0	0	
371849																							0	0	92	0	0	0	0	0	0	0	0	0	78	14	0	1149	0	0	0	0	0	0	0	false	0	0	
371858																							0	0	165	1500	0	3000	0	0	0	0	0	0	165	0	0	580	0	0	0	1500	0	0	0	false	0	0	
371915																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
371924																							122	0	33	0	122	7462	0	0	0	0	0	0	33	0	0	4014	2	122	0	0	7462	0	0	false	0	0	
371942																							0	0	65	0	0	0	0	0	0	0	0	0	65	0	0	123	0	0	0	0	0	0	0	false	0	0	
372109																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
372248																							0	0	153	2926	0	7223	0	0	0	0	30	0	123	0	0	19	0	0	0	1057	3240	0	0	false	0	0	
372257																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	false	0	0	
372444																							0	0	157	0	0	64	0	0	0	0	0	135	22	0	0	415	0	0	0	0	0	0	0	false	0	64	
372538																							0	0	210	0	0	854	0	0	0	0	0	0	165	0	45	1519	1	0	0	0	854	0	0	false	0	0	
372556																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0	false	0	0	
372640																							0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	false	0	464	
372855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	1	0	0	0	0	0	0	false	0	0	
373058																							0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	60	0	0	0	0	900	0	0	false	0	0	
373115																							1406	0	212	9250	463	44517	0	0	0	943	0	0	0	0	212	1061	0	754	0	22967	11381	750	0	false	0	169	
373553																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	false	0	0	
373601																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	false	0	0	
374130																							0	0	50	0	0	969	0	0	0	0	0	0	0	50	0	2927	1	0	0	0	969	0	0	false	0	0	
374149	0	0	1878	0	0	1238379	0	0	0	0	65856	6	0	0	0	0	89993	26499	true	0	1121887	0						1238379					0	0	1878	0	0												
374354																							0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	290	1	0	0	0	0	0	0	false	0	0	
374653																							0	0	229	0	0	40000	0	0	0	0	0	0	113	0	116	178	0	0	0	0	40000	0	0	true	0	0	
374774																							0	0	1543	0	0	0	0	0	0	0	473	0	502	0	568	44	0	0	0	0	0	0	0	false	0	0	
374934																							0	89	249	1000	0	3303	0	0	89	0	249	0	0	0	0	18480	5	0	0	2000	0	52	0	true	0	251	
375034																							0	0	1410	0	0	0	0	0	0	0	1410	0	0	0	0	74670	8	0	0	0	0	0	0	true	0	0	
375043																							234	0	1284	13000	234	29550	0	0	0	0	530	0	475	0	279	5408	1	234	0	3400	5750	0	0	true	0	7400	
375155																							0	0	39	0	0	0	0	0	0	0	0	39	0	0	0	15	0	0	0	0	0	0	0	false	0	0	
375409																							1745	54	0	0	995	135464	0	0	54	750	0	0	0	0	0	7417	2	1254	0	30000	105464	0	0	true	0	0	
375502																							0	0	0	4000	0	10000	0	0	0	0	0	0	0	0	0	1497	1	0	0	0	6000	0	0	true	0	0	
375566																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	false	0	0	
375650																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613	2	0	0	0	0	0	0	false	0	0	
375735																							0	306	70	10000	0	10000	0	0	306	0	0	0	70	0	0	2469	1	0	0	0	0	0	0	false	0	0	
376068																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	false	0	0	
376125																							837	0	5	0	0	1506	0	0	0	837	0	0	0	0	5	2882	3	0	0	0	0	88	1277	false	0	141	
376237																							0	23	40	0	0	4000	0	0	23	0	0	0	40	0	0	355	0	0	0	4000	0	0	0	false	0	0	
376433																							0	0	617	0	0	0	0	0	0	0	0	0	0	0	617	361	0	0	0	0	0	0	0	false	0	0	
376442																							0	0	155	500	0	5750	0	0	0	0	0	0	155	0	0	747	1	0	0	2250	3000	0	0	false	0	0	
376657																							0	0	994	0	0	0	0	0	0	0	0	0	511	483	0	109	0	0	0	0	0	0	0	false	0	0	
376947																							0	0	27	0	0	0	0	0	0	0	0	0	27	0	0	2752	2	0	0	0	0	0	0	false	0	0	
377506																							0	0	39	0	0	5000	0	0	0	0	0	0	39	0	0	591	0	0	0	0	5000	0	0	false	0	0	
377663																							0	0	0	750	0	750	0	0	0	0	0	0	0	0	0	626	2	0	0	0	0	0	0	false	0	0	
377823																							421	0	21	0	0	0	0	0	0	421	0	0	0	0	21	1086	1	0	0	0	0	0	0	false	0	0	
377850																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
377908																							167	0	0	58000	0	143481	0	0	0	167	0	0	0	0	0	760	0	0	0	5000	77284	0	0	true	0	3197	
378026																							0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	836	0	0	0	0	6000	0	0	false	0	0	
378044																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	
378110																							0	0	0	0	0	3259	0	0	0	0	0	0	0	0	0	753	2	0	0	0	3259	0	0	false	0	0	
378259																							0	0	184	0	0	137	0	0	0	0	0	0	184	0	0	452	1	0	0	0	0	0	0	false	0	137	
378549																							0	0	28	3500	0	8276	0	0	0	0	0	0	28	0	0	5412	1	0	0	3000	500	0	0	false	0	1276	
378558																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	true	0	0	
378642																							0	0	0	0	0	1150	0	0	0	0	0	0	0	0	0	1822	1	0	0	250	900	0	0	false	0	0	
378651																							0	0	0	0	0	2636	0	0	0	0	0	0	0	0	0	6505	5	0	0	0	2636	0	0	false	0	0	
378950																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	false	0	0	
379050																							0	0	145	0	0	0	0	0	0	0	0	79	0	0	66	120	0	0	0	0	0	0	0	false	0	0	
379153																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
379359																							675	0	682	0	0	3175	0	0	0	675	0	0	320	0	362	26	0	0	0	0	3000	0	0	true	1561	175	
379470																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
379573																							364	0	0	0	166	24075	0	0	0	198	0	0	0	0	0	639	0	166	0	0	24075	0	0	false	0	0	
379649																							0	0	114	0	0	0	0	0	0	0	0	33	12	0	69	455	0	0	0	0	0	0	0	true	0	0	
379920																							3086	5283	1584	0	0	2599	0	0	5283	3086	0	0	442	48	1094	33067	9	0	0	0	0	0	0	true	0	2599	
380038																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
380346																							0	0	0	1814	0	4222	0	0	0	0	0	0	0	0	0	661	1	0	0	548	1860	0	0	false	0	0	
380458																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	false	0	0	
380533																							0	256	83	0	0	0	0	0	256	0	0	0	83	0	0	705	2	0	0	0	0	0	0	false	0	0	
380654																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	false	0	0	
380841																							0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	791	1	0	0	0	0	0	0	false	0	0	
380944																							0	242	0	0	0	2819	0	0	242	0	0	0	0	0	0	2416	1	0	0	2000	675	0	0	false	0	144	
381026																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	false	0	0	
381259																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104	2	0	0	0	0	0	0	true	0	0	
381334																							616	0	284	0	0	5000	0	0	0	616	0	0	0	32	252	491	1	0	0	0	5000	0	0	false	0	0	
381343																							569	0	2497	45000	0	106533	0	0	0	569	375	214	941	0	967	996	0	0	0	11000	50508	0	0	true	0	25	
