"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1351	9	0	11	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	21	0	0	0	0	6	14	0	12														CONF			
1454	276	0	0	0	0	162	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	false	160	0	0	0	0	0	0	158	226	VISA DEBIT CARD INCOME			VISA DEBIT CARD EXPENSE										CONF			
1557	0	0	0	0	0	0	0	0	24	17	13	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	0	13				CONSULTING FEES                                                                                                                                                                                  	INSURANCE & SURETY                                                                                                                                                                               	MAINTENANCE CONTRACT                                                                                                                                                                             								CONF			
1632	127	0	63	104	18	22	0	0	0	0	0	0	0	0	0	0	0	106	4395	0	0	false	42	0	0	26	0	33	33	561	45	Travelers /AME express net revenue                                                                                                                                                               									Market Value stock option appreciation                                                                                                                                                           	Capital infusion from holding co                                                                                                                                                                 			CONF			
1669	30	0	20	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	47	0	0	0	135	24	31	229	49														CONF			
1829	0	0	0	0	0	0	0	0	141	196	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	308	0				ATM/Debit Card Network expenses                                                                                                                                                                  	PA Shares Tax                                                                                                                                                                                    									CONF			
1856	14	0	7	7	8	0	0	0	45	22	18	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	0	3	0	16				Brokered CD Fees                                                                                                                                                                                 	State Banking Assessment                                                                                                                                                                         	Accounting Fees                                                                                                                                                                                  								CONF			
2040	55	0	38	8	8	19	22	46	26	34	19	0	0	0	0	0	0	0	0	0	0	false	16	0	0	7	24	9	21	54	44	Debit card fees                                                                                                                                                                                  	Pulse ATM Network sale                                                                                                                                                                           	Miscellanous fees                                                                                                                                                                                	Advisory & Auditing                                                                                                                                                                              	ATM & Debit card expense                                                                                                                                                                         	Correspondent bank service charges                                                                                                                                                               								CONF			
2161	0	0	0	0	0	0	0	0	56	187	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	242	0	0	109	43				Deferred Compensation Plan Expense                                                                                                                                                               	Employee Death Benefit Expense                                                                                                                                                                   									CONF			
2376	225	231	234	32	54	1041	57	0	120	130	91	0	0	0	0	0	0	0	0	0	0	false	67	0	0	0	262	10	97	523	126	Joint Venture income                                                                                                                                                                             	Debit card interchange                                                                                                                                                                           		Insurance                                                                                                                                                                                        	Audit & Exams                                                                                                                                                                                    	Correspondent bank charges                                                                                                                                                                       								CONF			
2451	15	0	2	0	0	11	1	1	7	6	5		0		0		0					false	3			1	0	2	0	47	5	Mortggage Activities	Debit Card - Income	Exchange-Teller Services	Education & Meetings	Correspondent Bank Expenses	Bond and D&O Insurance								CONF			
2554	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	1	0	4	3														CONF			
2732	10	0	101	33	43	13	0	0	61	61	0	0	0	0	0	0	0	0	0	0	0	false	97	0	0	0	0	40	4	397	61	Master Charge                                                                                                                                                                                    			OCC Bank Exam                                                                                                                                                                                    	Credit Reports & Collection                                                                                                                                                                      									CONF			
2750	25	0	0	0	0	0	0	0	21	17	19	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	15	0	0	38	0				EXAM FEES                                                                                                                                                                                        	CONSULTING FEE                                                                                                                                                                                   	ACCOUNTING FEES                                                                                                                                                                                  								CONF			
2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	98	0	0	false	0	0	0	0	0	0	0	661	0										Capital Infusion                                                                                                                                                                                 	Surplus - stock option taxes                                                                                                                                                                     			CONF			
2956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	130	0														CONF			
3252	0	0	0	0	48	30	0	0	71	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	INCOME-COMM,EXCHG,FEES			ACCOUNTING AND PROFESSIONAL FEES	COMPUTER EXPENSE IN HOUSE									CONF			
3458	0	0	6	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	false	0	-8	0	0	0	0	0	15	6				COURIER SERVICE                                                                                                                                                                                  	FRANCHISE TAXES                                                                                                                                                                                  									CONF	YEAR-END TAX ADJUSTMENT                                                                                                                                                                          		
3506	806	0	366	431	0	0	0	0	547	0	0	0	0	0	0	0	0	19999	0	0	0	false	0	0	0	0	529	0	0	529	0				Profesiional fees                                                                                                                                                                                						This was for a capital cotribution from our parent compa                                                                                                                                         				CONF			
3720	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	50	108	0														CONF			
3953	135	6	38	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	0	37	13	2	46	51														CONF			
4138	84	58	80	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	72				Audit Expense                                                                                                                                                                                    										CONF			
4147	42	0	0	0	0	37	123	0	31	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	53	0	0	0	0	Cardholder Credit Card Income                                                                                                                                                                    	Miscellanous Income                                                                                                                                                                              		LAN Network Expense                                                                                                                                                                              										CONF			
4156	44	0	27	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	0	false	23	0	0	4	49	22	11	150	42												Reverse Entry Error                                                                                                                                                                              		CONF			
4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	84	33														CONF			
4437	69	0	0	89	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	70	0	0	0	0	0	0	377	0	ORIGINATION FEES - SECONDARY MARKET LOANS                                                                                                                                                        													CONF			
4839	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	238	0				Examination/audit expenses                                                                                                                                                                       										CONF			
5005	166	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	108	0	0	196	99				CONTRIBUTIONS                                                                                                                                                                                    										CONF			
5050	0	0	0	0	0	39	41	0	34	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	62	0	debit card                                                                                                                                                                                       	merchant card                                                                                                                                                                                    		merchant card                                                                                                                                                                                    										CONF			
5069	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-102	0	0	0	0	0	0	0														CONF	CPA year-end deferred tax entry		
5135	21	0	21	58	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	5	44	14	66	352	36														CONF			
5210	236	0	0	0	0	293	0	0	355	496	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	361	0	0	0	0	VISA DEBIT CARD FEE INCOME			PA SHARES TAX	PROFESSIONAL SERVICES									CONF	CORRECTION OF MISC ACCT ERROR		
5247	92	0	0	5	63	706	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	false	288	0	0	217	0	115	48	356	211	Debit Card Income                                                                                                                                                                                			ATM / Debit Card Expense                                                                                                                                                                         										CONF			
5274	62	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	116	0														CONF			
5331	0	0	0	0	0	0	0	0	122	95	144	0	0	0	0	0	0	0	0	-20	0	false	0	0	0	0	0	0	0	267	0				EXAM AND AUDIT FEES                                                                                                                                                                              	2004 BANK PORTION JOINT VENTURE OPERATING LOSS                                                                                                                                                   	YEAR TO DATE LOSS SBIC INVESTMENT                                                                                                                                                                						ADJ FOR OFF B/S ITEMS ALLOCATED TO LOAN LOSS RESERVE                                                                                                                                             		CONF			
5461	386	0	0	196	20	25	0	0	41	25	23	0	0	0	0	0	0	0	0	-180	0	false	44	0	0	66	0	13	121	126	106	Fees - Cashiers Checks and Wire Transfers                                                                                                                                                        			Outsourced Services                                                                                                                                                                              	Education and Training                                                                                                                                                                           	State Banking Asssessmnet                                                                                                                                                                        						Reclass Undisbursed Overdraft Portion of LoanReserve to                                                                                                                                          		CONF			
5751	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	44	0	0	55	0														CONF			
6039	26	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	101	27				Director's Fees                                                                                                                                                                                  										CONF			
6057	6	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	4	0	5	1	19	5	Misc Income                                                                                                                                                                                      													CONF			
6141	9	0	23	1	1	7	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	4	0	6	0	70	18	fees                                                                                                                                                                                             			other fees and commissions                                                                                                                                                                       										CONF			
6329	110	1	20	118	25	142	136	0	137	63	60	0	0	0	0	0	0	0	0	0	0	false	96	0	0	0	63	8	76	0	188	YIELD SPREAD PREMIUM	EXCHANGE		TELEPHONE	DONATIONS	SERVICE FEE ANALYSIS ETC								CONF			
6972	0	0	0	0	0	2027	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	407	423	Broker Income			Deposit Servicing										CONF			
7009	0	0	0	0	0	0	0	0	20902	822	0	0	0	0	0	0	0	6	0	0	0	true	0	0	0	0	0	0	0	0	0				Investment advisory & other service fees                                                                                                                                                         	Custody fees                                                                                                                                                                                     					See item RI-E7 below for description                                                                                                                                                             				CONF			
7045	24	0	34	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	36	0	0	7	0	10	13	0	41														CONF			
7157	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	10	24	0				ATM SWITCH FEES                                                                                                                                                                                  										CONF			
7166	0	0	0	0	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	262	0	0	370	0				HOLDING CO MANAGEMENT FEES                                                                                                                                                                       										CONF			
7456	30	0	25	12	20	26	18	11	14	12	18	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	35	14	OVERDRAFT CHARGES                                                                                                                                                                                	REGULAR SERVICE CHARGES                                                                                                                                                                          	R.E. LOAN FEES                                                                                                                                                                                   	DUES, MEMBERSHIPS & EDUCATION                                                                                                                                                                    	PERSONALIZED CHECK EXPENSE                                                                                                                                                                       	OTHER BANKS SERVICE CHARGES                                                                                                                                                                      								CONF			
7634	0	0	0	0	0	21	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	21	25	EDP Income			Audit, Tax & Accounting Fees	ATM Operating Expense									CONF			
8033	0	0	42	30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	53	0				TAXES ADVALOREM                                                                                                                                                                                  										CONF			
8417	0	0	0	0	0	20429	3411	0	68842	36813	3871	0	0	0	0	0	0	-6359	0	0	0	false	0	0	0	0	0	0	0	14546	0	Other Intercompany Income	fees recvd intercompany		Intercompany Allocated Expenses	Affiliate Related Expenses	Consultant Fees				Purchase Accounting Adjustment				CONF			
8462	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	22	28														CONF			
8631	27	0	51	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	34	0	0	55	0				Correspondent Bank Charges                                                                                                                                                                       	Audit and Examinations                                                                                                                                                                           									CONF			
9357	0	0	0	0	0	167	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Special Services Fees                                                                                                                                                                            	Income & Fees from Customer Owned ATMs                                                                                                                                                           												CONF			
9553	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
9807	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
9955	0	0	30	0	0	498			41				0		0		0					false	0			0	0	0	0	134	0	KWMI - Gross Income                                                                                                                                                                              			KWMI - Expenses                                                                                                                                                                                  										CONF			
10157	14	0	0	67	16	8	0	0	24	39	14	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	5	0	59	13	Miscellaneous Income                                                                                                                                                                             			Exam Assessment                                                                                                                                                                                  	Consultant Expense                                                                                                                                                                               	Subscriptions & Memberships                                                                                                                                                                      								CONF			
10250	155	0	33	31	19	13	216	0	41	75	28	0	0	0	0	0	0	0	0	0	0	false	78	0	0	22	4	26	13	32	120	Merchant Credit Cards                                                                                                                                                                            	Mortgage Origination Fees                                                                                                                                                                        		Education                                                                                                                                                                                        	Insurance, Bond, D & O, Property, VSI                                                                                                                                                            	Repossion Expenses                                                                                                                                                                               								CONF			
10849	0	0	0	0	0	0	0	0	89	82	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				SOFTWARE MAINTENANCE FEE                                                                                                                                                                         	TELEPHONE                                                                                                                                                                                        									CONF			
10858	0	0	0	0	0	0	0	0	196	232	0	0	0	0	0	0	0	0	0	-29	0	false	0	0	0	0	0	0	172	0	0				I/C FNNI Adm Overhead - FNNI	I/C IS Service Exp ETS-FNNI							Reclass reserve for unfunded commitments		CONF			
11145	63	0	34	6	8	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	32	0	0	50	146	46				Audit & Exam Fees                                                                                                                                                                                										CONF			
11640	30	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	39	0	0	29	49														CONF			
11837	0	0	0	0	0	232			116				0		0		0					false	0			0	0	0	0	0	0	Misc Inc Gain on Sale of Bank Premises			Loss on Abandonment of Bank Premises										CONF			
12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	417	140														CONF			
12058	0	0	0	0	0	0	0	0	33	117	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	0	0	0	0	0	49				Telephone                                                                                                                                                                                        	Other Bank Fees                                                                                                                                                                                  									CONF			
12142	25	0	36	6	20	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	10	0	41	21	0	92				Consulting Expense                                                                                                                                                                               										CONF			
12245	0	0	0	0	0	36	57	0	30	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	68	0	OTHER FEE INCOME                                                                                                                                                                                 	MISC INCOME                                                                                                                                                                                      		SUPPLIES                                                                                                                                                                                         										CONF			
12311	0	0	0	0	0	84829	15424	0	66827	27043	17222	0	0	0	0	0	0	63	0	-4325	-335	true	0	0	0	0	20243	0	0	0	0	Operating lease income	Check card interchange income		Operating lease expense	Data processing and outside services	Corporate overhead				Effect of liquidation of Parent Co. subsidiary on bank s		Economic reserve transfer to allowance for unfunded comm	Alloawance for automobile loans sold	CONF			
12647	0	0	0	24	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	23	0	0	0	0	0	0	73	0	commissions and fees                                                                                                                                                                             													CONF			
12656	2	0	12	3	1	1	1		10	5	9		0		0		0					false	4			1	0	3	3	3	8	CHECK CASHING FEES                                                                                                                                                                               	MISC FEE INCOME                                                                                                                                                                                  		CORRESPONDENT SERVICE CHARGES                                                                                                                                                                    	TELEPHONE EXPENSES                                                                                                                                                                               	TRAVEL EXPENSES                                                                                                                                                                                  								CONF			
12937	0	0	0	55	0	0	0	0	58	49	0	0	0	0	0	0	0	0	0	0	0	false	42	0	0	0	0	0	29	64	0				Insurance                                                                                                                                                                                        	Automated Teller Card                                                                                                                                                                            									CONF			
12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
12955	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	false	44	0	0	0	0	0	0	0	58				EXAMS & ACCOUNTING                                                                                                                                                                               										CONF			
13037	0	0	51	0	85				85	36	33		0		0		0					false	0			0	0	0	0	0	0				Collection & Repo                                                                                                                                                                                	Franchise Taxes                                                                                                                                                                                  	Other Losses                                                                                                                                                                                     								CONF			
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	499	0														CONF			
13251	7	0	7	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	0	0	3	11	8														CONF			
13457	0	0	8	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	24	0	0	0	7				Life Insurance Expense                                                                                                                                                                           	OCC Assessment                                                                                                                                                                                   									CONF			
14052	22	0	27	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	21	0	0	0	0	0	0	43	22	Secondary Market Real Estate Pricing                                                                                                                                                             													CONF			
14155	52	0	9	1	5	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	9	27	11	13	154	33				CONSULTING FEES										CONF			
14258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	243	0	0														CONF			
14409	10791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	false	0	0	0	0	0	0	24435	0	0												Transfer of reserve from RBS National Bank                                                                                                                                                       		CONF			
14454	0	0	0	0	0	0	0	0	22	102	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	31	0				Service Charge Leases                                                                                                                                                                            	Management Fees                                                                                                                                                                                  									CONF			
14650	0	0	13	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	20	19	0	0	31	23	EXCHANGE & COLLECTION                                                                                                                                                                            													CONF			
14753	15	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	0	37	0				Check Imaging                                                                                                                                                                                    	Deprecation-Furniture                                                                                                                                                                            									CONF			
14865	94	0	0	0	0	136	0	0	63	0	0	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	0	0	0	60	0	57	BEO BROKER FEE INCOME                                                                                                                                                                            			ATM EXPENSE                                                                                                                                                                                      						CAPITAL CONTRIBUTION FROM HOLDING CO.                                                                                                                                                            				CONF			
15536	115	72	28	235	68								0		0		0					false	63			80	0	85	125	608	84														CONF			
16337	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	141	0	145	415	0														CONF			
16458	69	0	85	0	0	95	0	0	75	66	76	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	200	56	Debit card interchange income                                                                                                                                                                    			Professional Fees                                                                                                                                                                                	Internet Processing Expense                                                                                                                                                                      	Debit Card Processing Expense                                                                                                                                                                    								CONF			
16551	107	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	82	0	Secondary market loan fees                                                                                                                                                                       													CONF			
16748	0	0	24	23	0	17			29	22			0		0		0					false	0			0	23	0	0	106	0	VISA DEBIT Income/Expense                                                                                                                                                                        			Consultant Fees                                                                                                                                                                                  	Accounting Fees                                                                                                                                                                                  									CONF			
16944	3	0	31	4	2	1	3	0	11	13	7	0	0	0	0	0	0	0	0	0	0	false	7	0	0	4	0	6	5	52	12	Money order sales fees                                                                                                                                                                           	Check cashing fees                                                                                                                                                                               		Examiner fees                                                                                                                                                                                    	Courier                                                                                                                                                                                          	Insurance                                                                                                                                                                                        								CONF			
16953	18	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	0	42	12				AUDIT & INCOME TAX FEES                                                                                                                                                                          										CONF			
17110	330	0	54	90	8	145			564	453	264		0		0		0					true	62			0	0	0	0	561	124	12B-1 FEES                                                                                                                                                                                       			REFERAL FEES                                                                                                                                                                                     	CONTRIBUTIONS                                                                                                                                                                                    	CUSTODIAN COSTS                                                                                                                                                                                  								CONF			
17147	174	0	74	165	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	39	392	2528	78														CONF			
17259	8	2	19	30	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	5	0	0	4	25	5	10	0	22														CONF			
17464	300	0	112	72	178	795	803	385	785	0	0	0	0	0	0	0	0	0	0	0	0	false	181	0	0	0	307	62	82	0	248	Total Mortgage Loan Orig & Proc Fees                                                                                                                                                             	Interchange Income-Card Base & Merchant                                                                                                                                                          	Merchant Discount Income                                                                                                                                                                         	Loan Loss Provision-Off Balance Sheet                                                                                                                                                            										CONF			
17549	0	0	0	0	0	958	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	263	0	Cash recovery on purchased assets                                                                                                                                                                			REO expenses                                                                                                                                                                                     										CONF			
