"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC866	RCONC867	RCONC868	
75558																																																															0	0	0									0	38	0	1000	146	57	0	0	0		189	261	4	0	0	0	70	0	0	347	0	0	0	0	0						0	0	0	0	0	0	38	0	0	91	0	0	77	0	0	0	0	0	0	0	0	255	58	32	0	0	0	0	0	0	717	88	0	0	0	0	0	0	0	
75633	0	0	0	30530	10609	115900	0	0	0	1384	0	0	0	0	25	22	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15119	65051	369	0	0	0	0	0	0	0	0	0	21	6	0	24998	3402	8	0	0	0	0	0	0	0	0	0																						27099	9751	3098	149	0	97	4541	3443	279	12691	2162	9956												5110	3822	279																							2925	12249	4538	8470	2807	1266						
75651																																																															0	0	0									0	39	71	255	30	328	0	0	0		0	0	0	0	32	0	0	0	0	0	0	9	0	0	0						0	0	0	0	0	0	39	71	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	20	0	0	0	0	95	0	79	0	17	0	0	0	0	0	0	
76050																																																															0	0	0									0	0	0	56	0	252	0	0	0		0	0	0	0	0	0	0	0	0	324	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	25	23	0	0	0	0	120	0	91	53	10	0	0	0	0	0	0	
76135																																																															7	42	0									0	0	0	735	0	507	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	166	0	260	162	0	11	0	0	0	0	0	
76153																																																															0	0	0									87	0	0	0	391	379	0	0	0		24	0	0	0	0	0	124	0	0	0	0	70	0	0	0						0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	33	0	65	0	0	0	0	0	0	0	0	
76443																																																															0	0	0									0	0	0	0	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	15	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	12	0	0	0	0	0	0	0	518	62	35	0	0	0	0	0	0	
76854																																																															333	0	44									0	0	0	132	55	51	0	0	0		0	398	0	0	0	0	0	0	0	111	0	0	0	0	0						0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	360	0	0	19	44	0	0	0	0	0	0	
77150																																																															0	0	0									0	45	450	213	0	298	0	0	0		0	0	0	0	0	0	0	0	0	0	0	242	0	0	0						0	0	0	0	0	0	45	450	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253																																																															0	0	0									0	0	0	45	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77347																																																															0	0	0												1	0	33	0	0	0		0	0	0	0	0	0	0	0	0	14	29	845	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	8	83	0	0	0	0	1379	0	165	0	0	0	0	0	0	0	0	
77374																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	163	0	251	0	0	0	0	0	0	0	0	0	0	0	0	85	25	0	0	0	0	0	0	0	0	0	0	0	0	23	0	8	256	48	9	0	0	0	0	378	22	464	139	11	0	0	0	0	0	0	
77422																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77758																																																															0	0	0	0	0	0	0	0	0	0	0	0	102	155	572	520	457	0	0	0	0	127	0	0	0	0	0	0	0	0	1058	0	883	0	0	0	0	0	0	0	0	0	0	0	21	0	0	126	170	0	0	0	0	0	0	0	0	0	0	2384	2140	0	375	24	0	0	0	0	0	0	0	101	0	15	0	694	694	0	0	0	
77851																																																															0	0	0	0	0	0	0	0	0	0	0	0	39	0	128	1066	26	0	0	0	0	139	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	20	0	0	16	0	0	0	329	90	0	464	42	4	0	0	0	0	305	0	129	50	21	0	0	0	0	0	0	
78036																																																															0	0	0									0	0	0	495	0	808	0	0	0		148	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	1	0	0	0	0	0	0	0	273	93	0	0	0	0	0	0	0	
78054																																																															45	0	257									0	0	0	1115	0	4	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	14	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78157																																																															0	0	0									0	0	0	5	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	8	0	0	0	0	54	0	48	0	0	0	0	0	0	0	0	
78241																																																															0	0	0									0	0	0	156	3	22	0	0	0		0	0	0	0	0	0	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	35	33	0	0	0	0	21	1	112	6	0	0	0	0	0	0	0	
78559																																																															0	0	0									25	17	0	170	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	0	25	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	291	0	13	0	0	0	0	0	0	
78643																																																															0	0	0									0	13	0	78	0	944	0	0	12		0	0	0	0	0	0	0	0	0	139	0	135	0	0	0						0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	9	2	0	194	3	75	0	0	0	0	0	0	271	0	14	0	0	0	0	0	0	
78858																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	
79042																																																															0	0	0									0	0	0	0	0	0	0	0	0		624	0	0	0	0	0	0	0	0	434	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	26	0	0	0	0	0	44	0	413	0	116	0	0	0	0	0	0	
79127																																																															0	0	0									0	0	0	213	0	8	5	0	119		0	0	233	0	0	335	58	0	0	106	0	32	0	0	0						0	0	0	0	0	0	0	0	684	0	0	643	0	0	643	0	0	0	4	9	0	234	0	368	0	0	0	0	578	0	724	0	0	0	0	0	0	0	0	
79145																																																															0	0	0									0	0	0	65	0	0	0	0	0		0	0	0	264	0	0	0	0	0	2240	0	194	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	26	0	0	0	0	154	0	374	0	0	0	0	0	0	0	0	
79257																																																															0	0	0									0	6	263	117	0	0	0	0	0		0	0	0	86	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	264	0	0	0	0	0	0	0	0	0	0	0	0	0	22	27	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
79855																																																															0	0	0									0	0	0	138	0	0	0	0	0		0	0	0	0	0	0	0	0	0	687	0	295	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	39	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	
80020																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	
80150																																																															0	0	0									9	167	84	63	0	0	0	0	0		0	0	0	65	24	14	0	0	0	291	9	342	0	0	0						0	0	0	7	0	0	167	84	9	129	24	0	105	21	0	0	0	0	0	0	0	142	15	1	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	
80431																																																															0	0	0									0	0	0	7	0	6	0	0	0		0	0	0	0	0	0	0	0	0	0	0	18	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	95	0	0	0	0	121	36	167	0	4	0	0	0	0	0	0	
80552																																																															15	0	0									0	0	0	155	0	18	0	0	0		184	0	0	49	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	162	20	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	
80936																																																															0	0	0									0	0	0	300	0	128	0	0	0		206	0	0	0	0	0	0	0	0	974	0	767	0	0	0						0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	18	0	0	0	0	24	0	996	0	0	0	0	0	0	0	0	
81054																																																															0	0	0									0	0	0	789	0	228	0	0	0		0	0	990	0	0	0	0	0	0	141	108	0	0	0	0						0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	65	0	58	205	134	0	0	0	0	0	
81429																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	200	0	222	0	0	0						0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	11	0	0	0	0	4	0	117	0	0	0	0	0	0	0	0	
82033																																																															0	0	0									0	0	0	0	0	91	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	35	0	11	35	0	0	0	0	0	0	0	
82257																																																															0	0	0									0	0	0	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82350																																																															0	0	0									0	54	0	84	78	7	0	0	0		0	0	0	0	0	0	0	0	0	70	0	0	0	0	0						0	0	0	0	0	0	54	0	0	0	74	0	0	59	0	0	0	0	0	0	0	41	7	26	0	0	0	0	0	1	292	0	0	0	0	0	0	0	0	
82659																																																															0	0	0									0	0	0	12	18	185	0	0	0		3	0	0	0	0	0	0	0	0	145	62	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	9	0	0	0	0	0	29	273	34	35	0	0	0	0	0	0	
83151																																																															0	0	0									0	0	0	1132	135	0	0	0	0		0	0	0	0	0	0	0	0	0	35	0	0	0	0	0						0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	42	0	0	0	0	0	0	0	69	24	0	0	0	0	0	0	0	
83236																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
83311																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	109	57	57	0	0	0	0	0	0	0	0	82	0	0	0	0	0	257	399	5	0	0	0	0	143	206	375	101	514	486	0	0	0	0	0	
83357																																																															0	0	0									0	0	0	24	0	0	0	0	0		0	0	0	0	0	0	0	0	0	4	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	
83450																																																															402	0	13	0	0	0	0	0	0	0	0	335	246	0	464	0	2017	0	0	0	0	48	0	526	0	0	2043	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	134	0	221	246	0	335	0	0	112	0	0	96	0	0	0	0	0	0	363	0	59	0	0	0	0	175	65	145	0	25	0	0	0	0	0	0	
83638	0	0	0	664	0	8643	0	0	7078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	49	0	0	0	0	0	0	0	0	0	0	0																						1130	0	0	0	0	0	0	0	137	356	200	6431												0	0	0																							0	0	0	0	0	0						
83834																																																															0	0	0									0	0	0	158	0	0	0	0	0		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	130	0	0	0	0	0	0	0	0	81	58	0	0	0	0	0	0	0	
83852																																																															0	0	0									33	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	
83955																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	80	0	0	0	0	156	0	375	0	0	0	0	0	0	0	0	
84046																																																															0	0	0									0	14	0	895	0	513	0	0	0		369	0	0	0	0	0	0	0	0	24	0	0	0	0	0						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84055																																																															0	0	0									0	0	0	149	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	39	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84251																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84345																																																															0	0	0									0	0	0	730	0	1390	0	0	0		0	0	314	0	0	0	0	0	0	49	0	577	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	0	0	0	0	62	0	167	0	0	0	0	0	0	0	0	
84541																																																															0	0	0									77	544	0	233	0	332	0	0	0		38	0	0	617	0	466	195	0	128	104	0	1055	0	0	0						0	0	0	0	0	0	544	0	77	0	0	0	0	0	0	0	0	0	5	37	0	308	111	60	0	0	0	0	89	42	419	0	74	0	0	0	0	0	0	
84804																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	
85043																																																															0	0	0									68	109	0	0	0	0	0	0	0		0	0	0	0	58	0	0	0	0	84	0	0	0	0	0						0	0	0	0	0	0	109	0	68	28	0	68	25	0	61	0	0	0	0	0	0	210	13	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	
85052																																																															0	0	0												0	12	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85258																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	
85454																																																															0	0	0									0	22	26	22	5	0	0	0	0		0	0	0	0	0	0	0	0	0	39	0	80	0	0	0						0	0	0	0	0	0	22	26	0	0	0	0	0	0	0	0	0	0	0	0	0	90	10	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	
85856																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85931																																																															0	0	0									0	0	0	52	0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	28	0	0	0	0	0	367	0	218	175	0	0	0	0	0	0	0	
86349																																																															0	0	0									0	0	0	155	0	8	0	0	0		23	0	0	0	0	0	0	0	0	74	0	253	0	0	0						0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	182	0	85	0	0	0	0	303	39	631	0	0	0	0	0	0	0	0	
86358																																																															0	0	0									87	35	20	17	184	127	0	0	0		0	0	0	0	0	50	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	35	20	87	0	0	0	0	0	0	0	0	0	0	0	0	25	5	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	
86527																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	38	0	0	0	0	0	0	0	570	228	155	2989	0	0	0	0	0	0	0	0	0	0	0	111	69	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	12	254	0	0	0	0	325	0	1263	119	127	21	0	0	0	0	0	
86554																																																															0	0	0									0	0	0	67	8	0	0	0	446		0	0	0	0	0	0	0	0	0	57	0	631	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	26	0	0	0	0	204	0	46	0	0	0	0	0	0	0	0	
87047																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	536	247	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87159																																																															0	0	0									0	0	0	178	8	66	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	155	0	0	0	0	0	0	91	0	191	0	0	0	0	0	0	0	0	
87234																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	10	0	0	0	0	0	0	0	820	11	0	0	0	0	0	0	0	
87476																																																															0	0	0									0	0	0	0	0	1671	0	0	0		0	0	0	0	0	0	0	0	0	668	406	0	0	0	0						0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	287	0	0	0	0	0	98	0	539	1309	0	0	0	0	0	0	0	
87533																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	192	43	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	298	0	0	0	0	0	0	0	0	
88240																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	12	0	0	0	0	0						0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88259																																																															0	0	0									0	0	0	0	0	69	0	0	218		135	0	0	0	0	0	0	0	0	0	0	149	0	0	0						0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88352																																																															0	0	0									0	0	0	106	10	47	0	0	0		0	0	0	0	21	0	0	0	0	68	0	0	0	0	0						0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	63	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	
88455																																																															0	0	0									0	3	130	31	0	39	0	0	0		0	0	0	249	217	17	0	0	0	136	0	60	0	0	0						0	0	0	0	0	0	11	130	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	19	0	0	0	0	157	0	297	0	0	18	0	0	0	0	0	
88530																																																															0	0	0									0	0	0	32	18	40	0	0	0		593	0	6	0	0	0	0	0	774	7	1069	0	0	0	0						0	0	0	0	0	0	0	0	0	0	1051	0	0	851	0	0	0	0	8	0	0	61	4	27	0	0	0	0	750	0	448	55	0	0	0	0	0	0	0	
88950																																																															0	0	0									0	269	0	24	12	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	2	4	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	
89032																																																															0	0	0									0	0	0	12	0	59	0	0	0		0	0	7	0	0	0	0	0	0	64	0	11	0	0	0						0	0	0	0	0	0	68	0	0	0	0	12	0	0	10	0	0	0	0	0	0	142	0	55	0	0	0	0	165	0	44	0	0	0	0	0	0	0	0	
89135																																																															0	0	0									0	0	0	111	7	4	0	0	0		0	0	182	160	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	117	0	662	0	19	0	0	0	0	0	0	
89162																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89452																																																															0	0	0									0	0	0	48	0	267	0	0	0		221	0	180	0	0	206	0	0	0	11	0	676	0	0	0						0	0	0	23	0	39	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	55	6	36	0	0	0	0	45	4	293	0	0	0	0	0	0	0	0	
89751																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	15	81	0	0	0	0	1103	0	0	297	0	0	425	0	0	1238	198	1769	0	0	0	0	0	0	0	0	0	0	0	87	0	361	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	16	0	78	0	0	0	0	94	50	3171	0	174	0	0	0	0	0	0	
89854																																																															143	0	41									0	46	0	534	43	989	0	0	49		0	0	0	0	0	0	0	0	0	58	0	0	0	0	0						0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	23	0	0	0	0	192	0	471	0	0	0	0	0	0	0	0	
89957																																																															0	0	0									0	0	0	148	0	31	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	5	12	0	0	0	0	58	0	125	76	0	0	0	0	0	0	0	
90047																																																															0	0	0									3	0	0	78	10	326	0	0	0		0	0	0	0	0	158	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	3	0	0	71	0	0	60	0	0	0	0	0	0	12	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90234																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	8	0	0	0	0	0	0	0	0	
90328																																																															0	0	0									0	0	0	37	8	583	0	0	0		145	0	94	311	0	0	0	0	0	175	0	224	0	0	0						0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	205	30	1	0	0	0	0	144	16	1577	254	35	189	0	0	0	0	0	
90337																																																															0	0	0									0	0	0	2261	799	1124	0	0	0		173	4	0	0	0	0	212	0	0	2136	2239	896	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	100	0	0	0	0	0	0	0	1676	114	21	0	0	0	0	0	0	
90403																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	3078	0	2434	0	0	1045	0	0	0	0	0	0	0	0	0	0	1925	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	57	138	0	5	0	0	0	0	0	0	0	0	0	14	0	0	85	0	3	0	0	0	0	0	0	326	0	0	0	14	0	0	0	0	
90467																																																															0	0	0									0	0	0	23	0	0	0	0	0		0	0	0	60	33	0	0	0	0	0	241	0	0	0	0						0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	
90645																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	1	20	0	1	19	0	0	0	0	0	0	0	13	20	0	0	0	0	0	185	0	163	0	17	0	0	0	0	0	0	
90739																																																															0	0	0									0	0	0	3	4	39	0	0	0		0	0	0	13	0	2	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	87	3	49	0	0	0	0	0	0	0	0	0	0	0	0	98	5	92	0	0	0	0	7	0	132	0	0	0	0	0	0	0	0	
91147																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	51	0	7	0	0	0	0	0	0	0	0	
91156																																																															0	0	2									0	0	0	151	58	69	0	0	14		145	0	0	65	0	282	0	0	0	236	81	0	0	0	0						0	0	0	0	0	0	0	0	0	146	81	0	110	69	0	0	0	0	5	5	0	197	39	27	0	0	0	0	9	14	55	0	2780	0	0	0	0	0	0	
