"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
205654																																																																																																																																																																																											57105	0	0	8994	92473	1411381	0	14087	0	122753	1397035	0	0	0	0	137478	2395	0	18623	76531	0	0	14087	14087	36250	123373	303707	48116	962761	881	0	0.0883	0.1183	0.1062	0	0	0	123391	14087	-638	16	0	0	0	0	0	0	0	0	0	0	0	0	0	
206156																																																																																																																																																																																											7153	0	0	0	26961	170094	0	1012	0	14767	171034	0	0	0	0	15483	0	0	39	7078	0	0	1012	1012	10074	24119	20246	3678	116371	0	0	0.0846	0.1138	0.1063	0	0	0	14471	1012	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206174																																																																																																																																																																																											12175	0	0	40071	2640	217367	0	975	0	20012	219969	0	0	0	0	21762	0	0	0	8393	0	0	975	975	1975	52292	106833	6976	58417	0	0	0.0945	0.1722	0.1645	0	0	0	20787	975	-775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206772																																																																																																																																																																																											8350	0	0	0	2001	83288	0	957	0	13014	84901	0	0	0	0	13943	0	0	0	2100	0	0	930	930	668	12197	1045	623	70334	0	0	0.1533	0.1875	0.1750	0	0	0	13013	930	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206950																																																																																																																																																																																											1932	0	0	995	6085	33331	0	259	0	2833	34258	83	0	0	0	3067	0	0	0	0	0	0	259	259	658	4917	8629	1922	19361	0	0	0.081966	0.119973	0.109842	0	0	0	2808	259	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207041																																																																																																																																																																																											538	0	0	0	10036	25630	0	360	0	2749	26175	0	0	0	0	2942	0	0	0	502	0	0	198	198	300	8102	7232	1262	10348	0	0	0.1048	0.1877	0.1751	0	0	0	2744	198	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207050																																																																																																																																																																																											6678	0	0	5043	0	263746	0	3459	0	24793	263049	0	0	0	0	27734	0	0	0	0	0	0	2941	2941	5440	7404	44492	17655	209869	0	0	0.0943	0.1181	0.1056	0.0000	0.0000	0.0000	24793	2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207452																																																																																																																																																																																											3668	0	0	0	48592	157664	0	1329	0	15471	158039	0	0	0	0	16534	0	0	0	1977	0	0	1252	1252	13100	37911	32364	5178	75426	0	0	0.096698	0.164706	0.152234	0	0	0	15282	1252	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207555																																																																																																																																																																																											2545	0	0	0	30868	133872	0	1131	0	13097	132958	455	0	0	0	12689	0	0	0	1819	0	0	1131	1131	1374	31629	14234	3418	86227	0	0	0.087835	0.126045	0.114811	0	0	0	11558	1131	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207564																																																																																																																																																																																											537	0	0	0	4059	16172	0	76	0	2726	16854	0	0	0	0	2165	0	0	0	44	0	0	76	76	135	7533	953	978	7068	0	0	0.1300	0.2386	0.2302	0	0	0	2089	76	-151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207845																																																																																																																																																																																											11763	0	0	43971	103492	603146	0	5204	0	59681	605423	0	0	0	0	55129	0	0	0	0	0	0	5204	5204	7671	136845	117458	22088	336700	100	0	0.0838	0.1260	0.1141	0	0	0	49925	5204	-131	205	0	0	0	0	0	0	0	0	0	0	0	0	0	
207872																																																																																																																																																																																											7606	0	0	23514	10459	363664	0	6559	0	34731	358002	0	0	0	0	38641	0	0	2117	16235	0	0	3978	3978	35684	20021	19679	41404	294730	0	0	0.0968	0.1224	0.1098	0	0	0	34663	3978	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207957																																																																																																																																																																																											1923	0	0	0	5862	15025	0	128	0	1644	15877	0	0	0	0	1746	0	0	0	0	0	0	98	98	984	7507	594	748	6074	0	0	0.1038	0.2226	0.2102	0	0	0	1648	98	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208057																																																																																																																																																																																											7457	0	0	26118	66168	407809	0	3333	0	46674	411427	0	0	0	0	50134	0	0	1265	0	0	0	3333	3333	5101	103136	25134	6079	277898	4022	0	0.113753	0.159127	0.148548	0	0	0	46801	3333	-127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208169																																																																																																																																																																																											20633	0	0	0	24142	1354347	0	13745	0	123180	1314851	0	0	0	0	138013	0	0	5668	263234	0	0	14816	14816	8065	57124	343320	29388	959615	1330	0	0.0937	0.1081	0.0965	0	0	0	123197	14816	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208244	183498	0	0	105316	1900559	7409455	0	63276	0	678301	7408452	0	0	0	0	762178	60651	4086	14347	543592	-10551	90000	66191	156191	85353	2488526	877260	385341	3982667	11118	0	0.083220	0.143958	0.114457	0	0	0	605987	156191	-44319	16671	544262	374217	1250	0	0	0	0	0	0	0	2040	0	0	0	0	0	25272	154	801	5294460	7281746	0	0	0	0	0	4682129	0	0	0	96669	96669	0	0	0	96669	0	0	126706	0	0	0	0	0	0	68321	115177	0	0	0	94647	0	10669	-87781	2905	1703598	78802	203035	0	0	0	11118	0	0	0	516366	782141	3383622	0	0	0	0	0	580819	126706	14127	49446	5199	-24351	7174	0	0	0	7174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	839	0	0	839	0	0	0	0	0	0	0	271796	0	0	0	271796	24871	0	401	110224	2488526	878500	4358306	0	497705	439250	4358306	5295261	0	9292	9292	605987	0	0	0	0	0	0	0	0	324	183489					7409455																																																	
208347																																																																																																																																																																																											2162	0	0	3374	954	44972	0	269	0	3910	45201	0	0	0	0	4179	0	0	0	751	0	0	269	269	363	14001	7107	2579	23781	0	0	0.0865	0.1370	0.1282	0	0	0	3910	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440																																																																																																																																																																																											6559	0	0	6715	3784	76848	0	922	0	6288	76050	15	0	0	0	6959	0	0	0	0	0	0	718	718	338	18306	10648	2525	48431	0	0	0.0821	0.1216	0.1091	0	0	0	6241	718	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208459																																																																																																																																																																																											454	0	0	0	2855	49553	0	595	0	6240	48784	0	0	0	0	6807	0	0	0	371	0	0	554	554	178	6636	1030	286	42317	0	0	0.128177	0.153608	0.141107	0	0	0	6253	554	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208655																																																																																																																																																																																											3667	0	0	0	56078	194493	0	1348	0	17231	194646	0	0	0	0	17026	0	0	254	18890	0	0	1397	1397	3150	49820	14993	6016	126060	0	0	0.0808	0.1112	0.1021	0	0	0	15629	1397	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208972																																																																																																																																																																																											11482	0	0	0	14179	76715	0	271	0	11422	77515	0	0	0	0	11722	0	0	0	363	0	0	271	271	115	30468	35003	2779	11447	0	0	0.147726	0.328670	0.321071	0	0	0	11451	271	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209148																																																																																																																																																																																											7569	0	0	555	48896	233386	0	1913	0	20386	234152	229	0	0	0	20812	0	0	0	5234	0	0	1912	1912	5535	53520	30441	14548	147261	0	0	0.0816	0.1184	0.1075	0	0	0	18900	1912	-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209335																																																																																																																																																																																											15671	0	0	24170	116373	876736	0	22718	0	91833	934101	0	0	55858	0	91148	4596	0	0	78655	0	0	9280	9280	5819	153951	122389	46518	607237	1651	0	0.0885	0.1251	0.1123	0	0	0	81868	9280	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209362																																																																																																																																																																																											8938	0	0	378	0	46111	0	529	0	7326	46045	0	0	0	0	7776	0	0	0	990	0	0	450	450	1560	12873	0	467	32207	0	0	0.1591	0.2209	0.2081	0	0	0	7326	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209447																																																																																																																																																																																											1948	0	0	0	19522	58119	0	359	0	6536	59769	0	0	0	0	6925	0	0	0	0	0	0	359	359	2313	17749	16433	3296	22028	0	0	0.1099	0.2049	0.1943	0	0	0	6566	359	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209559																																																																																																																																																																																											2010	0	0	0	22884	48565	0	986	0	11857	50144	0	0	0	0	11961	0	0	0	263	0	0	353	353	331	16623	14809	2295	17410	0	0	0.2315	0.4328	0.4200	0	0	0	11608	353	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209830																																																																																																																																																																																											3159	0	0	0	18841	154538	0	1200	0	15332	153390	0	0	0	0	16601	0	0	0	0	0	0	1200	1200	1524	22373	20219	11196	111698	0	0	0.1004	0.1315	0.1220	0	0	0	15401	1200	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209858																																																																																																																																																																																											6509	0	0	0	38725	217898	0	1669	0	16005	208134	0	0	0	0	17099	0	0	781	6458	0	0	1679	1679	4065	41211	20953	6217	152354	0	0	0.0741	0.0979	0.0883	0	0	0	15420	1679	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210238																																																																																																																																																																																											16579	0	0	29644	69842	409320	0	4751	0	51001	423988	0	0	0	0	56746	0	0	669	0	0	0	4039	4039	19486	66808	44233	23336	286337	0	0	0.1244	0.1760	0.1635	0	0	0	52707	4039	-2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210256																																																																																																																																																																																											13196	0	0	11587	18404	127308	0	980	0	10998	127252	424	0	0	0	11975	0	0	0	1638	0	0	982	982	1352	29429	34513	4781	63638	0	0	0.0865	0.1366	0.1254	0	0	0	10993	982	-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210434	28857786	0	55664	891655	11912380	68930403	0	131364	0	3805155	63270837	15598	0	113837827	2193172	4908046	2919156	151669740	316611	16981021	-62162	1190240	142442	1332682	1760168	43981704	3100288	3357425	17803979	0	0	0.057007	0.116501	0.085055	0	0	0	3583264	1332682	-130468	4126683	2493592	2249600	10242612	0	0	0	0	0	0	0	0	0	0	0	40956	0	6204999	0	0	42128629	62856316	0	0	0	0	0	18412126	0	0	0	3303017	3303017	0	517626	17716	2767675	0	0	414521	0	0	0	0	7900	0	394998	28462788	0	0	1936	790984	615	98120	-192065	680545	11399317	0	24583	0	0	0	0	0	0	463401	537861	3087013	14323851	2193172	0	0	0	0	4010816	414521	90011	136199	12660	2284264	158306	0	5204	0	153102	3120	0	788	0	2332	0	0	0	0	113837827	108910116	4927711	0	0	0	0	0	0	0	0	0	0	0	0	0	5740	5740	4000	1740	0	0	8490511	0	1031547	0	7458964	0	2892843	3312156	110674284	53359163	6430160	28186052	0	10671833	3215080	28186052	42128629	129277	2654555	2783832	3583264	0	0	111750	157500	0	0	0	0	0	1226731					41094943									164360																																								
210452																																																																																																																																																																																											589	0	0	32	3092	29838	0	353	0	2479	28811	0	0	0	0	2584	0	0	0	0	0	0	273	273	121	4235	9327	983	16331	0	0	0.0806	0.1187	0.1062	0.0000	0.0000	0.0000	2311	273	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210555																																																																																																																																																																																											1394	0	0	24042	0	107850	0	1022	0	12240	108839	0	0	0	0	13117	0	0	0	2324	0	0	877	877	6067	13269	35261	2800	54275	0	0	0.112460	0.171731	0.160249	0	0	0	12240	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211114																																																																																																																																																																																											2670	0	0	500	34673	118848	0	1335	0	7874	117911	0	0	0	0	9903	0	0	0	5434	0	0	997	997	2920	30621	33934	5493	53740	0	0	0.0755	0.1247	0.1122	0	0	0	8906	997	-1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211338																																																																																																																																																																																											1865	0	0	0	11689	125723	0	1243	0	12175	126215	188	0	0	0	13312	0	0	0	0	0	0	1216	1216	12	12587	39093	5852	75185	0	0	0.095836	0.136870	0.124368	0	0	0	12096	1216	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211851																																																																																																																																																																																											2817	0	0	0	7524	61941	0	712	0	5818	61882	0	0	0	0	6493	0	0	0	0	0	0	642	642	854	8047	8349	1934	45437	0	0	0.0946	0.1266	0.1141	0	0	0	5851	642	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211954																																																																																																																																																																																											1291	0	0	0	3987	35752	0	216	0	3458	35824	0	0	0	0	3687	0	0	0	2974	0	0	216	216	1133	8395	3577	4339	22863	0	0	0.096890	0.132421	0.124663	0	0	0	3471	216	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212018																																																																																																																																																																																											8782	0	0	22939	68244	327720	0	1439	0	26783	321769	0	0	0	0	28080	0	0	231	0	0	0	1439	1439	6745	101612	112716	14487	107898	0	0	0.082809	0.152035	0.144244	0	0	0	26641	1439	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212335																																																																																																																																																																																											1483	0	0	0	9028	78948	0	689	0	9370	74876	0	0	0	0	6495	0	0	70	1341	0	0	689	689	4590	8532	11946	1793	51005	0	0	0.0817	0.1094	0.0978	0	0	0	5806	689	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212344																																																																																																																																																																																											3331	0	0	0	32750	75693	0	542	0	15874	76815	0	0	0	0	16358	0	0	0	0	0	0	542	542	1996	32401	9903	2383	32549	0	0	0.2076	0.3719	0.3596	0	0	0	15816	542	-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212465	1975509	0	84112	0	8313622	62430968	41	569312	0	4773989	61604508	70095	12100	2484778	743853	6391120	3315704	4380452	936893	19394869	-122289	697901	680686	1378628	1092573	8695966	17164933	3292517	35903268	56349	0	0.0815	0.1042	0.0817	0	0	0	5012492	1378628	-475949	606534	11272042	6469344	167088	49814	0	0	0	0	0	0	945882	2326863	0	591	3149	0	1188054	0	0	61318242	61477326	0	0	0	0	0	47576165	0	0	0	5327396	5327396	0	1328355	0	3999041	0	0	359734	1	0	0	0	0	-232553	851710	1123799	0	0	0	0	0	0	-770810	137029	6696566	31684	2219153	0	0	0	0	56349	0	33903	88794	17118219	30335249	743853	0	0	0	0	3846768	170497	69931	298793	15030	-425772	468447	0	153226	0	315221	14019	0	599	0	13420	12100	0	0	12100	2484778	2484778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232053	232053	0	0	0	232053	9697435	0	0	0	9697435	0	501772	686282	3577351	10679918	17851215	50172538	0	2135984	8925608	50172538	61318242	0	488014	488014	5012493	0	0	0	0	0	0	0	0	0	1946880					61514409									710555																																								
212522																																																																																																																																																																																											13888	0	0	0	140012	491906	0	4758	0	39575	494041	164	0	0	0	49153	0	0	4347	0	-782	0	4273	4273	7151	131339	118553	30559	246497	351	0	0.090851	0.144060	0.131537	0.000000	0.000000	0.000000	44880	4273	-4567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213538																																																																																																																																																																																											6183	0	0	9637	72152	138383	0	531	0	24651	138434	0	0	0	0	25511	0	0	0	0	0	0	531	531	13106	66368	23798	3370	36140	149	0	0.180447	0.415590	0.406940	0	0	0	24980	531	-329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213912																																																																																																																																																																																											2437	0	0	20	8640	93704	0	519	0	7000	94910	0	0	0	0	7619	0	0	0	0	0	0	525	525	953	16760	43301	5034	33356	0	0	0.074751	0.130485	0.121493	0	0	0	7094	525	-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213958																																																																																																																																																																																											1129	0	0	0	3570	58266	0	555	0	4688	53956	0	0	0	0	5204	0	0	0	0	0	0	555	555	936	10054	7561	4100	40231	0	0	0.0862	0.1130	0.1010	0	0	0	4649	555	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214414																																																																																																																																																																																											18431	0	0	0	181519	789562	0	5338	0	73487	794087	20418	0	0	0	88390	0	0	0	20365	0	15000	5513	20513	7786	183918	91351	39386	505948	285	0	0.0860	0.1467	0.1126	0	0	0	67877	20513	554	0	0	3526	0	0	0	0	0	0	0	0	0	0	0	
214722																																																																																																																																																																																											8408	0	0	0	98564	524231	0	6352	0	42555	525190	770	0	0	0	50012	0	0	0	71840	0	0	5148	5148	3771	65410	96918	28235	367983	0	0	0.085424	0.112026	0.100494	0	0	0	44864	5148	-2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214807	3550000	0	1003000	0	1426000	43932000	0	68000	0	8554000	41440000	0	0	0	7642000	8120000	9935000	809000	1000	8074000	2000	0	85000	85000	14109000	4156000	2120000	4448000	17733000	0	441000	0.1963	0.3068	0.3036	0.0000	0.0000	0.0000	8035000	85000	5000	1460000	3496000	4634000	1191000	742000	0	0	0	0	0	0	346000	410000	56000	23000	4000	0	2228000	0	0	26468100	40925000	0	0	0	0	8000	13784000	0	0	0	1947000	1947000	0	819000	0	1128000	0	3000	74000	0	0	0	0	0	0	1181000	2369000	0	0	0	0	0	0	-1000	241000	0	0	1186000	0	0	0	0	0	0	558000	1289000	2120000	9817000	5368000	0	0	0	2274000	5516000	515000	127000	426000	0	5814000	500	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4037000	0	0	0	4037000	0	2008000	220000	14109000	6983000	2340000	22898500	0	1396600	1170000	22898500	26468100	12002000	72000	12082000	8476000	0	0	10000	360000	4228000	66000	406000	0	0	3057000					38885000									7481000																																								
214843																																																																																																																																																																																											3420	0	0	0	33455	180028	0	1373	0	13800	179840	0	0	0	0	14928	0	0	0	9244	0	0	1373	1373	1819	19498	49569	8374	110256	0	0	0.075373	0.103705	0.094167	0	0	0	13555	1373	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215130																																																																																																																																																																																											23226	0	0	7969	70935	957433	0	8254	0	79064	915101	0	0	0	0	122889	0	0	0	160347	0	32200	8254	40454	2357	70505	20482	17109	875719	0	0	0.0901	0.1249	0.0838	0	0	0	82435	40454	-3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215251																																																																																																																																																																																											1089	0	0	850	7220	40496	0	422	0	5194	41168	0	0	0	0	5523	0	0	181	184	0	0	342	342	446	6679	15937	2227	17838	0	0	0.1259	0.2025	0.1900	0	0	0	5181	342	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215345																																																																																																																																																																																											6428	0	0	0	47810	233217	0	2786	0	23055	237102	0	0	0	0	24086	0	0	0	7049	0	0	2387	2387	1772	49496	17507	12021	165871	0	0	0.0920	0.1267	0.1141	0	0	0	21699	2387	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215354																																																																																																																																																																																											1665	0	0	0	13137	142697	0	1456	0	11698	145551	0	0	0	0	13274	0	0	659	3717	0	0	1456	1456	1482	14590	36116	9260	92085	0	0	0.0812	0.1123	0.1000	0	0	0	11818	1456	-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215653																																																																																																																																																																																											2170	0	0	442	1240	19528	0	293	0	2062	19604	0	0	0	0	2239	0	0	0	0	0	0	192	192	254	2639	1701	864	15212	0	0	0.1044	0.1358	0.1241	0	0	0	2047	192	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215662																																																																																																																																																																																											17485	0	0	7073	98435	671939	0	5811	0	51808	672995	49	0	0	0	56814	427	0	3723	26386	0	0	5811	5811	6731	145101	42825	41522	482327	0	0	0.075819	0.102767	0.092256	0	0	0	51003	5811	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215710																																																																																																																																																																																											17227	0	0	0	69767	432089	21	2541	0	42727	428493	0	0	0	0	43448	0	0	640	16095	0	0	2541	2562	4363	86021	189445	26315	152150	0	0	0.095956	0.159474	0.150071	0	0	0	40886	2562	-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215756																																																																																																																																																																																											30973	0	0	0	21026	434848	0	5136	0	32655	457176	0	0	0	0	30810	0	0	0	50135	0	0	4855	4855	24721	19397	48345	23968	342311	0	9133	0.0579	0.0791	0.0666	0	0	0	25955	4855	-2433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216164																																																																																																																																																																																											51293	0	0	12	0	124580	0	372	0	8986	119831	0	0	0	0	9358	0	0	0	0	0	0	372	372	1639	61031	16628	3246	45654	0	0	0.0750	0.1414	0.1358	0	0	0	8986	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216230																																																																																																																																																																																											9815	0	0	20488	14342	120490	0	1125	0	16290	123726	0	0	0	0	17266	0	0	206	5578	0	0	895	895	3057	48809	21075	1070	48755	0	0	0.1323	0.2419	0.2294	0	0	0	16371	895	-787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216445																																																																																																																																																																																											1065	0	0	15645	0	106479	0	1253	0	8698	107332	98	0	0	0	9714	0	0	0	0	0	0	1040	1040	281	19406	18755	2675	69290	0	0	0.0808	0.1132	0.1010	0	0	0	8674	1040	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216632																																																																																																																																																																																											3297	0	0	25228	25103	223783	0	1517	0	18296	215450	0	0	0	0	20128	0	0	110	15187	0	0	1517	1517	7214	30349	48696	5903	139391	0	0	0.0864	0.1134	0.1049	0	0	0	18611	1517	-315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216922																																																																																																																																																																																											131791	0	0	16123	148730	2703642	0	27928	0	281563	2567135	0	0	0	0	247048	0	0	0	191642	-4231	0	27280	27280	21427	349762	573438	87698	1722106	2468	0	0.0879	0.1132	0.1007	0	0	0	219768	27280	-1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217059																																																																																																																																																																																											6312	0	0	186	17848	150925	0	1281	0	12457	151800	0	0	0	70	13782	0	0	614	0	0	0	1281	1281	1009	24961	9815	6030	116465	290	0	0.082352	0.108447	0.098367	0	0	0	12501	1281	-44	0	0	975	0	0	0	0	0	0	0	0	0	0	0	
217620																																																																																																																																																																																											9819	0	0	0	98359	325148	0	1661	0	31793	319089	0	0	0	0	28540	0	0	26	23949	0	0	1661	1661	6828	96792	76032	10280	142392	243	0	0.0856	0.1347	0.1269	0	0	0	26879	1661	-293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218131																																																																																																																																																																																											8595	0	0	7561	41543	325212	0	3622	0	53307	318865	0	0	0	0	56645	0	0	787	30973	0	0	3329	3329	44570	14043	14199	12317	256037	0	0	0.167206	0.201202	0.189377	0	0	0	53316	3329	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218261																																																																																																																																																																																											1993	0	0	0	46556	87985	0	301	0	8982	89695	0	0	0	0	8327	0	0	0	0	0	0	301	301	1359	54055	14250	2318	17666	0	0	0.089481	0.231976	0.223590	0	0	0	8026	301	956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218757																																																																																																																																																																																											1586	0	0	1016	0	12548	0	35	0	1198	12800	0	0	0	0	1233	0	0	0	0	0	0	35	35	232	3299	1768	261	7285	0	0	0.0936	0.1397	0.1357	0	0	0	1198	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218775																																																																																																																																																																																											1769	0	0	0	4477	58261	0	189	0	3083	53988	0	0	0	0	3353	0	0	0	0	0	0	189	189	1806	5203	38042	1251	13522	0	0	0.0586	0.0998	0.0942	0	0	0	3164	189	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218850																																																																																																																																																																																											1020	0	0	0	2281	22890	0	252	0	2416	22858	0	0	0	0	2626	0	0	0	0	0	0	221	221	98	4763	3099	914	15170	0	0	0.1052	0.1488	0.1363	0	0	0	2405	221	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218878																																																																																																																																																																																											3034	0	0	0	21196	185185	0	950	0	19405	181462	0	0	0	0	20497	0	0	23	5652	0	0	994	994	2511	23563	53960	7690	106231	483	0	0.107496	0.143465	0.136508	0	0	0	19503	994	-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219044																																																																																																																																																																																											945	0	0	0	3272	21103	0	244	0	2796	20481	0	0	0	0	3027	0	0	0	0	0	0	145	145	139	3686	5049	339	12616	0	0	0.1407	0.1918	0.1826	0	0	0	2882	145	-86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219138																																																																																																																																																																																											1710	0	0	5251	164	35606	0	1873	0	3558	38652	0	0	0	0	3554	0	0	0	0	0	0	346	346	333	8234	4993	1501	23569	0	0	0.0838	0.1357	0.1225	0	0	0	3208	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219259																																																																																																																																																																																											5250	0	0	250	37302	137937	0	1238	0	13207	140129	0	0	0	0	15192	0	0	1667	0	0	0	1238	1238	7726	41306	0	3748	90890	0	0	0.099580	0.152963	0.140498	0	0	0	13954	1238	-747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
