"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
1351																																																																																																																																																																																			1732	0	0	28297	4071	89766	0	352	0	12319	89093	0	0	0	0	12626	0	0	187	0	0	0	352	352	500	35911	11955	2635	41681	0	0	0.1378	0.2298	0.2234	0.0000	0.0000	0.0000	12274	352	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54935	89093	
1454																																																																																																																																																																																			15856	0	0	0	105236	285857	0	852	0	27648	279199	0	0	0	0	27900	0	0	0	0	0	0	852	852	19355	123438	34891	5956	108425	1366	0	0.0969	0.1816	0.1760	0.0000	0.0000	0.0000	27048	852	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153643	279047	
1557																																																																																																																																																																																			1234	0	0	2032	8491	34686	0	332	0	5625	35132	0	0	0	0	5845	0	0	45	723	0	0	275	275	1205	13097	3186	907	17444	0	0	0.1585	0.2661	0.2536	0.0000	0.0000	0.0000	5570	275	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	21985	35132	
1632																																																																																																																																																																																			5487	0	0	0	34450	205050	0	2225	0	16269	199779	0	0	0	0	18010	0	0	419	16777	0	0	2092	2092	1683	41878	30854	8251	132289	0	0	0.0797	0.1076	0.0951	0.0000	0.0000	0.0000	15918	2092	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	167318	199779	
1669																																																																																																																																																																																			12710	0	0	105436	45405	240610	0	949	0	37349	244042	0	0	0	0	35587	0	0	0	0	0	0	940	940	27717	142169	35768	1716	33051	0	0	0.1434	0.4484	0.4366	0.0000	0.0000	0.0000	34647	940	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	79360	241637	
1829																																																																																																																																																																																			10424	0	0	0	106930	254326	547	1770	0	33468	250901	0	0	0	0	34846	0	0	138	6941	0	0	1770	2317	23128	82441	48862	5928	100789	0	0	0.1296	0.2397	0.2237	0.0000	0.0000	0.0000	32529	2317	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145389	250901	
1856																																																																																																																																																																																			997	0	0	0	2905	9078	0	111	0	738	9161	0	0	0	0	776	0	0	0	35	0	0	57	57	604	4246	1269	459	3041	0	0	0.0785	0.1729	0.1602	0.0000	0.0000	0.0000	719	57	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	4489	9161	
2040																																																																																																																																																																																			2839	0	0	314	19845	128833	0	1126	0	12427	129098	0	0	0	0	13319	0	0	0	0	0	0	1126	1126	1844	27108	30501	4403	70149	0	0	0.0944	0.1459	0.1336	0.0000	0.0000	0.0000	12193	1126	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91265	129098	
2161																																																																																																																																																																																			11099	0	0	719	23544	99064	0	505	0	8482	99094	0	0	0	0	8831	0	0	0	0	0	0	505	505	2534	43940	23086	1807	29772	0	0	0.0840	0.1763	0.1662	0.0000	0.0000	0.0000	8326	505	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50103	99094	
2376																																																																																																																																																																																			3717	0	0	8984	335542	734397	0	5096	0	92647	713859	0	0	0	0	97201	0	0	0	0	0	0	3604	3604	64637	256047	366385	13356	53930	0	0	0.1311	0.3389	0.3263	0.0000	0.0000	0.0000	93597	3604	-1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	1492	286840	713859	
2451																																																																																																																																																																																			110	0	0	407	559	11853	0	117	0	959	11877	12	0	0	0	1069	0	0	0	0	0	0	117	117	40	1511	2809	438	7600	0	0	0.0802	0.1148	0.1023	0.0000	0.0000	0.0000	952	117	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9309	11877	
2554																																																																																																																																																																																			898	0	0	14	1464	6315	0	37	0	636	6353	0	0	0	0	730	0	0	0	0	0	0	37	37	5	2433	264	220	3707	0	0	0.1091	0.1687	0.1602	0.0000	0.0000	0.0000	693	37	-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4326	6353	
2732																																																																																																																																																																																			18584	0	0	0	72351	399782	0	2394	0	47180	399700	0	0	0	0	47066	0	0	0	0	0	0	2394	2394	6148	92033	61579	8767	239484	0	0	0.1122	0.1617	0.1535	0.0000	0.0000	0.0000	44672	2394	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291098	398015	
2750																																																																																																																																																																																			1355	0	0	0	6306	45574	0	772	0	4984	46487	0	0	0	0	5424	0	0	0	242	0	0	460	460	2176	7927	2428	2439	33795	0	0	0.1068	0.1490	0.1362	0.0000	0.0000	0.0000	4964	460	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	36413	46487	
2938																																																																																																																																																																																			8496	0	0	0	41192	242861	0	2473	0	22984	243231	0	0	0	0	24922	0	0	240	4248	0	0	2450	2450	2643	44746	32502	9373	164609	0	0	0.0924	0.1271	0.1146	0.0000	0.0000	0.0000	22472	2450	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	196017	243231	
2956																																																																																																																																																																																			3028	0	0	0	39794	121008	0	854	0	12506	117930	20	0	0	0	13429	0	0	28	350	0	0	833	833	1262	51811	25680	3125	43256	0	0	0.1068	0.2015	0.1890	0.0000	0.0000	0.0000	12596	833	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	66630	117930	
3252																																																																																																																																																																																			6310	0	0	9678	13422	89662	0	907	0	9562	88310	0	0	0	0	10396	0	0	231	160	0	0	804	804	2101	29228	2334	3159	56951	0	0	0.1086	0.1619	0.1494	0.0000	0.0000	0.0000	9592	804	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	64199	88310	
3458																																																																																																																																																																																			4236	0	0	831	7021	22116	0	347	0	2111	21676	0	0	0	0	2217	0	0	0	0	0	0	181	181	796	7773	1697	376	12082	0	0	0.0939	0.1548	0.1422	0.0000	0.0000	0.0000	2036	181	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	14320	21676	
