"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
1351																								0	0	133	0	0	0	false	0	0	0	0	0	0	0	0	133	296	0	0	0	0	0	0	0	false	0	0		
1454																								132	0	0	0	0	0	true	0	0	0	132	0	0	0	0	0	18854	5	0	0	0	0	0	0	true	0	0		
1557																								0	0	0	0	0	19	false	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	false	0	19		
1632																								0	0	309	10000	0	24000	true	0	0	0	0	0	0	123	0	186	15698	5	0	0	5000	9000	0	0	true	0	0		
1669																								0	0	27	0	0	268	false	0	0	0	0	0	0	27	0	0	1883	2	0	0	0	0	0	0	false	0	268		
1829																								0	0	39	0	0	5000	false	0	0	0	0	0	0	39	0	0	1919	2	0	0	0	5000	0	0	false	0	0		
1856																								0	0	0	7022	0	7022	false	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	false	0	0		
2040																								0	0	0	0	0	16568	true	0	0	0	0	0	0	0	0	0	733	0	0	0	11300	5160	0	0	false	0	108		
2161																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1176	0	0	0	0	0	0	0	false	0	0		
2376																								0	2540	637	0	0	115000	true	637	2540	0	0	0	0	0	0	0	11373	2	0	0	5000	110000	0	0	false	0	0		
2451																								0	0	35	1000	0	2250	false	0	0	0	0	2	0	33	0	0	303	2	0	0	0	1250	0	0	false	0	0		
2554																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	92	1	0	0	0	0	0	0	false	0	0		
2732																								1548	0	0	0	0	183	true	0	0	0	1548	0	0	0	0	0	7781	5	0	0	0	0	0	0	true	0	183		
2750																								0	0	0	589	0	2589	false	0	0	0	0	0	0	0	0	0	1335	2	0	0	100	1900	0	0	false	0	0		
2938																								0	0	3631	5000	0	45500	true	0	0	0	0	111	0	380	0	3140	18037	8	0	0	0	40500	0	0	true	2762	0		
2956																								0	0	170	0	0	0	false	0	0	0	0	16	0	154	0	0	7	0	0	0	0	0	0	0	false	0	0		
3252																								0	0	0	0	0	4079	false	0	0	0	0	0	0	0	0	0	573	0	0	0	1000	3000	0	0	false	0	79		
3458																								0	0	10	0	0	0	false	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	false	0	0		
3506																								213	0	0	0	0	10000	true	0	0	0	213	0	0	0	0	0	1539	0	0	0	0	10000	0	0	true	0	0		
3579																								0	0	0	9740	0	28790	true	0	0	0	0	0	0	0	0	0	7740	4	0	0	11583	6803	73	567	false	0	24		
3720																								0	0	29	0	0	8383	true	0	0	0	0	0	0	0	0	29	854	1	0	0	6000	2000	25	0	true	0	358		
3953																								0	0	1485	4007	0	4211	false	0	0	0	0	0	193	46	0	1246	2313	3	0	0	204	0	0	0	false	0	0		
4138																								0	23	339	0	0	4748	false	0	0	23	0	0	0	179	0	160	5499	3	0	0	0	4748	0	0	true	0	0		
4147																								0	0	230	4500	0	6000	true	230	0	0	0	0	0	0	0	0	2008	4	0	0	1500	0	0	0	false	0	0		
4156																								0	0	152	1000	0	8000	false	0	0	0	0	0	0	152	0	0	759	1	0	0	500	6500	0	0	false	0	0		
4231																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	810	1	0	0	0	0	0	0	false	0	0		
4437																								0	0	0	3200	0	4468	false	0	0	0	0	0	0	0	0	0	5872	4	0	0	141	1127	0	0	false	0	0		
4745																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	189	1	0	0	0	0	0	0	false	0	0		
4839																								0	211	276	5500	0	24900	false	0	0	211	0	0	0	60	0	216	7226	5	0	0	14400	5000	0	0	false	0	0		
5005																								0	0	0	3065	0	24553	true	0	0	0	0	0	0	0	0	0	182	0	0	0	3107	18381	0	0	true	0	0		
5050																								0	0	498	0	0	0	false	0	0	0	0	218	280	0	0	0	3505	4	0	0	0	0	0	0	false	0	0		
5069																								0	0	128	0	0	0	false	73	0	0	0	55	0	0	0	0	160	0	0	0	0	0	0	0	false	0	0		
5135																								0	0	894	0	0	12000	false	0	0	0	0	165	0	29	0	700	10207	5	0	0	0	12000	0	0	false	0	0		
5210																								386	0	515	0	0	75469	true	0	0	0	386	0	0	112	0	403	2468	1	0	0	0	75000	0	0	false	0	469		
5247																								0	0	3768	0	0	2592	true	0	0	0	0	3076	692	0	0	0	250	0	0	0	0	0	0	2000	false	0	592		
5274																								0	0	0	7500	0	9158	true	0	0	0	0	0	0	0	0	0	2590	2	0	0	1000	500	0	158	false	0	0		
5331																								0	0	314	18000	0	38105	true	314	0	0	0	0	0	0	0	0	3223	2	0	0	7750	12250	0	0	false	0	105		
5461																								1422	809	0	0	0	417	true	0	809	0	1422	0	0	0	0	0	1778	1	0	0	0	0	0	0	false	0	417		
5751																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	true	0	0		
5939																								19781	0	17035	140000	4843	148208	true	0	0	0	14938	4	0	1772	0	15259	57	0	6654	0	6500	738	970	0	false	0	0		
6039																								0	0	113	0	0	16	false	0	0	0	0	0	0	53	0	60	290	0	0	0	0	0	8	0	true	0	8		
6057																								0	0	62	200	0	1100	false	0	0	0	0	0	0	49	0	13	106	0	0	0	400	500	0	0	false	0	0		
6141																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	false	0	0		
6329																								0	0	379	0	0	0	false	0	0	0	0	0	0	0	0	379	4042	2	0	0	0	0	0	0	false	0	0		
6972																								0	493	283	0	0	2607	true	0	0	493	0	0	0	0	0	283	3327	2	0	0	0	0	0	2607	false	0	0		
7009																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5000	1	0	0	0	0	0	0	false	0	0		
7045																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	743	1	0	0	0	0	0	0	false	0	0		
7157																								0	0	18	0	0	0	false	0	0	0	0	0	0	18	0	0	92	0	0	0	0	0	0	0	false	0	0		
7166																								144	0	0	5000	0	7500	true	0	0	0	144	0	0	0	0	0	4137	2	0	0	2500	0	0	0	false	0	0		
7456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	false	0	0		
7634																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	684	1	0	0	0	0	0	0	false	0	0		
8033																								0	0	0	2000	0	6659	false	0	0	0	0	0	0	0	0	0	1910	1	0	0	3195	1464	0	0	true	0	0		
8417																								5567	0	0	0	0	0	false	0	0	0	5567	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
8462																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	false	0	0		
8547																								1668	0	912	1200	261	22200	true	0	0	0	1407	73	0	489	0	350	418	0	289	0	8000	13000	0	0	true	0	0		
8631																								0	0	72	0	0	0	false	0	0	0	0	0	0	72	0	0	452	1	0	0	0	0	0	0	false	0	0		
9115																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	13519	3	0	0	0	0	0	0	false	0	0		
9160																								0	0	0	0	0	7650	false	0	0	0	0	0	0	0	0	0	897	1	0	0	7650	0	0	0	false	0	0		
9357																								0	0	0	111600	0	111600	true	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	false	0	0		
9553																								0	0	0	2000	0	6989	false	0	0	0	0	0	0	0	0	0	530	0	0	0	200	4789	0	0	false	0	0		
9807																								0	21	768	0	0	295634	true	0	0	21	0	0	0	0	0	768	43859	3	0	0	27913	267721	0	0	true	0	0		
9955																								2153	0	41	0	0	2437	true	0	0	0	2153	0	0	41	0	0	1647	2	0	0	0	2437	0	0	true	0	0		
10157																								0	0	321	875	0	5375	false	0	0	0	0	0	0	21	0	300	1142	1	0	0	0	4500	0	0	false	0	0		
10250																								0	0	162	0	0	0	true	0	0	0	0	0	0	162	0	0	258	0	0	0	0	0	0	0	true	0	0		
10849																								0	0	0	0	0	4957	true	0	0	0	0	0	0	0	0	0	3146	2	0	0	3177	1780	0	0	true	0	0		
10858																								24	0	467	0	0	6448	true	0	0	0	24	0	467	0	0	0	2178	1	0	0	0	6025	0	0	true	0	423		
11145																								153	0	610	137	0	15461	false	0	0	0	153	0	0	457	0	153	1304	0	0	0	0	15324	0	0	false	0	0		
11640																								0	0	0	0	0	20998	true	0	0	0	0	0	0	0	0	0	4084	1	0	0	10000	10998	0	0	false	0	0		
11837																								0	0	0	3000	0	3000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
12030																								0	0	50	2000	0	10000	false	0	0	0	0	0	0	0	0	50	3914	5	0	0	4000	4000	0	0	false	0	0		
12058																								0	0	408	0	0	2068	false	0	0	0	0	0	0	226	0	182	486	7	0	0	0	2000	0	0	false	0	68		
12142																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	false	0	0		
12245																								0	0	42	1000	0	2000	false	0	0	0	0	0	0	42	0	0	1162	0	0	0	1000	0	0	0	false	0	0		
12311	53365	7265	14084	3000	35404	3688409	true	0	6959	306	0	279957	13	36260	17961	100000	1150000	1698010	50605	true	2610826	686794	0						3688409						490	0	8616	0	4978													
12357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	false	0	0		
12647																								0	0	226	0	0	0	false	226	0	0	0	0	0	0	0	0	742	1	0	0	0	0	0	0	true	0	0		
12656																								0	0	41	0	0	0	false	0	0	0	0	0	0	41	0	0	237	2	0	0	0	0	0	0	false	0	0		
12937																								0	55	0	0	0	132	false	0	0	55	0	0	0	0	0	0	4184	2	0	0	0	0	0	0	false	0	132		
12946																								2560	874	248	5000	0	12051	true	0	853	21	2560	0	0	163	0	85	3630	1	0	0	0	6782	0	0	false	0	269		
12955																								0	0	280	0	0	4500	true	0	0	0	0	0	0	0	0	280	2647	1	0	0	3000	1500	0	0	false	0	0		
13037																								0	0	791	0	0	0	true	0	0	0	0	0	60	289	370	72	7326	4	0	0	0	0	0	0	false	0	0		
13103																								0	0	0	0	0	3225	true	0	0	0	0	0	0	0	0	0	2648	7	0	0	0	3225	0	0	false	0	0		
13251																								0	0	134	0	0	0	false	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	false	0	0		
13309																								401	0	2028	75000	372	347939	true	0	0	0	29	263	0	92	0	1673	13821	3	372	0	120000	150860	0	0	true	0	2079		
13457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	false	0	0		
14052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1023	1	0	0	0	0	0	0	false	0	0		
14155																								0	0	88	1075	0	5940	false	0	0	0	0	0	0	88	0	0	375	0	0	0	4105	760	0	0	false	0	0		
14258																								0	0	0	5000	0	25000	true	0	0	0	0	0	0	0	0	0	27827	6	0	0	14000	6000	0	0	true	0	0		
14409	129508	0	22966	583	795	513457	true	22827	0	0	128713	58957	6	795	0	275315	237542	0	17	true	0	0	0						513457						0	0	139	0	0													
14454																								0	0	156	1750	0	1767	true	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	false	0	17		
14650																								0	0	120	0	0	0	false	0	0	0	0	0	0	37	0	83	18	0	0	0	0	0	0	0	false	0	0		
14753																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	false	0	0		
14865																								0	0	69	0	0	0	true	0	0	0	0	0	0	0	0	69	992	1	0	0	0	0	0	0	true	0	0		
14931																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	863	1	0	0	0	0	0	0	false	0	0		
14940																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1160	1	0	0	0	0	0	0	true	0	0		
15536																								0	0	7186	5000	0	5025	false	0	0	0	0	100	0	0	0	7086	4977	2	0	0	0	0	0	0	false	0	25		
15732																								0	0	278	0	0	15000	true	0	0	0	0	0	0	0	0	278	3109	2	0	0	0	15000	0	0	false	0	0		
16337																								0	0	996	0	0	17071	true	0	0	0	0	0	0	0	0	996	2469	2	0	0	0	17071	0	0	false	0	0		
16355																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	false	0	0		
16458																								0	0	1357	0	0	6029	true	0	0	0	0	0	0	0	0	1357	7830	3	0	0	0	6029	0	0	true	0	0		
16551																								0	0	0	2000	0	11656	true	0	0	0	0	0	0	0	0	0	732	0	0	0	1000	8656	0	0	false	0	0		
16748																								236	0	0	0	236	2000	false	0	0	0	0	0	0	0	0	0	1342	2	236	0	0	2000	0	0	false	0	0		
16766																								0	0	0	55000	0	65000	true	0	0	0	0	0	0	0	0	0	1728	2	0	0	10000	0	0	0	false	0	0		
16944																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	508	1	0	0	0	0	0	0	false	0	0		
16953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	false	0	0		
17110																								797	0	0	0	0	0	false	0	0	0	797	0	0	0	0	0	1460	1	0	0	0	0	0	0	false	0	0		
17147																								470	0	319	8000	470	75928	true	0	0	0	0	308	0	11	0	0	16472	6	470	0	15000	52582	0	0	true	0	346		
17259																								0	0	36	1000	0	1750	false	0	0	0	0	0	0	36	0	0	699	1	0	0	750	0	0	0	false	0	0		
17464																								3974	10	331	0	3974	20885	true	0	10	0	0	0	0	331	0	0	2566	1	3974	0	10000	8000	0	0	true	0	2885		
17549																								0	0	4048	0	0	0	true	0	0	0	0	0	0	35	0	4013	5	0	0	0	0	0	0	0	false	0	0		
17839																								0	0	411	0	0	5000	true	0	0	0	0	309	0	23	0	79	4224	2	0	0	0	5000	0	0	true	134	0		
17950																								0	0	0	0	0	4283	false	0	0	0	0	0	0	0	0	0	109	0	0	0	3283	1000	0	0	false	0	0		
18050																								1529	0	330	0	0	4291	true	0	0	0	1529	0	0	330	0	0	3024	3	0	0	0	4291	0	0	false	0	0		
18135																								0	0	0	6465	0	8215	false	0	0	0	0	0	0	0	0	0	508	0	0	0	1750	0	0	0	true	9338	0		
18368																								0	0	0	0	0	22819	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5272	17547	false	0	0		
18377																								0	0	514	0	0	0	false	0	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	false	0	0		
18827																								0	0	81	0	0	757	false	0	0	0	0	0	0	81	0	0	469	0	0	0	0	0	0	757	false	0	0		
18836																								0	0	40	91	0	2017	false	0	0	0	0	40	0	0	0	0	944	1	0	0	0	1926	0	0	false	0	0		
18854																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
18863																								1866	1401	965	17325	0	17325	false	0	0	1401	1704	965	0	0	0	0	4654	3	0	162	0	0	0	0	false	0	0		
18957																								0	0	0	0	0	3785	false	0	0	0	0	0	0	0	0	0	351	1	0	0	250	3535	0	0	false	0	0		
19356																								0	0	320	0	0	0	false	0	0	0	0	0	59	0	0	261	10	0	0	0	0	0	0	0	false	0	0		
19730																								4458	0	141	25000	1110	25000	true	0	0	0	3348	0	0	141	0	0	61781	3	1110	0	0	0	0	0	true	0	0		
19936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1774	10	0	0	0	0	0	0	false	0	0		
19972																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	false	0	0		
20053																								0	0	34	500	0	2100	false	0	0	0	0	0	0	0	0	34	74	0	0	0	1600	0	0	0	false	0	0		
20147																								0	0	451	0	0	4034	false	0	0	0	0	0	0	451	0	0	408	0	0	0	0	534	0	3500	false	0	0		
20259																								0	0	351	0	0	0	false	0	0	0	0	0	0	253	0	98	1274	1	0	0	0	0	0	0	false	0	0		
20370																								0	0	801	5800	0	5800	true	0	0	0	0	77	0	724	0	0	0	0	0	0	0	0	0	0	false	0	0		
20512																								0	0	0	0	0	10000	false	0	0	0	0	0	0	0	0	0	315	0	0	0	0	10000	0	0	false	0	0		
20633																								0	0	7	2000	0	3240	false	0	0	0	0	0	0	7	0	0	3382	2	0	0	0	1240	0	0	false	0	0		
20754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
20839																								0	0	5	1000	0	9000	true	0	0	0	0	0	0	5	0	0	546	0	0	0	0	8000	0	0	false	0	0		
20857																								0	0	65	934	0	4026	true	0	0	0	0	0	0	0	0	65	401	2	0	0	1017	2075	0	0	false	0	0		
20866																								0	0	76	0	0	0	false	0	0	0	0	0	0	76	0	0	922	2	0	0	0	0	0	0	false	0	0		
21256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0		
21359																								0	0	0	0	0	393	false	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	393	false	0	0		
21630																								0	0	145	0	0	7254	false	0	0	0	0	0	0	0	0	145	1777	3	0	0	0	7254	0	0	false	0	0		
21658																								0	0	151	500	0	2253	false	0	0	0	0	0	0	151	0	0	1498	1	0	0	1700	0	0	0	true	0	53		
22048																								0	261	274	0	0	641	true	0	0	261	0	0	0	89	0	185	8045	4	0	0	0	310	0	0	false	0	331		
22235																								0	0	499	2000	0	12000	true	0	0	0	0	74	0	306	0	119	3885	1	0	0	0	10000	0	0	false	0	0		
22356																								0	0	0	0	0	486	true	0	0	0	0	0	0	0	0	0	1021	0	0	0	0	0	0	0	true	0	486		
22459																								0	0	0	0	0	214	true	0	0	0	0	0	0	0	0	0	3689	3	0	0	0	0	0	0	false	0	214		
22543																								0	0	0	0	0	94	true	0	0	0	0	0	0	0	0	0	1126	2	0	0	94	0	0	0	false	0	0		
22552																								0	0	0	200	0	900	false	0	0	0	0	0	0	0	0	0	533	2	0	0	500	0	0	0	true	0	200		
22730																								0	0	180	46	0	962	false	0	0	0	0	20	0	60	0	100	301	0	0	0	100	816	0	0	false	0	0		
22936																								0	0	0	0	0	435	true	0	0	0	0	0	0	0	0	0	2486	3	0	0	0	435	0	0	false	0	0		
22954																								0	0	24	950	0	5936	true	0	0	0	0	0	0	0	0	24	769	2	0	0	700	4286	0	0	true	0	0		
23036																								0	0	176	0	0	203	true	0	0	0	0	0	0	76	0	100	6824	6	0	0	0	0	0	0	true	0	203		
23045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	false	0	0		
23241																								13418	19717	2132	4530	1894	521731	true	0	0	19717	11524	0	0	1289	0	843	3137	1	1894	0	164256	338175	0	13910	true	0	860		
23456																								0	0	59	0	0	610	false	0	0	0	0	0	0	0	0	59	334	0	0	0	0	610	0	0	true	0	0		
23504																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3707	1	0	0	0	0	0	0	false	0	0		
23540																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	false	0	0		
23643																								0	0	264	43	0	563	false	0	0	0	0	0	0	68	0	196	971	1	0	0	94	426	0	0	false	0	0		
23755																								1053	0	114	1000	1053	1000	true	0	0	0	0	0	0	0	0	114	2714	2	1112	0	0	0	0	0	true	0	0		
23812																								0	0	0	325	0	22276	true	0	0	0	0	0	0	0	0	0	4913	3	0	0	2125	19826	0	0	true	0	0		
24006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
24266																								8841	91	465	0	1607	2382	true	0	91	0	7234	0	0	0	0	465	1870	2	1607	0	0	2000	60	0	false	0	322		
24453																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1127	1	0	0	0	0	0	0	false	0	0		
24659																								0	0	391	0	0	0	false	0	0	0	0	0	391	0	0	0	234	0	0	0	0	0	0	0	false	0	0		
24668																								851	0	0	0	116	484	true	0	0	0	735	0	0	0	0	0	894	0	116	0	0	484	0	0	false	0	0		
24855																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	207	2	0	0	0	0	0	0	false	0	0		
24949																								162	0	135	5100	0	25260	true	0	0	0	162	0	0	23	0	112	1821	2	0	0	12160	8000	0	0	true	0	0		
25357																								0	0	0	0	0	4500	false	0	0	0	0	0	0	0	0	0	156	0	0	0	4500	0	0	0	false	0	0		
25647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2782	3	0	0	0	0	0	0	false	0	0		
25852																								128	0	0	4025	0	21025	true	0	0	0	128	0	0	0	0	0	1210	0	0	0	15000	2000	0	0	true	0	0		
26149																								0	1019	606	0	0	0	true	0	0	1019	0	0	0	143	0	463	735	1	0	0	0	0	0	0	false	0	0		
26233																								0	0	0	0	0	477	true	0	0	0	0	0	0	0	0	0	817	1	0	0	0	0	0	0	true	0	477		
26242																								0	0	858	16775	0	22775	true	0	0	0	0	0	0	373	0	485	3037	1	0	0	0	6000	0	0	true	0	0		
26457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
26756																								0	0	43	0	0	1100	false	0	0	0	0	0	0	21	0	22	207	1	0	0	400	700	0	0	true	0	0		
26765																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0		
26859																								0	0	1530	40038	0	41451	true	0	0	0	0	0	0	385	0	1145	282	0	0	0	0	1186	0	0	false	0	227		
26916																								2427	64	0	1000	28	5000	true	0	64	0	2399	0	0	0	0	0	5943	4	28	0	0	4000	0	0	true	0	0		
27548																								1377	0	394	10000	108	43900	true	0	0	0	1269	70	0	19	0	305	10018	3	108	0	18200	15700	0	0	true	0	0		
27614																								0	0	33	0	0	0	false	0	0	0	0	0	0	33	0	0	618	0	0	0	0	0	0	0	false	0	0		
27838																								0	0	0	0	0	200	true	0	0	0	0	0	0	0	0	0	3907	2	0	0	0	0	0	0	true	0	200		
27847																								98	0	422	0	0	8262	false	0	0	0	98	0	190	80	0	152	191	0	0	0	0	8262	0	0	false	0	0		
28013																								2854	0	0	0	0	3619	true	0	0	0	2854	0	0	0	0	0	1545	1	0	0	0	0	8	2804	true	0	807		
28152																								0	0	0	48	0	2326	false	0	0	0	0	0	0	0	0	0	7	0	0	0	476	1802	0	0	false	0	0		
28255																								0	0	10	0	0	0	true	0	0	0	0	0	0	10	0	0	475	0	0	0	0	0	0	0	true	0	0		
28349																								0	50	279	0	0	0	false	0	0	50	0	106	125	48	0	0	1088	0	0	0	0	0	0	0	false	0	0		
28406																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
28572																								104	0	6	8	104	8961	false	0	0	0	0	0	0	0	0	6	18	0	106	0	715	8238	0	0	false	0	0		
28732																								125	0	80	0	0	0	false	0	0	0	125	0	0	80	0	0	1516	1	0	0	0	0	0	0	true	0	0		
